,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,article_number,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal
1841,déficit,déficit##s,plur,2,artificial,0.0001490610302425921,plural,plural,grandes,s,[MASK] déficit##s [MASK],"[CLS] , [MASK] , déficit , ##s , [MASK] , [SEP]",morphemic,8.811154736937992
1842,prisa,prisa,sing,1,default,8.447111758869141e-05,singular,singular,grande,s,[MASK] prisa [MASK],"[CLS] , [MASK] , prisa , [MASK] , [SEP]",morphemic,9.379100885713465
1843,prisa,prisa,sing,1,default,5.9860985857085325e-06,plural,plural,grandes,s,[MASK] prisa [MASK],"[CLS] , [MASK] , prisa , [MASK] , [SEP]",morphemic,12.02607067928941
1844,prisa,prisas,plur,2,default,2.274781991218333e-06,singular,singular,grande,s,[MASK] prisas [MASK],"[CLS] , [MASK] , prisa , ##s , [MASK] , [SEP]",morphemic,12.993626338189058
1845,prisa,prisas,plur,2,default,6.598909385502338e-05,plural,plural,grandes,s,[MASK] prisas [MASK],"[CLS] , [MASK] , prisa , ##s , [MASK] , [SEP]",morphemic,9.626021074213103
1846,prisa,prisa##s,plur,2,artificial,2.274781991218333e-06,singular,singular,grande,s,[MASK] prisa##s [MASK],"[CLS] , [MASK] , prisa , ##s , [MASK] , [SEP]",morphemic,12.993626338189058
1847,prisa,prisa##s,plur,2,artificial,6.598909385502338e-05,plural,plural,grandes,s,[MASK] prisa##s [MASK],"[CLS] , [MASK] , prisa , ##s , [MASK] , [SEP]",morphemic,9.626021074213103
1848,locura,locura,sing,1,default,4.8684669309295714e-05,singular,singular,grande,s,[MASK] locura [MASK],"[CLS] , [MASK] , locura , [MASK] , [SEP]",morphemic,9.930146376012294
1849,locura,locura,sing,1,default,4.181247845735925e-07,plural,plural,grandes,s,[MASK] locura [MASK],"[CLS] , [MASK] , locura , [MASK] , [SEP]",morphemic,14.687485921284159
1850,locura,locuras,plur,2,default,2.3616098587808665e-06,singular,singular,grande,s,[MASK] locuras [MASK],"[CLS] , [MASK] , locura , ##s , [MASK] , [SEP]",morphemic,12.956167027929702
1851,locura,locuras,plur,2,default,9.409499034518376e-05,plural,plural,grandes,s,[MASK] locuras [MASK],"[CLS] , [MASK] , locura , ##s , [MASK] , [SEP]",morphemic,9.271205750354575
1852,locura,locura##s,plur,2,artificial,2.3616098587808665e-06,singular,singular,grande,s,[MASK] locura##s [MASK],"[CLS] , [MASK] , locura , ##s , [MASK] , [SEP]",morphemic,12.956167027929702
1853,locura,locura##s,plur,2,artificial,9.409499034518376e-05,plural,plural,grandes,s,[MASK] locura##s [MASK],"[CLS] , [MASK] , locura , ##s , [MASK] , [SEP]",morphemic,9.271205750354575
1854,hacienda,hacienda,sing,1,default,0.00017966328596230596,singular,singular,grande,s,[MASK] hacienda [MASK],"[CLS] , [MASK] , hacienda , [MASK] , [SEP]",morphemic,8.62442609243675
1855,hacienda,hacienda,sing,1,default,1.88218905350368e-06,plural,plural,grandes,s,[MASK] hacienda [MASK],"[CLS] , [MASK] , hacienda , [MASK] , [SEP]",morphemic,13.18307506833734
1856,hacienda,haciendas,plur,2,default,5.200414307182655e-06,singular,singular,grande,s,[MASK] haciendas [MASK],"[CLS] , [MASK] , hacienda , ##s , [MASK] , [SEP]",morphemic,12.16677226109253
1857,hacienda,haciendas,plur,2,default,0.0002771791769191623,plural,plural,grandes,s,[MASK] haciendas [MASK],"[CLS] , [MASK] , hacienda , ##s , [MASK] , [SEP]",morphemic,8.190846412809366
1858,hacienda,hacienda##s,plur,2,artificial,5.200414307182655e-06,singular,singular,grande,s,[MASK] hacienda##s [MASK],"[CLS] , [MASK] , hacienda , ##s , [MASK] , [SEP]",morphemic,12.16677226109253
1859,hacienda,hacienda##s,plur,2,artificial,0.0002771791769191623,plural,plural,grandes,s,[MASK] hacienda##s [MASK],"[CLS] , [MASK] , hacienda , ##s , [MASK] , [SEP]",morphemic,8.190846412809366
1860,crecimiento,crecimiento,sing,1,default,2.8141179427620955e-05,singular,singular,grande,s,[MASK] crecimiento [MASK],"[CLS] , [MASK] , crecimiento , [MASK] , [SEP]",morphemic,10.47827659430557
1861,crecimiento,crecimiento,sing,1,default,9.061898822437797e-07,plural,plural,grandes,s,[MASK] crecimiento [MASK],"[CLS] , [MASK] , crecimiento , [MASK] , [SEP]",morphemic,13.914016969812362
1862,crecimiento,crecimientos,plur,2,default,7.101879759829899e-07,singular,singular,grande,s,[MASK] crecimientos [MASK],"[CLS] , [MASK] , crecimiento , ##s , [MASK] , [SEP]",morphemic,14.157736147046826
1863,crecimiento,crecimientos,plur,2,default,0.00017518266395200044,plural,plural,grandes,s,[MASK] crecimientos [MASK],"[CLS] , [MASK] , crecimiento , ##s , [MASK] , [SEP]",morphemic,8.649681334403521
1864,crecimiento,crecimiento##s,plur,2,artificial,7.101879759829899e-07,singular,singular,grande,s,[MASK] crecimiento##s [MASK],"[CLS] , [MASK] , crecimiento , ##s , [MASK] , [SEP]",morphemic,14.157736147046826
1865,crecimiento,crecimiento##s,plur,2,artificial,0.00017518266395200044,plural,plural,grandes,s,[MASK] crecimiento##s [MASK],"[CLS] , [MASK] , crecimiento , ##s , [MASK] , [SEP]",morphemic,8.649681334403521
1866,trofeo,trofeo,sing,1,default,4.8717418394517154e-05,singular,singular,grande,s,[MASK] trofeo [MASK],"[CLS] , [MASK] , trofeo , [MASK] , [SEP]",morphemic,9.929473924584864
1867,trofeo,trofeo,sing,1,default,6.16125419128366e-07,plural,plural,grandes,s,[MASK] trofeo [MASK],"[CLS] , [MASK] , trofeo , [MASK] , [SEP]",morphemic,14.29981529165595
1868,trofeo,trofeos,plur,2,default,2.7396211521590885e-07,singular,singular,grande,s,[MASK] trofeos [MASK],"[CLS] , [MASK] , trofeo , ##s , [MASK] , [SEP]",morphemic,15.110276005753285
1869,trofeo,trofeos,plur,2,default,4.096211341675371e-05,plural,plural,grandes,s,[MASK] trofeos [MASK],"[CLS] , [MASK] , trofeo , ##s , [MASK] , [SEP]",morphemic,10.102862981475392
1870,trofeo,trofeo##s,plur,2,artificial,2.7396211521590885e-07,singular,singular,grande,s,[MASK] trofeo##s [MASK],"[CLS] , [MASK] , trofeo , ##s , [MASK] , [SEP]",morphemic,15.110276005753285
1871,trofeo,trofeo##s,plur,2,artificial,4.096211341675371e-05,plural,plural,grandes,s,[MASK] trofeo##s [MASK],"[CLS] , [MASK] , trofeo , ##s , [MASK] , [SEP]",morphemic,10.102862981475392
1872,set,set,sing,1,default,4.4940858060726896e-05,singular,singular,grande,s,[MASK] set [MASK],"[CLS] , [MASK] , set , [MASK] , [SEP]",morphemic,10.01016319791525
1873,set,set,sing,1,default,6.6293714553467e-06,plural,plural,grandes,s,[MASK] set [MASK],"[CLS] , [MASK] , set , [MASK] , [SEP]",morphemic,11.924000561375731
1874,set,sets,plur,2,default,8.810312465357129e-06,singular,singular,grande,s,[MASK] sets [MASK],"[CLS] , [MASK] , set , ##s , [MASK] , [SEP]",morphemic,11.639587651521733
1875,set,sets,plur,2,default,8.045796130318195e-05,plural,plural,grandes,s,[MASK] sets [MASK],"[CLS] , [MASK] , set , ##s , [MASK] , [SEP]",morphemic,9.427775729780276
1876,set,set##s,plur,2,artificial,8.810312465357129e-06,singular,singular,grande,s,[MASK] set##s [MASK],"[CLS] , [MASK] , set , ##s , [MASK] , [SEP]",morphemic,11.639587651521733
1877,set,set##s,plur,2,artificial,8.045796130318195e-05,plural,plural,grandes,s,[MASK] set##s [MASK],"[CLS] , [MASK] , set , ##s , [MASK] , [SEP]",morphemic,9.427775729780276
1878,despacho,despacho,sing,1,default,1.5610770788043737e-05,singular,singular,grande,s,[MASK] despacho [MASK],"[CLS] , [MASK] , despacho , [MASK] , [SEP]",morphemic,11.067549446818456
1879,despacho,despacho,sing,1,default,5.216523391027295e-07,plural,plural,grandes,s,[MASK] despacho [MASK],"[CLS] , [MASK] , despacho , [MASK] , [SEP]",morphemic,14.46626448799623
1880,despacho,despachos,plur,2,default,2.7107745381727e-07,singular,singular,grande,s,[MASK] despachos [MASK],"[CLS] , [MASK] , despacho , ##s , [MASK] , [SEP]",morphemic,15.120861249458077
1881,despacho,despachos,plur,2,default,3.828916305792518e-05,plural,plural,grandes,s,[MASK] despachos [MASK],"[CLS] , [MASK] , despacho , ##s , [MASK] , [SEP]",morphemic,10.170343650694498
1882,despacho,despacho##s,plur,2,artificial,2.7107745381727e-07,singular,singular,grande,s,[MASK] despacho##s [MASK],"[CLS] , [MASK] , despacho , ##s , [MASK] , [SEP]",morphemic,15.120861249458077
1883,despacho,despacho##s,plur,2,artificial,3.828916305792518e-05,plural,plural,grandes,s,[MASK] despacho##s [MASK],"[CLS] , [MASK] , despacho , ##s , [MASK] , [SEP]",morphemic,10.170343650694498
1884,concejal,concejal,sing,1,default,1.6033396605052985e-05,singular,singular,grande,es,[MASK] concejal [MASK],"[CLS] , [MASK] , concejal , [MASK] , [SEP]",morphemic,11.040836723267354
1885,concejal,concejal,sing,1,default,1.3917478725034016e-07,plural,plural,grandes,es,[MASK] concejal [MASK],"[CLS] , [MASK] , concejal , [MASK] , [SEP]",morphemic,15.787535231526544
1886,concejal,concejales,plur,2,default,4.247576725902036e-07,singular,singular,grande,es,[MASK] concejales [MASK],"[CLS] , [MASK] , concejal , ##es , [MASK] , [SEP]",morphemic,14.671747012778345
1887,concejal,concejales,plur,2,default,2.921584018622525e-05,plural,plural,grandes,es,[MASK] concejales [MASK],"[CLS] , [MASK] , concejal , ##es , [MASK] , [SEP]",morphemic,10.440799523643852
1888,concejal,concejal##es,plur,2,artificial,4.247576725902036e-07,singular,singular,grande,es,[MASK] concejal##es [MASK],"[CLS] , [MASK] , concejal , ##es , [MASK] , [SEP]",morphemic,14.671747012778345
1889,concejal,concejal##es,plur,2,artificial,2.921584018622525e-05,plural,plural,grandes,es,[MASK] concejal##es [MASK],"[CLS] , [MASK] , concejal , ##es , [MASK] , [SEP]",morphemic,10.440799523643852
1890,bodega,bodega,sing,1,default,0.00011560310667846352,singular,singular,grande,s,[MASK] bodega [MASK],"[CLS] , [MASK] , bodega , [MASK] , [SEP]",morphemic,9.065347727705934
1891,bodega,bodega,sing,1,default,1.332493411609903e-06,plural,plural,grandes,s,[MASK] bodega [MASK],"[CLS] , [MASK] , bodega , [MASK] , [SEP]",morphemic,13.528458625301447
1892,bodega,bodegas,plur,2,default,2.6314430670026923e-06,singular,singular,grande,s,[MASK] bodegas [MASK],"[CLS] , [MASK] , bodega , ##s , [MASK] , [SEP]",morphemic,12.847978167574654
1893,bodega,bodegas,plur,2,default,6.190111162140965e-05,plural,plural,grandes,s,[MASK] bodegas [MASK],"[CLS] , [MASK] , bodega , ##s , [MASK] , [SEP]",morphemic,9.689972420092328
1894,bodega,bodega##s,plur,2,artificial,2.6314430670026923e-06,singular,singular,grande,s,[MASK] bodega##s [MASK],"[CLS] , [MASK] , bodega , ##s , [MASK] , [SEP]",morphemic,12.847978167574654
1895,bodega,bodega##s,plur,2,artificial,6.190111162140965e-05,plural,plural,grandes,s,[MASK] bodega##s [MASK],"[CLS] , [MASK] , bodega , ##s , [MASK] , [SEP]",morphemic,9.689972420092328
1896,ribera,ribera,sing,1,default,5.58833999093622e-05,singular,singular,grande,s,[MASK] ribera [MASK],"[CLS] , [MASK] , ribera , [MASK] , [SEP]",morphemic,9.79224318238124
1897,ribera,ribera,sing,1,default,4.298455564821779e-07,plural,plural,grandes,s,[MASK] ribera [MASK],"[CLS] , [MASK] , ribera , [MASK] , [SEP]",morphemic,14.659839863747825
1898,ribera,riberas,plur,2,default,1.7585971363587305e-06,singular,singular,grande,s,[MASK] riberas [MASK],"[CLS] , [MASK] , ribera , ##s , [MASK] , [SEP]",morphemic,13.250994148367027
1899,ribera,riberas,plur,2,default,4.735746915685013e-05,plural,plural,grandes,s,[MASK] riberas [MASK],"[CLS] , [MASK] , ribera , ##s , [MASK] , [SEP]",morphemic,9.95778600722751
1900,ribera,ribera##s,plur,2,artificial,1.7585971363587305e-06,singular,singular,grande,s,[MASK] ribera##s [MASK],"[CLS] , [MASK] , ribera , ##s , [MASK] , [SEP]",morphemic,13.250994148367027
1901,ribera,ribera##s,plur,2,artificial,4.735746915685013e-05,plural,plural,grandes,s,[MASK] ribera##s [MASK],"[CLS] , [MASK] , ribera , ##s , [MASK] , [SEP]",morphemic,9.95778600722751
1902,corresponsal,corresponsal,sing,1,default,2.646739267220255e-05,singular,singular,grande,es,[MASK] corresponsal [MASK],"[CLS] , [MASK] , corresponsal , [MASK] , [SEP]",morphemic,10.539597047815873
1903,corresponsal,corresponsal,sing,1,default,4.842012231165427e-07,plural,plural,grandes,es,[MASK] corresponsal [MASK],"[CLS] , [MASK] , corresponsal , [MASK] , [SEP]",morphemic,14.540765266389174
1904,corresponsal,corresponsales,plur,2,default,2.4055026415226166e-07,singular,singular,grande,es,[MASK] corresponsales [MASK],"[CLS] , [MASK] , corresponsal , ##es , [MASK] , [SEP]",morphemic,15.240336770683648
1905,corresponsal,corresponsales,plur,2,default,2.0206334738759324e-05,plural,plural,grandes,es,[MASK] corresponsales [MASK],"[CLS] , [MASK] , corresponsal , ##es , [MASK] , [SEP]",morphemic,10.80951440179093
1906,corresponsal,corresponsal##es,plur,2,artificial,2.4055026415226166e-07,singular,singular,grande,es,[MASK] corresponsal##es [MASK],"[CLS] , [MASK] , corresponsal , ##es , [MASK] , [SEP]",morphemic,15.240336770683648
1907,corresponsal,corresponsal##es,plur,2,artificial,2.0206334738759324e-05,plural,plural,grandes,es,[MASK] corresponsal##es [MASK],"[CLS] , [MASK] , corresponsal , ##es , [MASK] , [SEP]",morphemic,10.80951440179093
1908,beneficiado,beneficiado,sing,1,default,3.2281641324516386e-06,singular,singular,grande,s,[MASK] beneficiado [MASK],"[CLS] , [MASK] , beneficiado , [MASK] , [SEP]",morphemic,12.643596962364812
1909,beneficiado,beneficiado,sing,1,default,4.1200301836852304e-08,plural,plural,grandes,s,[MASK] beneficiado [MASK],"[CLS] , [MASK] , beneficiado , [MASK] , [SEP]",morphemic,17.004820254480574
1910,beneficiado,beneficiados,plur,2,default,9.627011365864746e-08,singular,singular,grande,s,[MASK] beneficiados [MASK],"[CLS] , [MASK] , beneficiado , ##s , [MASK] , [SEP]",morphemic,16.156107912533493
1911,beneficiado,beneficiados,plur,2,default,1.6012627384043299e-06,plural,plural,grandes,s,[MASK] beneficiados [MASK],"[CLS] , [MASK] , beneficiado , ##s , [MASK] , [SEP]",morphemic,13.344718028479473
1912,beneficiado,beneficiado##s,plur,2,artificial,9.627011365864746e-08,singular,singular,grande,s,[MASK] beneficiado##s [MASK],"[CLS] , [MASK] , beneficiado , ##s , [MASK] , [SEP]",morphemic,16.156107912533493
1913,beneficiado,beneficiado##s,plur,2,artificial,1.6012627384043299e-06,plural,plural,grandes,s,[MASK] beneficiado##s [MASK],"[CLS] , [MASK] , beneficiado , ##s , [MASK] , [SEP]",morphemic,13.344718028479473
1914,incidencia,incidencia,sing,1,default,7.823442138032988e-05,singular,singular,grande,s,[MASK] incidencia [MASK],"[CLS] , [MASK] , incidencia , [MASK] , [SEP]",morphemic,9.455800836155928
1915,incidencia,incidencia,sing,1,default,1.1961689097006456e-06,plural,plural,grandes,s,[MASK] incidencia [MASK],"[CLS] , [MASK] , incidencia , [MASK] , [SEP]",morphemic,13.636386683560994
1916,incidencia,incidencias,plur,2,default,9.108833864956978e-08,singular,singular,grande,s,[MASK] incidencias [MASK],"[CLS] , [MASK] , incidencia , ##s , [MASK] , [SEP]",morphemic,16.211436046916017
1917,incidencia,incidencias,plur,2,default,2.0939263777108863e-05,plural,plural,grandes,s,[MASK] incidencias [MASK],"[CLS] , [MASK] , incidencia , ##s , [MASK] , [SEP]",morphemic,10.773884511826266
1918,incidencia,incidencia##s,plur,2,artificial,9.108833864956978e-08,singular,singular,grande,s,[MASK] incidencia##s [MASK],"[CLS] , [MASK] , incidencia , ##s , [MASK] , [SEP]",morphemic,16.211436046916017
1919,incidencia,incidencia##s,plur,2,artificial,2.0939263777108863e-05,plural,plural,grandes,s,[MASK] incidencia##s [MASK],"[CLS] , [MASK] , incidencia , ##s , [MASK] , [SEP]",morphemic,10.773884511826266
1920,chimenea,chimenea,sing,1,default,5.8552748669171706e-05,singular,singular,grande,s,[MASK] chimenea [MASK],"[CLS] , [MASK] , chimenea , [MASK] , [SEP]",morphemic,9.745582523349162
1921,chimenea,chimenea,sing,1,default,3.0346126322911005e-07,plural,plural,grandes,s,[MASK] chimenea [MASK],"[CLS] , [MASK] , chimenea , [MASK] , [SEP]",morphemic,15.0080118681047
1922,chimenea,chimeneas,plur,2,default,9.508688094683748e-07,singular,singular,grande,s,[MASK] chimeneas [MASK],"[CLS] , [MASK] , chimenea , ##s , [MASK] , [SEP]",morphemic,13.86588973400284
1923,chimenea,chimeneas,plur,2,default,3.620995630626567e-05,plural,plural,grandes,s,[MASK] chimeneas [MASK],"[CLS] , [MASK] , chimenea , ##s , [MASK] , [SEP]",morphemic,10.226176440863352
1924,chimenea,chimenea##s,plur,2,artificial,9.508688094683748e-07,singular,singular,grande,s,[MASK] chimenea##s [MASK],"[CLS] , [MASK] , chimenea , ##s , [MASK] , [SEP]",morphemic,13.86588973400284
1925,chimenea,chimenea##s,plur,2,artificial,3.620995630626567e-05,plural,plural,grandes,s,[MASK] chimenea##s [MASK],"[CLS] , [MASK] , chimenea , ##s , [MASK] , [SEP]",morphemic,10.226176440863352
1926,salto,salto,sing,1,default,5.1999551942572e-05,singular,singular,grande,s,[MASK] salto [MASK],"[CLS] , [MASK] , salto , [MASK] , [SEP]",morphemic,9.864275455908968
1927,salto,salto,sing,1,default,3.8059013149904786e-06,plural,plural,grandes,s,[MASK] salto [MASK],"[CLS] , [MASK] , salto , [MASK] , [SEP]",morphemic,12.478957718225612
1928,salto,saltos,plur,2,default,1.6253334251814522e-06,singular,singular,grande,s,[MASK] saltos [MASK],"[CLS] , [MASK] , salto , ##s , [MASK] , [SEP]",morphemic,13.329797578503033
1929,salto,saltos,plur,2,default,0.00018706510309129953,plural,plural,grandes,s,[MASK] saltos [MASK],"[CLS] , [MASK] , salto , ##s , [MASK] , [SEP]",morphemic,8.584053856824793
1930,salto,salto##s,plur,2,artificial,1.6253334251814522e-06,singular,singular,grande,s,[MASK] salto##s [MASK],"[CLS] , [MASK] , salto , ##s , [MASK] , [SEP]",morphemic,13.329797578503033
1931,salto,salto##s,plur,2,artificial,0.00018706510309129953,plural,plural,grandes,s,[MASK] salto##s [MASK],"[CLS] , [MASK] , salto , ##s , [MASK] , [SEP]",morphemic,8.584053856824793
1932,flota,flota,sing,1,default,0.00023103898274712265,singular,singular,grande,s,[MASK] flota [MASK],"[CLS] , [MASK] , flota , [MASK] , [SEP]",morphemic,8.372924105199203
1933,flota,flota,sing,1,default,9.99410440272186e-06,plural,plural,grandes,s,[MASK] flota [MASK],"[CLS] , [MASK] , flota , [MASK] , [SEP]",morphemic,11.513515198556716
1934,flota,flotas,plur,2,default,2.3661991690460127e-06,singular,singular,grande,s,[MASK] flotas [MASK],"[CLS] , [MASK] , flota , ##s , [MASK] , [SEP]",morphemic,12.954225616303475
1935,flota,flotas,plur,2,default,0.00029182000434957445,plural,plural,grandes,s,[MASK] flotas [MASK],"[CLS] , [MASK] , flota , ##s , [MASK] , [SEP]",morphemic,8.139373369223406
1936,flota,flota##s,plur,2,artificial,2.3661991690460127e-06,singular,singular,grande,s,[MASK] flota##s [MASK],"[CLS] , [MASK] , flota , ##s , [MASK] , [SEP]",morphemic,12.954225616303475
1937,flota,flota##s,plur,2,artificial,0.00029182000434957445,plural,plural,grandes,s,[MASK] flota##s [MASK],"[CLS] , [MASK] , flota , ##s , [MASK] , [SEP]",morphemic,8.139373369223406
1938,secretario,secretario,sing,1,default,7.975956464179035e-07,singular,singular,grande,s,[MASK] secretario [MASK],"[CLS] , [MASK] , secretario , [MASK] , [SEP]",morphemic,14.041664076666358
1939,secretario,secretario,sing,1,default,4.084183657937501e-09,plural,plural,grandes,s,[MASK] secretario [MASK],"[CLS] , [MASK] , secretario , [MASK] , [SEP]",morphemic,19.316143967543095
1940,secretario,secretarios,plur,2,default,3.747996135672338e-09,singular,singular,grande,s,[MASK] secretarios [MASK],"[CLS] , [MASK] , secretario , ##s , [MASK] , [SEP]",morphemic,19.402044503608032
1941,secretario,secretarios,plur,2,default,3.6938075709258555e-07,plural,plural,grandes,s,[MASK] secretarios [MASK],"[CLS] , [MASK] , secretario , ##s , [MASK] , [SEP]",morphemic,14.811437862870052
1942,secretario,secretario##s,plur,2,artificial,3.747996135672338e-09,singular,singular,grande,s,[MASK] secretario##s [MASK],"[CLS] , [MASK] , secretario , ##s , [MASK] , [SEP]",morphemic,19.402044503608032
1943,secretario,secretario##s,plur,2,artificial,3.6938075709258555e-07,plural,plural,grandes,s,[MASK] secretario##s [MASK],"[CLS] , [MASK] , secretario , ##s , [MASK] , [SEP]",morphemic,14.811437862870052
1944,sirio,sirio,sing,1,default,1.725197034829762e-05,singular,singular,grande,s,[MASK] sirio [MASK],"[CLS] , [MASK] , sirio , [MASK] , [SEP]",morphemic,10.967584197920148
1945,sirio,sirio,sing,1,default,2.678288240076654e-07,plural,plural,grandes,s,[MASK] sirio [MASK],"[CLS] , [MASK] , sirio , [MASK] , [SEP]",morphemic,15.132917776891073
1946,sirio,sirios,plur,2,default,5.756401151302271e-07,singular,singular,grande,s,[MASK] sirios [MASK],"[CLS] , [MASK] , sirio , ##s , [MASK] , [SEP]",morphemic,14.367783171640589
1947,sirio,sirios,plur,2,default,2.9147106033633463e-05,plural,plural,grandes,s,[MASK] sirios [MASK],"[CLS] , [MASK] , sirio , ##s , [MASK] , [SEP]",morphemic,10.443154928530733
1948,sirio,sirio##s,plur,2,artificial,5.756401151302271e-07,singular,singular,grande,s,[MASK] sirio##s [MASK],"[CLS] , [MASK] , sirio , ##s , [MASK] , [SEP]",morphemic,14.367783171640589
1949,sirio,sirio##s,plur,2,artificial,2.9147106033633463e-05,plural,plural,grandes,s,[MASK] sirio##s [MASK],"[CLS] , [MASK] , sirio , ##s , [MASK] , [SEP]",morphemic,10.443154928530733
1950,chocolate,chocolate,sing,1,default,6.152546848170459e-05,singular,singular,grande,s,[MASK] chocolate [MASK],"[CLS] , [MASK] , chocolate , [MASK] , [SEP]",morphemic,9.696059347222775
1951,chocolate,chocolate,sing,1,default,1.0206862270933925e-06,plural,plural,grandes,s,[MASK] chocolate [MASK],"[CLS] , [MASK] , chocolate , [MASK] , [SEP]",morphemic,13.795035385217307
1952,chocolate,chocolates,plur,2,default,2.7059729745815275e-06,singular,singular,grande,s,[MASK] chocolates [MASK],"[CLS] , [MASK] , chocolate , ##s , [MASK] , [SEP]",morphemic,12.820049015485976
1953,chocolate,chocolates,plur,2,default,0.0001178905222332105,plural,plural,grandes,s,[MASK] chocolates [MASK],"[CLS] , [MASK] , chocolate , ##s , [MASK] , [SEP]",morphemic,9.045754141835369
1954,chocolate,chocolate##s,plur,2,artificial,2.7059729745815275e-06,singular,singular,grande,s,[MASK] chocolate##s [MASK],"[CLS] , [MASK] , chocolate , ##s , [MASK] , [SEP]",morphemic,12.820049015485976
1955,chocolate,chocolate##s,plur,2,artificial,0.0001178905222332105,plural,plural,grandes,s,[MASK] chocolate##s [MASK],"[CLS] , [MASK] , chocolate , ##s , [MASK] , [SEP]",morphemic,9.045754141835369
1956,liderazgo,liderazgo,sing,1,default,4.242590421199566e-06,singular,singular,grande,s,[MASK] liderazgo [MASK],"[CLS] , [MASK] , liderazgo , [MASK] , [SEP]",morphemic,12.370336526877276
1957,liderazgo,liderazgo,sing,1,default,3.478772612197645e-07,plural,plural,grandes,s,[MASK] liderazgo [MASK],"[CLS] , [MASK] , liderazgo , [MASK] , [SEP]",morphemic,14.871416117028735
1958,liderazgo,liderazgos,plur,2,default,9.135624168266077e-08,singular,singular,grande,s,[MASK] liderazgos [MASK],"[CLS] , [MASK] , liderazgo , ##s , [MASK] , [SEP]",morphemic,16.208499229333864
1959,liderazgo,liderazgos,plur,2,default,2.8078506147721782e-05,plural,plural,grandes,s,[MASK] liderazgos [MASK],"[CLS] , [MASK] , liderazgo , ##s , [MASK] , [SEP]",morphemic,10.480506180089284
1960,liderazgo,liderazgo##s,plur,2,artificial,9.135624168266077e-08,singular,singular,grande,s,[MASK] liderazgo##s [MASK],"[CLS] , [MASK] , liderazgo , ##s , [MASK] , [SEP]",morphemic,16.208499229333864
1961,liderazgo,liderazgo##s,plur,2,artificial,2.8078506147721782e-05,plural,plural,grandes,s,[MASK] liderazgo##s [MASK],"[CLS] , [MASK] , liderazgo , ##s , [MASK] , [SEP]",morphemic,10.480506180089284
1962,gasolina,gasolina,sing,1,default,7.5182206273893826e-06,singular,singular,grande,s,[MASK] gasolina [MASK],"[CLS] , [MASK] , gasolina , [MASK] , [SEP]",morphemic,11.798181066699367
1963,gasolina,gasolina,sing,1,default,5.869360393262468e-07,plural,plural,grandes,s,[MASK] gasolina [MASK],"[CLS] , [MASK] , gasolina , [MASK] , [SEP]",morphemic,14.34834998502061
1964,gasolina,gasolinas,plur,2,default,6.049180569789314e-07,singular,singular,grande,s,[MASK] gasolinas [MASK],"[CLS] , [MASK] , gasolina , ##s , [MASK] , [SEP]",morphemic,14.318172831098833
1965,gasolina,gasolinas,plur,2,default,3.6726967664435506e-05,plural,plural,grandes,s,[MASK] gasolinas [MASK],"[CLS] , [MASK] , gasolina , ##s , [MASK] , [SEP]",morphemic,10.21199925900235
1966,gasolina,gasolina##s,plur,2,artificial,6.049180569789314e-07,singular,singular,grande,s,[MASK] gasolina##s [MASK],"[CLS] , [MASK] , gasolina , ##s , [MASK] , [SEP]",morphemic,14.318172831098833
1967,gasolina,gasolina##s,plur,2,artificial,3.6726967664435506e-05,plural,plural,grandes,s,[MASK] gasolina##s [MASK],"[CLS] , [MASK] , gasolina , ##s , [MASK] , [SEP]",morphemic,10.21199925900235
1968,inventario,inventario,sing,1,default,4.401875685289269e-06,singular,singular,grande,s,[MASK] inventario [MASK],"[CLS] , [MASK] , inventario , [MASK] , [SEP]",morphemic,12.333479815765529
1969,inventario,inventario,sing,1,default,1.3455229463943397e-07,plural,plural,grandes,s,[MASK] inventario [MASK],"[CLS] , [MASK] , inventario , [MASK] , [SEP]",morphemic,15.821312905742522
1970,inventario,inventarios,plur,2,default,1.6104480948797573e-07,singular,singular,grande,s,[MASK] inventarios [MASK],"[CLS] , [MASK] , inventario , ##s , [MASK] , [SEP]",morphemic,15.641583190884628
1971,inventario,inventarios,plur,2,default,3.543160346453078e-05,plural,plural,grandes,s,[MASK] inventarios [MASK],"[CLS] , [MASK] , inventario , ##s , [MASK] , [SEP]",morphemic,10.247906382856364
1972,inventario,inventario##s,plur,2,artificial,1.6104480948797573e-07,singular,singular,grande,s,[MASK] inventario##s [MASK],"[CLS] , [MASK] , inventario , ##s , [MASK] , [SEP]",morphemic,15.641583190884628
1973,inventario,inventario##s,plur,2,artificial,3.543160346453078e-05,plural,plural,grandes,s,[MASK] inventario##s [MASK],"[CLS] , [MASK] , inventario , ##s , [MASK] , [SEP]",morphemic,10.247906382856364
1974,calzado,calzado,sing,1,default,1.3824100278725382e-05,singular,singular,grande,s,[MASK] calzado [MASK],"[CLS] , [MASK] , calzado , [MASK] , [SEP]",morphemic,11.189097091970162
1975,calzado,calzado,sing,1,default,2.116807422680722e-07,plural,plural,grandes,s,[MASK] calzado [MASK],"[CLS] , [MASK] , calzado , [MASK] , [SEP]",morphemic,15.368186630028505
1976,calzado,calzados,plur,2,default,2.3259586612311978e-07,singular,singular,grande,s,[MASK] calzados [MASK],"[CLS] , [MASK] , calzado , ##s , [MASK] , [SEP]",morphemic,15.27396336949132
