,Unnamed: 0,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,article_number,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal,surprisal_shift,log_odds
1453,1453,aerolínea,aerolínea,sing,1,default,2.623549562486005e-06,plural,plural,grandes,s,[MASK] aerolínea [MASK],"[CLS] , [MASK] , aerolínea , [MASK] , [SEP]",morphemic,12.85098236225576,2.091178013538647,-2.0911780135386477
1455,1455,aerolínea,aerolíneas,plur,2,default,0.0003562801575753,plural,plural,grandes,s,[MASK] aerolíneas [MASK],"[CLS] , [MASK] , aerolínea , ##s , [MASK] , [SEP]",morphemic,7.939793177121081,-5.779670711783823,5.779670711783589
1457,1457,aerolínea,aerolínea##s,plur,2,artificial,0.0003562801575753,plural,plural,grandes,s,[MASK] aerolínea##s [MASK],"[CLS] , [MASK] , aerolínea , ##s , [MASK] , [SEP]",morphemic,7.939793177121081,-5.779670711783823,5.779670711783589
1459,1459,infraestructura,infraestructura,sing,1,default,3.779865380693082e-07,plural,plural,grandes,s,[MASK] infraestructura [MASK],"[CLS] , [MASK] , infraestructura , [MASK] , [SEP]",morphemic,14.78840725553426,4.164254212394928,-4.164254212394928
1461,1461,infraestructura,infraestructuras,plur,2,default,2.8449831006582823e-05,plural,plural,grandes,s,[MASK] infraestructuras [MASK],"[CLS] , [MASK] , infraestructura , ##s , [MASK] , [SEP]",morphemic,10.46736833742424,-4.915799129539083,4.915799129539086
1463,1463,infraestructura,infraestructura##s,plur,2,artificial,2.8449831006582823e-05,plural,plural,grandes,s,[MASK] infraestructura##s [MASK],"[CLS] , [MASK] , infraestructura , ##s , [MASK] , [SEP]",morphemic,10.46736833742424,-4.915799129539083,4.915799129539086
1465,1465,inglesa,inglesa,sing,1,default,1.18459036002605e-06,plural,plural,grandes,s,[MASK] inglesa [MASK],"[CLS] , [MASK] , inglesa , [MASK] , [SEP]",morphemic,13.64611353088269,2.851251597704648,-2.8512515977046475
1467,1467,inglesa,inglesas,plur,2,default,3.4364144084975123e-05,plural,plural,grandes,s,[MASK] inglesas [MASK],"[CLS] , [MASK] , inglesa , ##s , [MASK] , [SEP]",morphemic,10.278496860292613,-4.874285748503951,4.874285748503951
1469,1469,inglesa,inglesa##s,plur,2,artificial,3.4364144084975123e-05,plural,plural,grandes,s,[MASK] inglesa##s [MASK],"[CLS] , [MASK] , inglesa , ##s , [MASK] , [SEP]",morphemic,10.278496860292613,-4.874285748503951,4.874285748503951
1471,1471,saque,saque,sing,1,default,1.0773442227218766e-05,plural,plural,grandes,s,[MASK] saque [MASK],"[CLS] , [MASK] , saque , [MASK] , [SEP]",morphemic,11.438426505306058,2.8557319714204237,-2.855731971419981
1473,1473,saque,saques,plur,2,default,0.0001968773140106,plural,plural,grandes,s,[MASK] saques [MASK],"[CLS] , [MASK] , saque , ##s , [MASK] , [SEP]",morphemic,8.532929794748638,-2.938621506390673,2.9386215063904952
1475,1475,saque,saque##s,plur,2,artificial,0.0001968773140106,plural,plural,grandes,s,[MASK] saque##s [MASK],"[CLS] , [MASK] , saque , ##s , [MASK] , [SEP]",morphemic,8.532929794748638,-2.938621506390673,2.9386215063904952
1477,1477,desacuerdo,desacuerdo,sing,1,default,2.9380842647697136e-07,plural,plural,grandes,s,[MASK] desacuerdo [MASK],"[CLS] , [MASK] , desacuerdo , [MASK] , [SEP]",morphemic,15.040337892620746,3.5637455338871042,-3.5637455338871034
1479,1479,desacuerdo,desacuerdos,plur,2,default,9.58543569140602e-06,plural,plural,grandes,s,[MASK] desacuerdos [MASK],"[CLS] , [MASK] , desacuerdo , ##s , [MASK] , [SEP]",morphemic,11.555265726953987,-4.5036287469808585,4.5036287469808585
1481,1481,desacuerdo,desacuerdo##s,plur,2,artificial,9.58543569140602e-06,plural,plural,grandes,s,[MASK] desacuerdo##s [MASK],"[CLS] , [MASK] , desacuerdo , ##s , [MASK] , [SEP]",morphemic,11.555265726953987,-4.5036287469808585,4.5036287469808585
1483,1483,casino,casino,sing,1,default,1.7878194569220798e-07,plural,plural,grandes,s,[MASK] casino [MASK],"[CLS] , [MASK] , casino , [MASK] , [SEP]",morphemic,15.537098954181095,4.4948559369641305,-4.494855936964134
1485,1485,casino,casinos,plur,2,default,2.147861050616484e-05,plural,plural,grandes,s,[MASK] casinos [MASK],"[CLS] , [MASK] , casino , ##s , [MASK] , [SEP]",morphemic,10.748452978210889,-3.9528083588772827,3.952808358877285
1487,1487,casino,casino##s,plur,2,artificial,2.147861050616484e-05,plural,plural,grandes,s,[MASK] casino##s [MASK],"[CLS] , [MASK] , casino , ##s , [MASK] , [SEP]",morphemic,10.748452978210889,-3.9528083588772827,3.952808358877285
1489,1489,borrador,borrador,sing,1,default,6.174548730086826e-07,plural,plural,grandes,es,[MASK] borrador [MASK],"[CLS] , [MASK] , borrador , [MASK] , [SEP]",morphemic,14.297659851262646,3.612313235553829,-3.6123132355538305
1491,1491,borrador,borradores,plur,2,default,3.852192821796052e-05,plural,plural,grandes,es,[MASK] borradores [MASK],"[CLS] , [MASK] , borrador , ##es , [MASK] , [SEP]",morphemic,10.164282914707735,-5.314175535313721,5.31417553531372
1493,1493,borrador,borrador##es,plur,2,artificial,3.852192821796052e-05,plural,plural,grandes,es,[MASK] borrador##es [MASK],"[CLS] , [MASK] , borrador , ##es , [MASK] , [SEP]",morphemic,10.164282914707735,-5.314175535313721,5.31417553531372
1495,1495,diseñador,diseñador,sing,1,default,1.7758119952304696e-07,plural,plural,grandes,es,[MASK] diseñador [MASK],"[CLS] , [MASK] , diseñador , [MASK] , [SEP]",morphemic,15.543837870533157,3.364746063092573,-3.36474606309257
1497,1497,diseñador,diseñadores,plur,2,default,0.0001122531612054,plural,plural,grandes,es,[MASK] diseñadores [MASK],"[CLS] , [MASK] , diseñador , ##es , [MASK] , [SEP]",morphemic,9.09475386955187,-6.42315572607027,6.423155726069876
1499,1499,diseñador,diseñador##es,plur,2,artificial,0.0001122531612054,plural,plural,grandes,es,[MASK] diseñador##es [MASK],"[CLS] , [MASK] , diseñador , ##es , [MASK] , [SEP]",morphemic,9.09475386955187,-6.42315572607027,6.423155726069876
1501,1501,acompañante,acompañante,sing,1,default,8.8782066143267e-08,plural,plural,grandes,s,[MASK] acompañante [MASK],"[CLS] , [MASK] , acompañante , [MASK] , [SEP]",morphemic,16.23708116519061,3.942082436270974,-3.942082436270973
1503,1503,acompañante,acompañantes,plur,2,default,4.884060217591468e-06,plural,plural,grandes,s,[MASK] acompañantes [MASK],"[CLS] , [MASK] , acompañante , ##s , [MASK] , [SEP]",morphemic,12.229533672227642,-3.9517556202597994,3.951755620259802
1505,1505,acompañante,acompañante##s,plur,2,artificial,4.884060217591468e-06,plural,plural,grandes,s,[MASK] acompañante##s [MASK],"[CLS] , [MASK] , acompañante , ##s , [MASK] , [SEP]",morphemic,12.229533672227642,-3.9517556202597994,3.951755620259802
1507,1507,escolta,escolta,sing,1,default,2.522949387184781e-07,plural,plural,grandes,s,[MASK] escolta [MASK],"[CLS] , [MASK] , escolta , [MASK] , [SEP]",morphemic,15.19266704206947,3.4903268507652534,-3.490326850765253
1509,1509,escolta,escoltas,plur,2,default,2.561672408774029e-05,plural,plural,grandes,s,[MASK] escoltas [MASK],"[CLS] , [MASK] , escolta , ##s , [MASK] , [SEP]",morphemic,10.572265135098943,-4.428289332244596,4.428289332244593
1511,1511,escolta,escolta##s,plur,2,artificial,2.561672408774029e-05,plural,plural,grandes,s,[MASK] escolta##s [MASK],"[CLS] , [MASK] , escolta , ##s , [MASK] , [SEP]",morphemic,10.572265135098943,-4.428289332244596,4.428289332244593
1513,1513,ruego,ruego,sing,1,default,7.680036446799932e-07,plural,plural,grandes,s,[MASK] ruego [MASK],"[CLS] , [MASK] , ruego , [MASK] , [SEP]",morphemic,14.079471358132926,3.1452484528420293,-3.1452484528420297
1515,1515,ruego,ruegos,plur,2,default,5.330990461516194e-05,plural,plural,grandes,s,[MASK] ruegos [MASK],"[CLS] , [MASK] , ruego , ##s , [MASK] , [SEP]",morphemic,9.839388416379714,-3.8138904231204265,3.813890423120425
1517,1517,ruego,ruego##s,plur,2,artificial,5.330990461516194e-05,plural,plural,grandes,s,[MASK] ruego##s [MASK],"[CLS] , [MASK] , ruego , ##s , [MASK] , [SEP]",morphemic,9.839388416379714,-3.8138904231204265,3.813890423120425
1519,1519,turismo,turismo,sing,1,default,6.933093459338124e-07,plural,plural,grandes,s,[MASK] turismo [MASK],"[CLS] , [MASK] , turismo , [MASK] , [SEP]",morphemic,14.1817895507285,3.4320269406137136,-3.4320269406137163
1521,1521,turismo,turismos,plur,2,default,0.0007831077673472,plural,plural,grandes,s,[MASK] turismos [MASK],"[CLS] , [MASK] , turismo , ##s , [MASK] , [SEP]",morphemic,7.152240237539619,-4.041172537677564,4.041172537677508
1523,1523,turismo,turismo##s,plur,2,artificial,0.0007831077673472,plural,plural,grandes,s,[MASK] turismo##s [MASK],"[CLS] , [MASK] , turismo , ##s , [MASK] , [SEP]",morphemic,7.152240237539619,-4.041172537677564,4.041172537677508
1525,1525,polígono,polígono,sing,1,default,9.765013828655356e-07,plural,plural,grandes,s,[MASK] polígono [MASK],"[CLS] , [MASK] , polígono , [MASK] , [SEP]",morphemic,13.83928967048574,4.783974670630535,-4.783974670630521
1527,1527,polígono,polígonos,plur,2,default,0.0001533082977402,plural,plural,grandes,s,[MASK] polígonos [MASK],"[CLS] , [MASK] , polígono , ##s , [MASK] , [SEP]",morphemic,8.783059646086924,-4.867201819593948,4.867201819593325
1529,1529,polígono,polígono##s,plur,2,artificial,0.0001533082977402,plural,plural,grandes,s,[MASK] polígono##s [MASK],"[CLS] , [MASK] , polígono , ##s , [MASK] , [SEP]",morphemic,8.783059646086924,-4.867201819593948,4.867201819593325
1531,1531,vial,vial,sing,1,default,3.5199241210648324e-07,plural,plural,grandes,es,[MASK] vial [MASK],"[CLS] , [MASK] , vial , [MASK] , [SEP]",morphemic,14.859656218096331,3.3219509068431154,-3.3219509068431163
1533,1533,vial,viales,plur,2,default,5.382285235100426e-05,plural,plural,grandes,es,[MASK] viales [MASK],"[CLS] , [MASK] , vial , ##es , [MASK] , [SEP]",morphemic,9.829812416095049,-4.570856098762031,4.570856098762033
1535,1535,vial,vial##es,plur,2,artificial,5.382285235100426e-05,plural,plural,grandes,es,[MASK] vial##es [MASK],"[CLS] , [MASK] , vial , ##es , [MASK] , [SEP]",morphemic,9.829812416095049,-4.570856098762031,4.570856098762033
1537,1537,embajador,embajador,sing,1,default,1.749767903902466e-07,plural,plural,grandes,es,[MASK] embajador [MASK],"[CLS] , [MASK] , embajador , [MASK] , [SEP]",morphemic,15.558612498159995,3.4085588139620455,-3.408558813962046
1539,1539,embajador,embajadores,plur,2,default,4.8135534598259255e-05,plural,plural,grandes,es,[MASK] embajadores [MASK],"[CLS] , [MASK] , embajador , ##es , [MASK] , [SEP]",morphemic,9.941489888568547,-4.559137398820136,4.559137398820136
1541,1541,embajador,embajador##es,plur,2,artificial,4.8135534598259255e-05,plural,plural,grandes,es,[MASK] embajador##es [MASK],"[CLS] , [MASK] , embajador , ##es , [MASK] , [SEP]",morphemic,9.941489888568547,-4.559137398820136,4.559137398820136
1543,1543,supermercado,supermercado,sing,1,default,1.3826956092088947e-05,plural,plural,grandes,s,[MASK] supermercado [MASK],"[CLS] , [MASK] , supermercado , [MASK] , [SEP]",morphemic,11.188890531082547,3.009386960929916,-3.0093869609297625
1545,1545,supermercado,supermercados,plur,2,default,0.0007767467759549,plural,plural,grandes,s,[MASK] supermercados [MASK],"[CLS] , [MASK] , supermercado , ##s , [MASK] , [SEP]",morphemic,7.1603961603853294,-3.7443298803504463,3.7443298803503673
1547,1547,supermercado,supermercado##s,plur,2,artificial,0.0007767467759549,plural,plural,grandes,s,[MASK] supermercado##s [MASK],"[CLS] , [MASK] , supermercado , ##s , [MASK] , [SEP]",morphemic,7.1603961603853294,-3.7443298803504463,3.7443298803503673
1549,1549,chip,chip,sing,1,default,3.963692051911494e-06,plural,plural,grandes,s,[MASK] chip [MASK],"[CLS] , [MASK] , chip , [MASK] , [SEP]",morphemic,12.43833463071217,2.9886265433969754,-2.988626543396974
1551,1551,chip,chips,plur,2,default,0.0001225914020324,plural,plural,grandes,s,[MASK] chips [MASK],"[CLS] , [MASK] , chip , ##s , [MASK] , [SEP]",morphemic,9.006653667162736,-4.225566809757819,4.225566809757715
1553,1553,chip,chip##s,plur,2,artificial,0.0001225914020324,plural,plural,grandes,s,[MASK] chip##s [MASK],"[CLS] , [MASK] , chip , ##s , [MASK] , [SEP]",morphemic,9.006653667162736,-4.225566809757819,4.225566809757715
1555,1555,democracia,democracia,sing,1,default,3.88699525899483e-08,plural,plural,grandes,s,[MASK] democracia [MASK],"[CLS] , [MASK] , democracia , [MASK] , [SEP]",morphemic,17.063044311791067,3.6958627798204517,-3.6958627798204517
1557,1557,democracia,democracias,plur,2,default,9.021969890454784e-05,plural,plural,grandes,s,[MASK] democracias [MASK],"[CLS] , [MASK] , democracia , ##s , [MASK] , [SEP]",morphemic,9.313262763336658,-5.7164459312318385,5.716445931231837
1559,1559,democracia,democracia##s,plur,2,artificial,9.021969890454784e-05,plural,plural,grandes,s,[MASK] democracia##s [MASK],"[CLS] , [MASK] , democracia , ##s , [MASK] , [SEP]",morphemic,9.313262763336658,-5.7164459312318385,5.716445931231837
1561,1561,supervisor,supervisor,sing,1,default,1.3945863130970793e-08,plural,plural,grandes,es,[MASK] supervisor [MASK],"[CLS] , [MASK] , supervisor , [MASK] , [SEP]",morphemic,18.088082922409807,4.358977367410196,-4.358977367410195
1563,1563,supervisor,supervisores,plur,2,default,3.432475295994664e-06,plural,plural,grandes,es,[MASK] supervisores [MASK],"[CLS] , [MASK] , supervisor , ##es , [MASK] , [SEP]",morphemic,12.58222889641841,-5.493609442934961,5.493609442934961
1565,1565,supervisor,supervisor##es,plur,2,artificial,3.432475295994664e-06,plural,plural,grandes,es,[MASK] supervisor##es [MASK],"[CLS] , [MASK] , supervisor , ##es , [MASK] , [SEP]",morphemic,12.58222889641841,-5.493609442934961,5.493609442934961
1567,1567,recuento,recuento,sing,1,default,9.54291749621916e-07,plural,plural,grandes,s,[MASK] recuento [MASK],"[CLS] , [MASK] , recuento , [MASK] , [SEP]",morphemic,13.862296395036928,2.8348264722474745,-2.834826472247475
1569,1569,recuento,recuentos,plur,2,default,3.2199208362726495e-05,plural,plural,grandes,s,[MASK] recuentos [MASK],"[CLS] , [MASK] , recuento , ##s , [MASK] , [SEP]",morphemic,10.343568690724622,-5.530223800694538,5.5302238006945394
1571,1571,recuento,recuento##s,plur,2,artificial,3.2199208362726495e-05,plural,plural,grandes,s,[MASK] recuento##s [MASK],"[CLS] , [MASK] , recuento , ##s , [MASK] , [SEP]",morphemic,10.343568690724622,-5.530223800694538,5.5302238006945394
1573,1573,telenovela,telenovela,sing,1,default,4.414127374730016e-07,plural,plural,grandes,s,[MASK] telenovela [MASK],"[CLS] , [MASK] , telenovela , [MASK] , [SEP]",morphemic,14.633285486555533,5.014385280179896,-5.014385280179898
1575,1575,telenovela,telenovelas,plur,2,default,0.0001120222805184,plural,plural,grandes,s,[MASK] telenovelas [MASK],"[CLS] , [MASK] , telenovela , ##s , [MASK] , [SEP]",morphemic,9.096812773253486,-4.603559582899003,4.603559582898724
1577,1577,telenovela,telenovela##s,plur,2,artificial,0.0001120222805184,plural,plural,grandes,s,[MASK] telenovela##s [MASK],"[CLS] , [MASK] , telenovela , ##s , [MASK] , [SEP]",morphemic,9.096812773253486,-4.603559582899003,4.603559582898724
1579,1579,polémica,polémica,sing,1,default,1.0709245543694124e-06,plural,plural,grandes,s,[MASK] polémica [MASK],"[CLS] , [MASK] , polémica , [MASK] , [SEP]",morphemic,13.746988213079486,2.696567511631674,-2.696567511631674
1581,1581,polémica,polémicas,plur,2,default,6.031196244293824e-05,plural,plural,grandes,s,[MASK] polémicas [MASK],"[CLS] , [MASK] , polémica , ##s , [MASK] , [SEP]",morphemic,9.715980091767989,-4.837924884907171,4.83792488490717
1583,1583,polémica,polémica##s,plur,2,artificial,6.031196244293824e-05,plural,plural,grandes,s,[MASK] polémica##s [MASK],"[CLS] , [MASK] , polémica , ##s , [MASK] , [SEP]",morphemic,9.715980091767989,-4.837924884907171,4.83792488490717
1585,1585,cómplice,cómplice,sing,1,default,1.6147906123364922e-08,plural,plural,grandes,s,[MASK] cómplice [MASK],"[CLS] , [MASK] , cómplice , [MASK] , [SEP]",morphemic,17.941475447487296,4.4060649921678685,-4.406064992167868
1587,1587,cómplice,cómplices,plur,2,default,2.486513494659448e-06,plural,plural,grandes,s,[MASK] cómplices [MASK],"[CLS] , [MASK] , cómplice , ##s , [MASK] , [SEP]",morphemic,12.904629031635846,-4.42094038499738,4.4209403849973805
1589,1589,cómplice,cómplice##s,plur,2,artificial,2.486513494659448e-06,plural,plural,grandes,s,[MASK] cómplice##s [MASK],"[CLS] , [MASK] , cómplice , ##s , [MASK] , [SEP]",morphemic,12.904629031635846,-4.42094038499738,4.4209403849973805
1591,1591,ánimo,ánimo,sing,1,default,5.295266873872606e-07,plural,plural,grandes,s,[MASK] ánimo [MASK],"[CLS] , [MASK] , ánimo , [MASK] , [SEP]",morphemic,14.451282272065958,4.2330999613905025,-4.233099961390501
1593,1593,ánimo,ánimos,plur,2,default,6.373989162966609e-05,plural,plural,grandes,s,[MASK] ánimos [MASK],"[CLS] , [MASK] , ánimo , ##s , [MASK] , [SEP]",morphemic,9.660699949170032,-4.010804313421408,4.010804313421406
1595,1595,ánimo,ánimo##s,plur,2,artificial,6.373989162966609e-05,plural,plural,grandes,s,[MASK] ánimo##s [MASK],"[CLS] , [MASK] , ánimo , ##s , [MASK] , [SEP]",morphemic,9.660699949170032,-4.010804313421408,4.010804313421406
1597,1597,diploma,diploma,sing,1,default,1.940773870501289e-07,plural,plural,grandes,s,[MASK] diploma [MASK],"[CLS] , [MASK] , diploma , [MASK] , [SEP]",morphemic,15.455008855103207,4.468194013861764,-4.468194013861766
1599,1599,diploma,diplomas,plur,2,default,6.67115455144085e-06,plural,plural,grandes,s,[MASK] diplomas [MASK],"[CLS] , [MASK] , diploma , ##s , [MASK] , [SEP]",morphemic,11.917717616848112,-5.494292371794749,5.494292371794748
1601,1601,diploma,diploma##s,plur,2,artificial,6.67115455144085e-06,plural,plural,grandes,s,[MASK] diploma##s [MASK],"[CLS] , [MASK] , diploma , ##s , [MASK] , [SEP]",morphemic,11.917717616848112,-5.494292371794749,5.494292371794748
1603,1603,manuscrito,manuscrito,sing,1,default,6.528036351483024e-07,plural,plural,grandes,s,[MASK] manuscrito [MASK],"[CLS] , [MASK] , manuscrito , [MASK] , [SEP]",morphemic,14.24198946476376,4.517995893314296,-4.517995893314298
1605,1605,manuscrito,manuscritos,plur,2,default,8.68764691404067e-05,plural,plural,grandes,s,[MASK] manuscritos [MASK],"[CLS] , [MASK] , manuscrito , ##s , [MASK] , [SEP]",morphemic,9.351023343253596,-5.068596967765284,5.068596967765283
1607,1607,manuscrito,manuscrito##s,plur,2,artificial,8.68764691404067e-05,plural,plural,grandes,s,[MASK] manuscrito##s [MASK],"[CLS] , [MASK] , manuscrito , ##s , [MASK] , [SEP]",morphemic,9.351023343253596,-5.068596967765284,5.068596967765283
1609,1609,arena,arena,sing,1,default,1.7372638012602692e-06,plural,plural,grandes,s,[MASK] arena [MASK],"[CLS] , [MASK] , arena , [MASK] , [SEP]",morphemic,13.263199210469086,4.555994071274949,-4.55599407127456
1611,1611,arena,arenas,plur,2,default,0.0001426017988706,plural,plural,grandes,s,[MASK] arenas [MASK],"[CLS] , [MASK] , arena , ##s , [MASK] , [SEP]",morphemic,8.855454435262798,-4.295979466343239,4.295979466343234
1613,1613,arena,arena##s,plur,2,artificial,0.0001426017988706,plural,plural,grandes,s,[MASK] arena##s [MASK],"[CLS] , [MASK] , arena , ##s , [MASK] , [SEP]",morphemic,8.855454435262798,-4.295979466343239,4.295979466343234
1615,1615,incertidumbre,incertidumbre,sing,1,default,9.561451008721633e-08,plural,plural,grandes,s,[MASK] incertidumbre [MASK],"[CLS] , [MASK] , incertidumbre , [MASK] , [SEP]",morphemic,16.162941249251364,3.3174800422329085,-3.317480042232908
1617,1617,incertidumbre,incertidumbres,plur,2,default,1.4414760698855387e-05,plural,plural,grandes,s,[MASK] incertidumbres [MASK],"[CLS] , [MASK] , incertidumbre , ##s , [MASK] , [SEP]",morphemic,11.147257827854204,-5.036620133940293,5.036620133940295
1619,1619,incertidumbre,incertidumbre##s,plur,2,artificial,1.4414760698855387e-05,plural,plural,grandes,s,[MASK] incertidumbre##s [MASK],"[CLS] , [MASK] , incertidumbre , ##s , [MASK] , [SEP]",morphemic,11.147257827854204,-5.036620133940293,5.036620133940295
1621,1621,autonomía,autonomía,sing,1,default,1.0023246943546837e-07,plural,plural,grandes,s,[MASK] autonomía [MASK],"[CLS] , [MASK] , autonomía , [MASK] , [SEP]",morphemic,16.11577365452514,3.5535421487854943,-3.553542148785495
1623,1623,autonomía,autonomías,plur,2,default,1.5897758203209378e-05,plural,plural,grandes,s,[MASK] autonomías [MASK],"[CLS] , [MASK] , autonomía , ##s , [MASK] , [SEP]",morphemic,11.049332452187452,-4.894225036110349,4.894225036110349
1625,1625,autonomía,autonomía##s,plur,2,artificial,1.5897758203209378e-05,plural,plural,grandes,s,[MASK] autonomía##s [MASK],"[CLS] , [MASK] , autonomía , ##s , [MASK] , [SEP]",morphemic,11.049332452187452,-4.894225036110349,4.894225036110349
1627,1627,aporte,aporte,sing,1,default,1.5163666375883622e-06,plural,plural,grandes,s,[MASK] aporte [MASK],"[CLS] , [MASK] , aporte , [MASK] , [SEP]",morphemic,13.399193454609064,3.0309792162821765,-3.0309792162821747
1629,1629,aporte,aportes,plur,2,default,3.172134529449977e-05,plural,plural,grandes,s,[MASK] aportes [MASK],"[CLS] , [MASK] , aporte , ##s , [MASK] , [SEP]",morphemic,10.358520750542754,-6.184411969534951,6.18441196953495
1631,1631,aporte,aporte##s,plur,2,artificial,3.172134529449977e-05,plural,plural,grandes,s,[MASK] aporte##s [MASK],"[CLS] , [MASK] , aporte , ##s , [MASK] , [SEP]",morphemic,10.358520750542754,-6.184411969534951,6.18441196953495
1633,1633,monitor,monitor,sing,1,default,1.124690584219934e-06,plural,plural,grandes,es,[MASK] monitor [MASK],"[CLS] , [MASK] , monitor , [MASK] , [SEP]",morphemic,13.698002596386244,3.0034294420916225,-3.0034294420916217
1635,1635,monitor,monitores,plur,2,default,4.01730794692412e-05,plural,plural,grandes,es,[MASK] monitores [MASK],"[CLS] , [MASK] , monitor , ##es , [MASK] , [SEP]",morphemic,10.122313451609273,-4.916723227925376,4.916723227925377
1637,1637,monitor,monitor##es,plur,2,artificial,4.01730794692412e-05,plural,plural,grandes,es,[MASK] monitor##es [MASK],"[CLS] , [MASK] , monitor , ##es , [MASK] , [SEP]",morphemic,10.122313451609273,-4.916723227925376,4.916723227925377
1639,1639,canto,canto,sing,1,default,9.636202094043256e-07,plural,plural,grandes,s,[MASK] canto [MASK],"[CLS] , [MASK] , canto , [MASK] , [SEP]",morphemic,13.852568593610837,4.34139932568746,-4.341399325687461
1641,1641,canto,cantos,plur,2,default,0.0001302854652749,plural,plural,grandes,s,[MASK] cantos [MASK],"[CLS] , [MASK] , canto , ##s , [MASK] , [SEP]",morphemic,8.94578262821401,-4.057382697574843,4.057382697574556
1643,1643,canto,canto##s,plur,2,artificial,0.0001302854652749,plural,plural,grandes,s,[MASK] canto##s [MASK],"[CLS] , [MASK] , canto , ##s , [MASK] , [SEP]",morphemic,8.94578262821401,-4.057382697574843,4.057382697574556
1645,1645,garganta,garganta,sing,1,default,1.681054891378153e-05,plural,plural,grandes,s,[MASK] garganta [MASK],"[CLS] , [MASK] , garganta , [MASK] , [SEP]",morphemic,10.99350395707441,3.286467991655761,-3.2864679916556367
1647,1647,garganta,gargantas,plur,2,default,0.0005077870446257,plural,plural,grandes,s,[MASK] gargantas [MASK],"[CLS] , [MASK] , garganta , ##s , [MASK] , [SEP]",morphemic,7.585448401768798,-2.7643413763842757,2.7643413763842175
1649,1649,garganta,garganta##s,plur,2,artificial,0.0005077870446257,plural,plural,grandes,s,[MASK] garganta##s [MASK],"[CLS] , [MASK] , garganta , ##s , [MASK] , [SEP]",morphemic,7.585448401768798,-2.7643413763842757,2.7643413763842175
1651,1651,consenso,consenso,sing,1,default,2.551593638600025e-07,plural,plural,grandes,s,[MASK] consenso [MASK],"[CLS] , [MASK] , consenso , [MASK] , [SEP]",morphemic,15.18137753067812,2.560922533291727,-2.5609225332917296
1653,1653,consenso,consensos,plur,2,default,1.3308201232575811e-05,plural,plural,grandes,s,[MASK] consensos [MASK],"[CLS] , [MASK] , consenso , ##s , [MASK] , [SEP]",morphemic,11.227130078748951,-4.768187471073867,4.768187471073865
1655,1655,consenso,consenso##s,plur,2,artificial,1.3308201232575811e-05,plural,plural,grandes,s,[MASK] consenso##s [MASK],"[CLS] , [MASK] , consenso , ##s , [MASK] , [SEP]",morphemic,11.227130078748951,-4.768187471073867,4.768187471073865
1657,1657,izquierda,izquierda,sing,1,default,2.863289864762919e-06,plural,plural,grandes,s,[MASK] izquierda [MASK],"[CLS] , [MASK] , izquierda , [MASK] , [SEP]",morphemic,12.7635392918587,2.8237742634455145,-2.823774263445513
1659,1659,izquierda,izquierdas,plur,2,default,3.780336191994138e-05,plural,plural,grandes,s,[MASK] izquierdas [MASK],"[CLS] , [MASK] , izquierda , ##s , [MASK] , [SEP]",morphemic,10.183112519612642,-3.5837373419137535,3.5837373419137535
1661,1661,izquierda,izquierda##s,plur,2,artificial,3.780336191994138e-05,plural,plural,grandes,s,[MASK] izquierda##s [MASK],"[CLS] , [MASK] , izquierda , ##s , [MASK] , [SEP]",morphemic,10.183112519612642,-3.5837373419137535,3.5837373419137535
1663,1663,acercamiento,acercamiento,sing,1,default,5.423345328381401e-07,plural,plural,grandes,s,[MASK] acercamiento [MASK],"[CLS] , [MASK] , acercamiento , [MASK] , [SEP]",morphemic,14.427382806649668,3.0422449065527832,-3.0422449065527832
1665,1665,acercamiento,acercamientos,plur,2,default,3.539165481925011e-05,plural,plural,grandes,s,[MASK] acercamientos [MASK],"[CLS] , [MASK] , acercamiento , ##s , [MASK] , [SEP]",morphemic,10.24903450518469,-5.126081354281105,5.126081354281106
1667,1667,acercamiento,acercamiento##s,plur,2,artificial,3.539165481925011e-05,plural,plural,grandes,s,[MASK] acercamiento##s [MASK],"[CLS] , [MASK] , acercamiento , ##s , [MASK] , [SEP]",morphemic,10.24903450518469,-5.126081354281105,5.126081354281106
1669,1669,fotógrafo,fotógrafo,sing,1,default,1.674139582519274e-07,plural,plural,grandes,s,[MASK] fotógrafo [MASK],"[CLS] , [MASK] , fotógrafo , [MASK] , [SEP]",morphemic,15.602796299739174,3.6196450933696216,-3.619645093369621
1671,1671,fotógrafo,fotógrafos,plur,2,default,7.911361899459735e-05,plural,plural,grandes,s,[MASK] fotógrafos [MASK],"[CLS] , [MASK] , fotógrafo , ##s , [MASK] , [SEP]",morphemic,9.444625523616573,-6.388806325088691,6.3888063250886935
1673,1673,fotógrafo,fotógrafo##s,plur,2,artificial,7.911361899459735e-05,plural,plural,grandes,s,[MASK] fotógrafo##s [MASK],"[CLS] , [MASK] , fotógrafo , ##s , [MASK] , [SEP]",morphemic,9.444625523616573,-6.388806325088691,6.3888063250886935
1675,1675,embargo,embargo,sing,1,default,1.404438080498949e-06,plural,plural,grandes,s,[MASK] embargo [MASK],"[CLS] , [MASK] , embargo , [MASK] , [SEP]",morphemic,13.475873277882354,-0.635231000299818,0.6352310002998172
