,Unnamed: 0,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,article_number,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal,surprisal_shift,log_odds
1947,1947,nominalismo,nominalismos,plur,2,default,7.65215099818306e-06,plural,plural,grandes,s,[MASK] nominalismos [MASK],"[CLS] , [MASK] , nominal , ##ismos , [MASK] , [SEP]",non_morphemic,11.780523773415378,-4.605640341137935,4.605640341137936
1949,1949,nominalismo,nominalismo##s,plur,3,artificial,1.0538087735767476e-05,plural,plural,grandes,s,[MASK] nominalismo##s [MASK],"[CLS] , [MASK] , nominal , ##ismo , ##s , [MASK] , [SEP]",non_morphemic,11.460514460555409,-5.253010782997496,5.253010782997499
1951,1951,incompatibilidad,incompatibilidad,sing,2,default,2.273844614819609e-07,plural,plural,grandes,es,[MASK] incompatibilidad [MASK],"[CLS] , [MASK] , incompati , ##bilidad , [MASK] , [SEP]",non_morphemic,15.296623589178552,1.2732076975409719,-1.273207697540971
1953,1953,incompatibilidad,incompatibilidades,plur,2,default,2.677395968930796e-06,plural,plural,grandes,es,[MASK] incompatibilidades [MASK],"[CLS] , [MASK] , incompati , ##bilidades , [MASK] , [SEP]",non_morphemic,12.830665889186696,-4.2308568567678275,4.230856856767828
1955,1955,incompatibilidad,incompatibilidad##es,plur,3,artificial,3.0333842460095184e-06,plural,plural,grandes,es,[MASK] incompatibilidad##es [MASK],"[CLS] , [MASK] , incompati , ##bilidad , ##es , [MASK] , [SEP]",non_morphemic,12.705831648851694,-5.145986673893228,5.145986673893228
1957,1957,vítor,vítor,sing,2,default,1.4793592981732218e-06,plural,plural,grandes,es,[MASK] vítor [MASK],"[CLS] , [MASK] , ví , ##tor , [MASK] , [SEP]",non_morphemic,13.423901470559096,4.367664406330389,-4.3676644063301335
1959,1959,vítor,vítores,plur,2,default,9.205683454638348e-05,plural,plural,grandes,es,[MASK] vítores [MASK],"[CLS] , [MASK] , ví , ##tores , [MASK] , [SEP]",non_morphemic,9.293104404846082,-3.3127918509527827,3.3127918509527805
1961,1961,vítor,vítor##es,plur,3,artificial,0.0001100107256206,plural,plural,grandes,es,[MASK] vítor##es [MASK],"[CLS] , [MASK] , ví , ##tor , ##es , [MASK] , [SEP]",non_morphemic,9.114932691282783,-2.7481765751132397,2.7481765751126166
1963,1963,oleada,oleada,sing,2,default,1.1200564813407254e-06,plural,plural,grandes,s,[MASK] oleada [MASK],"[CLS] , [MASK] , ole , ##ada , [MASK] , [SEP]",non_morphemic,13.702131444160305,4.533203142471473,-4.533203142471103
1965,1965,oleada,oleadas,plur,2,default,0.0001456756726838,plural,plural,grandes,s,[MASK] oleadas [MASK],"[CLS] , [MASK] , ole , ##adas , [MASK] , [SEP]",non_morphemic,8.834127827242932,-4.136091199381671,4.136091199381226
1967,1967,oleada,oleada##s,plur,3,artificial,6.164019578136504e-05,plural,plural,grandes,s,[MASK] oleada##s [MASK],"[CLS] , [MASK] , ole , ##ada , ##s , [MASK] , [SEP]",non_morphemic,9.694196371310962,-3.594639821254784,3.594639821254784
1969,1969,altercado,altercado,sing,2,default,6.407232149285846e-07,plural,plural,grandes,s,[MASK] altercado [MASK],"[CLS] , [MASK] , alter , ##cado , [MASK] , [SEP]",non_morphemic,14.260668275262551,3.9752989883485395,-3.9752989883485377
1971,1971,altercado,altercados,plur,2,default,5.410861558630131e-05,plural,plural,grandes,s,[MASK] altercados [MASK],"[CLS] , [MASK] , alter , ##cados , [MASK] , [SEP]",non_morphemic,9.824517131809708,-3.2842255034815935,3.284225503481593
1973,1973,altercado,altercado##s,plur,3,artificial,3.908003054675646e-05,plural,plural,grandes,s,[MASK] altercado##s [MASK],"[CLS] , [MASK] , alter , ##cado , ##s , [MASK] , [SEP]",non_morphemic,10.14989894914321,-3.366512309358093,3.3665123093580958
1975,1975,albergue,albergue,sing,2,default,2.839043133917585e-07,plural,plural,grandes,s,[MASK] albergue [MASK],"[CLS] , [MASK] , alber , ##gue , [MASK] , [SEP]",non_morphemic,15.074628580233982,4.59582233123446,-4.595822331234461
1977,1977,albergue,albergues,plur,2,default,4.157805233262479e-05,plural,plural,grandes,s,[MASK] albergues [MASK],"[CLS] , [MASK] , alber , ##gues , [MASK] , [SEP]",non_morphemic,10.087938118078718,-3.6816549521306428,3.681654952130643
1979,1979,albergue,albergue##s,plur,3,artificial,1.3399735507846344e-05,plural,plural,grandes,s,[MASK] albergue##s [MASK],"[CLS] , [MASK] , alber , ##gue , ##s , [MASK] , [SEP]",non_morphemic,11.220275589422632,-3.477688682469916,3.477688682469916
1981,1981,peaje,peaje,sing,2,default,1.9196561140688573e-07,plural,plural,grandes,s,[MASK] peaje [MASK],"[CLS] , [MASK] , pea , ##je , [MASK] , [SEP]",non_morphemic,15.465949588216054,3.7661381180558102,-3.7661381180558084
1983,1983,peaje,peajes,plur,2,default,1.0669616131053772e-05,plural,plural,grandes,s,[MASK] peajes [MASK],"[CLS] , [MASK] , pea , ##jes , [MASK] , [SEP]",non_morphemic,11.448110469768842,-4.279699400596769,4.279699400596768
1985,1985,peaje,peaje##s,plur,3,artificial,1.0099383871420288e-05,plural,plural,grandes,s,[MASK] peaje##s [MASK],"[CLS] , [MASK] , pea , ##je , ##s , [MASK] , [SEP]",non_morphemic,11.503036138807484,-4.590074583859746,4.590074583859746
1987,1987,diputada,diputada,sing,2,default,3.777624968392957e-08,plural,plural,grandes,s,[MASK] diputada [MASK],"[CLS] , [MASK] , dipu , ##tada , [MASK] , [SEP]",non_morphemic,17.09158524703357,5.138561300759358,-5.138561300759356
1989,1989,diputada,diputadas,plur,2,default,1.2745427738991566e-05,plural,plural,grandes,s,[MASK] diputadas [MASK],"[CLS] , [MASK] , dipu , ##tadas , [MASK] , [SEP]",non_morphemic,11.27033795938186,-4.805843333906404,4.805843333906402
1991,1991,diputada,diputada##s,plur,3,artificial,9.710130143503193e-06,plural,plural,grandes,s,[MASK] diputada##s [MASK],"[CLS] , [MASK] , dipu , ##tada , ##s , [MASK] , [SEP]",non_morphemic,11.542340872712426,-4.384985866988458,4.384985866988457
1993,1993,remolcador,remolcador,sing,2,default,7.628223670508305e-07,plural,plural,grandes,es,[MASK] remolcador [MASK],"[CLS] , [MASK] , remol , ##cador , [MASK] , [SEP]",non_morphemic,14.086240641349525,3.4832821129624865,-3.483282112962487
1995,1995,remolcador,remolcadores,plur,2,default,3.1603503884980455e-05,plural,plural,grandes,es,[MASK] remolcadores [MASK],"[CLS] , [MASK] , remol , ##cadores , [MASK] , [SEP]",non_morphemic,10.36224256108232,-3.1482410738125957,3.148241073812596
1997,1997,remolcador,remolcador##es,plur,3,artificial,3.832953370874748e-05,plural,plural,grandes,es,[MASK] remolcador##es [MASK],"[CLS] , [MASK] , remol , ##cador , ##es , [MASK] , [SEP]",non_morphemic,10.16928984382328,-3.653928756463049,3.65392875646305
1999,1999,mayorista,mayorista,sing,2,default,1.6813100955914706e-06,plural,plural,grandes,s,[MASK] mayorista [MASK],"[CLS] , [MASK] , mayor , ##ista , [MASK] , [SEP]",non_morphemic,13.295937249645362,3.270835837694598,-3.2708358376945985
2001,2001,mayorista,mayoristas,plur,2,default,6.409485649783164e-05,plural,plural,grandes,s,[MASK] mayoristas [MASK],"[CLS] , [MASK] , mayor , ##istas , [MASK] , [SEP]",non_morphemic,9.6551464391007,-3.4144486930270084,3.4144486930270093
2003,2003,mayorista,mayorista##s,plur,3,artificial,3.493398617138155e-05,plural,plural,grandes,s,[MASK] mayorista##s [MASK],"[CLS] , [MASK] , mayor , ##ista , ##s , [MASK] , [SEP]",non_morphemic,10.262050386807996,-3.2069205897398074,3.2069205897398074
2005,2005,anticuario,anticuario,sing,2,default,5.993255314251655e-08,plural,plural,grandes,s,[MASK] anticuario [MASK],"[CLS] , [MASK] , anticu , ##ario , [MASK] , [SEP]",non_morphemic,16.63004602130606,3.8783454826957566,-3.878345482695756
2007,2007,anticuario,anticuarios,plur,2,default,8.729190085432492e-06,plural,plural,grandes,s,[MASK] anticuarios [MASK],"[CLS] , [MASK] , anticu , ##arios , [MASK] , [SEP]",non_morphemic,11.648837966135584,-4.395896008662614,4.395896008662614
2009,2009,anticuario,anticuario##s,plur,3,artificial,8.901633918867446e-06,plural,plural,grandes,s,[MASK] anticuario##s [MASK],"[CLS] , [MASK] , anticu , ##ario , ##s , [MASK] , [SEP]",non_morphemic,11.629275711686498,-3.8306542229644442,3.830654222964443
2011,2011,competidora,competidora,sing,2,default,2.874157303267566e-07,plural,plural,grandes,s,[MASK] competidora [MASK],"[CLS] , [MASK] , competi , ##dora , [MASK] , [SEP]",non_morphemic,15.062336131581633,3.7974128696377054,-3.797412869637704
2013,2013,competidora,competidoras,plur,2,default,9.544731256028172e-06,plural,plural,grandes,s,[MASK] competidoras [MASK],"[CLS] , [MASK] , competi , ##doras , [MASK] , [SEP]",non_morphemic,11.559521256654056,-3.65637309987215,3.6563730998721504
2015,2015,competidora,competidora##s,plur,3,artificial,2.060815313598141e-05,plural,plural,grandes,s,[MASK] competidora##s [MASK],"[CLS] , [MASK] , competi , ##dora , ##s , [MASK] , [SEP]",non_morphemic,10.789823777170222,-3.7820844623495162,3.7820844623495167
2017,2017,emú,emú,sing,2,default,1.178090087705641e-06,plural,plural,grandes,s,[MASK] emú [MASK],"[CLS] , [MASK] , em , ##ú , [MASK] , [SEP]",non_morphemic,13.651616000526827,3.3996095814724754,-3.3996095814724776
2019,2019,emú,emús,plur,2,default,3.7274287024047226e-05,plural,plural,grandes,s,[MASK] emús [MASK],"[CLS] , [MASK] , em , ##ús , [MASK] , [SEP]",non_morphemic,10.197206824953218,-0.9153232985555704,0.9153232985555702
2021,2021,emú,emú##s,plur,3,artificial,3.1617288186680526e-05,plural,plural,grandes,s,[MASK] emú##s [MASK],"[CLS] , [MASK] , em , ##ú , ##s , [MASK] , [SEP]",non_morphemic,10.361806492457845,-2.328706646597116,2.3287066465971162
2023,2023,tripulante,tripulante,sing,2,default,1.4475537213343161e-08,plural,plural,grandes,s,[MASK] tripulante [MASK],"[CLS] , [MASK] , tripul , ##ante , [MASK] , [SEP]",non_morphemic,18.0508057009917,3.7739334381793395,-3.773933438179341
2025,2025,tripulante,tripulantes,plur,2,default,1.3676657317773788e-06,plural,plural,grandes,s,[MASK] tripulantes [MASK],"[CLS] , [MASK] , tripul , ##antes , [MASK] , [SEP]",non_morphemic,13.502405116737732,-3.703285159996236,3.7032851599962355
2027,2027,tripulante,tripulante##s,plur,3,artificial,2.8548140562634217e-06,plural,plural,grandes,s,[MASK] tripulante##s [MASK],"[CLS] , [MASK] , tripul , ##ante , ##s , [MASK] , [SEP]",non_morphemic,12.766503846131965,-3.704850129481418,3.7048501294814185
2029,2029,torpedo,torpedo,sing,2,default,2.0652148577937623e-06,plural,plural,grandes,s,[MASK] torpedo [MASK],"[CLS] , [MASK] , torpe , ##do , [MASK] , [SEP]",non_morphemic,13.090276289606075,3.107895817292725,-3.107895817292725
2031,2031,torpedo,torpedos,plur,2,default,0.0001149172676377,plural,plural,grandes,s,[MASK] torpedos [MASK],"[CLS] , [MASK] , torpe , ##dos , [MASK] , [SEP]",non_morphemic,9.071298100347182,-3.467846002018643,3.467846002017833
2033,2033,torpedo,torpedo##s,plur,3,artificial,9.882254380499944e-05,plural,plural,grandes,s,[MASK] torpedo##s [MASK],"[CLS] , [MASK] , torpe , ##do , ##s , [MASK] , [SEP]",non_morphemic,9.222184803074711,-3.8642120515624843,3.8642120515624856
2035,2035,celebridad,celebridad,sing,2,default,1.2558203934531775e-06,plural,plural,grandes,es,[MASK] celebridad [MASK],"[CLS] , [MASK] , celebr , ##idad , [MASK] , [SEP]",non_morphemic,13.587721498986587,2.430741244466576,-2.4307412444665752
2037,2037,celebridad,celebridades,plur,2,default,0.0001377570297336,plural,plural,grandes,es,[MASK] celebridades [MASK],"[CLS] , [MASK] , celebr , ##idades , [MASK] , [SEP]",non_morphemic,8.890019078684396,-6.589744450766352,6.5897444507662
2039,2039,celebridad,celebridad##es,plur,3,artificial,0.0001167084774351,plural,plural,grandes,es,[MASK] celebridad##es [MASK],"[CLS] , [MASK] , celebr , ##idad , ##es , [MASK] , [SEP]",non_morphemic,9.055831378335265,-6.441956483853156,6.441956483852578
2041,2041,aprieto,aprieto,sing,2,default,7.560583412669075e-07,plural,plural,grandes,s,[MASK] aprieto [MASK],"[CLS] , [MASK] , apri , ##eto , [MASK] , [SEP]",non_morphemic,14.095147292756431,4.284457229744982,-4.284457229744983
2043,2043,aprieto,aprietos,plur,2,default,5.125242751091719e-05,plural,plural,grandes,s,[MASK] aprietos [MASK],"[CLS] , [MASK] , apri , ##etos , [MASK] , [SEP]",non_morphemic,9.878747575000816,-2.629477434895673,2.6294774348956698
2045,2045,aprieto,aprieto##s,plur,3,artificial,6.043181929271668e-05,plural,plural,grandes,s,[MASK] aprieto##s [MASK],"[CLS] , [MASK] , apri , ##eto , ##s , [MASK] , [SEP]",non_morphemic,9.71399478225684,-3.3629598473251416,3.3629598473251425
2047,2047,encuestado,encuestado,sing,2,default,1.1007713851540757e-07,plural,plural,grandes,s,[MASK] encuestado [MASK],"[CLS] , [MASK] , encuesta , ##do , [MASK] , [SEP]",non_morphemic,16.02208445769038,3.90121071840327,-3.9012107184032714
2049,2049,encuestado,encuestados,plur,2,default,3.651879296739935e-06,plural,plural,grandes,s,[MASK] encuestados [MASK],"[CLS] , [MASK] , encuesta , ##dos , [MASK] , [SEP]",non_morphemic,12.520268647053788,-3.084310457860102,3.084310457860102
2051,2051,encuestado,encuestado##s,plur,3,artificial,5.10393874719739e-06,plural,plural,grandes,s,[MASK] encuestado##s [MASK],"[CLS] , [MASK] , encuesta , ##do , ##s , [MASK] , [SEP]",non_morphemic,12.185498012934747,-2.5222827208257037,2.522282720825705
2053,2053,rodeo,rodeo,sing,2,default,2.251066462122253e-06,plural,plural,grandes,s,[MASK] rodeo [MASK],"[CLS] , [MASK] , rode , ##o , [MASK] , [SEP]",non_morphemic,13.004106470877035,4.13739097292021,-4.137390972919991
2055,2055,rodeo,rodeos,plur,2,default,6.992300041019917e-05,plural,plural,grandes,s,[MASK] rodeos [MASK],"[CLS] , [MASK] , rode , ##os , [MASK] , [SEP]",non_morphemic,9.568115915492507,-3.1236362813738694,3.1236362813738676
2057,2057,rodeo,rodeo##s,plur,3,artificial,5.573505040956661e-05,plural,plural,grandes,s,[MASK] rodeo##s [MASK],"[CLS] , [MASK] , rode , ##o , ##s , [MASK] , [SEP]",non_morphemic,9.794901337672274,-2.8286686214609045,2.828668621460905
2059,2059,taco,taco,sing,2,default,1.9133913156110798e-06,plural,plural,grandes,s,[MASK] taco [MASK],"[CLS] , [MASK] , tac , ##o , [MASK] , [SEP]",non_morphemic,13.166633332433728,4.9545621982072685,-4.954562198207227
2061,2061,taco,tacos,plur,2,default,0.0001056663386407,plural,plural,grandes,s,[MASK] tacos [MASK],"[CLS] , [MASK] , tac , ##os , [MASK] , [SEP]",non_morphemic,9.155224177106318,-3.5637998331523946,3.563799833152102
2063,2063,taco,taco##s,plur,3,artificial,9.054015390574932e-05,plural,plural,grandes,s,[MASK] taco##s [MASK],"[CLS] , [MASK] , tac , ##o , ##s , [MASK] , [SEP]",non_morphemic,9.309717116093212,-3.462850505139274,3.462850505139273
2065,2065,tortilla,tortilla,sing,2,default,7.677249982407375e-07,plural,plural,grandes,s,[MASK] tortilla [MASK],"[CLS] , [MASK] , tor , ##tilla , [MASK] , [SEP]",non_morphemic,14.079834243130348,5.524856507242879,-5.524856507242747
2067,2067,tortilla,tortillas,plur,2,default,7.607955194544047e-05,plural,plural,grandes,s,[MASK] tortillas [MASK],"[CLS] , [MASK] , tor , ##tillas , [MASK] , [SEP]",non_morphemic,9.483731028999996,-3.4379939637211745,3.437993963721174
2069,2069,tortilla,tortilla##s,plur,3,artificial,8.577678090659901e-05,plural,plural,grandes,s,[MASK] tortilla##s [MASK],"[CLS] , [MASK] , tor , ##tilla , ##s , [MASK] , [SEP]",non_morphemic,9.36376220689844,-3.404029861796287,3.404029861796285
2071,2071,silo,silo,sing,2,default,7.463023621312459e-07,plural,plural,grandes,s,[MASK] silo [MASK],"[CLS] , [MASK] , sil , ##o , [MASK] , [SEP]",non_morphemic,14.108135007691144,4.640309359429912,-4.640309359429912
2073,2073,silo,silos,plur,2,default,0.000105755891127,plural,plural,grandes,s,[MASK] silos [MASK],"[CLS] , [MASK] , sil , ##os , [MASK] , [SEP]",non_morphemic,9.154377033532349,-2.776242245930984,2.776242245930547
2075,2075,silo,silo##s,plur,3,artificial,7.849650137359276e-05,plural,plural,grandes,s,[MASK] silo##s [MASK],"[CLS] , [MASK] , sil , ##o , ##s , [MASK] , [SEP]",non_morphemic,9.45245650265838,-2.86248209140828,2.8624820914082787
2077,2077,procesador,procesador,sing,2,default,1.68894951002585e-06,plural,plural,grandes,es,[MASK] procesador [MASK],"[CLS] , [MASK] , procesado , ##r , [MASK] , [SEP]",non_morphemic,13.291403813998189,2.792449939754192,-2.792449939754191
2079,2079,procesador,procesadores,plur,2,default,0.0002409160515526,plural,plural,grandes,es,[MASK] procesadores [MASK],"[CLS] , [MASK] , procesado , ##res , [MASK] , [SEP]",non_morphemic,8.331062018962442,-4.916728481701963,4.916728481701834
2081,2081,procesador,procesador##es,plur,3,artificial,0.0001441536587662,plural,plural,grandes,es,[MASK] procesador##es [MASK],"[CLS] , [MASK] , procesado , ##r , ##es , [MASK] , [SEP]",non_morphemic,8.8446307525419,-4.568519565544211,4.568519565543521
2083,2083,lienzo,lienzo,sing,2,default,1.874604890872433e-06,plural,plural,grandes,s,[MASK] lienzo [MASK],"[CLS] , [MASK] , lien , ##zo , [MASK] , [SEP]",non_morphemic,13.18711264561554,5.289655671781788,-5.28965567178153
2085,2085,lienzo,lienzos,plur,2,default,0.0002063137653749,plural,plural,grandes,s,[MASK] lienzos [MASK],"[CLS] , [MASK] , lien , ##zos , [MASK] , [SEP]",non_morphemic,8.486112415077002,-3.072851659556596,3.072851659556385
2087,2087,lienzo,lienzo##s,plur,3,artificial,0.0001207388704642,plural,plural,grandes,s,[MASK] lienzo##s [MASK],"[CLS] , [MASK] , lien , ##zo , ##s , [MASK] , [SEP]",non_morphemic,9.02188043974771,-2.96187302162744,2.961873021626899
2089,2089,faceta,faceta,sing,2,default,1.3193883887652191e-06,plural,plural,grandes,s,[MASK] faceta [MASK],"[CLS] , [MASK] , fac , ##eta , [MASK] , [SEP]",non_morphemic,13.538342270586528,4.535838133444164,-4.535838133443658
2091,2091,faceta,facetas,plur,2,default,0.0001741999731166,plural,plural,grandes,s,[MASK] facetas [MASK],"[CLS] , [MASK] , fac , ##etas , [MASK] , [SEP]",non_morphemic,8.655306647870631,-4.779148075748797,4.7791480757486315
2093,2093,faceta,faceta##s,plur,3,artificial,5.1597889978438616e-05,plural,plural,grandes,s,[MASK] faceta##s [MASK],"[CLS] , [MASK] , fac , ##eta , ##s , [MASK] , [SEP]",non_morphemic,9.872029778203578,-4.879632046681033,4.879632046681032
2095,2095,operadora,operadora,sing,2,default,2.0733347128043533e-07,plural,plural,grandes,s,[MASK] operadora [MASK],"[CLS] , [MASK] , operador , ##a , [MASK] , [SEP]",non_morphemic,15.388937367535842,2.9159536334020224,-2.915953633402023
2097,2097,operadora,operadoras,plur,2,default,8.54114205139922e-06,plural,plural,grandes,s,[MASK] operadoras [MASK],"[CLS] , [MASK] , operador , ##as , [MASK] , [SEP]",non_morphemic,11.670615829432773,-4.549442219090579,4.549442219090583
2099,2099,operadora,operadora##s,plur,3,artificial,1.825677099986933e-05,plural,plural,grandes,s,[MASK] operadora##s [MASK],"[CLS] , [MASK] , operador , ##a , ##s , [MASK] , [SEP]",non_morphemic,10.910974533052864,-4.182984348123027,4.182984348123027
2101,2101,naviera,naviera,sing,2,default,1.3465219126373995e-06,plural,plural,grandes,s,[MASK] naviera [MASK],"[CLS] , [MASK] , navi , ##era , [MASK] , [SEP]",non_morphemic,13.517985651052648,3.1987237811562235,-3.198723781156223
2103,2103,naviera,navieras,plur,2,default,4.516338231042028e-05,plural,plural,grandes,s,[MASK] navieras [MASK],"[CLS] , [MASK] , navi , ##eras , [MASK] , [SEP]",non_morphemic,10.00522392533105,-4.003973022117513,4.003973022117513
2105,2105,naviera,naviera##s,plur,3,artificial,2.617506106616929e-05,plural,plural,grandes,s,[MASK] naviera##s [MASK],"[CLS] , [MASK] , navi , ##era , ##s , [MASK] , [SEP]",non_morphemic,10.550703468214431,-4.0703421783868095,4.070342178386807
2107,2107,papeleta,papeleta,sing,2,default,2.2508834263135213e-07,plural,plural,grandes,s,[MASK] papeleta [MASK],"[CLS] , [MASK] , papel , ##eta , [MASK] , [SEP]",non_morphemic,15.306772877885397,5.468767181533664,-5.468767181533664
2109,2109,papeleta,papeletas,plur,2,default,3.87981126550585e-05,plural,plural,grandes,s,[MASK] papeletas [MASK],"[CLS] , [MASK] , papel , ##etas , [MASK] , [SEP]",non_morphemic,10.157138955429014,-3.6680164332905587,3.6680164332905583
2111,2111,papeleta,papeleta##s,plur,3,artificial,3.405340976314619e-05,plural,plural,grandes,s,[MASK] papeleta##s [MASK],"[CLS] , [MASK] , papel , ##eta , ##s , [MASK] , [SEP]",non_morphemic,10.287580390495595,-4.436134371149343,4.436134371149341
2113,2113,boleta,boleta,sing,2,default,4.047746244850714e-07,plural,plural,grandes,s,[MASK] boleta [MASK],"[CLS] , [MASK] , bol , ##eta , [MASK] , [SEP]",non_morphemic,14.719935407486776,5.010379758043669,-5.010379758043667
2115,2115,boleta,boletas,plur,2,default,5.2796993259107694e-05,plural,plural,grandes,s,[MASK] boletas [MASK],"[CLS] , [MASK] , bol , ##etas , [MASK] , [SEP]",non_morphemic,9.849056314723768,-3.375201245824906,3.3752012458249063
2117,2117,boleta,boleta##s,plur,3,artificial,3.885917249135673e-05,plural,plural,grandes,s,[MASK] boleta##s [MASK],"[CLS] , [MASK] , bol , ##eta , ##s , [MASK] , [SEP]",non_morphemic,10.155566408854252,-4.072698560643763,4.072698560643764
2119,2119,cautela,cautela,sing,2,default,2.613645619931049e-07,plural,plural,grandes,s,[MASK] cautela [MASK],"[CLS] , [MASK] , caute , ##la , [MASK] , [SEP]",non_morphemic,15.157349614980768,1.7282408675710759,-1.7282408675710739
2121,2121,cautela,cautelas,plur,2,default,5.310193500918103e-06,plural,plural,grandes,s,[MASK] cautelas [MASK],"[CLS] , [MASK] , caute , ##las , [MASK] , [SEP]",non_morphemic,12.14588228252351,-4.809830670251289,4.80983067025129
2123,2123,cautela,cautela##s,plur,3,artificial,7.071104391798144e-06,plural,plural,grandes,s,[MASK] cautela##s [MASK],"[CLS] , [MASK] , caute , ##la , ##s , [MASK] , [SEP]",non_morphemic,11.859493882079892,-4.229919408443482,4.2299194084434815
2125,2125,penuria,penuria,sing,2,default,3.673437447559992e-07,plural,plural,grandes,s,[MASK] penuria [MASK],"[CLS] , [MASK] , pen , ##uria , [MASK] , [SEP]",non_morphemic,14.816967793047429,3.235406870326319,-3.235406870326318
2127,2127,penuria,penurias,plur,2,default,2.2875166905578222e-05,plural,plural,grandes,s,[MASK] penurias [MASK],"[CLS] , [MASK] , pen , ##urias , [MASK] , [SEP]",non_morphemic,10.685458650410588,-3.7234191678646233,3.723419167864625
2129,2129,penuria,penuria##s,plur,3,artificial,1.0351078344683629e-05,plural,plural,grandes,s,[MASK] penuria##s [MASK],"[CLS] , [MASK] , pen , ##uria , ##s , [MASK] , [SEP]",non_morphemic,11.47841985578794,-4.28488059803542,4.284880598035419
2131,2131,tenista,tenista,sing,2,default,2.88844091755891e-07,plural,plural,grandes,s,[MASK] tenista [MASK],"[CLS] , [MASK] , tenis , ##ta , [MASK] , [SEP]",non_morphemic,15.057378769296026,3.408116347041222,-3.4081163470412217
2133,2133,tenista,tenistas,plur,2,default,0.000512427999638,plural,plural,grandes,s,[MASK] tenistas [MASK],"[CLS] , [MASK] , tenis , ##tas , [MASK] , [SEP]",non_morphemic,7.576350345332325,-7.4784909088751865,7.478490908875146
2135,2135,tenista,tenista##s,plur,3,artificial,0.0002958373224828,plural,plural,grandes,s,[MASK] tenista##s [MASK],"[CLS] , [MASK] , tenis , ##ta , ##s , [MASK] , [SEP]",non_morphemic,8.125700840924694,-6.396741758938937,6.396741758938805
2137,2137,asaltante,asaltante,sing,2,default,6.416086506533247e-08,plural,plural,grandes,s,[MASK] asaltante [MASK],"[CLS] , [MASK] , asal , ##tante , [MASK] , [SEP]",non_morphemic,16.56187239054057,4.54383472527276,-4.5438347252727604
2139,2139,asaltante,asaltantes,plur,2,default,9.125603355641942e-06,plural,plural,grandes,s,[MASK] asaltantes [MASK],"[CLS] , [MASK] , asal , ##tantes , [MASK] , [SEP]",non_morphemic,11.604426539515387,-4.133399953837115,4.133399953837115
2141,2141,asaltante,asaltante##s,plur,3,artificial,1.969986624317244e-05,plural,plural,grandes,s,[MASK] asaltante##s [MASK],"[CLS] , [MASK] , asal , ##tante , ##s , [MASK] , [SEP]",non_morphemic,10.83489871193006,-3.376068059672015,3.3760680596720154
2143,2143,homenajeado,homenajeado,sing,2,default,4.542511362615187e-07,plural,plural,grandes,s,[MASK] homenajeado [MASK],"[CLS] , [MASK] , homenaje , ##ado , [MASK] , [SEP]",non_morphemic,14.604615628272008,1.1039257315219118,-1.1039257315219113
2145,2145,homenajeado,homenajeados,plur,2,default,5.664576747221872e-06,plural,plural,grandes,s,[MASK] homenajeados [MASK],"[CLS] , [MASK] , homenaje , ##ados , [MASK] , [SEP]",non_morphemic,12.081278379916837,-5.137882256088586,5.137882256088588
2147,2147,homenajeado,homenajeado##s,plur,3,artificial,6.052278422430391e-06,plural,plural,grandes,s,[MASK] homenajeado##s [MASK],"[CLS] , [MASK] , homenaje , ##ado , ##s , [MASK] , [SEP]",non_morphemic,12.015075758068209,-5.45995237431722,5.45995237431722
2149,2149,navío,navío,sing,2,default,1.2538646387838526e-06,plural,plural,grandes,s,[MASK] navío [MASK],"[CLS] , [MASK] , nav , ##ío , [MASK] , [SEP]",non_morphemic,13.589280065133416,5.370418079387141,-5.37041807938703
2151,2151,navío,navíos,plur,2,default,0.0002019591629505,plural,plural,grandes,s,[MASK] navíos [MASK],"[CLS] , [MASK] , nav , ##íos , [MASK] , [SEP]",non_morphemic,8.507445044612195,-3.287727802437008,3.2877278024369323
2153,2153,navío,navío##s,plur,3,artificial,0.0002286744565935,plural,plural,grandes,s,[MASK] navío##s [MASK],"[CLS] , [MASK] , nav , ##ío , ##s , [MASK] , [SEP]",non_morphemic,8.383211152750981,-3.0773386936765768,3.0773386936762237
2155,2155,petrolero,petrolero,sing,2,default,6.482677008534665e-07,plural,plural,grandes,s,[MASK] petrolero [MASK],"[CLS] , [MASK] , petrol , ##ero , [MASK] , [SEP]",non_morphemic,14.248962107303102,3.249635588262823,-3.2496355882628243
2157,2157,petrolero,petroleros,plur,2,default,4.951086521032266e-05,plural,plural,grandes,s,[MASK] petroleros [MASK],"[CLS] , [MASK] , petrol , ##eros , [MASK] , [SEP]",non_morphemic,9.913318413277617,-4.214916186606571,4.2149161866065725
2159,2159,petrolero,petrolero##s,plur,3,artificial,5.942969437455759e-05,plural,plural,grandes,s,[MASK] petrolero##s [MASK],"[CLS] , [MASK] , petrol , ##ero , ##s , [MASK] , [SEP]",non_morphemic,9.730716551211115,-4.040444298208536,4.040444298208535
2161,2161,pelotero,pelotero,sing,2,default,8.613611157670675e-07,plural,plural,grandes,s,[MASK] pelotero [MASK],"[CLS] , [MASK] , pelo , ##tero , [MASK] , [SEP]",non_morphemic,13.96475200608469,3.2611446575840404,-3.2611446575840395
