,Unnamed: 0,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,article_number,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal,surprisal_shift,log_odds
4363,4363,partida,partida,sing,1,default,6.128213385636627e-07,plural,plural,grandes,s,[MASK] partida [MASK],"[CLS] , [MASK] , partida , [MASK] , [SEP]",single-token,14.305192397710382,3.860085464935686,-3.8600854649356866
4365,4365,partida,partidas,plur,1,default,2.968594890262466e-05,plural,plural,grandes,s,[MASK] partidas [MASK],"[CLS] , [MASK] , partidas , [MASK] , [SEP]",single-token,10.4248367250249,-4.1200389205770875,4.120038920577089
4367,4367,partida,partida##s,plur,2,artificial,2.7180743927601725e-05,plural,plural,grandes,s,[MASK] partida##s [MASK],"[CLS] , [MASK] , partida , ##s , [MASK] , [SEP]",single-token,10.513001779211066,-4.126239791566377,4.126239791566379
4369,4369,toro,toro,sing,1,default,2.13579073715664e-06,plural,plural,grandes,s,[MASK] toro [MASK],"[CLS] , [MASK] , toro , [MASK] , [SEP]",single-token,13.056673611161605,5.015890132352993,-5.015890132352826
4371,4371,toro,toros,plur,1,default,0.0005426478455774,plural,plural,grandes,s,[MASK] toros [MASK],"[CLS] , [MASK] , toros , [MASK] , [SEP]",single-token,7.519049983268193,-3.0660281050113998,3.0660281050113083
4373,4373,toro,toro##s,plur,2,artificial,0.0003024150501005,plural,plural,grandes,s,[MASK] toro##s [MASK],"[CLS] , [MASK] , toro , ##s , [MASK] , [SEP]",single-token,8.103710146046348,-3.5322418338432087,3.532241833843091
4375,4375,océano,océano,sing,1,default,3.6417568480828777e-06,plural,plural,grandes,s,[MASK] océano [MASK],"[CLS] , [MASK] , océano , [MASK] , [SEP]",single-token,12.523044342181729,3.4723835193082913,-3.4723835193082695
4377,4377,océano,océanos,plur,1,default,5.178899664315395e-05,plural,plural,grandes,s,[MASK] océanos [MASK],"[CLS] , [MASK] , océanos , [MASK] , [SEP]",single-token,9.868332851279495,-3.599368986947365,3.5993689869473617
4379,4379,océano,océano##s,plur,2,artificial,0.0002902183914557,plural,plural,grandes,s,[MASK] océano##s [MASK],"[CLS] , [MASK] , océano , ##s , [MASK] , [SEP]",single-token,8.14487684441648,-4.749529377747908,4.749529377747874
4381,4381,registro,registro,sing,1,default,1.4948470550280038e-07,plural,plural,grandes,s,[MASK] registro [MASK],"[CLS] , [MASK] , registro , [MASK] , [SEP]",single-token,15.716071753678207,3.332373481810878,-3.3323734818108792
4383,4383,registro,registros,plur,1,default,1.563842306495644e-05,plural,plural,grandes,s,[MASK] registros [MASK],"[CLS] , [MASK] , registros , [MASK] , [SEP]",single-token,11.065779654979318,-4.69063471700675,4.690634717006749
4385,4385,registro,registro##s,plur,2,artificial,3.237251803511754e-05,plural,plural,grandes,s,[MASK] registro##s [MASK],"[CLS] , [MASK] , registro , ##s , [MASK] , [SEP]",single-token,10.338200703891284,-4.949302660876688,4.94930266087669
4387,4387,blanca,blanca,sing,1,default,4.157452622166602e-07,plural,plural,grandes,s,[MASK] blanca [MASK],"[CLS] , [MASK] , blanca , [MASK] , [SEP]",single-token,14.693193114688974,4.119840612937949,-4.119840612937949
4389,4389,blanca,blancas,plur,1,default,3.1635878258384764e-05,plural,plural,grandes,s,[MASK] blancas [MASK],"[CLS] , [MASK] , blancas , [MASK] , [SEP]",single-token,10.361218693513244,-3.7574596318913294,3.757459631891329
4391,4391,blanca,blanca##s,plur,2,artificial,7.417972665280104e-05,plural,plural,grandes,s,[MASK] blanca##s [MASK],"[CLS] , [MASK] , blanca , ##s , [MASK] , [SEP]",single-token,9.509019670827373,-3.1495218840101895,3.1495218840101904
4393,4393,camisa,camisa,sing,1,default,1.1950446605624163e-06,plural,plural,grandes,s,[MASK] camisa [MASK],"[CLS] , [MASK] , camisa , [MASK] , [SEP]",single-token,13.63732700042357,5.134675927157872,-5.134675927157668
4395,4395,camisa,camisas,plur,1,default,7.090454164426774e-05,plural,plural,grandes,s,[MASK] camisas [MASK],"[CLS] , [MASK] , camisas , [MASK] , [SEP]",single-token,9.5541760694359,-3.0306043388627533,3.0306043388627555
4397,4397,camisa,camisa##s,plur,2,artificial,8.504001016262919e-05,plural,plural,grandes,s,[MASK] camisa##s [MASK],"[CLS] , [MASK] , camisa , ##s , [MASK] , [SEP]",single-token,9.372388704426482,-3.046418236854805,3.0464182368548056
4399,4399,álbum,álbum,sing,1,default,1.493567992838507e-06,plural,plural,grandes,es,[MASK] álbum [MASK],"[CLS] , [MASK] , álbum , [MASK] , [SEP]",single-token,13.414342674488882,2.6978511939271197,-2.697851193927119
4401,4401,álbum,álbumes,plur,1,default,0.000582616077736,plural,plural,grandes,es,[MASK] álbumes [MASK],"[CLS] , [MASK] , álbumes , [MASK] , [SEP]",single-token,7.447982117293765,-6.577955311683236,6.5779553116831995
4403,4403,álbum,álbum##es,plur,2,artificial,0.0001925231481436,plural,plural,grandes,es,[MASK] álbum##es [MASK],"[CLS] , [MASK] , álbum , ##es , [MASK] , [SEP]",single-token,8.555294161368943,-5.938047908936557,5.938047908936225
4405,4405,postal,postal,sing,1,default,3.700573643072858e-07,plural,plural,grandes,es,[MASK] postal [MASK],"[CLS] , [MASK] , postal , [MASK] , [SEP]",single-token,14.809607804657054,3.30825615610574,-3.3082561561057395
4407,4407,postal,postales,plur,1,default,8.354078454431146e-05,plural,plural,grandes,es,[MASK] postales [MASK],"[CLS] , [MASK] , postales , [MASK] , [SEP]",single-token,9.390175607697884,-4.284143451924283,4.284143451924286
4409,4409,postal,postal##es,plur,2,artificial,4.548289143713191e-05,plural,plural,grandes,es,[MASK] postal##es [MASK],"[CLS] , [MASK] , postal , ##es , [MASK] , [SEP]",single-token,9.998174315088471,-4.191761088921556,4.191761088921554
4411,4411,máscara,máscara,sing,1,default,6.7842142925655935e-06,plural,plural,grandes,s,[MASK] máscara [MASK],"[CLS] , [MASK] , máscara , [MASK] , [SEP]",single-token,11.900912072036416,3.1431865195788617,-3.1431865195782844
4413,4413,máscara,máscaras,plur,1,default,0.0001972390309674,plural,plural,grandes,s,[MASK] máscaras [MASK],"[CLS] , [MASK] , máscaras , [MASK] , [SEP]",single-token,8.531094209581953,-3.2037115235568834,3.2037115235565454
4415,4415,máscara,máscara##s,plur,2,artificial,0.0003675236657727,plural,plural,grandes,s,[MASK] máscara##s [MASK],"[CLS] , [MASK] , máscara , ##s , [MASK] , [SEP]",single-token,7.9087228447242115,-3.4110517103634717,3.4110517103633327
4417,4417,saludo,saludo,sing,1,default,3.232460130675463e-07,plural,plural,grandes,s,[MASK] saludo [MASK],"[CLS] , [MASK] , saludo , [MASK] , [SEP]",single-token,14.944852153268275,3.058474481970727,-3.0584744819707272
4419,4419,saludo,saludos,plur,1,default,1.8892022126237865e-05,plural,plural,grandes,s,[MASK] saludos [MASK],"[CLS] , [MASK] , saludos , [MASK] , [SEP]",single-token,10.876770834734929,-4.108773143508824,4.108773143508823
4421,4421,saludo,saludo##s,plur,2,artificial,3.080940223298967e-05,plural,plural,grandes,s,[MASK] saludo##s [MASK],"[CLS] , [MASK] , saludo , ##s , [MASK] , [SEP]",single-token,10.387690647264469,-4.552718207029152,4.552718207029149
4423,4423,mérito,mérito,sing,1,default,1.6162813665232536e-07,plural,plural,grandes,s,[MASK] mérito [MASK],"[CLS] , [MASK] , mérito , [MASK] , [SEP]",single-token,15.637967593067758,5.123486547422974,-5.123486547422974
4425,4425,mérito,méritos,plur,1,default,8.311299097840674e-06,plural,plural,grandes,s,[MASK] méritos [MASK],"[CLS] , [MASK] , méritos , [MASK] , [SEP]",single-token,11.697894631851716,-6.2647818980887475,6.264781898088747
4427,4427,mérito,mérito##s,plur,2,artificial,2.8116575776948597e-05,plural,plural,grandes,s,[MASK] mérito##s [MASK],"[CLS] , [MASK] , mérito , ##s , [MASK] , [SEP]",single-token,10.479151270237857,-4.524643912619359,4.524643912619359
4429,4429,inicial,inicial,sing,1,default,5.004743002245959e-07,plural,plural,grandes,es,[MASK] inicial [MASK],"[CLS] , [MASK] , inicial , [MASK] , [SEP]",single-token,14.507709587712103,3.6091175653969856,-3.6091175653969887
4431,4431,inicial,iniciales,plur,1,default,0.0001678205153439,plural,plural,grandes,es,[MASK] iniciales [MASK],"[CLS] , [MASK] , iniciales , [MASK] , [SEP]",single-token,8.692615510713578,-3.5602378968720974,3.560237896871982
4433,4433,inicial,inicial##es,plur,2,artificial,3.679054498206824e-05,plural,plural,grandes,es,[MASK] inicial##es [MASK],"[CLS] , [MASK] , inicial , ##es , [MASK] , [SEP]",single-token,10.210269675636615,-4.739266518482303,4.739266518482302
4435,4435,cubierto,cubierto,sing,1,default,1.480485849469915e-07,plural,plural,grandes,s,[MASK] cubierto [MASK],"[CLS] , [MASK] , cubierto , [MASK] , [SEP]",single-token,15.72572534038443,4.710765795687575,-4.710765795687575
4437,4437,cubierto,cubiertos,plur,1,default,1.1341056961100549e-05,plural,plural,grandes,s,[MASK] cubiertos [MASK],"[CLS] , [MASK] , cubiertos , [MASK] , [SEP]",single-token,11.387081057561865,-2.612356218472673,2.612356218472676
4439,4439,cubierto,cubierto##s,plur,2,artificial,2.065278385998681e-05,plural,plural,grandes,s,[MASK] cubierto##s [MASK],"[CLS] , [MASK] , cubierto , ##s , [MASK] , [SEP]",single-token,10.787660436021865,-3.03630644901226,3.0363064490122573
4441,4441,boda,boda,sing,1,default,2.01053921955463e-06,plural,plural,grandes,s,[MASK] boda [MASK],"[CLS] , [MASK] , boda , [MASK] , [SEP]",single-token,13.117107603435691,4.102622992579764,-4.102622992579325
4443,4443,boda,bodas,plur,1,default,8.250937389675528e-05,plural,plural,grandes,s,[MASK] bodas [MASK],"[CLS] , [MASK] , bodas , [MASK] , [SEP]",single-token,9.402598648087269,-2.0496273021696414,2.049627302169642
4445,4445,boda,boda##s,plur,2,artificial,0.0001052167426678,plural,plural,grandes,s,[MASK] boda##s [MASK],"[CLS] , [MASK] , boda , ##s , [MASK] , [SEP]",single-token,9.15948811948888,-3.581778495481519,3.5817784954811875
4447,4447,privilegio,privilegio,sing,1,default,2.828072354077449e-07,plural,plural,grandes,s,[MASK] privilegio [MASK],"[CLS] , [MASK] , privilegio , [MASK] , [SEP]",single-token,15.078500318358266,4.211531661377542,-4.211531661377541
4449,4449,privilegio,privilegios,plur,1,default,7.039863248792244e-06,plural,plural,grandes,s,[MASK] privilegios [MASK],"[CLS] , [MASK] , privilegios , [MASK] , [SEP]",single-token,11.863921812870451,-3.804692266115339,3.804692266115336
4451,4451,privilegio,privilegio##s,plur,2,artificial,2.7484071324579414e-05,plural,plural,grandes,s,[MASK] privilegio##s [MASK],"[CLS] , [MASK] , privilegio , ##s , [MASK] , [SEP]",single-token,10.501903945667848,-3.8377600230740043,3.8377600230740043
4453,4453,dedo,dedo,sing,1,default,1.5841317235754104e-06,plural,plural,grandes,s,[MASK] dedo [MASK],"[CLS] , [MASK] , dedo , [MASK] , [SEP]",single-token,13.355474109206684,4.801112235424551,-4.8011122354241245
4455,4455,dedo,dedos,plur,1,default,4.312994860811159e-05,plural,plural,grandes,s,[MASK] dedos [MASK],"[CLS] , [MASK] , dedos , [MASK] , [SEP]",single-token,10.051292938863044,-2.890134796212955,2.8901347962129575
4457,4457,dedo,dedo##s,plur,2,artificial,0.0001276211696676,plural,plural,grandes,s,[MASK] dedo##s [MASK],"[CLS] , [MASK] , dedo , ##s , [MASK] , [SEP]",single-token,8.966444294327937,-3.206990116286091,3.206990116285378
4459,4459,ruso,ruso,sing,1,default,1.6259735957646626e-07,plural,plural,grandes,s,[MASK] ruso [MASK],"[CLS] , [MASK] , ruso , [MASK] , [SEP]",single-token,15.631988878731672,4.005099295696041,-4.005099295696041
4461,4461,ruso,rusos,plur,1,default,3.8170685002114624e-05,plural,plural,grandes,s,[MASK] rusos [MASK],"[CLS] , [MASK] , rusos , [MASK] , [SEP]",single-token,10.17344274528185,-3.8900327981487557,3.8900327981487557
4463,4463,ruso,ruso##s,plur,2,artificial,5.097874600323848e-05,plural,plural,grandes,s,[MASK] ruso##s [MASK],"[CLS] , [MASK] , ruso , ##s , [MASK] , [SEP]",single-token,9.884101757136834,-4.927735448950157,4.927735448950159
4465,4465,fruta,fruta,sing,1,default,1.0160327974517711e-06,plural,plural,grandes,s,[MASK] fruta [MASK],"[CLS] , [MASK] , fruta , [MASK] , [SEP]",single-token,13.799604928372537,4.825960250064595,-4.825960250064538
4467,4467,fruta,frutas,plur,1,default,6.053673132555559e-05,plural,plural,grandes,s,[MASK] frutas [MASK],"[CLS] , [MASK] , frutas , [MASK] , [SEP]",single-token,9.712260247807912,-4.323636981780673,4.3236369817806715
4469,4469,fruta,fruta##s,plur,2,artificial,2.921141822298523e-05,plural,plural,grandes,s,[MASK] fruta##s [MASK],"[CLS] , [MASK] , fruta , ##s , [MASK] , [SEP]",single-token,10.440950890090573,-4.160488067292292,4.160488067292291
4471,4471,raza,raza,sing,1,default,2.5364583962073084e-06,plural,plural,grandes,s,[MASK] raza [MASK],"[CLS] , [MASK] , raza , [MASK] , [SEP]",single-token,12.884741782121369,2.981749428886072,-2.9817494288860744
4473,4473,raza,razas,plur,1,default,8.599785360274836e-05,plural,plural,grandes,s,[MASK] razas [MASK],"[CLS] , [MASK] , razas , [MASK] , [SEP]",single-token,9.361188220129804,-3.8615236395401187,3.861523639540123
4475,4475,raza,raza##s,plur,2,artificial,0.0001031563442666,plural,plural,grandes,s,[MASK] raza##s [MASK],"[CLS] , [MASK] , raza , ##s , [MASK] , [SEP]",single-token,9.179264815087697,-4.120989819524592,4.120989819524509
4477,4477,cielo,cielo,sing,1,default,1.7281053033002536e-06,plural,plural,grandes,s,[MASK] cielo [MASK],"[CLS] , [MASK] , cielo , [MASK] , [SEP]",single-token,13.268484950029272,4.2314529012272235,-4.231452901226654
4479,4479,cielo,cielos,plur,1,default,0.0001964532712008,plural,plural,grandes,s,[MASK] cielos [MASK],"[CLS] , [MASK] , cielos , [MASK] , [SEP]",single-token,8.535085960528676,-3.313886613361717,3.313886613361308
4481,4481,cielo,cielo##s,plur,2,artificial,0.0002702916390262,plural,plural,grandes,s,[MASK] cielo##s [MASK],"[CLS] , [MASK] , cielo , ##s , [MASK] , [SEP]",single-token,8.2160090373606,-3.8238305577749188,3.823830557774718
4483,4483,gracia,gracia,sing,1,default,1.068757796929276e-06,plural,plural,grandes,s,[MASK] gracia [MASK],"[CLS] , [MASK] , gracia , [MASK] , [SEP]",single-token,13.74901352134963,4.953672333698039,-4.953672333697656
4485,4485,gracia,gracias,plur,1,default,6.255374955799198e-06,plural,plural,grandes,s,[MASK] gracias [MASK],"[CLS] , [MASK] , gracias , [MASK] , [SEP]",single-token,11.982069470870131,-2.434066817038948,2.4340668170389472
4487,4487,gracia,gracia##s,plur,2,artificial,0.0001092519523808,plural,plural,grandes,s,[MASK] gracia##s [MASK],"[CLS] , [MASK] , gracia , ##s , [MASK] , [SEP]",single-token,9.121853853385112,-3.814089688487252,3.81408968848658
4489,4489,muchacha,muchacha,sing,1,default,4.777170943270903e-07,plural,plural,grandes,s,[MASK] muchacha [MASK],"[CLS] , [MASK] , muchacha , [MASK] , [SEP]",single-token,14.5542471325412,5.985539388740813,-5.985539388740614
4491,4491,muchacha,muchachas,plur,1,default,2.189068982261233e-05,plural,plural,grandes,s,[MASK] muchachas [MASK],"[CLS] , [MASK] , muchachas , [MASK] , [SEP]",single-token,10.729449133787048,-3.086233222270229,3.086233222270228
4493,4493,muchacha,muchacha##s,plur,2,artificial,0.0001282418816117,plural,plural,grandes,s,[MASK] muchacha##s [MASK],"[CLS] , [MASK] , muchacha , ##s , [MASK] , [SEP]",single-token,8.961592377189856,-3.0398341058963485,3.039834105895904
4495,4495,viento,viento,sing,1,default,4.044535728553456e-07,plural,plural,grandes,s,[MASK] viento [MASK],"[CLS] , [MASK] , viento , [MASK] , [SEP]",single-token,14.720728883659817,4.300602974915616,-4.300602974915616
4497,4497,viento,vientos,plur,1,default,0.0001824708597268,plural,plural,grandes,s,[MASK] vientos [MASK],"[CLS] , [MASK] , vientos , [MASK] , [SEP]",single-token,8.60892007042014,-5.187607731522007,5.18760773152151
4499,4499,viento,viento##s,plur,2,artificial,6.723133265040815e-05,plural,plural,grandes,s,[MASK] viento##s [MASK],"[CLS] , [MASK] , viento , ##s , [MASK] , [SEP]",single-token,9.607371159421746,-4.484035446300297,4.484035446300298
4501,4501,cortina,cortina,sing,1,default,5.427658038570371e-07,plural,plural,grandes,s,[MASK] cortina [MASK],"[CLS] , [MASK] , cortina , [MASK] , [SEP]",single-token,14.42658791049671,5.68354710911159,-5.683547109111499
4503,4503,cortina,cortinas,plur,1,default,2.453743218211457e-05,plural,plural,grandes,s,[MASK] cortinas [MASK],"[CLS] , [MASK] , cortinas , [MASK] , [SEP]",single-token,10.615310762212092,-1.8527459492177343,1.8527459492177334
4505,4505,cortina,cortina##s,plur,2,artificial,0.0001140490567195,plural,plural,grandes,s,[MASK] cortina##s [MASK],"[CLS] , [MASK] , cortina , ##s , [MASK] , [SEP]",single-token,9.078881880030702,-3.3249549774041576,3.324954977403957
4507,4507,profundidad,profundidad,sing,1,default,6.005062118674687e-07,plural,plural,grandes,es,[MASK] profundidad [MASK],"[CLS] , [MASK] , profundidad , [MASK] , [SEP]",single-token,14.32549285098784,3.7923660346524244,-3.792366034652423
4509,4509,profundidad,profundidades,plur,1,default,0.0001023069708026,plural,plural,grandes,es,[MASK] profundidades [MASK],"[CLS] , [MASK] , profundidades , [MASK] , [SEP]",single-token,9.18753274654028,-4.456585897787081,4.456585897787068
4511,4511,profundidad,profundidad##es,plur,2,artificial,9.229507122654468e-05,plural,plural,grandes,es,[MASK] profundidad##es [MASK],"[CLS] , [MASK] , profundidad , ##es , [MASK] , [SEP]",single-token,9.290519817376996,-4.641643525030224,4.641643525030225
4513,4513,vela,vela,sing,1,default,1.6359946357624722e-06,plural,plural,grandes,s,[MASK] vela [MASK],"[CLS] , [MASK] , vela , [MASK] , [SEP]",single-token,13.323259598662888,4.457537643277361,-4.457537643277285
4515,4515,vela,velas,plur,1,default,5.353986853151582e-05,plural,plural,grandes,s,[MASK] velas [MASK],"[CLS] , [MASK] , velas , [MASK] , [SEP]",single-token,9.835083975394024,-2.6060276033820085,2.606027603382007
4517,4517,vela,vela##s,plur,2,artificial,8.871694444678724e-05,plural,plural,grandes,s,[MASK] vela##s [MASK],"[CLS] , [MASK] , vela , ##s , [MASK] , [SEP]",single-token,9.33005965592567,-3.198827735857087,3.1988277358570847
4519,4519,sabio,sabio,sing,1,default,9.518832939647836e-07,plural,plural,grandes,s,[MASK] sabio [MASK],"[CLS] , [MASK] , sabio , [MASK] , [SEP]",single-token,13.864823400042988,4.334256214208304,-4.334256214208302
4521,4521,sabio,sabios,plur,1,default,9.775804937817156e-05,plural,plural,grandes,s,[MASK] sabios [MASK],"[CLS] , [MASK] , sabios , [MASK] , [SEP]",single-token,9.233015015909332,-3.454144460926587,3.454144460926589
4523,4523,sabio,sabio##s,plur,2,artificial,0.0001403855130774,plural,plural,grandes,s,[MASK] sabio##s [MASK],"[CLS] , [MASK] , sabio , ##s , [MASK] , [SEP]",single-token,8.871118254905078,-4.169099682860695,4.169099682860055
4525,4525,robot,robot,sing,1,default,1.126470010603953e-06,plural,plural,grandes,s,[MASK] robot [MASK],"[CLS] , [MASK] , robot , [MASK] , [SEP]",single-token,13.696421699173747,3.5842083979286627,-3.584208397928664
4527,4527,robot,robots,plur,1,default,6.215688335942104e-05,plural,plural,grandes,s,[MASK] robots [MASK],"[CLS] , [MASK] , robots , [MASK] , [SEP]",single-token,9.685848992167337,-4.356943116364395,4.356943116364397
4529,4529,robot,robot##s,plur,2,artificial,3.735252903425135e-05,plural,plural,grandes,s,[MASK] robot##s [MASK],"[CLS] , [MASK] , robot , ##s , [MASK] , [SEP]",single-token,10.195109936917374,-4.095143313505165,4.095143313505166
4531,4531,misterio,misterio,sing,1,default,3.198531430825824e-07,plural,plural,grandes,s,[MASK] misterio [MASK],"[CLS] , [MASK] , misterio , [MASK] , [SEP]",single-token,14.955403874359192,4.251932229756731,-4.251932229756731
4533,4533,misterio,misterios,plur,1,default,9.22616891330108e-05,plural,plural,grandes,s,[MASK] misterios [MASK],"[CLS] , [MASK] , misterios , [MASK] , [SEP]",single-token,9.290881571601906,-3.4821557224415756,3.4821557224415765
4535,4535,misterio,misterio##s,plur,2,artificial,8.796340989647433e-05,plural,plural,grandes,s,[MASK] misterio##s [MASK],"[CLS] , [MASK] , misterio , ##s , [MASK] , [SEP]",single-token,9.33858962658443,-4.50032046182697,4.50032046182697
4537,4537,guardia,guardia,sing,1,default,3.0697162856085924e-07,plural,plural,grandes,s,[MASK] guardia [MASK],"[CLS] , [MASK] , guardia , [MASK] , [SEP]",single-token,14.99651050874096,3.917577741462459,-3.917577741462461
4539,4539,guardia,guardias,plur,1,default,4.059361890540458e-05,plural,plural,grandes,s,[MASK] guardias [MASK],"[CLS] , [MASK] , guardias , [MASK] , [SEP]",single-token,10.11189967352668,-4.9796629608993594,4.979662960899362
4541,4541,guardia,guardia##s,plur,2,artificial,9.5433088063146e-06,plural,plural,grandes,s,[MASK] guardia##s [MASK],"[CLS] , [MASK] , guardia , ##s , [MASK] , [SEP]",single-token,11.55967029759399,-4.471558552822433,4.471558552822432
4543,4543,escritor,escritor,sing,1,default,3.199250784291508e-07,plural,plural,grandes,es,[MASK] escritor [MASK],"[CLS] , [MASK] , escritor , [MASK] , [SEP]",single-token,14.95517899847423,1.8619042438933384,-1.8619042438933353
4545,4545,escritor,escritores,plur,1,default,0.0001046135803335,plural,plural,grandes,es,[MASK] escritores [MASK],"[CLS] , [MASK] , escritores , [MASK] , [SEP]",single-token,9.165237183656242,-6.932908992210521,6.93290899221019
4547,4547,escritor,escritor##es,plur,2,artificial,7.942705997265875e-05,plural,plural,grandes,es,[MASK] escritor##es [MASK],"[CLS] , [MASK] , escritor , ##es , [MASK] , [SEP]",single-token,9.440671442071263,-6.555089952350626,6.555089952350626
4549,4549,lluvia,lluvia,sing,1,default,5.366540563045419e-07,plural,plural,grandes,s,[MASK] lluvia [MASK],"[CLS] , [MASK] , lluvia , [MASK] , [SEP]",single-token,14.43791216548126,4.009184798953855,-4.009184798953858
4551,4551,lluvia,lluvias,plur,1,default,0.000321772909956,plural,plural,grandes,s,[MASK] lluvias [MASK],"[CLS] , [MASK] , lluvias , [MASK] , [SEP]",single-token,8.04166450980832,-3.2698311946574794,3.269831194657314
4553,4553,lluvia,lluvia##s,plur,2,artificial,6.763237615814433e-05,plural,plural,grandes,s,[MASK] lluvia##s [MASK],"[CLS] , [MASK] , lluvia , ##s , [MASK] , [SEP]",single-token,9.60142375231854,-3.9453448826529893,3.945344882652992
4555,4555,gallina,gallina,sing,1,default,8.149835366566549e-07,plural,plural,grandes,s,[MASK] gallina [MASK],"[CLS] , [MASK] , gallina , [MASK] , [SEP]",single-token,14.020097924330862,4.546442971330546,-4.546442971330546
4557,4557,gallina,gallinas,plur,1,default,0.0001017349713947,plural,plural,grandes,s,[MASK] gallinas [MASK],"[CLS] , [MASK] , gallinas , [MASK] , [SEP]",single-token,9.193139445830454,-2.5478420908122494,2.547842090811638
4559,4559,gallina,gallina##s,plur,2,artificial,9.16527133085765e-05,plural,plural,grandes,s,[MASK] gallina##s [MASK],"[CLS] , [MASK] , gallina , ##s , [MASK] , [SEP]",single-token,9.297503979004109,-3.0659227046959145,3.065922704695916
4561,4561,orador,orador,sing,1,default,9.695055425140708e-09,plural,plural,grandes,es,[MASK] orador [MASK],"[CLS] , [MASK] , orador , [MASK] , [SEP]",single-token,18.45164983138926,3.744648904296252,-3.7446489042962514
4563,4563,orador,oradores,plur,1,default,7.271119102369994e-06,plural,plural,grandes,es,[MASK] oradores [MASK],"[CLS] , [MASK] , oradores , [MASK] , [SEP]",single-token,11.831600343964276,-6.2968283005712,6.296828300571197
4565,4565,orador,orador##es,plur,2,artificial,1.310896095674252e-05,plural,plural,grandes,es,[MASK] orador##es [MASK],"[CLS] , [MASK] , orador , ##es , [MASK] , [SEP]",single-token,11.242214519108174,-4.709523227058973,4.709523227058974
4567,4567,cigarrillo,cigarrillo,sing,1,default,6.576273676728306e-07,plural,plural,grandes,s,[MASK] cigarrillo [MASK],"[CLS] , [MASK] , cigarrillo , [MASK] , [SEP]",single-token,14.23462737656308,3.4933805081351785,-3.493380508135178
4569,4569,cigarrillo,cigarrillos,plur,1,default,2.7376183425076302e-05,plural,plural,grandes,s,[MASK] cigarrillos [MASK],"[CLS] , [MASK] , cigarrillos , [MASK] , [SEP]",single-token,10.505837140622232,-3.7831067393328563,3.7831067393328577
4571,4571,cigarrillo,cigarrillo##s,plur,2,artificial,4.352014366304502e-05,plural,plural,grandes,s,[MASK] cigarrillo##s [MASK],"[CLS] , [MASK] , cigarrillo , ##s , [MASK] , [SEP]",single-token,10.042286654341035,-3.4453467821066077,3.445346782106607
4573,4573,muestra,muestra,sing,1,default,9.420240530744197e-06,plural,plural,grandes,s,[MASK] muestra [MASK],"[CLS] , [MASK] , muestra , [MASK] , [SEP]",single-token,11.572649935652713,3.4601121946327282,-3.4601121946326114
4575,4575,muestra,muestras,plur,1,default,4.4140793761471286e-05,plural,plural,grandes,s,[MASK] muestras [MASK],"[CLS] , [MASK] , muestras , [MASK] , [SEP]",single-token,10.028126174481985,-4.1532889227266345,4.153288922726637
4577,4577,muestra,muestra##s,plur,2,artificial,6.745531572960317e-05,plural,plural,grandes,s,[MASK] muestra##s [MASK],"[CLS] , [MASK] , muestra , ##s , [MASK] , [SEP]",single-token,9.604045168488447,-3.661704025505573,3.661704025505571
4579,4579,media,media,sing,1,default,7.654974183424201e-07,plural,plural,grandes,s,[MASK] media [MASK],"[CLS] , [MASK] , media , [MASK] , [SEP]",single-token,14.082739994365896,5.048743159803701,-5.0487431598034584
4581,4581,media,medias,plur,1,default,0.0001719886786304,plural,plural,grandes,s,[MASK] medias [MASK],"[CLS] , [MASK] , medias , [MASK] , [SEP]",single-token,8.668081905233217,-4.078427331226786,4.078427331226546
4583,4583,media,media##s,plur,2,artificial,5.807980051031336e-05,plural,plural,grandes,s,[MASK] media##s [MASK],"[CLS] , [MASK] , media , ##s , [MASK] , [SEP]",single-token,9.753692622193416,-4.834960898650888,4.834960898650888
4585,4585,plato,plato,sing,1,default,2.159617224606336e-06,plural,plural,grandes,s,[MASK] plato [MASK],"[CLS] , [MASK] , plato , [MASK] , [SEP]",single-token,13.045579562802295,5.586327160425504,-5.586327160425481
4587,4587,plato,platos,plur,1,default,8.821545634418726e-05,plural,plural,grandes,s,[MASK] platos [MASK],"[CLS] , [MASK] , platos , [MASK] , [SEP]",single-token,9.335728368307024,-3.246924433604436,3.246924433604433
4589,4589,plato,plato##s,plur,2,artificial,7.477055623894557e-05,plural,plural,grandes,s,[MASK] plato##s [MASK],"[CLS] , [MASK] , plato , ##s , [MASK] , [SEP]",single-token,9.501086383646893,-2.552874484860368,2.5528744848603675
4591,4591,traje,traje,sing,1,default,3.612656655604951e-06,plural,plural,grandes,s,[MASK] traje [MASK],"[CLS] , [MASK] , traje , [MASK] , [SEP]",single-token,12.53106714059261,4.075768553438403,-4.075768553438198
4593,4593,traje,trajes,plur,1,default,0.0001721686567179,plural,plural,grandes,s,[MASK] trajes [MASK],"[CLS] , [MASK] , trajes , [MASK] , [SEP]",single-token,8.667035999274136,-2.950749444966462,2.9507494449659637
4595,4595,traje,traje##s,plur,2,artificial,0.0001766390923876,plural,plural,grandes,s,[MASK] traje##s [MASK],"[CLS] , [MASK] , traje , ##s , [MASK] , [SEP]",single-token,8.641401933092823,-3.3185873344203927,3.3185873344202155
