,Unnamed: 0,lemma,word_form,word_number,n_tokens,tokenization_type,article_probs,article_number,article_type,article,affix,sentence,model_token_inputs,source,surprisal,surprisal_shift,log_odds
1747,1747,jiao,jiao,sing,2,default,1.2101516404072754e-05,plural,indefinite,Unos,s,[MASK] jiao,"[CLS] , [MASK] , j , ##iao , [SEP]",morphemic,11.322179790563164,6.0809073584531586,-6.080907358453148
1749,1749,jiao,jiaos,plur,3,default,0.0001268405321752,plural,indefinite,Unos,s,[MASK] jiaos,"[CLS] , [MASK] , j , ##iao , ##s , [SEP]",morphemic,8.972579912660661,-1.273540475159983,1.2735404751594694
1751,1751,jiao,jiao##s,plur,3,artificial,0.0001268405321752,plural,indefinite,Unos,s,[MASK] jiao##s,"[CLS] , [MASK] , j , ##iao , ##s , [SEP]",morphemic,8.972579912660661,-1.273540475159983,1.2735404751594694
1753,1753,dynoa,dynoa,sing,3,default,0.0003507616056594,plural,definite,Las,s,[MASK] dynoa,"[CLS] , [MASK] , d , ##yn , ##oa , [SEP]",morphemic,7.955403751405084,3.2649211646208744,-3.2649211646211582
1755,1755,dynoa,dynoas,plur,4,default,0.0021734656766057,plural,definite,Las,s,[MASK] dynoas,"[CLS] , [MASK] , d , ##yn , ##oa , ##s , [SEP]",morphemic,6.131432299421931,-1.6191248751080263,1.6191248751082477
1757,1757,dynoa,dynoa##s,plur,4,artificial,0.0021734656766057,plural,definite,Las,s,[MASK] dynoa##s,"[CLS] , [MASK] , d , ##yn , ##oa , ##s , [SEP]",morphemic,6.131432299421931,-1.6191248751080263,1.6191248751082477
1759,1759,dynoa,dynoa,sing,3,default,7.5340540206525475e-06,plural,indefinite,Unas,s,[MASK] dynoa,"[CLS] , [MASK] , d , ##yn , ##oa , [SEP]",morphemic,11.796077278471584,4.613568746643195,-4.613568746643068
1761,1761,dynoa,dynoas,plur,4,default,4.134163100388832e-05,plural,indefinite,Unas,s,[MASK] dynoas,"[CLS] , [MASK] , d , ##yn , ##oa , ##s , [SEP]",morphemic,10.093640551080878,0.4528036735695302,-0.4528036735695293
1763,1763,dynoa,dynoa##s,plur,4,artificial,4.134163100388832e-05,plural,indefinite,Unas,s,[MASK] dynoa##s,"[CLS] , [MASK] , d , ##yn , ##oa , ##s , [SEP]",morphemic,10.093640551080878,0.4528036735695302,-0.4528036735695293
1765,1765,kua,kua,sing,2,default,0.0002539832203183,plural,definite,Las,s,[MASK] kua,"[CLS] , [MASK] , k , ##ua , [SEP]",morphemic,8.278242354866759,4.586771975462634,-4.58677197546276
1767,1767,kua,kuas,plur,3,default,0.0240662805736064,plural,definite,Las,s,[MASK] kuas,"[CLS] , [MASK] , k , ##ua , ##s , [SEP]",morphemic,3.7269435645280806,-3.1541514004825784,3.1541514004826374
1769,1769,kua,kua##s,plur,3,artificial,0.0240662805736064,plural,definite,Las,s,[MASK] kua##s,"[CLS] , [MASK] , k , ##ua , ##s , [SEP]",morphemic,3.7269435645280806,-3.1541514004825784,3.1541514004826374
1771,1771,kua,kua,sing,2,default,1.1338717740727589e-05,plural,indefinite,Unas,s,[MASK] kua,"[CLS] , [MASK] , k , ##ua , [SEP]",morphemic,11.387287340067928,5.13363497620079,-5.133634976200764
1773,1773,kua,kuas,plur,3,default,0.0004366507928352,plural,indefinite,Unas,s,[MASK] kuas,"[CLS] , [MASK] , k , ##ua , ##s , [SEP]",morphemic,7.736376783383564,-1.019989007722991,1.0199890077233984
1775,1775,kua,kua##s,plur,3,artificial,0.0004366507928352,plural,indefinite,Unas,s,[MASK] kua##s,"[CLS] , [MASK] , k , ##ua , ##s , [SEP]",morphemic,7.736376783383564,-1.019989007722991,1.0199890077233984
1777,1777,swaa,swaa,sing,3,default,1.3182869224692697e-05,plural,definite,Las,s,[MASK] swaa,"[CLS] , [MASK] , s , ##w , ##aa , [SEP]",morphemic,11.236592357233649,4.2458548301854835,-4.245854830185442
1779,1779,swaa,swaas,plur,4,default,0.0005952020874246,plural,definite,Las,s,[MASK] swaas,"[CLS] , [MASK] , s , ##w , ##aa , ##s , [SEP]",morphemic,7.426609567353599,0.039446766579055215,-0.03944676657912273
1781,1781,swaa,swaa##s,plur,4,artificial,0.0005952020874246,plural,definite,Las,s,[MASK] swaa##s,"[CLS] , [MASK] , s , ##w , ##aa , ##s , [SEP]",morphemic,7.426609567353599,0.039446766579055215,-0.03944676657912273
1783,1783,swaa,swaa,sing,3,default,2.504734197827929e-07,plural,indefinite,Unas,s,[MASK] swaa,"[CLS] , [MASK] , s , ##w , ##aa , [SEP]",morphemic,15.199913030702938,6.014668829419037,-6.014668829418065
1785,1785,swaa,swaas,plur,4,default,4.10894836022635e-06,plural,indefinite,Unas,s,[MASK] swaas,"[CLS] , [MASK] , s , ##w , ##aa , ##s , [SEP]",morphemic,12.402343435621566,3.822248510291283,-3.822248510291073
1787,1787,swaa,swaa##s,plur,4,artificial,4.10894836022635e-06,plural,indefinite,Unas,s,[MASK] swaa##s,"[CLS] , [MASK] , s , ##w , ##aa , ##s , [SEP]",morphemic,12.402343435621566,3.822248510291283,-3.822248510291073
1789,1789,spiao,spiao,sing,2,default,0.0001538184587843,plural,definite,Los,s,[MASK] spiao,"[CLS] , [MASK] , sp , ##iao , [SEP]",morphemic,8.779737489990481,3.7201528080582635,-3.720152808058728
1791,1791,spiao,spiaos,plur,3,default,0.0091402325779199,plural,definite,Los,s,[MASK] spiaos,"[CLS] , [MASK] , sp , ##iao , ##s , [SEP]",morphemic,4.695069447677906,-3.0565648377100807,3.05656483771008
1793,1793,spiao,spiao##s,plur,3,artificial,0.0091402325779199,plural,definite,Los,s,[MASK] spiao##s,"[CLS] , [MASK] , sp , ##iao , ##s , [SEP]",morphemic,4.695069447677906,-3.0565648377100807,3.05656483771008
1795,1795,spiao,spiao,sing,2,default,2.4750786451477325e-06,plural,indefinite,Unos,s,[MASK] spiao,"[CLS] , [MASK] , sp , ##iao , [SEP]",morphemic,12.909238386631197,7.010518572895064,-7.010518572895032
1797,1797,spiao,spiaos,plur,3,default,2.7517506168805997e-05,plural,indefinite,Unos,s,[MASK] spiaos,"[CLS] , [MASK] , sp , ##iao , ##s , [SEP]",morphemic,10.50068816787133,1.8783082753935005,-1.8783082753934117
1799,1799,spiao,spiao##s,plur,3,artificial,2.7517506168805997e-05,plural,indefinite,Unos,s,[MASK] spiao##s,"[CLS] , [MASK] , sp , ##iao , ##s , [SEP]",morphemic,10.50068816787133,1.8783082753935005,-1.8783082753934117
1801,1801,glaa,glaa,sing,2,default,2.2812257157056592e-05,plural,definite,Las,s,[MASK] glaa,"[CLS] , [MASK] , gl , ##aa , [SEP]",morphemic,10.688212571848346,4.816336235618291,-4.816336235618271
1803,1803,glaa,glaas,plur,3,default,0.0021279542706906,plural,definite,Las,s,[MASK] glaas,"[CLS] , [MASK] , gl , ##aa , ##s , [SEP]",morphemic,6.152594197070725,-3.0036172691909115,3.0036172691914587
1805,1805,glaa,glaa##s,plur,3,artificial,0.0021279542706906,plural,definite,Las,s,[MASK] glaa##s,"[CLS] , [MASK] , gl , ##aa , ##s , [SEP]",morphemic,6.152594197070725,-3.0036172691909115,3.0036172691914587
1807,1807,glaa,glaa,sing,2,default,4.677161200561386e-07,plural,indefinite,Unas,s,[MASK] glaa,"[CLS] , [MASK] , gl , ##aa , [SEP]",morphemic,14.57540430615012,5.701169941898037,-5.701169941897964
1809,1809,glaa,glaas,plur,3,default,5.538535788218724e-06,plural,indefinite,Unas,s,[MASK] glaas,"[CLS] , [MASK] , gl , ##aa , ##s , [SEP]",morphemic,12.10378039029346,-0.16527265715218142,0.16527265715218148
1811,1811,glaa,glaa##s,plur,3,artificial,5.538535788218724e-06,plural,indefinite,Unas,s,[MASK] glaa##s,"[CLS] , [MASK] , gl , ##aa , ##s , [SEP]",morphemic,12.10378039029346,-0.16527265715218142,0.16527265715218148
1813,1813,synuo,synuo,sing,3,default,0.0001427176321158,plural,definite,Los,s,[MASK] synuo,"[CLS] , [MASK] , s , ##yn , ##uo , [SEP]",morphemic,8.854642480386952,5.3689022075588495,-5.3689022075589765
1815,1815,synuo,synuos,plur,4,default,0.0079723084345459,plural,definite,Los,s,[MASK] synuos,"[CLS] , [MASK] , s , ##yn , ##uo , ##s , [SEP]",morphemic,4.831781187647705,-2.281663429183281,2.2816634291833364
1817,1817,synuo,synuo##s,plur,4,artificial,0.0079723084345459,plural,definite,Los,s,[MASK] synuo##s,"[CLS] , [MASK] , s , ##yn , ##uo , ##s , [SEP]",morphemic,4.831781187647705,-2.281663429183281,2.2816634291833364
1819,1819,synuo,synuo,sing,3,default,9.395001256962132e-07,plural,indefinite,Unos,s,[MASK] synuo,"[CLS] , [MASK] , s , ##yn , ##uo , [SEP]",morphemic,13.87791788430236,8.23563724785466,-8.235637247854655
1821,1821,synuo,synuos,plur,4,default,6.270003359531984e-05,plural,indefinite,Unos,s,[MASK] synuos,"[CLS] , [MASK] , s , ##yn , ##uo , ##s , [SEP]",morphemic,9.67714857451502,1.6173266883134385,-1.6173266883131798
1823,1823,synuo,synuo##s,plur,4,artificial,6.270003359531984e-05,plural,indefinite,Unos,s,[MASK] synuo##s,"[CLS] , [MASK] , s , ##yn , ##uo , ##s , [SEP]",morphemic,9.67714857451502,1.6173266883134385,-1.6173266883131798
1825,1825,thuo,thuo,sing,2,default,0.0007615943904966,plural,definite,Los,s,[MASK] thuo,"[CLS] , [MASK] , th , ##uo , [SEP]",morphemic,7.1800964399336085,3.962642735047788,-3.9626427350478024
1827,1827,thuo,thuos,plur,3,default,0.0356946624815464,plural,definite,Los,s,[MASK] thuos,"[CLS] , [MASK] , th , ##uo , ##s , [SEP]",morphemic,3.332754111695155,-1.7859639996749692,1.7859639996749794
1829,1829,thuo,thuo##s,plur,3,artificial,0.0356946624815464,plural,definite,Los,s,[MASK] thuo##s,"[CLS] , [MASK] , th , ##uo , ##s , [SEP]",morphemic,3.332754111695155,-1.7859639996749692,1.7859639996749794
1831,1831,thuo,thuo,sing,2,default,3.501932724248036e-06,plural,indefinite,Unos,s,[MASK] thuo,"[CLS] , [MASK] , th , ##uo , [SEP]",morphemic,12.562195534951035,7.595744566653902,-7.59574456665389
1833,1833,thuo,thuos,plur,3,default,0.0001295698311878,plural,indefinite,Unos,s,[MASK] thuos,"[CLS] , [MASK] , th , ##uo , ##s , [SEP]",morphemic,8.95129058518898,3.0163807814125567,-3.0163807814128085
1835,1835,thuo,thuo##s,plur,3,artificial,0.0001295698311878,plural,indefinite,Unos,s,[MASK] thuo##s,"[CLS] , [MASK] , th , ##uo , ##s , [SEP]",morphemic,8.95129058518898,3.0163807814125567,-3.0163807814128085
1837,1837,sho,sho,sing,1,default,0.0003542399790603,plural,definite,Los,s,[MASK] sho,"[CLS] , [MASK] , sho , [SEP]",morphemic,7.945535967555434,1.8849515792815295,-1.8849515792816953
1839,1839,sho,shos,plur,2,default,0.0021613349672406,plural,definite,Los,s,[MASK] shos,"[CLS] , [MASK] , sho , ##s , [SEP]",morphemic,6.137029207805161,-1.8405280468096885,1.8405280468099228
1841,1841,sho,sho##s,plur,2,artificial,0.0021613349672406,plural,definite,Los,s,[MASK] sho##s,"[CLS] , [MASK] , sho , ##s , [SEP]",morphemic,6.137029207805161,-1.8405280468096885,1.8405280468099228
1843,1843,sho,sho,sing,1,default,2.6136460746784e-06,plural,indefinite,Unos,s,[MASK] sho,"[CLS] , [MASK] , sho , [SEP]",morphemic,12.854764347997062,4.81017879754161,-4.810178797541348
1845,1845,sho,shos,plur,2,default,1.9531331417965703e-05,plural,indefinite,Unos,s,[MASK] shos,"[CLS] , [MASK] , sho , ##s , [SEP]",morphemic,10.843490642436445,2.1339655390540884,-2.1339655390535124
1847,1847,sho,sho##s,plur,2,artificial,1.9531331417965703e-05,plural,indefinite,Unos,s,[MASK] sho##s,"[CLS] , [MASK] , sho , ##s , [SEP]",morphemic,10.843490642436445,2.1339655390540884,-2.1339655390535124
1849,1849,twiao,twiao,sing,3,default,0.0002039337996393,plural,definite,Los,s,[MASK] twiao,"[CLS] , [MASK] , t , ##w , ##iao , [SEP]",morphemic,8.497715128357173,1.8517703636430989,-1.8517703636432454
1851,1851,twiao,twiaos,plur,4,default,0.0014938925160095,plural,definite,Los,s,[MASK] twiaos,"[CLS] , [MASK] , t , ##w , ##iao , ##s , [SEP]",morphemic,6.506370138628324,-2.1639842565240857,2.1639842565246323
1853,1853,twiao,twiao##s,plur,4,artificial,0.0014938925160095,plural,definite,Los,s,[MASK] twiao##s,"[CLS] , [MASK] , t , ##w , ##iao , ##s , [SEP]",morphemic,6.506370138628324,-2.1639842565240857,2.1639842565246323
1855,1855,twiao,twiao,sing,3,default,1.28231122289435e-05,plural,indefinite,Unos,s,[MASK] twiao,"[CLS] , [MASK] , t , ##w , ##iao , [SEP]",morphemic,11.26426137236592,3.767016372200999,-3.7670163722008243
1857,1857,twiao,twiaos,plur,4,default,2.2526855900650844e-05,plural,indefinite,Unos,s,[MASK] twiaos,"[CLS] , [MASK] , t , ##w , ##iao , ##s , [SEP]",morphemic,10.700802364938308,1.0671257078355012,-1.067125707835498
1859,1859,twiao,twiao##s,plur,4,artificial,2.2526855900650844e-05,plural,indefinite,Unos,s,[MASK] twiao##s,"[CLS] , [MASK] , t , ##w , ##iao , ##s , [SEP]",morphemic,10.700802364938308,1.0671257078355012,-1.067125707835498
1861,1861,via,via,sing,1,default,4.294580867281184e-05,plural,definite,Las,s,[MASK] via,"[CLS] , [MASK] , via , [SEP]",morphemic,10.055571500493482,3.8577299148303466,-3.8577299148303164
1863,1863,via,vias,plur,2,default,0.0013933514710515,plural,definite,Las,s,[MASK] vias,"[CLS] , [MASK] , via , ##s , [SEP]",morphemic,6.576043303697179,-2.150085971784576,2.1500859717845753
1865,1865,via,via##s,plur,2,artificial,0.0013933514710515,plural,definite,Las,s,[MASK] via##s,"[CLS] , [MASK] , via , ##s , [SEP]",morphemic,6.576043303697179,-2.150085971784576,2.1500859717845753
1867,1867,via,via,sing,1,default,2.149737838408328e-06,plural,indefinite,Unas,s,[MASK] via,"[CLS] , [MASK] , via , [SEP]",morphemic,13.050164658883489,5.538075447441346,-5.538075447441214
1869,1869,via,vias,plur,2,default,3.277343785157427e-05,plural,indefinite,Unas,s,[MASK] vias,"[CLS] , [MASK] , via , ##s , [SEP]",morphemic,10.32589219225517,-0.27513414054948093,0.2751341405494817
1871,1871,via,via##s,plur,2,artificial,3.277343785157427e-05,plural,indefinite,Unas,s,[MASK] via##s,"[CLS] , [MASK] , via , ##s , [SEP]",morphemic,10.32589219225517,-0.27513414054948093,0.2751341405494817
1873,1873,thoa,thoa,sing,2,default,0.0005600602016784,plural,definite,Las,s,[MASK] thoa,"[CLS] , [MASK] , th , ##oa , [SEP]",morphemic,7.487466277015924,3.0656887245491324,-3.0656887245491755
1875,1875,thoa,thoas,plur,3,default,0.0139084169641137,plural,definite,Las,s,[MASK] thoas,"[CLS] , [MASK] , th , ##oa , ##s , [SEP]",morphemic,4.275261085122436,-1.687628709663434,1.68762870966347
1877,1877,thoa,thoa##s,plur,3,artificial,0.0139084169641137,plural,definite,Las,s,[MASK] thoa##s,"[CLS] , [MASK] , th , ##oa , ##s , [SEP]",morphemic,4.275261085122436,-1.687628709663434,1.68762870966347
1879,1879,thoa,thoa,sing,2,default,5.153944130142918e-06,plural,indefinite,Unas,s,[MASK] thoa,"[CLS] , [MASK] , th , ##oa , [SEP]",morphemic,12.1757482858893,5.164161712971597,-5.164161712971553
1881,1881,thoa,thoas,plur,3,default,9.329858585260808e-05,plural,indefinite,Unas,s,[MASK] thoas,"[CLS] , [MASK] , th , ##oa , ##s , [SEP]",morphemic,9.279705607218254,1.4552840611824358,-1.4552840611822033
1883,1883,thoa,thoa##s,plur,3,artificial,9.329858585260808e-05,plural,indefinite,Unas,s,[MASK] thoa##s,"[CLS] , [MASK] , th , ##oa , ##s , [SEP]",morphemic,9.279705607218254,1.4552840611824358,-1.4552840611822033
1885,1885,fea,fea,sing,1,default,0.0002158218558179,plural,definite,Las,s,[MASK] fea,"[CLS] , [MASK] , fea , [SEP]",morphemic,8.441057232150257,5.92502028902668,-5.9250202890267785
1887,1887,fea,feas,plur,2,default,0.066566102206707,plural,definite,Las,s,[MASK] feas,"[CLS] , [MASK] , fea , ##s , [SEP]",morphemic,2.7095598068832527,-4.537395998740102,4.53739599874022
1889,1889,fea,fea##s,plur,2,artificial,0.066566102206707,plural,definite,Las,s,[MASK] fea##s,"[CLS] , [MASK] , fea , ##s , [SEP]",morphemic,2.7095598068832527,-4.537395998740102,4.53739599874022
1891,1891,fea,fea,sing,1,default,6.011517143633682e-06,plural,indefinite,Unas,s,[MASK] fea,"[CLS] , [MASK] , fea , [SEP]",morphemic,12.021833404729197,7.640811512367964,-7.640811512367961
1893,1893,fea,feas,plur,2,default,0.0012055368861183,plural,indefinite,Unas,s,[MASK] feas,"[CLS] , [MASK] , fea , ##s , [SEP]",morphemic,6.720830262620908,-3.0057931606490618,3.0057931606490174
1895,1895,fea,fea##s,plur,2,artificial,0.0012055368861183,plural,indefinite,Unas,s,[MASK] fea##s,"[CLS] , [MASK] , fea , ##s , [SEP]",morphemic,6.720830262620908,-3.0057931606490618,3.0057931606490174
1897,1897,tsuo,tsuo,sing,2,default,0.0009106910438276,plural,definite,Los,s,[MASK] tsuo,"[CLS] , [MASK] , ts , ##uo , [SEP]",morphemic,7.00130685782155,3.131041529774407,-3.131041529774494
1899,1899,tsuo,tsuos,plur,3,default,0.0926628708839416,plural,definite,Los,s,[MASK] tsuos,"[CLS] , [MASK] , ts , ##uo , ##s , [SEP]",morphemic,2.378787416482645,-3.958379286559758,3.958379286559766
1901,1901,tsuo,tsuo##s,plur,3,artificial,0.0926628708839416,plural,definite,Los,s,[MASK] tsuo##s,"[CLS] , [MASK] , ts , ##uo , ##s , [SEP]",morphemic,2.378787416482645,-3.958379286559758,3.958379286559766
1903,1903,tsuo,tsuo,sing,2,default,6.891296379762935e-06,plural,indefinite,Unos,s,[MASK] tsuo,"[CLS] , [MASK] , ts , ##uo , [SEP]",morphemic,11.885251336825668,6.52763983608773,-6.527639836087728
1905,1905,tsuo,tsuos,plur,3,default,0.0001302636665059,plural,indefinite,Unos,s,[MASK] tsuos,"[CLS] , [MASK] , ts , ##uo , ##s , [SEP]",morphemic,8.945949957645615,1.5699109107708908,-1.5699109107710452
1907,1907,tsuo,tsuo##s,plur,3,artificial,0.0001302636665059,plural,indefinite,Unos,s,[MASK] tsuo##s,"[CLS] , [MASK] , ts , ##uo , ##s , [SEP]",morphemic,8.945949957645615,1.5699109107708908,-1.5699109107710452
1909,1909,ghoa,ghoa,sing,2,default,0.0003441768931224,plural,definite,Las,s,[MASK] ghoa,"[CLS] , [MASK] , g , ##hoa , [SEP]",morphemic,7.974354808565532,1.885419806615201,-1.8854198066154695
1911,1911,ghoa,ghoas,plur,3,default,0.0063760508783161,plural,definite,Las,s,[MASK] ghoas,"[CLS] , [MASK] , g , ##hoa , ##s , [SEP]",morphemic,5.0552063578654325,-2.196801204139735,2.196801204139772
1913,1913,ghoa,ghoa##s,plur,3,artificial,0.0063760508783161,plural,definite,Las,s,[MASK] ghoa##s,"[CLS] , [MASK] , g , ##hoa , ##s , [SEP]",morphemic,5.0552063578654325,-2.196801204139735,2.196801204139772
1915,1915,ghoa,ghoa,sing,2,default,0.0001139305604738,plural,indefinite,Unas,s,[MASK] ghoa,"[CLS] , [MASK] , g , ##hoa , [SEP]",morphemic,9.079921413808629,3.3434640009423804,-3.3434640009425385
1917,1917,ghoa,ghoas,plur,3,default,7.786424248479307e-05,plural,indefinite,Unas,s,[MASK] ghoas,"[CLS] , [MASK] , g , ##hoa , ##s , [SEP]",morphemic,9.46054372863563,0.6211418759470391,-0.621141875946559
1919,1919,ghoa,ghoa##s,plur,3,artificial,7.786424248479307e-05,plural,indefinite,Unas,s,[MASK] ghoa##s,"[CLS] , [MASK] , g , ##hoa , ##s , [SEP]",morphemic,9.46054372863563,0.6211418759470391,-0.621141875946559
1921,1921,synoa,synoa,sing,3,default,0.0005205820780247,plural,definite,Las,s,[MASK] synoa,"[CLS] , [MASK] , s , ##yn , ##oa , [SEP]",morphemic,7.560562991611549,2.501685552405651,-2.501685552405724
1923,1923,synoa,synoas,plur,4,default,0.0045698080211877,plural,definite,Las,s,[MASK] synoas,"[CLS] , [MASK] , s , ##yn , ##oa , ##s , [SEP]",morphemic,5.388284083451232,-2.315403950931218,2.315403950931378
1925,1925,synoa,synoa##s,plur,4,artificial,0.0045698080211877,plural,definite,Las,s,[MASK] synoa##s,"[CLS] , [MASK] , s , ##yn , ##oa , ##s , [SEP]",morphemic,5.388284083451232,-2.315403950931218,2.315403950931378
1927,1927,synoa,synoa,sing,3,default,5.25225459568901e-06,plural,indefinite,Unas,s,[MASK] synoa,"[CLS] , [MASK] , s , ##yn , ##oa , [SEP]",morphemic,12.15685312674872,4.716761654295576,-4.716761654295455
1929,1929,synoa,synoas,plur,4,default,4.313851241022349e-05,plural,indefinite,Unas,s,[MASK] synoas,"[CLS] , [MASK] , s , ##yn , ##oa , ##s , [SEP]",morphemic,10.051094400439176,0.901752423817312,-0.901752423816925
1931,1931,synoa,synoa##s,plur,4,artificial,4.313851241022349e-05,plural,indefinite,Unas,s,[MASK] synoa##s,"[CLS] , [MASK] , s , ##yn , ##oa , ##s , [SEP]",morphemic,10.051094400439176,0.901752423817312,-0.901752423816925
1933,1933,bea,bea,sing,1,default,0.0005137145635671,plural,definite,Las,s,[MASK] bea,"[CLS] , [MASK] , bea , [SEP]",morphemic,7.573842770557717,2.2884344878434826,-2.288434487843659
1935,1935,bea,beas,plur,2,default,0.0012044603936374,plural,definite,Las,s,[MASK] beas,"[CLS] , [MASK] , bea , ##s , [SEP]",morphemic,6.721723618444644,-1.9611235323721132,1.961123532372463
1937,1937,bea,bea##s,plur,2,artificial,0.0012044603936374,plural,definite,Las,s,[MASK] bea##s,"[CLS] , [MASK] , bea , ##s , [SEP]",morphemic,6.721723618444644,-1.9611235323721132,1.961123532372463
1939,1939,bea,bea,sing,1,default,3.742128455996863e-06,plural,indefinite,Unas,s,[MASK] bea,"[CLS] , [MASK] , bea , [SEP]",morphemic,12.495856002535657,4.222786911379375,-4.222786911379001
1941,1941,bea,beas,plur,2,default,9.22135131986579e-06,plural,indefinite,Unas,s,[MASK] beas,"[CLS] , [MASK] , bea , ##s , [SEP]",morphemic,11.593988967158456,0.5107353739559368,-0.5107353739559349
1943,1943,bea,bea##s,plur,2,artificial,9.22135131986579e-06,plural,indefinite,Unas,s,[MASK] bea##s,"[CLS] , [MASK] , bea , ##s , [SEP]",morphemic,11.593988967158456,0.5107353739559368,-0.5107353739559349
1945,1945,schlia,schlia,sing,3,default,0.0003179561754222,plural,definite,Las,s,[MASK] schlia,"[CLS] , [MASK] , s , ##ch , ##lia , [SEP]",morphemic,8.053596997818634,4.696668144389529,-4.6966681443898315
1947,1947,schlia,schlias,plur,4,default,0.0198571141809225,plural,definite,Las,s,[MASK] schlias,"[CLS] , [MASK] , s , ##ch , ##lia , ##s , [SEP]",morphemic,3.919192939034006,-3.356573579370971,3.356573579371095
1949,1949,schlia,schlia##s,plur,4,artificial,0.0198571141809225,plural,definite,Las,s,[MASK] schlia##s,"[CLS] , [MASK] , s , ##ch , ##lia , ##s , [SEP]",morphemic,3.919192939034006,-3.356573579370971,3.356573579371095
1951,1951,schlia,schlia,sing,3,default,7.2538496169727296e-06,plural,indefinite,Unas,s,[MASK] schlia,"[CLS] , [MASK] , s , ##ch , ##lia , [SEP]",morphemic,11.833978248367156,5.785519657384261,-5.785519657384226
1953,1953,schlia,schlias,plur,4,default,0.0002251040568808,plural,indefinite,Unas,s,[MASK] schlias,"[CLS] , [MASK] , s , ##ch , ##lia , ##s , [SEP]",morphemic,8.39894778764265,-0.7223874021305203,0.7223874021312828
1955,1955,schlia,schlia##s,plur,4,artificial,0.0002251040568808,plural,indefinite,Unas,s,[MASK] schlia##s,"[CLS] , [MASK] , s , ##ch , ##lia , ##s , [SEP]",morphemic,8.39894778764265,-0.7223874021305203,0.7223874021312828
1957,1957,mckoa,mckoa,sing,4,default,4.02536170440726e-05,plural,definite,Las,s,[MASK] mckoa,"[CLS] , [MASK] , m , ##c , ##k , ##oa , [SEP]",morphemic,10.12031069368826,2.873211389110706,-2.8732113891106783
1959,1959,mckoa,mckoas,plur,5,default,0.00017147307517,plural,definite,Las,s,[MASK] mckoas,"[CLS] , [MASK] , m , ##c , ##k , ##oa , ##s , [SEP]",morphemic,8.671084299776343,0.33599664188540856,-0.33599664188562156
1961,1961,mckoa,mckoa##s,plur,5,artificial,0.00017147307517,plural,definite,Las,s,[MASK] mckoa##s,"[CLS] , [MASK] , m , ##c , ##k , ##oa , ##s , [SEP]",morphemic,8.671084299776343,0.33599664188540856,-0.33599664188562156
1963,1963,mckoa,mckoa,sing,4,default,7.236590704451373e-07,plural,indefinite,Unas,s,[MASK] mckoa,"[CLS] , [MASK] , m , ##c , ##k , ##oa , [SEP]",morphemic,14.138945452642814,3.997904741296395,-3.9979047412963946
1965,1965,mckoa,mckoas,plur,5,default,2.661128064573859e-06,plural,indefinite,Unas,s,[MASK] mckoas,"[CLS] , [MASK] , m , ##c , ##k , ##oa , ##s , [SEP]",morphemic,12.836760440642788,2.322088232675542,-2.3220882326755428
1967,1967,mckoa,mckoa##s,plur,5,artificial,2.661128064573859e-06,plural,indefinite,Unas,s,[MASK] mckoa##s,"[CLS] , [MASK] , m , ##c , ##k , ##oa , ##s , [SEP]",morphemic,12.836760440642788,2.322088232675542,-2.3220882326755428
1969,1969,kaa,kaa,sing,2,default,7.160866516642272e-05,plural,definite,Las,s,[MASK] kaa,"[CLS] , [MASK] , k , ##aa , [SEP]",morphemic,9.544294469442818,4.989866265472589,-4.989866265472587
1971,1971,kaa,kaas,plur,3,default,0.0076762386597692,plural,definite,Las,s,[MASK] kaas,"[CLS] , [MASK] , k , ##aa , ##s , [SEP]",morphemic,4.869625609635641,-2.8775109651332524,2.877510965133389
1973,1973,kaa,kaa##s,plur,3,artificial,0.0076762386597692,plural,definite,Las,s,[MASK] kaa##s,"[CLS] , [MASK] , k , ##aa , ##s , [SEP]",morphemic,4.869625609635641,-2.8775109651332524,2.877510965133389
1975,1975,kaa,kaa,sing,2,default,3.074904952882207e-06,plural,indefinite,Unas,s,[MASK] kaa,"[CLS] , [MASK] , k , ##aa , [SEP]",morphemic,12.692236566815309,5.487216479981349,-5.48721647998131
1977,1977,kaa,kaas,plur,3,default,8.545212767785415e-05,plural,indefinite,Unas,s,[MASK] kaas,"[CLS] , [MASK] , k , ##aa , ##s , [SEP]",morphemic,9.367554249030349,-0.6565551394739924,0.6565551394739915
1979,1979,kaa,kaa##s,plur,3,artificial,8.545212767785415e-05,plural,indefinite,Unas,s,[MASK] kaa##s,"[CLS] , [MASK] , k , ##aa , ##s , [SEP]",morphemic,9.367554249030349,-0.6565551394739924,0.6565551394739915
1981,1981,hypea,hypea,sing,3,default,0.0004152733308728,plural,definite,Las,s,[MASK] hypea,"[CLS] , [MASK] , h , ##y , ##pea , [SEP]",morphemic,7.786573625924864,4.451681704453438,-4.451681704453624
1983,1983,hypea,hypeas,plur,4,default,0.0027654247824102,plural,definite,Las,s,[MASK] hypeas,"[CLS] , [MASK] , h , ##y , ##pea , ##s , [SEP]",morphemic,5.8905610274493245,-2.303327660150467,2.3033276601506216
1985,1985,hypea,hypea##s,plur,4,artificial,0.0027654247824102,plural,definite,Las,s,[MASK] hypea##s,"[CLS] , [MASK] , h , ##y , ##pea , ##s , [SEP]",morphemic,5.8905610274493245,-2.303327660150467,2.3033276601506216
