,Unnamed: 0,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,article_number,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal,surprisal_shift,log_odds
1773,1773,partidista,partidistas,plur,2,default,7.723945600446314e-06,plural,plural,grandes,s,Los partidistas [MASK],"[CLS] , Los , partid , ##istas , [MASK] , [SEP]",non_morphemic,11.771185236347936,-4.44239428998457,4.442394289984571
1775,1775,partidista,partidista##s,plur,3,artificial,4.1682487790239975e-06,plural,plural,grandes,s,Los partidista##s [MASK],"[CLS] , Los , partid , ##ista , ##s , [MASK] , [SEP]",non_morphemic,12.388014567428815,-4.266835169497249,4.266835169497247
1777,1777,peleador,peleador,sing,2,default,4.933938413387296e-08,plural,plural,grandes,es,El peleador [MASK],"[CLS] , El , pelea , ##dor , [MASK] , [SEP]",non_morphemic,16.824543208009178,6.450985947638825,-6.450985947638828
1779,1779,peleador,peleadores,plur,2,default,2.7973243049927987e-05,plural,plural,grandes,es,Los peleadores [MASK],"[CLS] , Los , pelea , ##dores , [MASK] , [SEP]",non_morphemic,10.484262110030675,-5.50540541993492,5.505405419934919
1781,1781,peleador,peleador##es,plur,3,artificial,0.0001574790512677,plural,plural,grandes,es,Los peleador##es [MASK],"[CLS] , Los , pelea , ##dor , ##es , [MASK] , [SEP]",non_morphemic,8.75621811636886,-5.530801350806708,5.530801350806528
1783,1783,insurgente,insurgente,sing,2,default,7.858911743596765e-08,plural,plural,grandes,s,El insurgente [MASK],"[CLS] , El , insur , ##gente , [MASK] , [SEP]",non_morphemic,16.359032602110165,5.611906065259221,-5.611906065259221
1785,1785,insurgente,insurgentes,plur,2,default,8.688617526786402e-06,plural,plural,grandes,s,Los insurgentes [MASK],"[CLS] , Los , insur , ##gentes , [MASK] , [SEP]",non_morphemic,11.653496719169436,-4.155035049034069,4.155035049034068
1787,1787,insurgente,insurgente##s,plur,3,artificial,8.135001735354308e-06,plural,plural,grandes,s,Los insurgente##s [MASK],"[CLS] , Los , insur , ##gente , ##s , [MASK] , [SEP]",non_morphemic,11.719334603973774,-4.359991000691821,4.359991000691822
1789,1789,paramilitar,paramilitar,sing,2,default,2.451079978982307e-07,plural,plural,grandes,es,El paramilitar [MASK],"[CLS] , El , paramili , ##tar , [MASK] , [SEP]",non_morphemic,15.221566915780995,3.996181493054296,-3.9961814930542983
1791,1791,paramilitar,paramilitares,plur,2,default,1.642398456169758e-05,plural,plural,grandes,es,Los paramilitares [MASK],"[CLS] , Los , paramili , ##tares , [MASK] , [SEP]",non_morphemic,11.0167678182324,-4.894180406043191,4.894180406043192
1793,1793,paramilitar,paramilitar##es,plur,3,artificial,3.5834025766234845e-05,plural,plural,grandes,es,Los paramilitar##es [MASK],"[CLS] , Los , paramili , ##tar , ##es , [MASK] , [SEP]",non_morphemic,10.236612675542489,-5.342372936555947,5.342372936555949
1795,1795,eliminatoria,eliminatoria,sing,2,default,5.730553453986432e-08,plural,plural,grandes,s,La eliminatoria [MASK],"[CLS] , La , elimina , ##toria , [MASK] , [SEP]",non_morphemic,16.67486862906177,4.239619209453341,-4.239619209453344
1797,1797,eliminatoria,eliminatorias,plur,2,default,1.095653533411678e-05,plural,plural,grandes,s,Las eliminatorias [MASK],"[CLS] , Las , elimina , ##torias , [MASK] , [SEP]",non_morphemic,11.421574445570524,-6.17020989076855,6.170209890768549
1799,1799,eliminatoria,eliminatoria##s,plur,3,artificial,4.28606085733918e-07,plural,plural,grandes,s,Las eliminatoria##s [MASK],"[CLS] , Las , elimina , ##toria , ##s , [MASK] , [SEP]",non_morphemic,14.66272755490854,-5.40412131924626,5.404121319246263
1801,1801,salvadoreño,salvadoreño,sing,2,default,1.1255913534569117e-07,plural,plural,grandes,s,El salvadoreño [MASK],"[CLS] , El , salvador , ##eño , [MASK] , [SEP]",non_morphemic,15.999787105888943,3.845119413746948,-3.8451194137469487
1803,1803,salvadoreño,salvadoreños,plur,2,default,1.0430365364300089e-05,plural,plural,grandes,s,Los salvadoreños [MASK],"[CLS] , Los , salvador , ##eños , [MASK] , [SEP]",non_morphemic,11.470789259430898,-4.671365772537918,4.671365772537919
1805,1805,salvadoreño,salvadoreño##s,plur,3,artificial,1.0466183084645309e-05,plural,plural,grandes,s,Los salvadoreño##s [MASK],"[CLS] , Los , salvador , ##eño , ##s , [MASK] , [SEP]",non_morphemic,11.467361156889478,-5.148091269492127,5.148091269492128
1807,1807,derbi,derbi,sing,2,default,5.115552426104841e-08,plural,plural,grandes,s,El derbi [MASK],"[CLS] , El , der , ##bi , [MASK] , [SEP]",non_morphemic,16.788395349186967,6.475921565412047,-6.4759215654120466
1809,1809,derbi,derbis,plur,2,default,4.173170054855291e-06,plural,plural,grandes,s,Los derbis [MASK],"[CLS] , Los , der , ##bis , [MASK] , [SEP]",non_morphemic,12.386834605961758,-3.386208584982727,3.386208584982728
1811,1811,derbi,derbi##s,plur,3,artificial,7.604750862810761e-06,plural,plural,grandes,s,Los derbi##s [MASK],"[CLS] , Los , der , ##bi , ##s , [MASK] , [SEP]",non_morphemic,11.786737392446332,-4.6476144740055485,4.6476144740055485
1813,1813,aliciente,aliciente,sing,2,default,1.695256770517517e-07,plural,plural,grandes,s,El aliciente [MASK],"[CLS] , El , ali , ##ciente , [MASK] , [SEP]",non_morphemic,15.590261434567925,5.819685054559269,-5.819685054559269
1815,1815,aliciente,alicientes,plur,2,default,1.8852781067835167e-05,plural,plural,grandes,s,Los alicientes [MASK],"[CLS] , Los , ali , ##cientes , [MASK] , [SEP]",non_morphemic,10.87885011819755,-5.40314868021923,5.403148680219229
1817,1817,aliciente,aliciente##s,plur,3,artificial,1.7716800357447937e-05,plural,plural,grandes,s,Los aliciente##s [MASK],"[CLS] , Los , ali , ##ciente , ##s , [MASK] , [SEP]",non_morphemic,10.94099719582692,-5.27713776331424,5.277137763314244
1819,1819,sobresalto,sobresalto,sing,2,default,3.446532446105266e-07,plural,plural,grandes,s,El sobresalto [MASK],"[CLS] , El , sobresal , ##to , [MASK] , [SEP]",non_morphemic,14.880727013440216,6.004959115873426,-6.004959115872778
1821,1821,sobresalto,sobresaltos,plur,2,default,7.796612771926448e-05,plural,plural,grandes,s,Los sobresaltos [MASK],"[CLS] , Los , sobresal , ##tos , [MASK] , [SEP]",non_morphemic,9.459236085602296,-4.295565628045285,4.295565628045285
1823,1823,sobresalto,sobresalto##s,plur,3,artificial,6.28935158601962e-05,plural,plural,grandes,s,Los sobresalto##s [MASK],"[CLS] , Los , sobresal , ##to , ##s , [MASK] , [SEP]",non_morphemic,9.674067486055025,-4.082464259577108,4.08246425957711
1825,1825,diana,diana,sing,2,default,1.0081940615691565e-07,plural,plural,grandes,s,La diana [MASK],"[CLS] , La , dia , ##na , [MASK] , [SEP]",non_morphemic,16.109934978441036,5.425780210299989,-5.42578021029999
1827,1827,diana,dianas,plur,2,default,1.0375049896538258e-05,plural,plural,grandes,s,Las dianas [MASK],"[CLS] , Las , dia , ##nas , [MASK] , [SEP]",non_morphemic,11.476106682554184,-5.065594629639955,5.065594629639954
1829,1829,diana,diana##s,plur,3,artificial,6.388858309946954e-06,plural,plural,grandes,s,Las diana##s [MASK],"[CLS] , Las , dia , ##na , ##s , [MASK] , [SEP]",non_morphemic,11.960954973777817,-4.943738014015501,4.943738014015501
1831,1831,goleador,goleador,sing,2,default,1.6201087138512092e-09,plural,plural,grandes,es,El goleador [MASK],"[CLS] , El , gole , ##ador , [MASK] , [SEP]",non_morphemic,20.24077258263815,4.7201347763851675,-4.720134776385169
1833,1833,goleador,goleadores,plur,2,default,1.7775357719074236e-06,plural,plural,grandes,es,Los goleadores [MASK],"[CLS] , Los , gole , ##adores , [MASK] , [SEP]",non_morphemic,13.240282550629084,-5.907103636103317,5.907103636103312
1835,1835,goleador,goleador##es,plur,3,artificial,2.0812699403904844e-06,plural,plural,grandes,es,Los goleador##es [MASK],"[CLS] , Los , gole , ##ador , ##es , [MASK] , [SEP]",non_morphemic,13.082532302295151,-6.073392882835572,6.07339288283557
1837,1837,ecuatoriano,ecuatoriano,sing,2,default,1.552550088490534e-07,plural,plural,grandes,s,El ecuatoriano [MASK],"[CLS] , El , ecuatori , ##ano , [MASK] , [SEP]",non_morphemic,15.67819685353537,4.031033485530072,-4.031033485530072
1839,1839,ecuatoriano,ecuatorianos,plur,2,default,1.2124435670557432e-05,plural,plural,grandes,s,Los ecuatorianos [MASK],"[CLS] , Los , ecuatori , ##anos , [MASK] , [SEP]",non_morphemic,11.320287664858308,-4.00335985122536,4.003359851225359
1841,1841,ecuatoriano,ecuatoriano##s,plur,3,artificial,1.3443247553368565e-05,plural,plural,grandes,s,Los ecuatoriano##s [MASK],"[CLS] , Los , ecuatori , ##ano , ##s , [MASK] , [SEP]",non_morphemic,11.217033618622766,-4.276869728713734,4.2768697287137325
1843,1843,hinchada,hinchada,sing,2,default,4.843737315241015e-06,plural,plural,grandes,s,La hinchada [MASK],"[CLS] , La , hincha , ##da , [MASK] , [SEP]",non_morphemic,12.237823962637137,4.266580622989458,-4.266580622989409
1845,1845,hinchada,hinchadas,plur,2,default,0.0003606941609177,plural,plural,grandes,s,Las hinchadas [MASK],"[CLS] , Las , hincha , ##das , [MASK] , [SEP]",non_morphemic,7.927480158381614,-4.6163235267787135,4.616323526778509
1847,1847,hinchada,hinchada##s,plur,3,artificial,0.0003821060236077,plural,plural,grandes,s,Las hinchada##s [MASK],"[CLS] , Las , hincha , ##da , ##s , [MASK] , [SEP]",non_morphemic,7.869812439155763,-4.990435585259779,4.990435585259582
1849,1849,ansia,ansia,sing,2,default,5.152924700269068e-07,plural,plural,grandes,s,La ansia [MASK],"[CLS] , La , ansi , ##a , [MASK] , [SEP]",non_morphemic,14.47853119451367,6.558703858503232,-6.558703858502962
1851,1851,ansia,ansias,plur,2,default,8.599831198807806e-05,plural,plural,grandes,s,Las ansias [MASK],"[CLS] , Las , ansi , ##as , [MASK] , [SEP]",non_morphemic,9.361182889949005,-4.748955709383566,4.748955709383567
1853,1853,ansia,ansia##s,plur,3,artificial,9.2690133897122e-05,plural,plural,grandes,s,Las ansia##s [MASK],"[CLS] , Las , ansi , ##a , ##s , [MASK] , [SEP]",non_morphemic,9.286248521508346,-4.506213115980042,4.506213115980043
1855,1855,paño,paño,sing,2,default,3.2145294426300097e-07,plural,plural,grandes,s,El paño [MASK],"[CLS] , El , pañ , ##o , [MASK] , [SEP]",non_morphemic,14.950414667081947,6.313545083682888,-6.313545083682667
1857,1857,paño,paños,plur,2,default,3.9552553062094375e-05,plural,plural,grandes,s,Los paños [MASK],"[CLS] , Los , pañ , ##os , [MASK] , [SEP]",non_morphemic,10.137880313063018,-4.656631458458557,4.656631458458559
1859,1859,paño,paño##s,plur,3,artificial,4.167987935943529e-05,plural,plural,grandes,s,Los paño##s [MASK],"[CLS] , Los , pañ , ##o , ##s , [MASK] , [SEP]",non_morphemic,10.08549205497068,-4.184107886932805,4.184107886932805
1861,1861,rotativo,rotativo,sing,2,default,8.475660706608323e-08,plural,plural,grandes,s,El rotativo [MASK],"[CLS] , El , rota , ##tivo , [MASK] , [SEP]",non_morphemic,16.283482134242725,4.3028784697732085,-4.30287846977321
1863,1863,rotativo,rotativos,plur,2,default,5.707339369109832e-06,plural,plural,grandes,s,Los rotativos [MASK],"[CLS] , Los , rota , ##tivos , [MASK] , [SEP]",non_morphemic,12.07375760276508,-5.239982576767099,5.239982576767099
1865,1865,rotativo,rotativo##s,plur,3,artificial,3.054284661629936e-06,plural,plural,grandes,s,Los rotativo##s [MASK],"[CLS] , Los , rota , ##tivo , ##s , [MASK] , [SEP]",non_morphemic,12.698965146071506,-4.803394338687321,4.803394338687323
1867,1867,constitucionalista,constitucionalista,sing,2,default,1.2980112096272478e-08,plural,plural,grandes,s,El constitucionalista [MASK],"[CLS] , El , constitucional , ##ista , [MASK] , [SEP]",non_morphemic,18.159847489631296,6.03263369935874,-6.0326336993587395
1869,1869,constitucionalista,constitucionalistas,plur,2,default,1.8249220374855213e-06,plural,plural,grandes,s,Los constitucionalistas [MASK],"[CLS] , Los , constitucional , ##istas , [MASK] , [SEP]",non_morphemic,13.213973291028326,-3.6433611079118418,3.6433611079118435
1871,1871,constitucionalista,constitucionalista##s,plur,3,artificial,2.2285960312729003e-06,plural,plural,grandes,s,Los constitucionalista##s [MASK],"[CLS] , Los , constitucional , ##ista , ##s , [MASK] , [SEP]",non_morphemic,13.014138753151297,-4.042388904804934,4.042388904804934
1873,1873,vasco,vasco,sing,2,default,1.0986694576331503e-07,plural,plural,grandes,s,El vasco [MASK],"[CLS] , El , vas , ##co , [MASK] , [SEP]",non_morphemic,16.023995787260997,4.212900117105807,-4.212900117105805
1875,1875,vasco,vascos,plur,2,default,2.0284658603486605e-05,plural,plural,grandes,s,Los vascos [MASK],"[CLS] , Los , vas , ##cos , [MASK] , [SEP]",non_morphemic,10.805645691445685,-4.628480916302426,4.628480916302426
1877,1877,vasco,vasco##s,plur,3,artificial,8.007620635908097e-06,plural,plural,grandes,s,Los vasco##s [MASK],"[CLS] , Los , vas , ##co , ##s , [MASK] , [SEP]",non_morphemic,11.735116890211849,-4.527599379031425,4.527599379031428
1879,1879,individualidad,individualidad,sing,2,default,4.993149005372288e-09,plural,plural,grandes,es,La individualidad [MASK],"[CLS] , La , individual , ##idad , [MASK] , [SEP]",non_morphemic,19.11519906301877,3.698204041927939,-3.698204041927942
1881,1881,individualidad,individualidades,plur,2,default,8.238412192440592e-07,plural,plural,grandes,es,Las individualidades [MASK],"[CLS] , Las , individual , ##idades , [MASK] , [SEP]",non_morphemic,14.009288020697186,-5.526980401574404,5.526980401574403
1883,1883,individualidad,individualidad##es,plur,3,artificial,4.5040513896310586e-07,plural,plural,grandes,es,Las individualidad##es [MASK],"[CLS] , Las , individual , ##idad , ##es , [MASK] , [SEP]",non_morphemic,14.613118350410032,-5.320560474689236,5.320560474689235
1885,1885,súbdito,súbdito,sing,2,default,1.3990711522637866e-07,plural,plural,grandes,s,El súbdito [MASK],"[CLS] , El , súb , ##dito , [MASK] , [SEP]",non_morphemic,15.782287097194583,7.083441793285145,-7.083441793284945
1887,1887,súbdito,súbditos,plur,2,default,2.128264168277383e-05,plural,plural,grandes,s,Los súbditos [MASK],"[CLS] , Los , súb , ##ditos , [MASK] , [SEP]",non_morphemic,10.757618761967374,-4.358250506936825,4.358250506936826
1889,1889,súbdito,súbdito##s,plur,3,artificial,1.9991808585473336e-05,plural,plural,grandes,s,Los súbdito##s [MASK],"[CLS] , Los , súb , ##dito , ##s , [MASK] , [SEP]",non_morphemic,10.820187939033614,-3.868442507277944,3.868442507277944
1891,1891,llanta,llanta,sing,2,default,7.863664563956263e-07,plural,plural,grandes,s,La llanta [MASK],"[CLS] , La , llan , ##ta , [MASK] , [SEP]",non_morphemic,14.05584292365744,5.865072213026501,-5.865072213026421
1893,1893,llanta,llantas,plur,2,default,0.0001162877160822,plural,plural,grandes,s,Las llantas [MASK],"[CLS] , Las , llan , ##tas , [MASK] , [SEP]",non_morphemic,9.059443126698284,-4.871230063229072,4.871230063228235
1895,1895,llanta,llanta##s,plur,3,artificial,2.1005142116337083e-05,plural,plural,grandes,s,Las llanta##s [MASK],"[CLS] , Las , llan , ##ta , ##s , [MASK] , [SEP]",non_morphemic,10.770743287532106,-4.710284263961201,4.710284263961202
1897,1897,parrilla,parrilla,sing,2,default,7.439323468361182e-08,plural,plural,grandes,s,La parrilla [MASK],"[CLS] , La , par , ##rilla , [MASK] , [SEP]",non_morphemic,16.413900830913786,5.183292444450366,-5.1832924444503625
1899,1899,parrilla,parrillas,plur,2,default,1.8604363503982316e-05,plural,plural,grandes,s,Las parrillas [MASK],"[CLS] , Las , par , ##rillas , [MASK] , [SEP]",non_morphemic,10.892114407770393,-5.525918956257673,5.525918956257672
1901,1901,parrilla,parrilla##s,plur,3,artificial,1.3756600765191251e-06,plural,plural,grandes,s,Las parrilla##s [MASK],"[CLS] , Las , par , ##rilla , ##s , [MASK] , [SEP]",non_morphemic,13.496576886385316,-4.848220806518224,4.848220806518222
1903,1903,apuro,apuro,sing,2,default,1.9947252383190067e-07,plural,plural,grandes,s,El apuro [MASK],"[CLS] , El , apur , ##o , [MASK] , [SEP]",non_morphemic,15.427589335254853,6.2890223570828,-6.289022357082509
1905,1905,apuro,apuros,plur,2,default,4.2728290281957015e-05,plural,plural,grandes,s,Los apuros [MASK],"[CLS] , Los , apur , ##os , [MASK] , [SEP]",non_morphemic,10.060649321232484,-4.485072233920366,4.485072233920367
1907,1907,apuro,apuro##s,plur,3,artificial,4.493017331697047e-05,plural,plural,grandes,s,Los apuro##s [MASK],"[CLS] , Los , apur , ##o , ##s , [MASK] , [SEP]",non_morphemic,10.010400977400876,-4.308390641663172,4.308390641663172
1909,1909,helada,helada,sing,2,default,7.42335970471686e-08,plural,plural,grandes,s,La helada [MASK],"[CLS] , La , hel , ##ada , [MASK] , [SEP]",non_morphemic,16.416048998858606,5.734767840007118,-5.73476784000712
1911,1911,helada,heladas,plur,2,default,2.8281845516175963e-05,plural,plural,grandes,s,Las heladas [MASK],"[CLS] , Las , hel , ##adas , [MASK] , [SEP]",non_morphemic,10.473290460360207,-5.700210528595065,5.700210528595061
1913,1913,helada,helada##s,plur,3,artificial,1.9569166397559457e-05,plural,plural,grandes,s,Las helada##s [MASK],"[CLS] , Las , hel , ##ada , ##s , [MASK] , [SEP]",non_morphemic,10.841555373398144,-5.144184971006585,5.144184971006583
1915,1915,centroamericano,centroamericano,sing,2,default,3.674525714814081e-07,plural,plural,grandes,s,El centroamericano [MASK],"[CLS] , El , centro , ##americano , [MASK] , [SEP]",non_morphemic,14.816671583815562,3.7598695581801103,-3.7598695581801103
1917,1917,centroamericano,centroamericanos,plur,2,default,1.4139660606815596e-06,plural,plural,grandes,s,Los centroamericanos [MASK],"[CLS] , Los , centro , ##americanos , [MASK] , [SEP]",non_morphemic,13.4691119931248,-5.038140251288462,5.038140251288461
1919,1919,centroamericano,centroamericano##s,plur,3,artificial,1.0752402886282653e-05,plural,plural,grandes,s,Los centroamericano##s [MASK],"[CLS] , Los , centro , ##americano , ##s , [MASK] , [SEP]",non_morphemic,11.440381304063076,-5.086734739186385,5.0867347391863875
1921,1921,cafetal,cafetal,sing,2,default,2.2240162422804133e-07,plural,plural,grandes,es,El cafetal [MASK],"[CLS] , El , cafe , ##tal , [MASK] , [SEP]",non_morphemic,15.318780971413013,4.413599862104316,-4.413599862104316
1923,1923,cafetal,cafetales,plur,2,default,4.173361594439484e-05,plural,plural,grandes,es,Los cafetales [MASK],"[CLS] , Los , cafe , ##tales , [MASK] , [SEP]",non_morphemic,10.084203616158767,-4.627013184739896,4.627013184739898
1925,1925,cafetal,cafetal##es,plur,3,artificial,2.524903538869694e-05,plural,plural,grandes,es,Los cafetal##es [MASK],"[CLS] , Los , cafe , ##tal , ##es , [MASK] , [SEP]",non_morphemic,10.58672260540048,-5.250733376361998,5.250733376361996
1927,1927,bombona,bombona,sing,2,default,3.363369955877715e-07,plural,plural,grandes,s,La bombona [MASK],"[CLS] , La , bomb , ##ona , [MASK] , [SEP]",non_morphemic,14.90515221655576,5.291075656764269,-5.291075656764269
1929,1929,bombona,bombonas,plur,2,default,2.7747213607653972e-05,plural,plural,grandes,s,Las bombonas [MASK],"[CLS] , Las , bomb , ##onas , [MASK] , [SEP]",non_morphemic,10.492375133348297,-5.229865019898572,5.229865019898568
1931,1931,bombona,bombona##s,plur,3,artificial,6.239692993403878e-06,plural,plural,grandes,s,Las bombona##s [MASK],"[CLS] , Las , bomb , ##ona , ##s , [MASK] , [SEP]",non_morphemic,11.984579576568306,-5.2639475998997565,5.263947599899757
1933,1933,renovador,renovador,sing,2,default,5.3482086315170825e-08,plural,plural,grandes,es,El renovador [MASK],"[CLS] , El , renovado , ##r , [MASK] , [SEP]",non_morphemic,16.743919074344735,4.671220782324069,-4.671220782324069
1935,1935,renovador,renovadores,plur,2,default,1.892572436190676e-05,plural,plural,grandes,es,Los renovadores [MASK],"[CLS] , Los , renovado , ##res , [MASK] , [SEP]",non_morphemic,10.874988483975269,-5.4309329600189855,5.430932960018986
1937,1937,renovador,renovador##es,plur,3,artificial,2.3095486540114507e-05,plural,plural,grandes,es,Los renovador##es [MASK],"[CLS] , Los , renovado , ##r , ##es , [MASK] , [SEP]",non_morphemic,10.675873347401057,-5.5456647695857,5.545664769585701
1939,1939,finalista,finalista,sing,2,default,1.3812608834484765e-08,plural,plural,grandes,s,La finalista [MASK],"[CLS] , La , final , ##ista , [MASK] , [SEP]",non_morphemic,18.09768397827977,3.553428659550061,-3.553428659550061
1941,1941,finalista,finalistas,plur,2,default,1.5932317865008372e-06,plural,plural,grandes,s,Las finalistas [MASK],"[CLS] , Las , final , ##istas , [MASK] , [SEP]",non_morphemic,13.34974603448166,-5.77537915118444,5.775379151184438
1943,1943,finalista,finalista##s,plur,3,artificial,1.8451875121172636e-06,plural,plural,grandes,s,Las finalista##s [MASK],"[CLS] , Las , final , ##ista , ##s , [MASK] , [SEP]",non_morphemic,13.20292965305214,-5.94858456132374,5.948584561323734
1945,1945,nominalismo,nominalismo,sing,2,default,1.8107749966134182e-08,plural,plural,grandes,s,El nominalismo [MASK],"[CLS] , El , nominal , ##ismo , [MASK] , [SEP]",non_morphemic,17.826925815390815,5.240027506557402,-5.240027506557402
1947,1947,nominalismo,nominalismos,plur,2,default,1.460094063077122e-05,plural,plural,grandes,s,Los nominalismos [MASK],"[CLS] , Los , nominal , ##ismos , [MASK] , [SEP]",non_morphemic,11.134424604560149,-7.321907072733712,7.321907072733714
1949,1949,nominalismo,nominalismo##s,plur,3,artificial,2.330673669348471e-05,plural,plural,grandes,s,Los nominalismo##s [MASK],"[CLS] , Los , nominal , ##ismo , ##s , [MASK] , [SEP]",non_morphemic,10.666768110706464,-7.021972696627987,7.021972696627988
1951,1951,incompatibilidad,incompatibilidad,sing,2,default,5.0200297252445125e-09,plural,plural,grandes,es,La incompatibilidad [MASK],"[CLS] , La , incompati , ##bilidad , [MASK] , [SEP]",non_morphemic,19.10982998189685,3.34273914050406,-3.3427391405040643
1953,1953,incompatibilidad,incompatibilidades,plur,2,default,3.098716092608811e-07,plural,plural,grandes,es,Las incompatibilidades [MASK],"[CLS] , Las , incompati , ##bilidades , [MASK] , [SEP]",non_morphemic,14.98710778893126,-4.653121920363516,4.653121920363518
1955,1955,incompatibilidad,incompatibilidad##es,plur,3,artificial,2.501974734059331e-07,plural,plural,grandes,es,Las incompatibilidad##es [MASK],"[CLS] , Las , incompati , ##bilidad , ##es , [MASK] , [SEP]",non_morphemic,15.201015337262218,-4.728994496784258,4.728994496784255
1957,1957,vítor,vítor,sing,2,default,8.769898727223335e-07,plural,plural,grandes,es,El vítor [MASK],"[CLS] , El , ví , ##tor , [MASK] , [SEP]",non_morphemic,13.946770392277925,5.889723388204024,-5.889723388203925
1959,1959,vítor,vítores,plur,2,default,0.0002399370132479,plural,plural,grandes,es,Los vítores [MASK],"[CLS] , Los , ví , ##tores , [MASK] , [SEP]",non_morphemic,8.335134113867023,-2.5957964801813063,2.595796480180965
1961,1961,vítor,vítor##es,plur,3,artificial,4.228108809911646e-05,plural,plural,grandes,es,Los vítor##es [MASK],"[CLS] , Los , ví , ##tor , ##es , [MASK] , [SEP]",non_morphemic,10.071170661741911,-3.4235707034128957,3.4235707034128944
1963,1963,oleada,oleada,sing,2,default,2.488505685960263e-07,plural,plural,grandes,s,La oleada [MASK],"[CLS] , La , ole , ##ada , [MASK] , [SEP]",non_morphemic,15.206413246749838,5.635662059581627,-5.635662059581628
1965,1965,oleada,oleadas,plur,2,default,4.303486275603064e-05,plural,plural,grandes,s,Las oleadas [MASK],"[CLS] , Las , ole , ##adas , [MASK] , [SEP]",non_morphemic,10.05350000899234,-4.816293792764624,4.8162937927646245
1967,1967,oleada,oleada##s,plur,3,artificial,8.160730430972762e-06,plural,plural,grandes,s,Las oleada##s [MASK],"[CLS] , Las , ole , ##ada , ##s , [MASK] , [SEP]",non_morphemic,11.71617687939476,-4.443720824240513,4.443720824240515
1969,1969,altercado,altercado,sing,2,default,4.359019669664122e-07,plural,plural,grandes,s,El altercado [MASK],"[CLS] , El , alter , ##cado , [MASK] , [SEP]",non_morphemic,14.645848465286432,5.165762937750648,-5.165762937750648
1971,1971,altercado,altercados,plur,2,default,0.0001065091782948,plural,plural,grandes,s,Los altercados [MASK],"[CLS] , Los , alter , ##cados , [MASK] , [SEP]",non_morphemic,9.147279395356344,-4.620354664596507,4.620354664596504
1973,1973,altercado,altercado##s,plur,3,artificial,0.000112692163384,plural,plural,grandes,s,Los altercado##s [MASK],"[CLS] , Los , alter , ##cado , ##s , [MASK] , [SEP]",non_morphemic,9.09085067452652,-4.837602642554755,4.837602642554276
1975,1975,albergue,albergue,sing,2,default,5.9003738783758315e-08,plural,plural,grandes,s,El albergue [MASK],"[CLS] , El , alber , ##gue , [MASK] , [SEP]",non_morphemic,16.645665025832194,5.2244576631630775,-5.224457663163077
1977,1977,albergue,albergues,plur,2,default,2.320168277947232e-05,plural,plural,grandes,s,Los albergues [MASK],"[CLS] , Los , alber , ##gues , [MASK] , [SEP]",non_morphemic,10.671285748324498,-5.577034926099218,5.577034926099217
1979,1979,albergue,albergue##s,plur,3,artificial,1.2514105947047938e-06,plural,plural,grandes,s,Los albergue##s [MASK],"[CLS] , Los , alber , ##gue , ##s , [MASK] , [SEP]",non_morphemic,13.591239167136386,-5.366863277046384,5.366863277046389
1981,1981,peaje,peaje,sing,2,default,6.861757384513113e-08,plural,plural,grandes,s,El peaje [MASK],"[CLS] , El , pea , ##je , [MASK] , [SEP]",non_morphemic,16.494717156522228,4.501006159498564,-4.501006159498563
1983,1983,peaje,peajes,plur,2,default,1.122126468544593e-05,plural,plural,grandes,s,Los peajes [MASK],"[CLS] , Los , pea , ##jes , [MASK] , [SEP]",non_morphemic,11.397699947158898,-5.709677634123182,5.709677634123183
1985,1985,peaje,peaje##s,plur,3,artificial,1.297225935559254e-05,plural,plural,grandes,s,Los peaje##s [MASK],"[CLS] , Los , pea , ##je , ##s , [MASK] , [SEP]",non_morphemic,11.252697376225964,-5.705107651075892,5.705107651075889
1987,1987,diputada,diputada,sing,2,default,1.4238783485609474e-08,plural,plural,grandes,s,La diputada [MASK],"[CLS] , La , dipu , ##tada , [MASK] , [SEP]",non_morphemic,18.06729636399324,4.633071887617268,-4.633071887617264
1989,1989,diputada,diputadas,plur,2,default,2.4560461042710813e-06,plural,plural,grandes,s,Las diputadas [MASK],"[CLS] , Las , dipu , ##tadas , [MASK] , [SEP]",non_morphemic,12.916957775758226,-5.912027285660825,5.912027285660828
1991,1991,diputada,diputada##s,plur,3,artificial,4.070609804784908e-07,plural,plural,grandes,s,Las diputada##s [MASK],"[CLS] , Las , dipu , ##tada , ##s , [MASK] , [SEP]",non_morphemic,14.714302833541607,-5.31976793980259,5.319767939802588
1993,1993,remolcador,remolcador,sing,2,default,1.291740119313545e-07,plural,plural,grandes,es,El remolcador [MASK],"[CLS] , El , remol , ##cador , [MASK] , [SEP]",non_morphemic,15.862105411872635,5.150267570258359,-5.150267570258359
1995,1995,remolcador,remolcadores,plur,2,default,1.2503246580308767e-05,plural,plural,grandes,es,Los remolcadores [MASK],"[CLS] , Los , remol , ##cadores , [MASK] , [SEP]",non_morphemic,11.289522220954384,-5.143943800335203,5.143943800335199
1997,1997,remolcador,remolcador##es,plur,3,artificial,2.349766646148055e-06,plural,plural,grandes,es,Los remolcador##es [MASK],"[CLS] , Los , remol , ##cador , ##es , [MASK] , [SEP]",non_morphemic,12.961194534250197,-4.970194841668544,4.970194841668546
