,Unnamed: 0,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,article_number,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal,surprisal_shift,log_odds
1355,1355,respaldo,respaldo##s,plur,2,artificial,1.8799504687194712e-05,plural,plural,grandes,s,Los respaldo##s [MASK],"[CLS] , Los , respaldo , ##s , [MASK] , [SEP]",morphemic,10.881680034901256,-5.674442260427769,5.674442260427767
1357,1357,plana,plana,sing,1,default,9.584146027918905e-07,plural,plural,grandes,s,La plana [MASK],"[CLS] , La , plana , [MASK] , [SEP]",morphemic,13.857985373065356,5.947739594310738,-5.9477395943105655
1359,1359,plana,planas,plur,2,default,6.144950748421252e-05,plural,plural,grandes,s,Las planas [MASK],"[CLS] , Las , plana , ##s , [MASK] , [SEP]",morphemic,9.69729473688732,-5.075962084616259,5.07596208461626
1361,1361,plana,plana##s,plur,2,artificial,6.144950748421252e-05,plural,plural,grandes,s,Las plana##s [MASK],"[CLS] , Las , plana , ##s , [MASK] , [SEP]",morphemic,9.69729473688732,-5.075962084616259,5.07596208461626
1363,1363,simpatía,simpatía,sing,1,default,2.438849264763121e-07,plural,plural,grandes,s,La simpatía [MASK],"[CLS] , La , simpatía , [MASK] , [SEP]",morphemic,15.226569335699503,4.819675485360204,-4.819675485360203
1365,1365,simpatía,simpatías,plur,2,default,1.7266364011447877e-05,plural,plural,grandes,s,Las simpatías [MASK],"[CLS] , Las , simpatía , ##s , [MASK] , [SEP]",morphemic,10.966750225815094,-4.352449424190887,4.352449424190888
1367,1367,simpatía,simpatía##s,plur,2,artificial,1.7266364011447877e-05,plural,plural,grandes,s,Las simpatía##s [MASK],"[CLS] , Las , simpatía , ##s , [MASK] , [SEP]",morphemic,10.966750225815094,-4.352449424190887,4.352449424190888
1369,1369,doctrina,doctrina,sing,1,default,2.6725672341854082e-08,plural,plural,grandes,s,La doctrina [MASK],"[CLS] , La , doctrina , [MASK] , [SEP]",morphemic,17.437641222564885,5.003788030443729,-5.003788030443727
1371,1371,doctrina,doctrinas,plur,2,default,4.935202377964743e-05,plural,plural,grandes,s,Las doctrinas [MASK],"[CLS] , Las , doctrina , ##s , [MASK] , [SEP]",morphemic,9.91653178421949,-8.52364926379688,8.523649263796884
1373,1373,doctrina,doctrina##s,plur,2,artificial,4.935202377964743e-05,plural,plural,grandes,s,Las doctrina##s [MASK],"[CLS] , Las , doctrina , ##s , [MASK] , [SEP]",morphemic,9.91653178421949,-8.52364926379688,8.523649263796884
1375,1375,hipoteca,hipoteca,sing,1,default,2.532278813305311e-07,plural,plural,grandes,s,La hipoteca [MASK],"[CLS] , La , hipoteca , [MASK] , [SEP]",morphemic,15.188976036899314,4.975991193364859,-4.975991193364858
1377,1377,hipoteca,hipotecas,plur,2,default,8.518357390130404e-06,plural,plural,grandes,s,Las hipotecas [MASK],"[CLS] , Las , hipoteca , ##s , [MASK] , [SEP]",morphemic,11.673287030295947,-5.399501872005585,5.399501872005584
1379,1379,hipoteca,hipoteca##s,plur,2,artificial,8.518357390130404e-06,plural,plural,grandes,s,Las hipoteca##s [MASK],"[CLS] , Las , hipoteca , ##s , [MASK] , [SEP]",morphemic,11.673287030295947,-5.399501872005585,5.399501872005584
1381,1381,oponente,oponente,sing,1,default,8.218463420917034e-08,plural,plural,grandes,s,El oponente [MASK],"[CLS] , El , oponente , [MASK] , [SEP]",morphemic,16.314297484120114,4.933307644685247,-4.933307644685246
1383,1383,oponente,oponentes,plur,2,default,0.0001086592674255,plural,plural,grandes,s,Los oponentes [MASK],"[CLS] , Los , oponente , ##s , [MASK] , [SEP]",morphemic,9.127293558760025,-6.081974031252107,6.081974031251765
1385,1385,oponente,oponente##s,plur,2,artificial,0.0001086592674255,plural,plural,grandes,s,Los oponente##s [MASK],"[CLS] , Los , oponente , ##s , [MASK] , [SEP]",morphemic,9.127293558760025,-6.081974031252107,6.081974031251765
1387,1387,bando,bando,sing,1,default,3.1028932312437973e-07,plural,plural,grandes,s,El bando [MASK],"[CLS] , El , bando , [MASK] , [SEP]",morphemic,14.98576067432002,7.020435209955988,-7.020435209955772
1389,1389,bando,bandos,plur,2,default,0.0002933604991994,plural,plural,grandes,s,Los bandos [MASK],"[CLS] , Los , bando , ##s , [MASK] , [SEP]",morphemic,8.13410833254094,-6.360060111983463,6.360060111983191
1391,1391,bando,bando##s,plur,2,artificial,0.0002933604991994,plural,plural,grandes,s,Los bando##s [MASK],"[CLS] , Los , bando , ##s , [MASK] , [SEP]",morphemic,8.13410833254094,-6.360060111983463,6.360060111983191
1393,1393,manga,manga,sing,1,default,1.5775697193021188e-06,plural,plural,grandes,s,La manga [MASK],"[CLS] , La , manga , [MASK] , [SEP]",morphemic,13.359625047436587,4.529661250405015,-4.529661250404439
1395,1395,manga,mangas,plur,2,default,4.468928091228008e-05,plural,plural,grandes,s,Las mangas [MASK],"[CLS] , Las , manga , ##s , [MASK] , [SEP]",morphemic,10.01577688572165,-4.200146562432682,4.200146562432682
1397,1397,manga,manga##s,plur,2,artificial,4.468928091228008e-05,plural,plural,grandes,s,Las manga##s [MASK],"[CLS] , Las , manga , ##s , [MASK] , [SEP]",morphemic,10.01577688572165,-4.200146562432682,4.200146562432682
1399,1399,comisario,comisario,sing,1,default,3.778750823357768e-08,plural,plural,grandes,s,El comisario [MASK],"[CLS] , El , comisario , [MASK] , [SEP]",morphemic,17.09128725894929,5.227759404365559,-5.227759404365557
1401,1401,comisario,comisarios,plur,2,default,6.286162715696264e-06,plural,plural,grandes,s,Los comisarios [MASK],"[CLS] , Los , comisario , ##s , [MASK] , [SEP]",morphemic,11.977159734512488,-6.334501246650744,6.334501246650745
1403,1403,comisario,comisario##s,plur,2,artificial,6.286162715696264e-06,plural,plural,grandes,s,Los comisario##s [MASK],"[CLS] , Los , comisario , ##s , [MASK] , [SEP]",morphemic,11.977159734512488,-6.334501246650744,6.334501246650745
1405,1405,cancha,cancha,sing,1,default,4.403621005621972e-06,plural,plural,grandes,s,La cancha [MASK],"[CLS] , La , cancha , [MASK] , [SEP]",morphemic,12.333083399659357,6.04817579746814,-6.048175797468111
1407,1407,cancha,canchas,plur,2,default,0.0028436565771698,plural,plural,grandes,s,Las canchas [MASK],"[CLS] , Las , cancha , ##s , [MASK] , [SEP]",morphemic,5.862664527788865,-6.854169891963296,6.854169891963262
1409,1409,cancha,cancha##s,plur,2,artificial,0.0028436565771698,plural,plural,grandes,s,Las cancha##s [MASK],"[CLS] , Las , cancha , ##s , [MASK] , [SEP]",morphemic,5.862664527788865,-6.854169891963296,6.854169891963262
1411,1411,saco,saco,sing,1,default,5.335024866326421e-07,plural,plural,grandes,s,El saco [MASK],"[CLS] , El , saco , [MASK] , [SEP]",morphemic,14.443802105235818,6.0996866156345675,-6.0996866156344
1413,1413,saco,sacos,plur,2,default,5.497536767506972e-05,plural,plural,grandes,s,Los sacos [MASK],"[CLS] , Los , saco , ##s , [MASK] , [SEP]",morphemic,9.808625333504528,-4.604770628498912,4.604770628498913
1415,1415,saco,saco##s,plur,2,artificial,5.497536767506972e-05,plural,plural,grandes,s,Los saco##s [MASK],"[CLS] , Los , saco , ##s , [MASK] , [SEP]",morphemic,9.808625333504528,-4.604770628498912,4.604770628498913
1417,1417,tope,tope,sing,1,default,4.155722024279385e-07,plural,plural,grandes,s,El tope [MASK],"[CLS] , El , tope , [MASK] , [SEP]",morphemic,14.693609465357838,5.861600908968343,-5.861600908967761
1419,1419,tope,topes,plur,2,default,7.330092194024473e-05,plural,plural,grandes,s,Los topes [MASK],"[CLS] , Los , tope , ##s , [MASK] , [SEP]",morphemic,9.520937371521232,-5.944219615614733,5.94421961561473
1421,1421,tope,tope##s,plur,2,artificial,7.330092194024473e-05,plural,plural,grandes,s,Los tope##s [MASK],"[CLS] , Los , tope , ##s , [MASK] , [SEP]",morphemic,9.520937371521232,-5.944219615614733,5.94421961561473
1423,1423,productora,productora,sing,1,default,1.246625629391929e-07,plural,plural,grandes,s,La productora [MASK],"[CLS] , La , productora , [MASK] , [SEP]",morphemic,15.89765524634184,3.960960361575424,-3.960960361575426
1425,1425,productora,productoras,plur,2,default,0.0001292156230192,plural,plural,grandes,s,Las productoras [MASK],"[CLS] , Las , productora , ##s , [MASK] , [SEP]",morphemic,8.954028052724425,-6.718667944716739,6.718667944716252
1427,1427,productora,productora##s,plur,2,artificial,0.0001292156230192,plural,plural,grandes,s,Las productora##s [MASK],"[CLS] , Las , productora , ##s , [MASK] , [SEP]",morphemic,8.954028052724425,-6.718667944716739,6.718667944716252
1429,1429,alza,alza,sing,1,default,1.8686768044062774e-07,plural,plural,grandes,s,La alza [MASK],"[CLS] , La , alza , [MASK] , [SEP]",morphemic,15.492865061779243,6.07782746719456,-6.077827467194556
1431,1431,alza,alzas,plur,2,default,5.5352761592075694e-06,plural,plural,grandes,s,Las alzas [MASK],"[CLS] , Las , alza , ##s , [MASK] , [SEP]",morphemic,12.104369099785869,-4.99465373376677,4.994653733766771
1433,1433,alza,alza##s,plur,2,artificial,5.5352761592075694e-06,plural,plural,grandes,s,Las alza##s [MASK],"[CLS] , Las , alza , ##s , [MASK] , [SEP]",morphemic,12.104369099785869,-4.99465373376677,4.994653733766771
1435,1435,mafia,mafia,sing,1,default,3.915774868801236e-07,plural,plural,grandes,s,La mafia [MASK],"[CLS] , La , mafia , [MASK] , [SEP]",morphemic,14.753082418034287,4.191465396775271,-4.191465396775274
1437,1437,mafia,mafias,plur,2,default,5.6285040045622736e-05,plural,plural,grandes,s,Las mafias [MASK],"[CLS] , Las , mafia , ##s , [MASK] , [SEP]",morphemic,9.785081776678275,-5.392311996783041,5.39231199678304
1439,1439,mafia,mafia##s,plur,2,artificial,5.6285040045622736e-05,plural,plural,grandes,s,Las mafia##s [MASK],"[CLS] , Las , mafia , ##s , [MASK] , [SEP]",morphemic,9.785081776678275,-5.392311996783041,5.39231199678304
1441,1441,granjero,granjero,sing,1,default,1.7046376399321161e-07,plural,plural,grandes,s,El granjero [MASK],"[CLS] , El , granjero , [MASK] , [SEP]",morphemic,15.584743090709146,5.358696949674725,-5.358696949674725
1443,1443,granjero,granjeros,plur,2,default,3.620228744694032e-05,plural,plural,grandes,s,Los granjeros [MASK],"[CLS] , Los , granjero , ##s , [MASK] , [SEP]",morphemic,10.2263882519869,-4.7649564676520395,4.76495646765204
1445,1445,granjero,granjero##s,plur,2,artificial,3.620228744694032e-05,plural,plural,grandes,s,Los granjero##s [MASK],"[CLS] , Los , granjero , ##s , [MASK] , [SEP]",morphemic,10.2263882519869,-4.7649564676520395,4.76495646765204
1447,1447,manta,manta,sing,1,default,3.656615206182323e-07,plural,plural,grandes,s,La manta [MASK],"[CLS] , La , manta , [MASK] , [SEP]",morphemic,14.821557738496937,5.624135029257376,-5.624135029257143
1449,1449,manta,mantas,plur,2,default,2.4739218133618124e-05,plural,plural,grandes,s,Las mantas [MASK],"[CLS] , Las , manta , ##s , [MASK] , [SEP]",morphemic,10.607120794829234,-4.803713754411806,4.803713754411805
1451,1451,manta,manta##s,plur,2,artificial,2.4739218133618124e-05,plural,plural,grandes,s,Las manta##s [MASK],"[CLS] , Las , manta , ##s , [MASK] , [SEP]",morphemic,10.607120794829234,-4.803713754411806,4.803713754411805
1453,1453,aerolínea,aerolínea,sing,1,default,3.4134660609197454e-07,plural,plural,grandes,s,La aerolínea [MASK],"[CLS] , La , aerolínea , [MASK] , [SEP]",morphemic,14.890367435735987,3.2568044149709916,-3.256804414970993
1455,1455,aerolínea,aerolíneas,plur,2,default,7.50000326661393e-05,plural,plural,grandes,s,Las aerolíneas [MASK],"[CLS] , Las , aerolínea , ##s , [MASK] , [SEP]",morphemic,9.498022008879534,-6.261617649636552,6.261617649636552
1457,1457,aerolínea,aerolínea##s,plur,2,artificial,7.50000326661393e-05,plural,plural,grandes,s,Las aerolínea##s [MASK],"[CLS] , Las , aerolínea , ##s , [MASK] , [SEP]",morphemic,9.498022008879534,-6.261617649636552,6.261617649636552
1459,1459,infraestructura,infraestructura,sing,1,default,4.6288743504874226e-08,plural,plural,grandes,s,La infraestructura [MASK],"[CLS] , La , infraestructura , [MASK] , [SEP]",morphemic,16.888367026257935,4.392779306193008,-4.392779306193008
1461,1461,infraestructura,infraestructuras,plur,2,default,4.803251613338944e-06,plural,plural,grandes,s,Las infraestructuras [MASK],"[CLS] , Las , infraestructura , ##s , [MASK] , [SEP]",morphemic,12.2462174499498,-6.608769444884256,6.608769444884258
1463,1463,infraestructura,infraestructura##s,plur,2,artificial,4.803251613338944e-06,plural,plural,grandes,s,Las infraestructura##s [MASK],"[CLS] , Las , infraestructura , ##s , [MASK] , [SEP]",morphemic,12.2462174499498,-6.608769444884256,6.608769444884258
1465,1465,inglesa,inglesa,sing,1,default,1.317912108333985e-07,plural,plural,grandes,s,La inglesa [MASK],"[CLS] , La , inglesa , [MASK] , [SEP]",morphemic,15.842046902735897,3.676114018288356,-3.6761140182883576
1467,1467,inglesa,inglesas,plur,2,default,6.045104328222806e-06,plural,plural,grandes,s,Las inglesas [MASK],"[CLS] , Las , inglesa , ##s , [MASK] , [SEP]",morphemic,12.016261815448797,-4.762027744876761,4.762027744876764
1469,1469,inglesa,inglesa##s,plur,2,artificial,6.045104328222806e-06,plural,plural,grandes,s,Las inglesa##s [MASK],"[CLS] , Las , inglesa , ##s , [MASK] , [SEP]",morphemic,12.016261815448797,-4.762027744876761,4.762027744876764
1471,1471,saque,saque,sing,1,default,1.869899392659136e-06,plural,plural,grandes,s,El saque [MASK],"[CLS] , El , saque , [MASK] , [SEP]",morphemic,13.18962592926213,4.966708192364605,-4.966708192364528
1473,1473,saque,saques,plur,2,default,0.0001076379485311,plural,plural,grandes,s,Los saques [MASK],"[CLS] , Los , saque , ##s , [MASK] , [SEP]",morphemic,9.136737290897443,-5.056438387546946,5.0564383875460885
1475,1475,saque,saque##s,plur,2,artificial,0.0001076379485311,plural,plural,grandes,s,Los saque##s [MASK],"[CLS] , Los , saque , ##s , [MASK] , [SEP]",morphemic,9.136737290897443,-5.056438387546946,5.0564383875460885
1477,1477,desacuerdo,desacuerdo,sing,1,default,4.95775452691305e-07,plural,plural,grandes,s,El desacuerdo [MASK],"[CLS] , El , desacuerdo , [MASK] , [SEP]",morphemic,14.517142729076644,4.6604529244038275,-4.6604529244038275
1479,1479,desacuerdo,desacuerdos,plur,2,default,3.521150574670173e-05,plural,plural,grandes,s,Los desacuerdos [MASK],"[CLS] , Los , desacuerdo , ##s , [MASK] , [SEP]",morphemic,10.25413766096584,-6.319275022061822,6.319275022061823
1481,1481,desacuerdo,desacuerdo##s,plur,2,artificial,3.521150574670173e-05,plural,plural,grandes,s,Los desacuerdo##s [MASK],"[CLS] , Los , desacuerdo , ##s , [MASK] , [SEP]",morphemic,10.25413766096584,-6.319275022061822,6.319275022061823
1483,1483,casino,casino,sing,1,default,4.250941003647313e-07,plural,plural,grandes,s,El casino [MASK],"[CLS] , El , casino , [MASK] , [SEP]",morphemic,14.670955279907254,5.579355372001935,-5.579355372001673
1485,1485,casino,casinos,plur,2,default,4.075733522768133e-05,plural,plural,grandes,s,Los casinos [MASK],"[CLS] , Los , casino , ##s , [MASK] , [SEP]",morphemic,10.107874728889191,-5.799475750748529,5.799475750748528
1487,1487,casino,casino##s,plur,2,artificial,4.075733522768133e-05,plural,plural,grandes,s,Los casino##s [MASK],"[CLS] , Los , casino , ##s , [MASK] , [SEP]",morphemic,10.107874728889191,-5.799475750748529,5.799475750748528
1489,1489,borrador,borrador,sing,1,default,8.889719538274221e-08,plural,plural,grandes,es,El borrador [MASK],"[CLS] , El , borrador , [MASK] , [SEP]",morphemic,16.23578524292485,5.872615821828656,-5.872615821828655
1491,1491,borrador,borradores,plur,2,default,2.7393440177547745e-05,plural,plural,grandes,es,Los borradores [MASK],"[CLS] , Los , borrador , ##es , [MASK] , [SEP]",morphemic,10.505206982811847,-6.760393137780168,6.760393137780167
1493,1493,borrador,borrador##es,plur,2,artificial,2.7393440177547745e-05,plural,plural,grandes,es,Los borrador##es [MASK],"[CLS] , Los , borrador , ##es , [MASK] , [SEP]",morphemic,10.505206982811847,-6.760393137780168,6.760393137780167
1495,1495,diseñador,diseñador,sing,1,default,8.126115602635765e-08,plural,plural,grandes,es,El diseñador [MASK],"[CLS] , El , diseñador , [MASK] , [SEP]",morphemic,16.325597720222238,4.089634956157818,-4.089634956157817
1497,1497,diseñador,diseñadores,plur,2,default,1.738126047712285e-05,plural,plural,grandes,es,Los diseñadores [MASK],"[CLS] , Los , diseñador , ##es , [MASK] , [SEP]",morphemic,10.96011791618127,-6.729759182733689,6.729759182733688
1499,1499,diseñador,diseñador##es,plur,2,artificial,1.738126047712285e-05,plural,plural,grandes,es,Los diseñador##es [MASK],"[CLS] , Los , diseñador , ##es , [MASK] , [SEP]",morphemic,10.96011791618127,-6.729759182733689,6.729759182733688
1501,1501,acompañante,acompañante,sing,1,default,2.6637440697641068e-08,plural,plural,grandes,s,La acompañante [MASK],"[CLS] , La , acompañante , [MASK] , [SEP]",morphemic,17.4409480657976,4.463642157854233,-4.463642157854234
1503,1503,acompañante,acompañantes,plur,2,default,1.81893383910392e-07,plural,plural,grandes,s,Las acompañantes [MASK],"[CLS] , Las , acompañante , ##s , [MASK] , [SEP]",morphemic,15.519845124209205,-4.738853455833503,4.738853455833505
1505,1505,acompañante,acompañante##s,plur,2,artificial,1.81893383910392e-07,plural,plural,grandes,s,Las acompañante##s [MASK],"[CLS] , Las , acompañante , ##s , [MASK] , [SEP]",morphemic,15.519845124209205,-4.738853455833503,4.738853455833505
1507,1507,escolta,escolta,sing,1,default,7.698497483943356e-08,plural,plural,grandes,s,La escolta [MASK],"[CLS] , La , escolta , [MASK] , [SEP]",morphemic,16.379655566088854,5.18194967810558,-5.181949678105579
1509,1509,escolta,escoltas,plur,2,default,4.152387191425078e-06,plural,plural,grandes,s,Las escoltas [MASK],"[CLS] , Las , escolta , ##s , [MASK] , [SEP]",morphemic,12.391827162251795,-5.073837370170322,5.073837370170319
1511,1511,escolta,escolta##s,plur,2,artificial,4.152387191425078e-06,plural,plural,grandes,s,Las escolta##s [MASK],"[CLS] , Las , escolta , ##s , [MASK] , [SEP]",morphemic,12.391827162251795,-5.073837370170322,5.073837370170319
1513,1513,ruego,ruego,sing,1,default,2.4527062691959145e-07,plural,plural,grandes,s,El ruego [MASK],"[CLS] , El , ruego , [MASK] , [SEP]",morphemic,15.220903636351215,6.476419533347331,-6.476419533346843
1515,1515,ruego,ruegos,plur,2,default,1.774408337951172e-05,plural,plural,grandes,s,Los ruegos [MASK],"[CLS] , Los , ruego , ##s , [MASK] , [SEP]",morphemic,10.93945842834162,-4.827298129811531,4.827298129811532
1517,1517,ruego,ruego##s,plur,2,artificial,1.774408337951172e-05,plural,plural,grandes,s,Los ruego##s [MASK],"[CLS] , Los , ruego , ##s , [MASK] , [SEP]",morphemic,10.93945842834162,-4.827298129811531,4.827298129811532
1519,1519,turismo,turismo,sing,1,default,3.8574842875505055e-08,plural,plural,grandes,s,El turismo [MASK],"[CLS] , El , turismo , [MASK] , [SEP]",morphemic,17.07066551192635,5.482232155320956,-5.482232155320955
1521,1521,turismo,turismos,plur,2,default,0.0001209916445077,plural,plural,grandes,s,Los turismos [MASK],"[CLS] , Los , turismo , ##s , [MASK] , [SEP]",morphemic,9.01978906840689,-5.181660577785301,5.181660577784974
1523,1523,turismo,turismo##s,plur,2,artificial,0.0001209916445077,plural,plural,grandes,s,Los turismo##s [MASK],"[CLS] , Los , turismo , ##s , [MASK] , [SEP]",morphemic,9.01978906840689,-5.181660577785301,5.181660577784974
1525,1525,polígono,polígono,sing,1,default,4.913060251965362e-07,plural,plural,grandes,s,El polígono [MASK],"[CLS] , El , polígono , [MASK] , [SEP]",morphemic,14.526198634064114,5.909775669217369,-5.909775669217085
1527,1527,polígono,polígonos,plur,2,default,0.0003227586857974,plural,plural,grandes,s,Los polígonos [MASK],"[CLS] , Los , polígono , ##s , [MASK] , [SEP]",morphemic,8.038605616756254,-5.790388084701114,5.79038808470095
1529,1529,polígono,polígono##s,plur,2,artificial,0.0003227586857974,plural,plural,grandes,s,Los polígono##s [MASK],"[CLS] , Los , polígono , ##s , [MASK] , [SEP]",morphemic,8.038605616756254,-5.790388084701114,5.79038808470095
1531,1531,vial,vial,sing,1,default,4.2795061716560674e-08,plural,plural,grandes,es,El vial [MASK],"[CLS] , El , vial , [MASK] , [SEP]",morphemic,16.966843121469687,4.901431091860706,-4.901431091860709
1533,1533,vial,viales,plur,2,default,4.488708782446338e-06,plural,plural,grandes,es,Los viales [MASK],"[CLS] , Los , vial , ##es , [MASK] , [SEP]",morphemic,12.313945473860676,-5.337030345762235,5.337030345762233
1535,1535,vial,vial##es,plur,2,artificial,4.488708782446338e-06,plural,plural,grandes,es,Los vial##es [MASK],"[CLS] , Los , vial , ##es , [MASK] , [SEP]",morphemic,12.313945473860676,-5.337030345762235,5.337030345762233
1537,1537,embajador,embajador,sing,1,default,6.113761230608361e-08,plural,plural,grandes,es,El embajador [MASK],"[CLS] , El , embajador , [MASK] , [SEP]",morphemic,16.610138574139935,3.206639374740874,-3.2066393747408743
1539,1539,embajador,embajadores,plur,2,default,1.381163838232169e-05,plural,plural,grandes,es,Los embajadores [MASK],"[CLS] , Los , embajador , ##es , [MASK] , [SEP]",morphemic,11.189998960192408,-5.9922161848555255,5.992216184855524
1541,1541,embajador,embajador##es,plur,2,artificial,1.381163838232169e-05,plural,plural,grandes,es,Los embajador##es [MASK],"[CLS] , Los , embajador , ##es , [MASK] , [SEP]",morphemic,11.189998960192408,-5.9922161848555255,5.992216184855524
1543,1543,supermercado,supermercado,sing,1,default,1.2651107681449504e-05,plural,plural,grandes,s,El supermercado [MASK],"[CLS] , El , supermercado , [MASK] , [SEP]",morphemic,11.277765782873278,3.7388743798821755,-3.738874379882013
1545,1545,supermercado,supermercados,plur,2,default,0.0002232688857475,plural,plural,grandes,s,Los supermercados [MASK],"[CLS] , Los , supermercado , ##s , [MASK] , [SEP]",morphemic,8.407133747171795,-4.653767215807202,4.653767215807069
1547,1547,supermercado,supermercado##s,plur,2,artificial,0.0002232688857475,plural,plural,grandes,s,Los supermercado##s [MASK],"[CLS] , Los , supermercado , ##s , [MASK] , [SEP]",morphemic,8.407133747171795,-4.653767215807202,4.653767215807069
1549,1549,chip,chip,sing,1,default,8.564245490561007e-07,plural,plural,grandes,s,El chip [MASK],"[CLS] , El , chip , [MASK] , [SEP]",morphemic,13.970499615232924,4.799749341641313,-4.799749341640435
1551,1551,chip,chips,plur,2,default,0.0002654935524333,plural,plural,grandes,s,Los chips [MASK],"[CLS] , Los , chip , ##s , [MASK] , [SEP]",morphemic,8.233920002197396,-5.663704443507765,5.663704443507665
1553,1553,chip,chip##s,plur,2,artificial,0.0002654935524333,plural,plural,grandes,s,Los chip##s [MASK],"[CLS] , Los , chip , ##s , [MASK] , [SEP]",morphemic,8.233920002197396,-5.663704443507765,5.663704443507665
1555,1555,democracia,democracia,sing,1,default,2.8613216684902912e-08,plural,plural,grandes,s,La democracia [MASK],"[CLS] , La , democracia , [MASK] , [SEP]",morphemic,17.36939710401627,4.416673627901281,-4.416673627901281
1557,1557,democracia,democracias,plur,2,default,9.215489262714982e-05,plural,plural,grandes,s,Las democracias [MASK],"[CLS] , Las , democracia , ##s , [MASK] , [SEP]",morphemic,9.292039781094568,-7.560560232888973,7.560560232888974
1559,1559,democracia,democracia##s,plur,2,artificial,9.215489262714982e-05,plural,plural,grandes,s,Las democracia##s [MASK],"[CLS] , Las , democracia , ##s , [MASK] , [SEP]",morphemic,9.292039781094568,-7.560560232888973,7.560560232888974
1561,1561,supervisor,supervisor,sing,1,default,5.633185029552124e-10,plural,plural,grandes,es,El supervisor [MASK],"[CLS] , El , supervisor , [MASK] , [SEP]",morphemic,21.297175923141083,6.2552947794770475,-6.2552947794770475
1563,1563,supervisor,supervisores,plur,2,default,1.7770558713436913e-07,plural,plural,grandes,es,Los supervisores [MASK],"[CLS] , Los , supervisor , ##es , [MASK] , [SEP]",morphemic,15.543137660893642,-5.526300322863786,5.526300322863787
1565,1565,supervisor,supervisor##es,plur,2,artificial,1.7770558713436913e-07,plural,plural,grandes,es,Los supervisor##es [MASK],"[CLS] , Los , supervisor , ##es , [MASK] , [SEP]",morphemic,15.543137660893642,-5.526300322863786,5.526300322863787
1567,1567,recuento,recuento,sing,1,default,2.025194021371135e-07,plural,plural,grandes,s,El recuento [MASK],"[CLS] , El , recuento , [MASK] , [SEP]",morphemic,15.412430141966809,4.503983505269073,-4.5039835052690735
1569,1569,recuento,recuentos,plur,2,default,1.9186953068128787e-05,plural,plural,grandes,s,Los recuentos [MASK],"[CLS] , Los , recuento , ##s , [MASK] , [SEP]",morphemic,10.861280037615758,-6.27947042972278,6.279470429722779
1571,1571,recuento,recuento##s,plur,2,artificial,1.9186953068128787e-05,plural,plural,grandes,s,Los recuento##s [MASK],"[CLS] , Los , recuento , ##s , [MASK] , [SEP]",morphemic,10.861280037615758,-6.27947042972278,6.279470429722779
1573,1573,telenovela,telenovela,sing,1,default,2.807381633829209e-07,plural,plural,grandes,s,La telenovela [MASK],"[CLS] , La , telenovela , [MASK] , [SEP]",morphemic,15.08584340491862,5.275134111392983,-5.275134111392985
1575,1575,telenovela,telenovelas,plur,2,default,2.499396214261651e-05,plural,plural,grandes,s,Las telenovelas [MASK],"[CLS] , Las , telenovela , ##s , [MASK] , [SEP]",morphemic,10.596876276560687,-5.171356291154851,5.171356291154851
1577,1577,telenovela,telenovela##s,plur,2,artificial,2.499396214261651e-05,plural,plural,grandes,s,Las telenovela##s [MASK],"[CLS] , Las , telenovela , ##s , [MASK] , [SEP]",morphemic,10.596876276560687,-5.171356291154851,5.171356291154851
1579,1579,polémica,polémica,sing,1,default,2.280707889212863e-07,plural,plural,grandes,s,La polémica [MASK],"[CLS] , La , polémica , [MASK] , [SEP]",morphemic,15.293609778455265,5.635714571973743,-5.635714571973744
1581,1581,polémica,polémicas,plur,2,default,9.21907849260606e-05,plural,plural,grandes,s,Las polémicas [MASK],"[CLS] , Las , polémica , ##s , [MASK] , [SEP]",morphemic,9.291650378968727,-5.408869754010897,5.408869754010894
1583,1583,polémica,polémica##s,plur,2,artificial,9.21907849260606e-05,plural,plural,grandes,s,Las polémica##s [MASK],"[CLS] , Las , polémica , ##s , [MASK] , [SEP]",morphemic,9.291650378968727,-5.408869754010897,5.408869754010894
1585,1585,cómplice,cómplice,sing,1,default,5.927299095986882e-09,plural,plural,grandes,s,El cómplice [MASK],"[CLS] , El , cómplice , [MASK] , [SEP]",morphemic,18.943697192112623,6.076395000393537,-6.07639500039354
1587,1587,cómplice,cómplices,plur,2,default,7.969587159095681e-07,plural,plural,grandes,s,Los cómplices [MASK],"[CLS] , Los , cómplice , ##s , [MASK] , [SEP]",morphemic,14.042462958858472,-3.893516677878786,3.893516677878785
1589,1589,cómplice,cómplice##s,plur,2,artificial,7.969587159095681e-07,plural,plural,grandes,s,Los cómplice##s [MASK],"[CLS] , Los , cómplice , ##s , [MASK] , [SEP]",morphemic,14.042462958858472,-3.893516677878786,3.893516677878785
1591,1591,ánimo,ánimo,sing,1,default,6.231479119378491e-07,plural,plural,grandes,s,El ánimo [MASK],"[CLS] , El , ánimo , [MASK] , [SEP]",morphemic,14.288481927497502,4.92985247798582,-4.92985247798582
1593,1593,ánimo,ánimos,plur,2,default,6.898673746036366e-05,plural,plural,grandes,s,Los ánimos [MASK],"[CLS] , Los , ánimo , ##s , [MASK] , [SEP]",morphemic,9.58159628256123,-4.704384791566591,4.704384791566591
