,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,article_number,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal
2210,dignatario,dignatarios,plur,2,default,2.2646450759111758e-07,singular,singular,grande,s,Los dignatarios [MASK],"[CLS] , Los , digna , ##tarios , [MASK] , [SEP]",non_morphemic,15.300677603678917
2211,dignatario,dignatarios,plur,2,default,0.00011686197103699669,plural,plural,grandes,s,Los dignatarios [MASK],"[CLS] , Los , digna , ##tarios , [MASK] , [SEP]",non_morphemic,9.054517054327848
2212,dignatario,dignatario##s,plur,3,artificial,2.093674851266769e-07,singular,singular,grande,s,Los dignatario##s [MASK],"[CLS] , Los , digna , ##tario , ##s , [MASK] , [SEP]",non_morphemic,15.379174826943501
2213,dignatario,dignatario##s,plur,3,artificial,4.1567316657165065e-05,plural,plural,grandes,s,Los dignatario##s [MASK],"[CLS] , Los , digna , ##tario , ##s , [MASK] , [SEP]",non_morphemic,10.088196356767169
2214,galeno,galeno,sing,2,default,3.3324406103929505e-05,singular,singular,grande,s,El galeno [MASK],"[CLS] , El , gal , ##eno , [MASK] , [SEP]",non_morphemic,10.309220513395752
2215,galeno,galeno,sing,2,default,3.1544533385385876e-07,plural,plural,grandes,s,El galeno [MASK],"[CLS] , El , gal , ##eno , [MASK] , [SEP]",non_morphemic,14.969280438269877
2216,galeno,galenos,plur,2,default,4.1976272768806666e-07,singular,singular,grande,s,Los galenos [MASK],"[CLS] , Los , gal , ##enos , [MASK] , [SEP]",non_morphemic,14.68357621938041
2217,galeno,galenos,plur,2,default,1.1682076547003817e-05,plural,plural,grandes,s,Los galenos [MASK],"[CLS] , Los , gal , ##enos , [MASK] , [SEP]",non_morphemic,11.357454809807804
2218,galeno,galeno##s,plur,3,artificial,1.7427426257654588e-07,singular,singular,grande,s,Los galeno##s [MASK],"[CLS] , Los , gal , ##eno , ##s , [MASK] , [SEP]",non_morphemic,15.562635556961206
2219,galeno,galeno##s,plur,3,artificial,8.685427019372582e-06,plural,plural,grandes,s,Los galeno##s [MASK],"[CLS] , Los , gal , ##eno , ##s , [MASK] , [SEP]",non_morphemic,11.653863992021902
2220,frenillo,frenillo,sing,2,default,0.00012137609155615792,singular,singular,grande,s,El frenillo [MASK],"[CLS] , El , fren , ##illo , [MASK] , [SEP]",non_morphemic,9.016616638139606
2221,frenillo,frenillo,sing,2,default,5.762238970419276e-07,plural,plural,grandes,s,El frenillo [MASK],"[CLS] , El , fren , ##illo , [MASK] , [SEP]",non_morphemic,14.3667695416365
2222,frenillo,frenillos,plur,2,default,7.408256124108448e-07,singular,singular,grande,s,Los frenillos [MASK],"[CLS] , Los , fren , ##illos , [MASK] , [SEP]",non_morphemic,14.115500580223387
2223,frenillo,frenillos,plur,2,default,4.073661330039613e-05,plural,plural,grandes,s,Los frenillos [MASK],"[CLS] , Los , fren , ##illos , [MASK] , [SEP]",non_morphemic,10.108383280213703
2224,frenillo,frenillo##s,plur,3,artificial,4.4142672095404123e-07,singular,singular,grande,s,Los frenillo##s [MASK],"[CLS] , Los , fren , ##illo , ##s , [MASK] , [SEP]",non_morphemic,14.633253808132219
2225,frenillo,frenillo##s,plur,3,artificial,3.244324398110621e-05,plural,plural,grandes,s,Los frenillo##s [MASK],"[CLS] , Los , fren , ##illo , ##s , [MASK] , [SEP]",non_morphemic,10.336018334299093
2226,dolencia,dolencia,sing,3,default,1.4960265843910747e-06,singular,singular,grande,s,La dolencia [MASK],"[CLS] , La , do , ##len , ##cia , [MASK] , [SEP]",non_morphemic,13.412697908254989
2227,dolencia,dolencia,sing,3,default,1.0179729059700549e-08,plural,plural,grandes,s,La dolencia [MASK],"[CLS] , La , do , ##len , ##cia , [MASK] , [SEP]",non_morphemic,18.402867441138874
2228,dolencia,dolencias,plur,2,default,2.4470258708220172e-08,singular,singular,grande,s,Las dolencias [MASK],"[CLS] , Las , do , ##lencias , [MASK] , [SEP]",non_morphemic,17.525807387082654
2229,dolencia,dolencias,plur,2,default,1.842280471464619e-05,plural,plural,grandes,s,Las dolencias [MASK],"[CLS] , Las , do , ##lencias , [MASK] , [SEP]",non_morphemic,10.901921274089425
2230,dolencia,dolencia##s,plur,4,artificial,2.4992514724431203e-09,singular,singular,grande,s,Las dolencia##s [MASK],"[CLS] , Las , do , ##len , ##cia , ##s , [MASK] , [SEP]",non_morphemic,19.807274560927436
2231,dolencia,dolencia##s,plur,4,artificial,2.1390967503975844e-06,plural,plural,grandes,s,Las dolencia##s [MASK],"[CLS] , Las , do , ##len , ##cia , ##s , [MASK] , [SEP]",non_morphemic,13.0551268972845
2232,currículo,currículo,sing,2,default,1.2485094202929758e-07,singular,singular,grande,s,El currículo [MASK],"[CLS] , El , curr , ##ículo , [MASK] , [SEP]",non_morphemic,15.896145274960368
2233,currículo,currículo,sing,2,default,2.394974885078227e-09,plural,plural,grandes,s,El currículo [MASK],"[CLS] , El , curr , ##ículo , [MASK] , [SEP]",non_morphemic,19.849893092535915
2234,currículo,currículos,plur,2,default,1.0646604708952623e-09,singular,singular,grande,s,Los currículos [MASK],"[CLS] , Los , curr , ##ículos , [MASK] , [SEP]",non_morphemic,20.660609895285788
2235,currículo,currículos,plur,2,default,3.2102721547744295e-07,plural,plural,grandes,s,Los currículos [MASK],"[CLS] , Los , curr , ##ículos , [MASK] , [SEP]",non_morphemic,14.951739933991481
2236,currículo,currículo##s,plur,3,artificial,1.5325295477097711e-09,singular,singular,grande,s,Los currículo##s [MASK],"[CLS] , Los , curr , ##ículo , ##s , [MASK] , [SEP]",non_morphemic,20.296346167579895
2237,currículo,currículo##s,plur,3,artificial,4.589425373069389e-07,plural,plural,grandes,s,Los currículo##s [MASK],"[CLS] , Los , curr , ##ículo , ##s , [MASK] , [SEP]",non_morphemic,14.59434082577534
2238,mantilla,mantilla,sing,2,default,5.590422006207518e-05,singular,singular,grande,s,La mantilla [MASK],"[CLS] , La , man , ##tilla , [MASK] , [SEP]",non_morphemic,9.791870687592299
2239,mantilla,mantilla,sing,2,default,1.6467282648591208e-07,plural,plural,grandes,s,La mantilla [MASK],"[CLS] , La , man , ##tilla , [MASK] , [SEP]",non_morphemic,15.61930520131707
2240,mantilla,mantillas,plur,2,default,5.687341442239813e-08,singular,singular,grande,s,Las mantillas [MASK],"[CLS] , Las , man , ##tillas , [MASK] , [SEP]",non_morphemic,16.682437838351408
2241,mantilla,mantillas,plur,2,default,6.247544206416933e-06,plural,plural,grandes,s,Las mantillas [MASK],"[CLS] , Las , man , ##tillas , [MASK] , [SEP]",non_morphemic,11.983322098405285
2242,mantilla,mantilla##s,plur,3,artificial,1.321711948776283e-07,singular,singular,grande,s,Las mantilla##s [MASK],"[CLS] , Las , man , ##tilla , ##s , [MASK] , [SEP]",non_morphemic,15.839167823757332
2243,mantilla,mantilla##s,plur,3,artificial,6.360438419505954e-06,plural,plural,grandes,s,Las mantilla##s [MASK],"[CLS] , Las , man , ##tilla , ##s , [MASK] , [SEP]",non_morphemic,11.96541324910349
2244,disgusto,disgusto,sing,2,default,0.00035371657577343285,singular,singular,grande,s,El disgusto [MASK],"[CLS] , El , disgust , ##o , [MASK] , [SEP]",non_morphemic,7.947014598916984
2245,disgusto,disgusto,sing,2,default,4.808961762137187e-07,plural,plural,grandes,s,El disgusto [MASK],"[CLS] , El , disgust , ##o , [MASK] , [SEP]",non_morphemic,14.547614440007115
2246,disgusto,disgustos,plur,2,default,2.5152569378406042e-06,singular,singular,grande,s,Los disgustos [MASK],"[CLS] , Los , disgust , ##os , [MASK] , [SEP]",non_morphemic,12.893135597467507
2247,disgusto,disgustos,plur,2,default,8.459523087367415e-05,plural,plural,grandes,s,Los disgustos [MASK],"[CLS] , Los , disgust , ##os , [MASK] , [SEP]",non_morphemic,9.3776326655927
2248,disgusto,disgusto##s,plur,3,artificial,2.9683099000976654e-06,singular,singular,grande,s,Los disgusto##s [MASK],"[CLS] , Los , disgust , ##o , ##s , [MASK] , [SEP]",non_morphemic,12.727517824330343
2249,disgusto,disgusto##s,plur,3,artificial,0.00012060543667757884,plural,plural,grandes,s,Los disgusto##s [MASK],"[CLS] , Los , disgust , ##o , ##s , [MASK] , [SEP]",non_morphemic,9.022986194442009
2250,singularidad,singularidad,sing,2,default,4.6455988922389224e-07,singular,singular,grande,es,La singularidad [MASK],"[CLS] , La , singular , ##idad , [MASK] , [SEP]",non_morphemic,14.582175354336467
2251,singularidad,singularidad,sing,2,default,6.001110719466851e-09,plural,plural,grandes,es,La singularidad [MASK],"[CLS] , La , singular , ##idad , [MASK] , [SEP]",non_morphemic,18.93132126493979
2252,singularidad,singularidades,plur,2,default,6.617447478873828e-09,singular,singular,grande,es,Las singularidades [MASK],"[CLS] , Las , singular , ##idades , [MASK] , [SEP]",non_morphemic,18.833556118560892
2253,singularidad,singularidades,plur,2,default,9.898182042888948e-07,plural,plural,grandes,es,Las singularidades [MASK],"[CLS] , Las , singular , ##idades , [MASK] , [SEP]",non_morphemic,13.825744542711622
2254,singularidad,singularidad##es,plur,3,artificial,3.0299400766153894e-09,singular,singular,grande,es,Las singularidad##es [MASK],"[CLS] , Las , singular , ##idad , ##es , [MASK] , [SEP]",non_morphemic,19.614722994315287
2255,singularidad,singularidad##es,plur,3,artificial,5.319861315911112e-07,plural,plural,grandes,es,Las singularidad##es [MASK],"[CLS] , Las , singular , ##idad , ##es , [MASK] , [SEP]",non_morphemic,14.446648416382315
2256,marcaje,marcaje,sing,2,default,1.8878285118262284e-05,singular,singular,grande,s,El marcaje [MASK],"[CLS] , El , marca , ##je , [MASK] , [SEP]",non_morphemic,10.877498231972783
2257,marcaje,marcaje,sing,2,default,2.120309119391095e-07,plural,plural,grandes,s,El marcaje [MASK],"[CLS] , El , marca , ##je , [MASK] , [SEP]",non_morphemic,15.366533761870258
2258,marcaje,marcajes,plur,2,default,3.253871057040669e-07,singular,singular,grande,s,Los marcajes [MASK],"[CLS] , Los , marca , ##jes , [MASK] , [SEP]",non_morphemic,14.938250268932876
2259,marcaje,marcajes,plur,2,default,0.00011444755364209414,plural,plural,grandes,s,Los marcajes [MASK],"[CLS] , Los , marca , ##jes , [MASK] , [SEP]",non_morphemic,9.075393886699395
2260,marcaje,marcaje##s,plur,3,artificial,1.8637619803030248e-07,singular,singular,grande,s,Los marcaje##s [MASK],"[CLS] , Los , marca , ##je , ##s , [MASK] , [SEP]",non_morphemic,15.495498635818842
2261,marcaje,marcaje##s,plur,3,artificial,9.746978321345523e-05,plural,plural,grandes,s,Los marcaje##s [MASK],"[CLS] , Los , marca , ##je , ##s , [MASK] , [SEP]",non_morphemic,9.23596814375372
2262,dividendo,dividendo,sing,2,default,2.2463707864517346e-05,singular,singular,grande,s,El dividendo [MASK],"[CLS] , El , dividen , ##do , [MASK] , [SEP]",non_morphemic,10.703609534812033
2263,dividendo,dividendo,sing,2,default,8.037994092546796e-08,plural,plural,grandes,s,El dividendo [MASK],"[CLS] , El , dividen , ##do , [MASK] , [SEP]",non_morphemic,16.336501182866307
2264,dividendo,dividendos,plur,2,default,1.5740680225917458e-07,singular,singular,grande,s,Los dividendos [MASK],"[CLS] , Los , dividen , ##dos , [MASK] , [SEP]",non_morphemic,15.664432285510793
2265,dividendo,dividendos,plur,2,default,2.7637668608804233e-05,plural,plural,grandes,s,Los dividendos [MASK],"[CLS] , Los , dividen , ##dos , [MASK] , [SEP]",non_morphemic,10.496330911073702
2266,dividendo,dividendo##s,plur,3,artificial,1.6098620392313023e-07,singular,singular,grande,s,Los dividendo##s [MASK],"[CLS] , Los , dividen , ##do , ##s , [MASK] , [SEP]",non_morphemic,15.641947165551985
2267,dividendo,dividendo##s,plur,3,artificial,2.5442039259360172e-05,plural,plural,grandes,s,Los dividendo##s [MASK],"[CLS] , Los , dividen , ##do , ##s , [MASK] , [SEP]",non_morphemic,10.579107663138915
2268,cota,cota,sing,2,default,0.0001724529720377177,singular,singular,grande,s,La cota [MASK],"[CLS] , La , co , ##ta , [MASK] , [SEP]",non_morphemic,8.665385984530351
2269,cota,cota,sing,2,default,1.5127099572964653e-07,plural,plural,grandes,s,La cota [MASK],"[CLS] , La , co , ##ta , [MASK] , [SEP]",non_morphemic,15.704192934927871
2270,cota,cotas,plur,2,default,1.7083378622828604e-07,singular,singular,grande,s,Las cotas [MASK],"[CLS] , Las , co , ##tas , [MASK] , [SEP]",non_morphemic,15.582574763513065
2271,cota,cotas,plur,2,default,1.8772498151520267e-05,plural,plural,grandes,s,Las cotas [MASK],"[CLS] , Las , co , ##tas , [MASK] , [SEP]",non_morphemic,10.883117623439801
2272,cota,cota##s,plur,3,artificial,1.0263917005204348e-07,singular,singular,grande,s,Las cota##s [MASK],"[CLS] , Las , co , ##ta , ##s , [MASK] , [SEP]",non_morphemic,16.092046202680653
2273,cota,cota##s,plur,3,artificial,1.0205014405073598e-05,plural,plural,grandes,s,Las cota##s [MASK],"[CLS] , Las , co , ##ta , ##s , [MASK] , [SEP]",non_morphemic,11.49263135013329
2274,interventor,interventor,sing,2,default,1.0976201281209796e-07,singular,singular,grande,es,El interventor [MASK],"[CLS] , El , interven , ##tor , [MASK] , [SEP]",non_morphemic,16.024951334834338
2275,interventor,interventor,sing,2,default,1.2836205709465531e-10,plural,plural,grandes,es,El interventor [MASK],"[CLS] , El , interven , ##tor , [MASK] , [SEP]",non_morphemic,22.776166273836377
2276,interventor,interventores,plur,2,default,2.211708316490757e-10,singular,singular,grande,es,Los interventores [MASK],"[CLS] , Los , interven , ##tores , [MASK] , [SEP]",non_morphemic,22.23208571912948
2277,interventor,interventores,plur,2,default,5.8675546199538076e-08,plural,plural,grandes,es,Los interventores [MASK],"[CLS] , Los , interven , ##tores , [MASK] , [SEP]",non_morphemic,16.65124278635554
2278,interventor,interventor##es,plur,3,artificial,1.7313622757697544e-10,singular,singular,grande,es,Los interventor##es [MASK],"[CLS] , Los , interven , ##tor , ##es , [MASK] , [SEP]",non_morphemic,22.47694238865959
2279,interventor,interventor##es,plur,3,artificial,4.614980753103737e-08,plural,plural,grandes,es,Los interventor##es [MASK],"[CLS] , Los , interven , ##tor , ##es , [MASK] , [SEP]",non_morphemic,16.891373046514644
2280,reyerta,reyerta,sing,2,default,8.366582733287942e-06,singular,singular,grande,s,La reyerta [MASK],"[CLS] , La , rey , ##erta , [MASK] , [SEP]",non_morphemic,11.691265032422901
2281,reyerta,reyerta,sing,2,default,9.229741948502124e-08,plural,plural,grandes,s,La reyerta [MASK],"[CLS] , La , rey , ##erta , [MASK] , [SEP]",non_morphemic,16.198249653737196
2282,reyerta,reyertas,plur,2,default,2.8705412091767357e-07,singular,singular,grande,s,Las reyertas [MASK],"[CLS] , Las , rey , ##ertas , [MASK] , [SEP]",non_morphemic,15.06359506433871
2283,reyerta,reyertas,plur,2,default,1.7735188521328382e-05,plural,plural,grandes,s,Las reyertas [MASK],"[CLS] , Las , rey , ##ertas , [MASK] , [SEP]",non_morphemic,10.93995983989226
2284,reyerta,reyerta##s,plur,3,artificial,4.2149117973622197e-08,singular,singular,grande,s,Las reyerta##s [MASK],"[CLS] , Las , rey , ##erta , ##s , [MASK] , [SEP]",non_morphemic,16.98205207861021
2285,reyerta,reyerta##s,plur,3,artificial,4.0669583540875465e-06,plural,plural,grandes,s,Las reyerta##s [MASK],"[CLS] , Las , rey , ##erta , ##s , [MASK] , [SEP]",non_morphemic,12.412615171050419
2286,fascista,fascista,sing,2,default,6.493815817520954e-06,singular,singular,grande,s,El fascista [MASK],"[CLS] , El , fas , ##cista , [MASK] , [SEP]",non_morphemic,11.944660246632093
2287,fascista,fascista,sing,2,default,3.315163610295713e-08,plural,plural,grandes,s,El fascista [MASK],"[CLS] , El , fas , ##cista , [MASK] , [SEP]",non_morphemic,17.22217376699376
2288,fascista,fascistas,plur,2,default,8.123087269495954e-08,singular,singular,grande,s,Los fascistas [MASK],"[CLS] , Los , fas , ##cistas , [MASK] , [SEP]",non_morphemic,16.325970456435662
2289,fascista,fascistas,plur,2,default,1.006692855298752e-05,plural,plural,grandes,s,Los fascistas [MASK],"[CLS] , Los , fas , ##cistas , [MASK] , [SEP]",non_morphemic,11.506254907392513
2290,fascista,fascista##s,plur,3,artificial,2.9213982344344913e-08,singular,singular,grande,s,Los fascista##s [MASK],"[CLS] , Los , fas , ##cista , ##s , [MASK] , [SEP]",non_morphemic,17.348618394873938
2291,fascista,fascista##s,plur,3,artificial,4.594085567077855e-06,plural,plural,grandes,s,Los fascista##s [MASK],"[CLS] , Los , fas , ##cista , ##s , [MASK] , [SEP]",non_morphemic,12.290740828037597
2292,bañista,bañista,sing,2,default,3.425309114390984e-05,singular,singular,grande,s,El bañista [MASK],"[CLS] , El , bañ , ##ista , [MASK] , [SEP]",non_morphemic,10.28173374495161
2293,bañista,bañista,sing,2,default,1.270965270805391e-07,plural,plural,grandes,s,El bañista [MASK],"[CLS] , El , bañ , ##ista , [MASK] , [SEP]",non_morphemic,15.878318983431642
2294,bañista,bañistas,plur,2,default,6.496140372291848e-07,singular,singular,grande,s,Los bañistas [MASK],"[CLS] , Los , bañ , ##istas , [MASK] , [SEP]",non_morphemic,14.246887439297339
2295,bañista,bañistas,plur,2,default,3.940514216083102e-05,plural,plural,grandes,s,Los bañistas [MASK],"[CLS] , Los , bañ , ##istas , [MASK] , [SEP]",non_morphemic,10.141614238480077
2296,bañista,bañista##s,plur,3,artificial,6.359090320984251e-07,singular,singular,grande,s,Los bañista##s [MASK],"[CLS] , Los , bañ , ##ista , ##s , [MASK] , [SEP]",non_morphemic,14.268210315128025
2297,bañista,bañista##s,plur,3,artificial,3.6336299672257155e-05,plural,plural,grandes,s,Los bañista##s [MASK],"[CLS] , Los , bañ , ##ista , ##s , [MASK] , [SEP]",non_morphemic,10.222693325380094
2298,pormenor,pormenor,sing,2,default,6.342634151224047e-07,singular,singular,grande,es,El pormenor [MASK],"[CLS] , El , pormen , ##or , [MASK] , [SEP]",non_morphemic,14.270801487532005
2299,pormenor,pormenor,sing,2,default,9.079695217906192e-09,plural,plural,grandes,es,El pormenor [MASK],"[CLS] , El , pormen , ##or , [MASK] , [SEP]",non_morphemic,18.517225211206462
2300,pormenor,pormenores,plur,2,default,3.0998654754199606e-09,singular,singular,grande,es,Los pormenores [MASK],"[CLS] , Los , pormen , ##ores , [MASK] , [SEP]",non_morphemic,19.59190712142272
2301,pormenor,pormenores,plur,2,default,1.1064919362979708e-06,plural,plural,grandes,es,Los pormenores [MASK],"[CLS] , Los , pormen , ##ores , [MASK] , [SEP]",non_morphemic,13.714315965057125
2302,pormenor,pormenor##es,plur,3,artificial,2.9951887636769925e-09,singular,singular,grande,es,Los pormenor##es [MASK],"[CLS] , Los , pormen , ##or , ##es , [MASK] , [SEP]",non_morphemic,19.626258581095623
2303,pormenor,pormenor##es,plur,3,artificial,7.693430461586104e-07,plural,plural,grandes,es,Los pormenor##es [MASK],"[CLS] , Los , pormen , ##or , ##es , [MASK] , [SEP]",non_morphemic,14.077728873076698
2304,estera,estera,sing,2,default,4.921606523566879e-05,singular,singular,grande,s,La estera [MASK],"[CLS] , La , ester , ##a , [MASK] , [SEP]",non_morphemic,9.919290458584802
2305,estera,estera,sing,2,default,1.0598604660572164e-07,plural,plural,grandes,s,La estera [MASK],"[CLS] , La , ester , ##a , [MASK] , [SEP]",non_morphemic,16.059958387294174
2306,estera,esteras,plur,2,default,6.4645298891719e-08,singular,singular,grande,s,Las esteras [MASK],"[CLS] , Las , ester , ##as , [MASK] , [SEP]",non_morphemic,16.55435045066455
2307,estera,esteras,plur,2,default,9.773911187949125e-06,plural,plural,grandes,s,Las esteras [MASK],"[CLS] , Las , ester , ##as , [MASK] , [SEP]",non_morphemic,11.535793845718969
2308,estera,estera##s,plur,3,artificial,3.415686578023269e-08,singular,singular,grande,s,Las estera##s [MASK],"[CLS] , Las , ester , ##a , ##s , [MASK] , [SEP]",non_morphemic,17.192302223399587
2309,estera,estera##s,plur,3,artificial,4.722813628177391e-06,plural,plural,grandes,s,Las estera##s [MASK],"[CLS] , Las , ester , ##a , ##s , [MASK] , [SEP]",non_morphemic,12.263105828303706
2310,constructor,constructor,sing,2,default,9.81022822088562e-06,singular,singular,grande,es,El constructor [MASK],"[CLS] , El , construc , ##tor , [MASK] , [SEP]",non_morphemic,11.53208502055102
2311,constructor,constructor,sing,2,default,9.67267084206469e-08,plural,plural,grandes,es,El constructor [MASK],"[CLS] , El , construc , ##tor , [MASK] , [SEP]",non_morphemic,16.15137627385728
2312,constructor,constructores,plur,2,default,1.6315175344061572e-07,singular,singular,grande,es,Los constructores [MASK],"[CLS] , Los , construc , ##tores , [MASK] , [SEP]",non_morphemic,15.628585066550702
2313,constructor,constructores,plur,2,default,1.8788972738548182e-05,plural,plural,grandes,es,Los constructores [MASK],"[CLS] , Los , construc , ##tores , [MASK] , [SEP]",non_morphemic,10.882240416680112
2314,constructor,constructor##es,plur,3,artificial,2.2139820998745563e-07,singular,singular,grande,es,Los constructor##es [MASK],"[CLS] , Los , construc , ##tor , ##es , [MASK] , [SEP]",non_morphemic,15.3233029016754
2315,constructor,constructor##es,plur,3,artificial,2.4089433281915262e-05,plural,plural,grandes,es,Los constructor##es [MASK],"[CLS] , Los , construc , ##tor , ##es , [MASK] , [SEP]",non_morphemic,10.633737266648863
2316,escudería,escudería,sing,2,default,1.0302321243216284e-05,singular,singular,grande,s,La escudería [MASK],"[CLS] , La , escu , ##dería , [MASK] , [SEP]",non_morphemic,11.483141324700147
2317,escudería,escudería,sing,2,default,5.212904738982616e-07,plural,plural,grandes,s,La escudería [MASK],"[CLS] , La , escu , ##dería , [MASK] , [SEP]",non_morphemic,14.466958419081383
2318,escudería,escuderías,plur,2,default,6.757927053513413e-07,singular,singular,grande,s,Las escuderías [MASK],"[CLS] , Las , escu , ##derías , [MASK] , [SEP]",non_morphemic,14.20737945681838
2319,escudería,escuderías,plur,2,default,0.00017396491602994502,plural,plural,grandes,s,Las escuderías [MASK],"[CLS] , Las , escu , ##derías , [MASK] , [SEP]",non_morphemic,8.656656911092023
2320,escudería,escudería##s,plur,3,artificial,4.982329073754954e-07,singular,singular,grande,s,Las escudería##s [MASK],"[CLS] , Las , escu , ##dería , ##s , [MASK] , [SEP]",non_morphemic,14.512198183759569
2321,escudería,escudería##s,plur,3,artificial,0.0002642837062012404,plural,plural,grandes,s,Las escudería##s [MASK],"[CLS] , Las , escu , ##dería , ##s , [MASK] , [SEP]",non_morphemic,8.238487387133551
2322,paseante,paseante,sing,2,default,2.2247100787353702e-05,singular,singular,grande,s,El paseante [MASK],"[CLS] , El , pase , ##ante , [MASK] , [SEP]",non_morphemic,10.713298859533996
2323,paseante,paseante,sing,2,default,1.459467995346131e-07,plural,plural,grandes,s,El paseante [MASK],"[CLS] , El , pase , ##ante , [MASK] , [SEP]",non_morphemic,15.740023668392283
2324,paseante,paseantes,plur,2,default,1.4814398241469462e-07,singular,singular,grande,s,Los paseantes [MASK],"[CLS] , Los , pase , ##antes , [MASK] , [SEP]",non_morphemic,15.725081181944862
2325,paseante,paseantes,plur,2,default,1.3045999367022887e-05,plural,plural,grandes,s,Los paseantes [MASK],"[CLS] , Los , pase , ##antes , [MASK] , [SEP]",non_morphemic,11.247029033109236
2326,paseante,paseante##s,plur,3,artificial,1.387016226317428e-07,singular,singular,grande,s,Los paseante##s [MASK],"[CLS] , Los , pase , ##ante , ##s , [MASK] , [SEP]",non_morphemic,15.79094081083506
2327,paseante,paseante##s,plur,3,artificial,2.0314108041930012e-05,plural,plural,grandes,s,Los paseante##s [MASK],"[CLS] , Los , pase , ##ante , ##s , [MASK] , [SEP]",non_morphemic,10.804194935866542
2328,pitido,pitido,sing,2,default,9.596276504453272e-05,singular,singular,grande,s,El pitido [MASK],"[CLS] , El , pit , ##ido , [MASK] , [SEP]",non_morphemic,9.251550305854632
2329,pitido,pitido,sing,2,default,2.2733345872438804e-07,plural,plural,grandes,s,El pitido [MASK],"[CLS] , El , pit , ##ido , [MASK] , [SEP]",non_morphemic,15.296847916197656
2330,pitido,pitidos,plur,2,default,7.451345709341695e-07,singular,singular,grande,s,Los pitidos [MASK],"[CLS] , Los , pit , ##idos , [MASK] , [SEP]",non_morphemic,14.109701002752468
2331,pitido,pitidos,plur,2,default,0.0001563700061524287,plural,plural,grandes,s,Los pitidos [MASK],"[CLS] , Los , pit , ##idos , [MASK] , [SEP]",non_morphemic,8.76328552476353
2332,pitido,pitido##s,plur,3,artificial,3.7572206679215014e-07,singular,singular,grande,s,Los pitido##s [MASK],"[CLS] , Los , pit , ##ido , ##s , [MASK] , [SEP]",non_morphemic,14.79441615095119
2333,pitido,pitido##s,plur,3,artificial,9.234933531843126e-05,plural,plural,grandes,s,Los pitido##s [MASK],"[CLS] , Los , pit , ##ido , ##s , [MASK] , [SEP]",non_morphemic,9.289932048763104
2334,pera,pera,sing,2,default,2.954500996565912e-05,singular,singular,grande,s,La pera [MASK],"[CLS] , La , per , ##a , [MASK] , [SEP]",non_morphemic,10.429595695862272
2335,pera,pera,sing,2,default,5.9075190961266344e-08,plural,plural,grandes,s,La pera [MASK],"[CLS] , La , per , ##a , [MASK] , [SEP]",non_morphemic,16.64445478135617
2336,pera,peras,plur,2,default,9.945353696139136e-08,singular,singular,grande,s,Las peras [MASK],"[CLS] , Las , per , ##as , [MASK] , [SEP]",non_morphemic,16.123575267056218
2337,pera,peras,plur,2,default,9.491968739894219e-06,plural,plural,grandes,s,Las peras [MASK],"[CLS] , Las , per , ##as , [MASK] , [SEP]",non_morphemic,11.565064512706945
2338,pera,pera##s,plur,3,artificial,7.30422513584017e-08,singular,singular,grande,s,Las pera##s [MASK],"[CLS] , Las , per , ##a , ##s , [MASK] , [SEP]",non_morphemic,16.43222777749835
2339,pera,pera##s,plur,3,artificial,4.613179953594226e-06,plural,plural,grandes,s,Las pera##s [MASK],"[CLS] , Las , per , ##a , ##s , [MASK] , [SEP]",non_morphemic,12.28659314404883
2340,mandarina,mandarina,sing,2,default,1.3656404007633682e-05,singular,singular,grande,s,La mandarina [MASK],"[CLS] , La , mandar , ##ina , [MASK] , [SEP]",non_morphemic,11.20130198828514
2341,mandarina,mandarina,sing,2,default,6.037052457941172e-08,plural,plural,grandes,s,La mandarina [MASK],"[CLS] , La , mandar , ##ina , [MASK] , [SEP]",non_morphemic,16.622764854770303
2342,mandarina,mandarinas,plur,2,default,1.1116271281252921e-07,singular,singular,grande,s,Las mandarinas [MASK],"[CLS] , Las , mandar , ##inas , [MASK] , [SEP]",non_morphemic,16.012270827795145
2343,mandarina,mandarinas,plur,2,default,2.2196623831405304e-05,plural,plural,grandes,s,Las mandarinas [MASK],"[CLS] , Las , mandar , ##inas , [MASK] , [SEP]",non_morphemic,10.715570360317754
2344,mandarina,mandarina##s,plur,3,artificial,3.0670012307609795e-08,singular,singular,grande,s,Las mandarina##s [MASK],"[CLS] , Las , mandar , ##ina , ##s , [MASK] , [SEP]",non_morphemic,17.299980457528847
2345,mandarina,mandarina##s,plur,3,artificial,7.034061127342284e-06,plural,plural,grandes,s,Las mandarina##s [MASK],"[CLS] , Las , mandar , ##ina , ##s , [MASK] , [SEP]",non_morphemic,11.864746333682646
2346,homólogo,homólogo,sing,2,default,2.2243229977902956e-05,singular,singular,grande,s,El homólogo [MASK],"[CLS] , El , hom , ##ólogo , [MASK] , [SEP]",non_morphemic,10.71347286630778
2347,homólogo,homólogo,sing,2,default,1.3569473367169849e-07,plural,plural,grandes,s,El homólogo [MASK],"[CLS] , El , hom , ##ólogo , [MASK] , [SEP]",non_morphemic,15.812858079468105
2348,homólogo,homólogos,plur,2,default,1.745792985730077e-07,singular,singular,grande,s,Los homólogos [MASK],"[CLS] , Los , hom , ##ólogos , [MASK] , [SEP]",non_morphemic,15.560886765444232
