,Unnamed: 0,lemma,word_form,word_number,n_tokens,tokenization_type,article_probs,article_number,article_type,article,affix,sentence,model_token_inputs,source,surprisal,surprisal_shift,log_odds
6779,6779,paia,paia##s,plur,3,artificial,6.283431139308959e-05,plural,indefinite,Unas,s,[MASK] paia##s,"[CLS] , [MASK] , pa , ##ia , ##s , [SEP]",nonmorphemic,9.6750092739277,0.09582331885551909,-0.09582331885552112
6781,6781,flaia,flaia,sing,2,default,0.0003563537320587,plural,definite,Las,s,[MASK] flaia,"[CLS] , [MASK] , fla , ##ia , [SEP]",nonmorphemic,7.939586691056564,5.890812881041992,-5.890812881042211
6783,6783,flaia,flaias,plur,2,default,0.1194562166929245,plural,definite,Las,s,[MASK] flaias,"[CLS] , [MASK] , fla , ##ias , [SEP]",nonmorphemic,2.124805362253781,-4.728200925590389,4.728200925590423
6785,6785,flaia,flaia##s,plur,3,artificial,0.0434199646115303,plural,definite,Las,s,[MASK] flaia##s,"[CLS] , [MASK] , fla , ##ia , ##s , [SEP]",nonmorphemic,3.1368359295592625,-3.906006830820458,3.9060068308205302
6787,6787,flaia,flaia,sing,2,default,1.8933413230115548e-05,plural,indefinite,Unas,s,[MASK] flaia,"[CLS] , [MASK] , fla , ##ia , [SEP]",nonmorphemic,10.874582301013712,6.395458664953957,-6.395458664953952
6789,6789,flaia,flaias,plur,2,default,0.0015263601671904,plural,indefinite,Unas,s,[MASK] flaias,"[CLS] , [MASK] , fla , ##ias , [SEP]",nonmorphemic,6.484869353528974,-2.1382756442973205,2.13827564429744
6791,6791,flaia,flaia##s,plur,3,artificial,0.0005409326986409,plural,indefinite,Unas,s,[MASK] flaia##s,"[CLS] , [MASK] , fla , ##ia , ##s , [SEP]",nonmorphemic,7.522215688629029,-1.8240013854540802,1.824001385453945
6793,6793,theia,theia,sing,2,default,0.000166021316545,plural,definite,Las,s,[MASK] theia,"[CLS] , [MASK] , the , ##ia , [SEP]",nonmorphemic,8.703394364929771,4.651576490606091,-4.651576490606594
6795,6795,theia,theias,plur,2,default,0.078414611518383,plural,definite,Las,s,[MASK] theias,"[CLS] , [MASK] , the , ##ias , [SEP]",nonmorphemic,2.545744997582821,-4.961706156089132,4.961706156089237
6797,6797,theia,theia##s,plur,3,artificial,0.0120703894644975,plural,definite,Las,s,[MASK] theia##s,"[CLS] , [MASK] , the , ##ia , ##s , [SEP]",nonmorphemic,4.416999977243513,-2.9309077350482164,2.9309077350483426
6799,6799,theia,theia,sing,2,default,4.560844899970107e-06,plural,indefinite,Unas,s,[MASK] theia,"[CLS] , [MASK] , the , ##ia , [SEP]",nonmorphemic,12.298002666519976,5.98810238687156,-5.988102386871519
6801,6801,theia,theias,plur,2,default,0.0005428399890661,plural,indefinite,Unas,s,[MASK] theias,"[CLS] , [MASK] , the , ##ias , [SEP]",nonmorphemic,7.5186959608930914,-2.2043723484918294,2.204372348491783
6803,6803,theia,theia##s,plur,3,artificial,0.0001192050694953,plural,indefinite,Unas,s,[MASK] theia##s,"[CLS] , [MASK] , the , ##ia , ##s , [SEP]",nonmorphemic,9.034665274913838,-0.3289937909235885,0.3289937909230425
6805,6805,sproia,sproia,sing,3,default,0.00046528907842,plural,definite,Las,s,[MASK] sproia,"[CLS] , [MASK] , sp , ##ro , ##ia , [SEP]",nonmorphemic,7.672851671514596,3.258965936939057,-3.2589659369391097
6807,6807,sproia,sproias,plur,3,default,0.0258735213428735,plural,definite,Las,s,[MASK] sproias,"[CLS] , [MASK] , sp , ##ro , ##ias , [SEP]",nonmorphemic,3.654535175198646,-3.8316197282435587,3.83161972824359
6809,6809,sproia,sproia##s,plur,4,artificial,0.0047519695945084,plural,definite,Las,s,[MASK] sproia##s,"[CLS] , [MASK] , sp , ##ro , ##ia , ##s , [SEP]",nonmorphemic,5.349196095404299,-0.6143703902245159,0.6143703902245241
6811,6811,sproia,sproia,sing,3,default,3.143104549963027e-05,plural,indefinite,Unas,s,[MASK] sproia,"[CLS] , [MASK] , sp , ##ro , ##ia , [SEP]",nonmorphemic,10.367714443322736,3.725363692758288,-3.7253636927582234
6813,6813,sproia,sproias,plur,3,default,0.0004655281663872,plural,indefinite,Unas,s,[MASK] sproias,"[CLS] , [MASK] , sp , ##ro , ##ias , [SEP]",nonmorphemic,7.672337955264077,-1.963149501258619,1.9631495012585534
6815,6815,sproia,sproia##s,plur,4,artificial,0.0001296441478189,plural,indefinite,Unas,s,[MASK] sproia##s,"[CLS] , [MASK] , sp , ##ro , ##ia , ##s , [SEP]",nonmorphemic,8.950717185302198,0.8900223091265769,-0.8900223091265292
6817,6817,vao,vao,sing,2,default,0.000231940546655,plural,definite,Los,s,[MASK] vao,"[CLS] , [MASK] , va , ##o , [SEP]",nonmorphemic,8.36902948355699,5.564220467542411,-5.564220467542825
6819,6819,vao,vaos,plur,2,default,0.0744469910860061,plural,definite,Los,s,[MASK] vaos,"[CLS] , [MASK] , va , ##os , [SEP]",nonmorphemic,2.597667935900453,-5.962662206598704,5.962662206598715
6821,6821,vao,vao##s,plur,3,artificial,0.0363033823668956,plural,definite,Los,s,[MASK] vao##s,"[CLS] , [MASK] , va , ##o , ##s , [SEP]",nonmorphemic,3.31584436390075,-4.129609597931715,4.129609597931858
6823,6823,vao,vao,sing,2,default,4.573480509861838e-06,plural,indefinite,Unos,s,[MASK] vao,"[CLS] , [MASK] , va , ##o , [SEP]",nonmorphemic,12.295236043395786,7.719789500357308,-7.719789500357302
6825,6825,vao,vaos,plur,2,default,0.0003914891858585,plural,indefinite,Unos,s,[MASK] vaos,"[CLS] , [MASK] , va , ##os , [SEP]",nonmorphemic,7.845552665243099,-2.134744674688843,2.1347446746887973
6827,6827,vao,vao##s,plur,3,artificial,0.0002664884668774,plural,indefinite,Unos,s,[MASK] vao##s,"[CLS] , [MASK] , va , ##o , ##s , [SEP]",nonmorphemic,8.230179591551892,-1.2042159951811922,1.2042159951808538
6829,6829,zeo,zeo,sing,2,default,0.0003824870509561,plural,definite,Los,s,[MASK] zeo,"[CLS] , [MASK] , z , ##eo , [SEP]",nonmorphemic,7.8688157589802366,4.1482324897647,-4.148232489764736
6831,6831,zeo,zeos,plur,2,default,0.0352234542369842,plural,definite,Los,s,[MASK] zeos,"[CLS] , [MASK] , z , ##eos , [SEP]",nonmorphemic,3.346043104715711,-4.19771620868786,4.197716208687905
6833,6833,zeo,zeo##s,plur,3,artificial,0.0340783931314945,plural,definite,Los,s,[MASK] zeo##s,"[CLS] , [MASK] , z , ##eo , ##s , [SEP]",nonmorphemic,3.3790917280300747,-2.839161285587767,2.83916128558781
6835,6835,zeo,zeo,sing,2,default,4.236358563503018e-06,plural,indefinite,Unos,s,[MASK] zeo,"[CLS] , [MASK] , z , ##eo , [SEP]",nonmorphemic,12.371806487088133,6.286435168401985,-6.286435168401944
6837,6837,zeo,zeos,plur,2,default,0.0003092805854976,plural,indefinite,Unos,s,[MASK] zeos,"[CLS] , [MASK] , z , ##eos , [SEP]",nonmorphemic,8.081261649407178,-1.2230177389191503,1.223017738919092
6839,6839,zeo,zeo##s,plur,3,artificial,8.67566850502044e-05,plural,indefinite,Unos,s,[MASK] zeo##s,"[CLS] , [MASK] , z , ##eo , ##s , [SEP]",nonmorphemic,9.352403081008902,1.8283082241300432,-1.828308224130016
6841,6841,jaa,jaa,sing,2,default,2.7313648388371803e-05,plural,definite,Las,s,[MASK] jaa,"[CLS] , [MASK] , ja , ##a , [SEP]",nonmorphemic,10.508124039736208,3.9744515675131007,-3.9744515675130523
6843,6843,jaa,jaas,plur,2,default,0.0043627666309475,plural,definite,Las,s,[MASK] jaas,"[CLS] , [MASK] , ja , ##as , [SEP]",nonmorphemic,5.434648874479417,-3.541867224751198,3.5418672247512992
6845,6845,jaa,jaa##s,plur,3,artificial,0.0023065460845828,plural,definite,Las,s,[MASK] jaa##s,"[CLS] , [MASK] , ja , ##a , ##s , [SEP]",nonmorphemic,6.07200407485696,-2.022793745867653,2.0227937458678173
6847,6847,jaa,jaa,sing,2,default,1.917925828820444e-06,plural,indefinite,Unas,s,[MASK] jaa,"[CLS] , [MASK] , ja , ##a , [SEP]",nonmorphemic,13.16426625335586,4.870234006482972,-4.87023400648297
6849,6849,jaa,jaas,plur,2,default,6.763341662008315e-05,plural,indefinite,Unas,s,[MASK] jaas,"[CLS] , [MASK] , ja , ##as , [SEP]",nonmorphemic,9.601408368356084,-1.7174272673401028,1.7174272673401039
6851,6851,jaa,jaa##s,plur,3,artificial,6.604723603231832e-05,plural,indefinite,Unas,s,[MASK] jaa##s,"[CLS] , [MASK] , ja , ##a , ##s , [SEP]",nonmorphemic,9.625140374467774,-0.4894257142415146,0.4894257142415142
6853,6853,mcloa,mcloa,sing,3,default,0.0004773271211888,plural,definite,Las,s,[MASK] mcloa,"[CLS] , [MASK] , m , ##clo , ##a , [SEP]",nonmorphemic,7.647308513465618,4.390140542186037,-4.3901405421861694
6855,6855,mcloa,mcloas,plur,3,default,0.0254413653165102,plural,definite,Las,s,[MASK] mcloas,"[CLS] , [MASK] , m , ##clo , ##as , [SEP]",nonmorphemic,3.671378873848481,-3.7896633309375827,3.789663330937698
6857,6857,mcloa,mcloa##s,plur,4,artificial,0.0019906254019588,plural,definite,Las,s,[MASK] mcloa##s,"[CLS] , [MASK] , m , ##clo , ##a , ##s , [SEP]",nonmorphemic,6.219306417277827,-2.017304795975037,2.017304795975098
6859,6859,mcloa,mcloa,sing,3,default,5.728009455197025e-06,plural,indefinite,Unas,s,[MASK] mcloa,"[CLS] , [MASK] , m , ##clo , ##a , [SEP]",nonmorphemic,12.070142477609489,6.757710943040571,-6.757710943040553
6861,6861,mcloa,mcloas,plur,3,default,0.0002961738500744,plural,indefinite,Unas,s,[MASK] mcloas,"[CLS] , [MASK] , m , ##clo , ##as , [SEP]",nonmorphemic,8.124563944719288,-0.9148245479185633,0.9148245479189504
6863,6863,mcloa,mcloa##s,plur,4,artificial,1.97607914742548e-05,plural,indefinite,Unas,s,[MASK] mcloa##s,"[CLS] , [MASK] , m , ##clo , ##a , ##s , [SEP]",nonmorphemic,10.831810812081583,0.517683926194076,-0.517683926194076
6865,6865,zoo,zoo,sing,2,default,0.0002687345840968,plural,definite,Los,s,[MASK] zoo,"[CLS] , [MASK] , zo , ##o , [SEP]",nonmorphemic,8.221786341667842,6.975003220278966,-6.975003220279038
6867,6867,zoo,zoos,plur,2,default,0.0912962704896926,plural,definite,Los,s,[MASK] zoos,"[CLS] , [MASK] , zo , ##os , [SEP]",nonmorphemic,2.393645341178396,-5.7783289594338685,5.778328959434088
6869,6869,zoo,zoo##s,plur,3,artificial,0.0802325755357742,plural,definite,Los,s,[MASK] zoo##s,"[CLS] , [MASK] , zo , ##o , ##s , [SEP]",nonmorphemic,2.5228256678276244,-3.9251699500138937,3.9251699500139168
6871,6871,zoo,zoo,sing,2,default,4.490232640819158e-06,plural,indefinite,Unos,s,[MASK] zoo,"[CLS] , [MASK] , zo , ##o , [SEP]",nonmorphemic,12.313606044452328,9.127486137364489,-9.127486137364489
6873,6873,zoo,zoos,plur,2,default,0.0005754296435043,plural,indefinite,Unos,s,[MASK] zoos,"[CLS] , [MASK] , zo , ##os , [SEP]",nonmorphemic,7.460393590091944,-1.8572229354298466,1.85722293542981
6875,6875,zoo,zoo##s,plur,3,artificial,0.0005036820075474,plural,indefinite,Unos,s,[MASK] zoo##s,"[CLS] , [MASK] , zo , ##o , ##s , [SEP]",nonmorphemic,7.593565426423489,0.834564677574738,-0.8345646775748554
6877,6877,wao,wao,sing,3,default,0.0005297904717735,plural,definite,Los,s,[MASK] wao,"[CLS] , [MASK] , w , ##a , ##o , [SEP]",nonmorphemic,7.543028965860331,1.6647930293727278,-1.6647930293729047
6879,6879,wao,waos,plur,3,default,0.0123823313042521,plural,definite,Los,s,[MASK] waos,"[CLS] , [MASK] , w , ##a , ##os , [SEP]",nonmorphemic,4.391484717317508,-1.7687249288466669,1.7687249288466873
6881,6881,wao,wao##s,plur,4,artificial,0.0030787822324782,plural,definite,Los,s,[MASK] wao##s,"[CLS] , [MASK] , w , ##a , ##o , ##s , [SEP]",nonmorphemic,5.7832211392450645,0.2783722890804743,-0.2783722890804847
6883,6883,wao,wao,sing,3,default,4.741494194604456e-06,plural,indefinite,Unos,s,[MASK] wao,"[CLS] , [MASK] , w , ##a , ##o , [SEP]",nonmorphemic,12.25915824100291,6.141261504487493,-6.141261504487474
6885,6885,wao,waos,plur,3,default,3.854008537018672e-05,plural,indefinite,Unos,s,[MASK] waos,"[CLS] , [MASK] , w , ##a , ##os , [SEP]",nonmorphemic,10.163811679874469,3.327673917326937,-3.3276739173268757
6887,6887,wao,wao##s,plur,4,artificial,1.7890975868795067e-05,plural,indefinite,Unos,s,[MASK] wao##s,"[CLS] , [MASK] , w , ##a , ##o , ##s , [SEP]",nonmorphemic,10.931214113647668,5.233168930858497,-5.233168930858497
6889,6889,yea,yea,sing,2,default,4.700259887613356e-05,plural,definite,Las,s,[MASK] yea,"[CLS] , [MASK] , ye , ##a , [SEP]",nonmorphemic,9.965307662546056,5.404178597385928,-5.404178597385921
6891,6891,yea,yeas,plur,2,default,0.0279712434858083,plural,definite,Las,s,[MASK] yeas,"[CLS] , [MASK] , ye , ##as , [SEP]",nonmorphemic,3.5765783149156465,-5.258543937532069,5.258543937532361
6893,6893,yea,yea##s,plur,3,artificial,0.0132759362459182,plural,definite,Las,s,[MASK] yea##s,"[CLS] , [MASK] , ye , ##a , ##s , [SEP]",nonmorphemic,4.321802187341553,-4.546348117104487,4.546348117104932
6895,6895,yea,yea,sing,2,default,1.24981454519002e-06,plural,indefinite,Unas,s,[MASK] yea,"[CLS] , [MASK] , ye , ##a , [SEP]",nonmorphemic,13.592515381505052,7.011353474866094,-7.011353474866025
6897,6897,yea,yeas,plur,2,default,0.0001292794477194,plural,indefinite,Unas,s,[MASK] yeas,"[CLS] , [MASK] , ye , ##as , [SEP]",nonmorphemic,8.953534235172652,-2.244164486027703,2.2441644860272802
6899,6899,yea,yea##s,plur,3,artificial,0.0001018481489154,plural,indefinite,Unas,s,[MASK] yea##s,"[CLS] , [MASK] , ye , ##a , ##s , [SEP]",nonmorphemic,9.19202759007173,-1.907630979456508,1.9076309794560062
6901,6901,hypoo,hypoo,sing,4,default,0.0002662659098859,plural,definite,Los,s,[MASK] hypoo,"[CLS] , [MASK] , h , ##y , ##po , ##o , [SEP]",nonmorphemic,8.231015087285595,3.356442411893134,-3.356442411893451
6903,6903,hypoo,hypoos,plur,4,default,0.0168223716318607,plural,definite,Los,s,[MASK] hypoos,"[CLS] , [MASK] , h , ##y , ##po , ##os , [SEP]",nonmorphemic,4.085045633671844,-3.3513274518920007,3.3513274518921388
6905,6905,hypoo,hypoo##s,plur,5,artificial,0.0084340320900082,plural,definite,Los,s,[MASK] hypoo##s,"[CLS] , [MASK] , h , ##y , ##po , ##o , ##s , [SEP]",nonmorphemic,4.775480318826466,-2.2984024062842012,2.298402406284259
6907,6907,hypoo,hypoo,sing,4,default,1.3513105159290717e-06,plural,indefinite,Unos,s,[MASK] hypoo,"[CLS] , [MASK] , h , ##y , ##po , ##o , [SEP]",nonmorphemic,13.51443568384942,7.172823931890216,-7.172823931890199
6909,6909,hypoo,hypoos,plur,4,default,1.1241962056374176e-05,plural,indefinite,Unos,s,[MASK] hypoos,"[CLS] , [MASK] , h , ##y , ##po , ##os , [SEP]",nonmorphemic,11.395857168556946,2.9448222438761533,-2.944822243876056
6911,6911,hypoo,hypoo##s,plur,5,artificial,1.931903352669906e-05,plural,indefinite,Unos,s,[MASK] hypoo##s,"[CLS] , [MASK] , h , ##y , ##po , ##o , ##s , [SEP]",nonmorphemic,10.854419754929149,3.270532541629822,-3.2705325416296636
6913,6913,cycla,cycla,sing,3,default,0.0002875899372156,plural,definite,Las,s,[MASK] cycla,"[CLS] , [MASK] , c , ##y , ##cla , [SEP]",nonmorphemic,8.153974921548452,3.691840138610462,-3.6918401386107007
6915,6915,cycla,cyclas,plur,3,default,0.0174164734780788,plural,definite,Las,s,[MASK] cyclas,"[CLS] , [MASK] , c , ##y , ##clas , [SEP]",nonmorphemic,4.050338769034567,-4.491562800073745,4.49156280007402
6917,6917,cycla,cycla##s,plur,4,artificial,0.0060504539869725,plural,definite,Las,s,[MASK] cycla##s,"[CLS] , [MASK] , c , ##y , ##cla , ##s , [SEP]",nonmorphemic,5.107621970585664,-3.0445805032070803,3.044580503207338
6919,6919,cycla,cycla,sing,3,default,1.9051445633522235e-05,plural,indefinite,Unas,s,[MASK] cycla,"[CLS] , [MASK] , c , ##y , ##cla , [SEP]",nonmorphemic,10.868367572996648,4.683854589497941,-4.683854589497894
6921,6921,cycla,cyclas,plur,3,default,0.000244155380642,plural,indefinite,Unas,s,[MASK] cyclas,"[CLS] , [MASK] , c , ##y , ##clas , [SEP]",nonmorphemic,8.317705729435911,-1.5851315891995252,1.5851315891993543
6923,6923,cycla,cycla##s,plur,4,artificial,9.88319079624489e-05,plural,indefinite,Unas,s,[MASK] cycla##s,"[CLS] , [MASK] , c , ##y , ##cla , ##s , [SEP]",nonmorphemic,9.222090050263706,-1.0778065270869615,1.077806527086963
6925,6925,sraia,sraia,sing,3,default,0.0003791893541347,plural,definite,Las,s,[MASK] sraia,"[CLS] , [MASK] , sr , ##ai , ##a , [SEP]",nonmorphemic,7.877474862516736,5.085032930007829,-5.085032930007889
6927,6927,sraia,sraias,plur,3,default,0.0209602043032646,plural,definite,Las,s,[MASK] sraias,"[CLS] , [MASK] , sr , ##ai , ##as , [SEP]",nonmorphemic,3.865129672283641,-3.523490062141848,3.523490062141931
6929,6929,sraia,sraia##s,plur,4,artificial,0.0037095588631927,plural,definite,Las,s,[MASK] sraia##s,"[CLS] , [MASK] , sr , ##ai , ##a , ##s , [SEP]",nonmorphemic,5.5968423142323145,-2.088390333999519,2.0883903339996466
6931,6931,sraia,sraia,sing,3,default,3.96946643377305e-06,plural,indefinite,Unas,s,[MASK] sraia,"[CLS] , [MASK] , sr , ##ai , ##a , [SEP]",nonmorphemic,12.436878871850992,6.874822675849906,-6.874822675849905
6933,6933,sraia,sraias,plur,3,default,7.86535456427373e-05,plural,indefinite,Unas,s,[MASK] sraias,"[CLS] , [MASK] , sr , ##ai , ##as , [SEP]",nonmorphemic,9.450457848195288,-0.13214585354883113,0.13214585354883243
6935,6935,sraia,sraia##s,plur,4,artificial,3.5677949199453e-05,plural,indefinite,Unas,s,[MASK] sraia##s,"[CLS] , [MASK] , sr , ##ai , ##a , ##s , [SEP]",nonmorphemic,10.240977729498171,0.6283244705858184,-0.6283244705858192
6937,6937,physeo,physeo,sing,3,default,0.0001920015056384,plural,definite,Los,s,[MASK] physeo,"[CLS] , [MASK] , p , ##hy , ##seo , [SEP]",nonmorphemic,8.558007344100194,5.3040008977670965,-5.304000897767475
6939,6939,physeo,physeos,plur,3,default,0.0166078303009271,plural,definite,Los,s,[MASK] physeos,"[CLS] , [MASK] , p , ##hy , ##seos , [SEP]",nonmorphemic,4.097880989962281,-5.27857722356833,5.278577223568329
6941,6941,physeo,physeo##s,plur,4,artificial,0.0320126786828041,plural,definite,Los,s,[MASK] physeo##s,"[CLS] , [MASK] , p , ##hy , ##seo , ##s , [SEP]",nonmorphemic,3.4416232458147773,-3.8224039643542653,3.822403964354356
6943,6943,physeo,physeo,sing,3,default,1.4309739526652263e-06,plural,indefinite,Unos,s,[MASK] physeo,"[CLS] , [MASK] , p , ##hy , ##seo , [SEP]",nonmorphemic,13.45715525974624,7.902789999563648,-7.902789999563634
6945,6945,physeo,physeos,plur,3,default,0.0004420300829224,plural,indefinite,Unos,s,[MASK] physeos,"[CLS] , [MASK] , p , ##hy , ##seos , [SEP]",nonmorphemic,7.724132617292142,-1.4085640828113455,1.4085640828117514
6947,6947,physeo,physeo##s,plur,4,artificial,7.981066300999373e-05,plural,indefinite,Unos,s,[MASK] physeo##s,"[CLS] , [MASK] , p , ##hy , ##seo , ##s , [SEP]",nonmorphemic,9.435853440755974,1.2022622493220716,-1.2022622493217048
6949,6949,smaa,smaa,sing,3,default,6.188854604260996e-05,plural,definite,Las,s,[MASK] smaa,"[CLS] , [MASK] , s , ##ma , ##a , [SEP]",nonmorphemic,9.690175435095036,5.382973202126705,-5.382973202126701
6951,6951,smaa,smaas,plur,3,default,0.0043268678709864,plural,definite,Las,s,[MASK] smaas,"[CLS] , [MASK] , s , ##ma , ##as , [SEP]",nonmorphemic,5.442911354145888,-1.5159464219795584,1.515946421979579
6953,6953,smaa,smaa##s,plur,4,artificial,0.0005236020660959,plural,definite,Las,s,[MASK] smaa##s,"[CLS] , [MASK] , s , ##ma , ##a , ##s , [SEP]",nonmorphemic,7.554778577993002,0.8616866708923894,-0.8616866708923651
6955,6955,smaa,smaa,sing,3,default,1.756951178322197e-06,plural,indefinite,Unas,s,[MASK] smaa,"[CLS] , [MASK] , s , ##ma , ##a , [SEP]",nonmorphemic,13.251930536099165,6.430980682888193,-6.430980682888153
6957,6957,smaa,smaas,plur,3,default,6.362895510392264e-05,plural,indefinite,Unas,s,[MASK] smaas,"[CLS] , [MASK] , s , ##ma , ##as , [SEP]",nonmorphemic,9.662441922292052,0.4795789447553158,-0.4795789447545489
6959,6959,smaa,smaa##s,plur,4,artificial,1.1473170161480084e-05,plural,indefinite,Unas,s,[MASK] smaa##s,"[CLS] , [MASK] , s , ##ma , ##a , ##s , [SEP]",nonmorphemic,11.375499277785094,2.5992237048431495,-2.5992237048425157
6961,6961,smo,smo,sing,2,default,0.0001591290347278,plural,definite,Los,s,[MASK] smo,"[CLS] , [MASK] , s , ##mo , [SEP]",nonmorphemic,8.745795145695276,4.100538777780136,-4.100538777780206
6963,6963,smo,smos,plur,2,default,0.0095586413517594,plural,definite,Los,s,[MASK] smos,"[CLS] , [MASK] , s , ##mos , [SEP]",nonmorphemic,4.650309680035345,-1.9327579368743972,1.9327579368744352
6965,6965,smo,smo##s,plur,3,artificial,0.0043103783391416,plural,definite,Los,s,[MASK] smo##s,"[CLS] , [MASK] , s , ##mo , ##s , [SEP]",nonmorphemic,5.44672959701568,-1.9353723812583077,1.9353723812583647
6967,6967,smo,smo,sing,2,default,2.780880095087923e-06,plural,indefinite,Unos,s,[MASK] smo,"[CLS] , [MASK] , s , ##mo , [SEP]",nonmorphemic,12.79274309939603,6.0694690205350526,-6.069469020535006
6969,6969,smo,smos,plur,2,default,0.0001368059456581,plural,indefinite,Unos,s,[MASK] smos,"[CLS] , [MASK] , s , ##mos , [SEP]",nonmorphemic,8.896947091307092,1.5619506005176138,-1.5619506005177897
6971,6971,smo,smo##s,plur,3,artificial,2.558448613854125e-05,plural,indefinite,Unos,s,[MASK] smo##s,"[CLS] , [MASK] , s , ##mo , ##s , [SEP]",nonmorphemic,10.5735244003904,2.1055683555653335,-2.105568355564922
6973,6973,schmaa,schmaa,sing,4,default,0.0001876151945907,plural,definite,Las,s,[MASK] schmaa,"[CLS] , [MASK] , s , ##ch , ##ma , ##a , [SEP]",nonmorphemic,8.581117530051769,3.854514065274296,-3.854514065274622
6975,6975,schmaa,schmaas,plur,4,default,0.0050927745178341,plural,definite,Las,s,[MASK] schmaas,"[CLS] , [MASK] , s , ##ch , ##ma , ##as , [SEP]",nonmorphemic,5.279932505015924,-2.0396003135073197,2.039600313507444
6977,6977,schmaa,schmaa##s,plur,5,artificial,0.0006567640230059,plural,definite,Las,s,[MASK] schmaa##s,"[CLS] , [MASK] , s , ##ch , ##ma , ##a , ##s , [SEP]",nonmorphemic,7.328185777504824,0.9790734770081482,-0.9790734770082057
6979,6979,schmaa,schmaa,sing,4,default,2.542475613154238e-06,plural,indefinite,Unas,s,[MASK] schmaa,"[CLS] , [MASK] , s , ##ch , ##ma , ##a , [SEP]",nonmorphemic,12.882372300749443,5.8664889630748185,-5.866488963074719
6981,6981,schmaa,schmaas,plur,4,default,5.66763301321771e-05,plural,indefinite,Unas,s,[MASK] schmaas,"[CLS] , [MASK] , s , ##ch , ##ma , ##as , [SEP]",nonmorphemic,9.778153892376706,0.5306196157595515,-0.5306196157595506
6983,6983,schmaa,schmaa##s,plur,5,artificial,1.4561972420779055e-05,plural,indefinite,Unas,s,[MASK] schmaa##s,"[CLS] , [MASK] , s , ##ch , ##ma , ##a , ##s , [SEP]",nonmorphemic,11.137097055910658,2.9257330017289007,-2.925733001728631
6985,6985,strea,strea,sing,2,default,0.000190405306057,plural,definite,Las,s,[MASK] strea,"[CLS] , [MASK] , st , ##rea , [SEP]",nonmorphemic,8.5663555680485,3.8015228984915828,-3.8015228984919567
6987,6987,strea,streas,plur,2,default,0.0203747041523456,plural,definite,Las,s,[MASK] streas,"[CLS] , [MASK] , st , ##reas , [SEP]",nonmorphemic,3.893461140090903,-3.423228829306359,3.4232288293064324
6989,6989,strea,strea##s,plur,3,artificial,0.0022817873395979,plural,definite,Las,s,[MASK] strea##s,"[CLS] , [MASK] , st , ##rea , ##s , [SEP]",nonmorphemic,6.082796222244981,-2.503580514186866,2.5035805141873753
6991,6991,strea,strea,sing,2,default,2.5528884179948363e-06,plural,indefinite,Unas,s,[MASK] strea,"[CLS] , [MASK] , st , ##rea , [SEP]",nonmorphemic,12.878285126890065,6.0473159964484475,-6.047315996448365
6993,6993,strea,streas,plur,2,default,0.0001574908674228,plural,indefinite,Unas,s,[MASK] streas,"[CLS] , [MASK] , st , ##reas , [SEP]",nonmorphemic,8.756143085996307,-1.2488526629307604,1.2488526629301668
6995,6995,strea,strea##s,plur,3,artificial,2.4720613509998657e-05,plural,indefinite,Unas,s,[MASK] strea##s,"[CLS] , [MASK] , st , ##rea , ##s , [SEP]",nonmorphemic,10.607873107317111,0.7617769085577937,-0.7617769085577959
6997,6997,schnua,schnua,sing,4,default,0.0004838046734221,plural,definite,Las,s,[MASK] schnua,"[CLS] , [MASK] , s , ##ch , ##nu , ##a , [SEP]",nonmorphemic,7.633829300012498,2.7729853734264145,-2.772985373426467
6999,6999,schnua,schnuas,plur,4,default,0.0047934148460626,plural,definite,Las,s,[MASK] schnuas,"[CLS] , [MASK] , s , ##ch , ##nu , ##as , [SEP]",nonmorphemic,5.340512210064665,-1.3989038124340771,1.3989038124340984
7001,7001,schnua,schnua##s,plur,5,artificial,0.0005929028848186,plural,definite,Las,s,[MASK] schnua##s,"[CLS] , [MASK] , s , ##ch , ##nu , ##a , ##s , [SEP]",nonmorphemic,7.430479941655412,1.204969402195256,-1.2049694021952546
7003,7003,schnua,schnua,sing,4,default,6.988072982494487e-06,plural,indefinite,Unas,s,[MASK] schnua,"[CLS] , [MASK] , s , ##ch , ##nu , ##a , [SEP]",nonmorphemic,11.871305721772403,4.725048580409497,-4.725048580409426
7005,7005,schnua,schnuas,plur,4,default,5.141886867932044e-05,plural,indefinite,Unas,s,[MASK] schnuas,"[CLS] , [MASK] , s , ##ch , ##nu , ##as , [SEP]",nonmorphemic,9.8755053579376,1.2448128958672875,-1.2448128958671858
7007,7007,schnua,schnua##s,plur,5,artificial,1.122569210565416e-05,plural,indefinite,Unas,s,[MASK] schnua##s,"[CLS] , [MASK] , s , ##ch , ##nu , ##a , ##s , [SEP]",nonmorphemic,11.397305468717402,3.171886017066658,-3.1718860170664898
7009,7009,roo,roo,sing,2,default,0.0002902237465605,plural,definite,Los,s,[MASK] roo,"[CLS] , [MASK] , ro , ##o , [SEP]",nonmorphemic,8.14485839260379,5.232882979080806,-5.232882979080853
7011,7011,roo,roos,plur,2,default,0.0494806542992591,plural,definite,Los,s,[MASK] roos,"[CLS] , [MASK] , ro , ##os , [SEP]",nonmorphemic,3.006173508035596,-3.8014364059237686,3.801436405923826
