,Unnamed: 0,lemma,word_form,word_number,n_tokens,tokenization_type,verb_probs,article_number,verb_number,verb,affix,sentence,model_token_inputs,source,surprisal,surprisal_shift,log_odds
2241,2241,mantilla,mantillas,plur,2,default,0.0302367769181728,plural,plural,son,s,Las mantillas [MASK],"[CLS] , Las , man , ##tillas , [MASK] , [SEP]",non_morphemic,3.4986963167449736,-4.831963442540532,4.83196344254081
2243,2243,mantilla,mantilla##s,plur,3,artificial,0.0533549152314662,plural,plural,son,s,Las mantilla##s [MASK],"[CLS] , Las , man , ##tilla , ##s , [MASK] , [SEP]",non_morphemic,2.9307891736794422,-5.401930876537926,5.401930876538184
2245,2245,disgusto,disgusto,sing,2,default,0.0006401989958249,plural,plural,son,s,El disgusto [MASK],"[CLS] , El , disgust , ##o , [MASK] , [SEP]",non_morphemic,7.353731498963164,3.9902344580461553,-3.9902344580461575
2247,2247,disgusto,disgustos,plur,2,default,0.0674557834863662,plural,plural,son,s,Los disgustos [MASK],"[CLS] , Los , disgust , ##os , [MASK] , [SEP]",non_morphemic,2.6962829552100844,-4.814196514843719,4.814196514843769
2249,2249,disgusto,disgusto##s,plur,3,artificial,0.0824924707412719,plural,plural,son,s,Los disgusto##s [MASK],"[CLS] , Los , disgust , ##o , ##s , [MASK] , [SEP]",non_morphemic,2.495048253548448,-5.114250255293742,5.114250255293783
2251,2251,singularidad,singularidad,sing,2,default,0.0006841064896434,plural,plural,son,es,La singularidad [MASK],"[CLS] , La , singular , ##idad , [MASK] , [SEP]",non_morphemic,7.287396965846389,2.9906630433975874,-2.9906630433976633
2253,2253,singularidad,singularidades,plur,2,default,0.0182492472231388,plural,plural,son,es,Las singularidades [MASK],"[CLS] , Las , singular , ##idades , [MASK] , [SEP]",non_morphemic,4.003631447851549,-3.4062858726493292,3.4062858726494287
2255,2255,singularidad,singularidad##es,plur,3,artificial,0.027417529374361,plural,plural,son,es,Las singularidad##es [MASK],"[CLS] , Las , singular , ##idad , ##es , [MASK] , [SEP]",non_morphemic,3.5965727119577826,-4.177274193695268,4.177274193695429
2257,2257,marcaje,marcaje,sing,2,default,0.0006080409511923,plural,plural,son,s,El marcaje [MASK],"[CLS] , El , marca , ##je , [MASK] , [SEP]",non_morphemic,7.405268324331447,4.103413628617615,-4.103413628617745
2259,2259,marcaje,marcajes,plur,2,default,0.1510592550039291,plural,plural,son,s,Los marcajes [MASK],"[CLS] , Los , marca , ##jes , [MASK] , [SEP]",non_morphemic,1.8900831018981588,-5.416459098928152,5.416459098928166
2261,2261,marcaje,marcaje##s,plur,3,artificial,0.1827755719423294,plural,plural,son,s,Los marcaje##s [MASK],"[CLS] , Los , marca , ##je , ##s , [MASK] , [SEP]",non_morphemic,1.6994962615923372,-5.520764809269176,5.520764809269231
2263,2263,dividendo,dividendo,sing,2,default,0.0007567568100057,plural,plural,son,s,El dividendo [MASK],"[CLS] , El , dividen , ##do , [MASK] , [SEP]",non_morphemic,7.186468611086413,4.299302522345153,-4.299302522345223
2265,2265,dividendo,dividendos,plur,2,default,0.1708895713090896,plural,plural,son,s,Los dividendos [MASK],"[CLS] , Los , dividen , ##dos , [MASK] , [SEP]",non_morphemic,1.7667377129045592,-5.85830026246204,5.858300262462143
2267,2267,dividendo,dividendo##s,plur,3,artificial,0.1847975999116897,plural,plural,son,s,Los dividendo##s [MASK],"[CLS] , Los , dividen , ##do , ##s , [MASK] , [SEP]",non_morphemic,1.6884941073497477,-5.7075056618435625,5.707505661843615
2269,2269,cota,cota,sing,2,default,0.000158787210239,plural,plural,son,s,La cota [MASK],"[CLS] , La , co , ##ta , [MASK] , [SEP]",non_morphemic,8.747945552450824,4.695622440399695,-4.695622440400303
2271,2271,cota,cotas,plur,2,default,0.075110949575901,plural,plural,son,s,Las cotas [MASK],"[CLS] , Las , co , ##tas , [MASK] , [SEP]",non_morphemic,2.588788930894407,-4.106053774496069,4.106053774496125
2273,2273,cota,cota##s,plur,3,artificial,0.0603025704622268,plural,plural,son,s,Las cota##s [MASK],"[CLS] , Las , co , ##ta , ##s , [MASK] , [SEP]",non_morphemic,2.808380548259914,-4.380383522005262,4.380383522005373
2275,2275,interventor,interventor,sing,2,default,4.3463631300255656e-05,plural,plural,son,es,El interventor [MASK],"[CLS] , El , interven , ##tor , [MASK] , [SEP]",non_morphemic,10.043586031627536,3.5560664516310787,-3.5560664516310165
2277,2277,interventor,interventores,plur,2,default,0.0111683504655957,plural,plural,son,es,Los interventores [MASK],"[CLS] , Los , interven , ##tores , [MASK] , [SEP]",non_morphemic,4.494671352222793,-4.846075095233355,4.846075095233354
2279,2279,interventor,interventor##es,plur,3,artificial,0.0026643914170563,plural,plural,son,es,Los interventor##es [MASK],"[CLS] , Los , interven , ##tor , ##es , [MASK] , [SEP]",non_morphemic,5.927779608772458,-4.243123066234861,4.243123066234855
2281,2281,reyerta,reyerta,sing,2,default,0.0003288664738647,plural,plural,son,s,La reyerta [MASK],"[CLS] , La , rey , ##erta , [MASK] , [SEP]",non_morphemic,8.019858744094531,2.9468984438102117,-2.9468984438103965
2283,2283,reyerta,reyertas,plur,2,default,0.033391959965229,plural,plural,son,s,Las reyertas [MASK],"[CLS] , Las , rey , ##ertas , [MASK] , [SEP]",non_morphemic,3.399440127581017,-3.359464113785169,3.359464113785183
2285,2285,reyerta,reyerta##s,plur,3,artificial,0.0295248124748468,plural,plural,son,s,Las reyerta##s [MASK],"[CLS] , Las , rey , ##erta , ##s , [MASK] , [SEP]",non_morphemic,3.52252426832119,-4.355336120874898,4.355336120875081
2287,2287,fascista,fascista,sing,2,default,0.0003679656947497,plural,plural,son,s,El fascista [MASK],"[CLS] , El , fas , ##cista , [MASK] , [SEP]",non_morphemic,7.907520844929454,3.135037034846585,-3.13503703484665
2289,2289,fascista,fascistas,plur,2,default,0.0170970503240823,plural,plural,son,s,Los fascistas [MASK],"[CLS] , Los , fas , ##cistas , [MASK] , [SEP]",non_morphemic,4.068849326020309,-4.181407444480457,4.181407444480734
2291,2291,fascista,fascista##s,plur,3,artificial,0.0152070820331573,plural,plural,son,s,Los fascista##s [MASK],"[CLS] , Los , fas , ##cista , ##s , [MASK] , [SEP]",non_morphemic,4.185994036404397,-4.646051402664986,4.646051402665328
2293,2293,bañista,bañista,sing,2,default,8.92300668056123e-05,plural,plural,son,s,El bañista [MASK],"[CLS] , El , bañ , ##ista , [MASK] , [SEP]",non_morphemic,9.324292503362454,3.1251774361754885,-3.1251774361754596
2295,2295,bañista,bañistas,plur,2,default,0.0168644823133945,plural,plural,son,s,Los bañistas [MASK],"[CLS] , Los , bañ , ##istas , [MASK] , [SEP]",non_morphemic,4.082545506854592,-4.934922240744193,4.934922240744992
2297,2297,bañista,bañista##s,plur,3,artificial,0.0411583483219146,plural,plural,son,s,Los bañista##s [MASK],"[CLS] , Los , bañ , ##ista , ##s , [MASK] , [SEP]",non_morphemic,3.190328497054813,-4.947532680773916,4.947532680774
2299,2299,pormenor,pormenor,sing,2,default,0.0041258502751588,plural,plural,son,es,El pormenor [MASK],"[CLS] , El , pormen , ##or , [MASK] , [SEP]",non_morphemic,5.490483153125564,1.9427584659695603,-1.942758465969579
2301,2301,pormenor,pormenores,plur,2,default,0.0369279459118843,plural,plural,son,es,Los pormenores [MASK],"[CLS] , Los , pormen , ##ores , [MASK] , [SEP]",non_morphemic,3.29878667278875,-4.194223452799203,4.194223452799371
2303,2303,pormenor,pormenor##es,plur,3,artificial,0.0388224720954895,plural,plural,son,es,Los pormenor##es [MASK],"[CLS] , Los , pormen , ##or , ##es , [MASK] , [SEP]",non_morphemic,3.2487560222927896,-4.511065090160962,4.511065090161026
2305,2305,estera,estera,sing,2,default,0.0005271456902846,plural,plural,son,s,La estera [MASK],"[CLS] , La , ester , ##a , [MASK] , [SEP]",non_morphemic,7.548033595475694,4.868616993713468,-4.868616993713599
2307,2307,estera,esteras,plur,2,default,0.0818958058953285,plural,plural,son,s,Las esteras [MASK],"[CLS] , Las , ester , ##as , [MASK] , [SEP]",non_morphemic,2.5023074995036425,-5.394119239381597,5.394119239381673
2309,2309,estera,estera##s,plur,3,artificial,0.0784696489572525,plural,plural,son,s,Las estera##s [MASK],"[CLS] , Las , ester , ##a , ##s , [MASK] , [SEP]",non_morphemic,2.545043366444548,-5.642487501935618,5.6424875019359
2311,2311,constructor,constructor,sing,2,default,0.0002853854675777,plural,plural,son,es,El constructor [MASK],"[CLS] , El , construc , ##tor , [MASK] , [SEP]",non_morphemic,8.161669773707377,4.054507783040425,-4.054507783040512
2313,2313,constructor,constructores,plur,2,default,0.1061620563268661,plural,plural,son,es,Los constructores [MASK],"[CLS] , Los , construc , ##tores , [MASK] , [SEP]",non_morphemic,2.242788519073569,-6.035169006665825,6.035169006666012
2315,2315,constructor,constructor##es,plur,3,artificial,0.1131769120693206,plural,plural,son,es,Los constructor##es [MASK],"[CLS] , Los , construc , ##tor , ##es , [MASK] , [SEP]",non_morphemic,2.1788030909999083,-5.828878427735033,5.8288784277351064
2317,2317,escudería,escudería,sing,2,default,0.0004280472639948,plural,plural,son,s,La escudería [MASK],"[CLS] , La , escu , ##dería , [MASK] , [SEP]",non_morphemic,7.756276938584986,4.059417238847928,-4.059417238847957
2319,2319,escudería,escuderías,plur,2,default,0.0620267987251281,plural,plural,son,s,Las escuderías [MASK],"[CLS] , Las , escu , ##derías , [MASK] , [SEP]",non_morphemic,2.7801887498226976,-5.583760688933252,5.583760688933568
2321,2321,escudería,escudería##s,plur,3,artificial,0.1009186431765556,plural,plural,son,s,Las escudería##s [MASK],"[CLS] , Las , escu , ##dería , ##s , [MASK] , [SEP]",non_morphemic,2.293440599844292,-6.274898966818217,6.274898966818431
2323,2323,paseante,paseante,sing,2,default,0.0002588681818451,plural,plural,son,s,El paseante [MASK],"[CLS] , El , pase , ##ante , [MASK] , [SEP]",non_morphemic,8.259191576228691,3.626963716914717,-3.6269637169149953
2325,2325,paseante,paseantes,plur,2,default,0.0569811537861824,plural,plural,son,s,Los paseantes [MASK],"[CLS] , Los , pase , ##antes , [MASK] , [SEP]",non_morphemic,2.865034701149632,-5.715524689367189,5.715524689367595
2327,2327,paseante,paseante##s,plur,3,artificial,0.0884817764163017,plural,plural,son,s,Los paseante##s [MASK],"[CLS] , Los , pase , ##ante , ##s , [MASK] , [SEP]",non_morphemic,2.424958664371885,-6.027014801598583,6.027014801598816
2329,2329,pitido,pitido,sing,2,default,0.0012203078949823,plural,plural,son,s,El pitido [MASK],"[CLS] , El , pit , ##ido , [MASK] , [SEP]",non_morphemic,6.708652079141273,1.8369698320861163,-1.8369698320861885
2331,2331,pitido,pitidos,plur,2,default,0.0938932672142982,plural,plural,son,s,Los pitidos [MASK],"[CLS] , Los , pit , ##idos , [MASK] , [SEP]",non_morphemic,2.365596596996772,-5.789786792462223,5.789786792462497
2333,2333,pitido,pitido##s,plur,3,artificial,0.0623585544526577,plural,plural,son,s,Los pitido##s [MASK],"[CLS] , Los , pit , ##ido , ##s , [MASK] , [SEP]",non_morphemic,2.7748544157434423,-5.945875135611059,5.945875135611322
2335,2335,pera,pera,sing,2,default,8.078592509264126e-05,plural,plural,son,s,La pera [MASK],"[CLS] , La , per , ##a , [MASK] , [SEP]",non_morphemic,9.423707802008837,4.842847841142354,-4.842847841142345
2337,2337,pera,peras,plur,2,default,0.0331735275685787,plural,plural,son,s,Las peras [MASK],"[CLS] , Las , per , ##as , [MASK] , [SEP]",non_morphemic,3.406003083514379,-5.232437151379424,5.232437151379502
2339,2339,pera,pera##s,plur,3,artificial,0.0213820375502109,plural,plural,son,s,Las pera##s [MASK],"[CLS] , Las , per , ##a , ##s , [MASK] , [SEP]",non_morphemic,3.845204076232472,-4.378437965920112,4.378437965920221
2341,2341,mandarina,mandarina,sing,2,default,0.0001146979702753,plural,plural,son,s,La mandarina [MASK],"[CLS] , La , mandar , ##ina , [MASK] , [SEP]",non_morphemic,9.07320822992884,4.312399938395554,-4.312399938395561
2343,2343,mandarina,mandarinas,plur,2,default,0.0391193740069866,plural,plural,son,s,Las mandarinas [MASK],"[CLS] , Las , mandar , ##inas , [MASK] , [SEP]",non_morphemic,3.241137435809947,-6.671168296842032,6.67116829684203
2345,2345,mandarina,mandarina##s,plur,3,artificial,0.0244555138051509,plural,plural,son,s,Las mandarina##s [MASK],"[CLS] , Las , mandar , ##ina , ##s , [MASK] , [SEP]",non_morphemic,3.710899574982496,-6.847343489388154,6.84734348938815
2347,2347,homólogo,homólogo,sing,2,default,0.0009699308429844,plural,plural,son,s,El homólogo [MASK],"[CLS] , El , hom , ##ólogo , [MASK] , [SEP]",non_morphemic,6.93828578490082,4.805292571861763,-4.805292571861831
2349,2349,homólogo,homólogos,plur,2,default,0.2427708208560943,plural,plural,son,s,Los homólogos [MASK],"[CLS] , Los , hom , ##ólogos , [MASK] , [SEP]",non_morphemic,1.4156374047118978,-5.976209129735666,5.9762091297356905
2351,2351,homólogo,homólogo##s,plur,3,artificial,0.1898393630981445,plural,plural,son,s,Los homólogo##s [MASK],"[CLS] , Los , hom , ##ólogo , ##s , [MASK] , [SEP]",non_morphemic,1.6615770218004984,-6.295696286972976,6.295696286973228
2353,2353,dote,dote,sing,2,default,0.0002418654185021,plural,plural,son,s,El dote [MASK],"[CLS] , El , do , ##te , [MASK] , [SEP]",non_morphemic,8.327129108392748,4.679738092706868,-4.679738092706989
2355,2355,dote,dotes,plur,2,default,0.024228086695075,plural,plural,son,s,Los dotes [MASK],"[CLS] , Los , do , ##tes , [MASK] , [SEP]",non_morphemic,3.720242711568904,-4.016196727048856,4.016196727048971
2357,2357,dote,dote##s,plur,3,artificial,0.0269157607108354,plural,plural,son,s,Los dote##s [MASK],"[CLS] , Los , do , ##te , ##s , [MASK] , [SEP]",non_morphemic,3.615043263915696,-4.684812485521904,4.684812485522101
2359,2359,divergencia,divergencia,sing,2,default,0.0009975899010896,plural,plural,son,s,La divergencia [MASK],"[CLS] , La , diver , ##gencia , [MASK] , [SEP]",non_morphemic,6.910168286855714,4.305921078298991,-4.3059210782990585
2361,2361,divergencia,divergencias,plur,2,default,0.0233451016247272,plural,plural,son,s,Las divergencias [MASK],"[CLS] , Las , diver , ##gencias , [MASK] , [SEP]",non_morphemic,3.7573680973998425,-4.418137121635301,4.418137121635649
2363,2363,divergencia,divergencia##s,plur,3,artificial,0.1136271506547927,plural,plural,son,s,Las divergencia##s [MASK],"[CLS] , Las , diver , ##gencia , ##s , [MASK] , [SEP]",non_morphemic,2.1748327990086778,-5.285914390774771,5.2859143907748205
2365,2365,gremio,gremio,sing,2,default,0.0003442482557147,plural,plural,son,s,El gremio [MASK],"[CLS] , El , gre , ##mio , [MASK] , [SEP]",non_morphemic,7.974147487282583,3.485449291652791,-3.4854492916529978
2367,2367,gremio,gremios,plur,2,default,0.0089621664956212,plural,plural,son,s,Los gremios [MASK],"[CLS] , Los , gre , ##mios , [MASK] , [SEP]",non_morphemic,4.714743284837038,-4.256474380990603,4.256474380990672
2369,2369,gremio,gremio##s,plur,3,artificial,0.0043780817650258,plural,plural,son,s,Los gremio##s [MASK],"[CLS] , Los , gre , ##mio , ##s , [MASK] , [SEP]",non_morphemic,5.431144603713735,-3.874021555544541,3.8740215555445294
2371,2371,inquilino,inquilino,sing,2,default,0.000101270234154,plural,plural,son,s,El inquilino [MASK],"[CLS] , El , inquil , ##ino , [MASK] , [SEP]",non_morphemic,9.197718028446673,3.8945097790829974,-3.8945097790837058
2373,2373,inquilino,inquilinos,plur,2,default,0.0243716165423393,plural,plural,son,s,Los inquilinos [MASK],"[CLS] , Los , inquil , ##inos , [MASK] , [SEP]",non_morphemic,3.714336080252433,-5.13855366398424,5.138553663984397
2375,2375,inquilino,inquilino##s,plur,3,artificial,0.0279571339488029,plural,plural,son,s,Los inquilino##s [MASK],"[CLS] , Los , inquil , ##ino , ##s , [MASK] , [SEP]",non_morphemic,3.5770828722781856,-4.880999132239192,4.880999132239415
2377,2377,condicionante,condicionante,sing,2,default,0.0001648260949878,plural,plural,son,s,El condicionante [MASK],"[CLS] , El , condicion , ##ante , [MASK] , [SEP]",non_morphemic,8.710619609651305,3.2920387816910672,-3.292038781691069
2379,2379,condicionante,condicionantes,plur,2,default,0.0162311401218175,plural,plural,son,s,Los condicionantes [MASK],"[CLS] , Los , condicion , ##antes , [MASK] , [SEP]",non_morphemic,4.120823652121445,-3.404174832563961,3.404174832564108
2381,2381,condicionante,condicionante##s,plur,3,artificial,0.013849364593625,plural,plural,son,s,Los condicionante##s [MASK],"[CLS] , Los , condicion , ##ante , ##s , [MASK] , [SEP]",non_morphemic,4.279515925117805,-3.415820542261603,3.415820542261682
2383,2383,minorista,minorista,sing,2,default,0.0005293229478411,plural,plural,son,s,El minorista [MASK],"[CLS] , El , minor , ##ista , [MASK] , [SEP]",non_morphemic,7.5439118249652495,2.9379182679893505,-2.9379182679894207
2385,2385,minorista,minoristas,plur,2,default,0.03107968904078,plural,plural,son,s,Los minoristas [MASK],"[CLS] , Los , minor , ##istas , [MASK] , [SEP]",non_morphemic,3.4712007586556486,-5.569273000787936,5.56927300078817
2387,2387,minorista,minorista##s,plur,3,artificial,0.0337237119674682,plural,plural,son,s,Los minorista##s [MASK],"[CLS] , Los , minor , ##ista , ##s , [MASK] , [SEP]",non_morphemic,3.3895540698350564,-5.17760482874082,5.177604828741179
2389,2389,céntimo,céntimo,sing,2,default,0.0001896626199595,plural,plural,son,s,El céntimo [MASK],"[CLS] , El , cén , ##timo , [MASK] , [SEP]",non_morphemic,8.570263748623493,5.122905824054404,-5.122905824054732
2391,2391,céntimo,céntimos,plur,2,default,0.0777466595172882,plural,plural,son,s,Los céntimos [MASK],"[CLS] , Los , cén , ##timos , [MASK] , [SEP]",non_morphemic,2.554299693253659,-3.027472501634566,3.027472501634573
2393,2393,céntimo,céntimo##s,plur,3,artificial,0.0525342002511024,plural,plural,son,s,Los céntimo##s [MASK],"[CLS] , Los , cén , ##timo , ##s , [MASK] , [SEP]",non_morphemic,2.9462908881208305,-4.932415923998243,4.932415923998419
2395,2395,compatriota,compatriota,sing,2,default,0.0004097728815395,plural,plural,son,s,El compatriota [MASK],"[CLS] , El , compatri , ##ota , [MASK] , [SEP]",non_morphemic,7.799907499216042,2.7015432945652096,-2.7015432945652966
2397,2397,compatriota,compatriotas,plur,2,default,0.042605485767126,plural,plural,son,s,Los compatriotas [MASK],"[CLS] , Los , compatri , ##otas , [MASK] , [SEP]",non_morphemic,3.155772260121257,-5.58986707157173,5.589867071572112
2399,2399,compatriota,compatriota##s,plur,3,artificial,0.0832754448056221,plural,plural,son,s,Los compatriota##s [MASK],"[CLS] , Los , compatri , ##ota , ##s , [MASK] , [SEP]",non_morphemic,2.485601553510209,-6.619025331804597,6.619025331804642
2401,2401,librería,librería,sing,2,default,0.0001413430727552,plural,plural,son,s,La librería [MASK],"[CLS] , La , libre , ##ría , [MASK] , [SEP]",non_morphemic,8.864320482770466,3.5333895921224414,-3.5333895921228753
2403,2403,librería,librerías,plur,2,default,0.0073660067282617,plural,plural,son,s,Las librerías [MASK],"[CLS] , Las , libre , ##rías , [MASK] , [SEP]",non_morphemic,4.9108795475383245,-3.987876921307035,3.9878769213071728
2405,2405,librería,librería##s,plur,3,artificial,0.0070929289795458,plural,plural,son,s,Las librería##s [MASK],"[CLS] , Las , libre , ##ría , ##s , [MASK] , [SEP]",non_morphemic,4.948656909564912,-4.038259458419857,4.038259458420385
2407,2407,librero,librero,sing,2,default,0.000139239244163,plural,plural,son,s,El librero [MASK],"[CLS] , El , libre , ##ro , [MASK] , [SEP]",non_morphemic,8.879316923339157,3.357149628206469,-3.357149628206705
2409,2409,librero,libreros,plur,2,default,0.0075726681388914,plural,plural,son,s,Los libreros [MASK],"[CLS] , Los , libre , ##ros , [MASK] , [SEP]",non_morphemic,4.883209811428043,-3.644299536294894,3.6442995362950774
2411,2411,librero,librero##s,plur,3,artificial,0.0028130516875535,plural,plural,son,s,Los librero##s [MASK],"[CLS] , Los , libre , ##ro , ##s , [MASK] , [SEP]",non_morphemic,5.873485375113001,-3.8543930638773194,3.8543930638773096
2413,2413,radiador,radiador,sing,2,default,0.0004301569133531,plural,plural,son,es,El radiador [MASK],"[CLS] , El , radi , ##ador , [MASK] , [SEP]",non_morphemic,7.751360501067148,4.116366437135589,-4.116366437135657
2415,2415,radiador,radiadores,plur,2,default,0.1052610948681831,plural,plural,son,es,Los radiadores [MASK],"[CLS] , Los , radi , ##adores , [MASK] , [SEP]",non_morphemic,2.251311397550813,-7.007133410824164,7.007133410824162
2417,2417,radiador,radiador##es,plur,3,artificial,0.1627112478017807,plural,plural,son,es,Los radiador##es [MASK],"[CLS] , Los , radi , ##ador , ##es , [MASK] , [SEP]",non_morphemic,1.8157781349906652,-6.8024643997647445,6.802464399764797
2419,2419,bocadillo,bocadillo,sing,2,default,0.0008708651876077,plural,plural,son,s,El bocadillo [MASK],"[CLS] , El , bocad , ##illo , [MASK] , [SEP]",non_morphemic,7.046023371957266,3.3864746206604024,-3.386474620660406
2421,2421,bocadillo,bocadillos,plur,2,default,0.0526850074529647,plural,plural,son,s,Los bocadillos [MASK],"[CLS] , Los , bocad , ##illos , [MASK] , [SEP]",non_morphemic,2.94342435246791,-5.847557134614158,5.847557134614659
2423,2423,bocadillo,bocadillo##s,plur,3,artificial,0.0483011417090892,plural,plural,son,s,Los bocadillo##s [MASK],"[CLS] , Los , bocad , ##illo , ##s , [MASK] , [SEP]",non_morphemic,3.0303000807336367,-5.6183929115257705,5.61839291152622
2425,2425,soborno,soborno,sing,2,default,0.0003796434612013,plural,plural,son,s,El soborno [MASK],"[CLS] , El , sobor , ##no , [MASK] , [SEP]",non_morphemic,7.876278005681748,3.117569398815041,-3.117569398815142
2427,2427,soborno,sobornos,plur,2,default,0.0189631041139364,plural,plural,son,s,Los sobornos [MASK],"[CLS] , Los , sobor , ##nos , [MASK] , [SEP]",non_morphemic,3.965260076466295,-5.278293640644041,5.278293640644039
2429,2429,soborno,soborno##s,plur,3,artificial,0.0150005025789141,plural,plural,son,s,Los soborno##s [MASK],"[CLS] , Los , sobor , ##no , ##s , [MASK] , [SEP]",non_morphemic,4.199671573180272,-5.531733514598248,5.531733514598244
2431,2431,jinete,jinete,sing,2,default,0.0001941205118782,plural,plural,son,s,El jinete [MASK],"[CLS] , El , j , ##inete , [MASK] , [SEP]",non_morphemic,8.547031396513974,3.139708469289764,-3.1397084692901704
2433,2433,jinete,jinetes,plur,2,default,0.0218671970069408,plural,plural,son,s,Los jinetes [MASK],"[CLS] , Los , j , ##inetes , [MASK] , [SEP]",non_morphemic,3.8227676186281134,-5.34581184358357,5.345811843584473
2435,2435,jinete,jinete##s,plur,3,artificial,0.0173603370785713,plural,plural,son,s,Los jinete##s [MASK],"[CLS] , Los , j , ##inete , ##s , [MASK] , [SEP]",non_morphemic,4.053567152970046,-4.963040433431172,4.9630404334316465
2437,2437,pesquería,pesquería,sing,2,default,0.0002170273946831,plural,plural,son,s,La pesquería [MASK],"[CLS] , La , pesquer , ##ía , [MASK] , [SEP]",non_morphemic,8.4354869696125,2.3775582489731297,-2.3775582489731066
2439,2439,pesquería,pesquerías,plur,2,default,0.0297175087034702,plural,plural,son,s,Las pesquerías [MASK],"[CLS] , Las , pesquer , ##ías , [MASK] , [SEP]",non_morphemic,3.5160188882359704,-5.151231818137088,5.151231818137121
2441,2441,pesquería,pesquería##s,plur,3,artificial,0.0561404339969158,plural,plural,son,s,Las pesquería##s [MASK],"[CLS] , Las , pesquer , ##ía , ##s , [MASK] , [SEP]",non_morphemic,2.879898977459902,-5.054939859406118,5.054939859406266
2443,2443,malla,malla,sing,2,default,0.0001675330568104,plural,plural,son,s,La malla [MASK],"[CLS] , La , mal , ##la , [MASK] , [SEP]",non_morphemic,8.694329872078383,4.270930300142836,-4.270930300143416
2445,2445,malla,mallas,plur,2,default,0.0363348126411438,plural,plural,son,s,Las mallas [MASK],"[CLS] , Las , mal , ##las , [MASK] , [SEP]",non_morphemic,3.314978971356066,-3.9562983593419254,3.956298359341976
2447,2447,malla,malla##s,plur,3,artificial,0.0273481085896492,plural,plural,son,s,Las malla##s [MASK],"[CLS] , Las , mal , ##la , ##s , [MASK] , [SEP]",non_morphemic,3.5991079082770274,-4.603844600477213,4.603844600477542
2449,2449,favela,favela,sing,2,default,0.0002141695586033,plural,plural,son,s,La favela [MASK],"[CLS] , La , fav , ##ela , [MASK] , [SEP]",non_morphemic,8.44874252674803,2.9266695902064814,-2.9266695902065543
2451,2451,favela,favelas,plur,2,default,0.0115715879946947,plural,plural,son,s,Las favelas [MASK],"[CLS] , Las , fav , ##elas , [MASK] , [SEP]",non_morphemic,4.459202496140622,-2.4437021997195973,2.443702199719693
2453,2453,favela,favela##s,plur,3,artificial,0.0120551008731126,plural,plural,son,s,Las favela##s [MASK],"[CLS] , Las , fav , ##ela , ##s , [MASK] , [SEP]",non_morphemic,4.418267399643433,-3.1158805089957697,3.1158805089958417
2455,2455,ideólogo,ideólogo,sing,2,default,0.0003761934640351,plural,plural,son,s,El ideólogo [MASK],"[CLS] , El , ide , ##ólogo , [MASK] , [SEP]",non_morphemic,7.8854070148921585,4.857845254316562,-4.857845254316741
2457,2457,ideólogo,ideólogos,plur,2,default,0.0415526963770389,plural,plural,son,s,Los ideólogos [MASK],"[CLS] , Los , ide , ##ólogos , [MASK] , [SEP]",non_morphemic,3.1807928650320063,-4.734651113246264,4.734651113246306
2459,2459,ideólogo,ideólogo##s,plur,3,artificial,0.0270026959478855,plural,plural,son,s,Los ideólogo##s [MASK],"[CLS] , Los , ide , ##ólogo , ##s , [MASK] , [SEP]",non_morphemic,3.611818568040794,-4.382839169344425,4.382839169344717
2461,2461,colectividad,colectividad,sing,2,default,0.0001307688071392,plural,plural,son,es,La colectividad [MASK],"[CLS] , La , colec , ##tividad , [MASK] , [SEP]",non_morphemic,8.942079624910152,3.588014656746119,-3.588014656746482
2463,2463,colectividad,colectividades,plur,2,default,0.0002911735209636,plural,plural,son,es,Las colectividades [MASK],"[CLS] , Las , colec , ##tividades , [MASK] , [SEP]",non_morphemic,8.141591176532929,-2.4685774486685705,2.4685774486684378
2465,2465,colectividad,colectividad##es,plur,3,artificial,0.0180913563817739,plural,plural,son,es,Las colectividad##es [MASK],"[CLS] , Las , colec , ##tividad , ##es , [MASK] , [SEP]",non_morphemic,4.012321002740993,-4.289975134238162,4.28997513423841
2467,2467,especulador,especulador,sing,2,default,0.0001178486054413,plural,plural,son,es,El especulador [MASK],"[CLS] , El , especul , ##ador , [MASK] , [SEP]",non_morphemic,9.046109761987786,3.611764930206032,-3.611764930206832
2469,2469,especulador,especuladores,plur,2,default,0.02674594335258,plural,plural,son,es,Los especuladores [MASK],"[CLS] , Los , especul , ##adores , [MASK] , [SEP]",non_morphemic,3.62137246751104,-4.552841273548031,4.552841273548196
2471,2471,especulador,especulador##es,plur,3,artificial,0.0360801853239536,plural,plural,son,es,Los especulador##es [MASK],"[CLS] , Los , especul , ##ador , ##es , [MASK] , [SEP]",non_morphemic,3.32201144732769,-5.150829847395116,5.150829847395274
2473,2473,jesuita,jesuita,sing,2,default,0.0001546523853903,plural,plural,son,s,El jesuita [MASK],"[CLS] , El , jesui , ##ta , [MASK] , [SEP]",non_morphemic,8.77433063450751,3.8079309236156886,-3.8079309236160923
2475,2475,jesuita,jesuitas,plur,2,default,0.0120603879913687,plural,plural,son,s,Los jesuitas [MASK],"[CLS] , Los , jesui , ##tas , [MASK] , [SEP]",non_morphemic,4.41782891644531,-6.166502955697296,6.166502955697291
