,Unnamed: 0,lemma,word_form,word_number,n_tokens,tokenization_type,verb_probs,article_number,verb_number,verb,affix,sentence,model_token_inputs,source,surprisal,surprisal_shift,log_odds
4125,4125,phoia,phoias,plur,3,default,0.0076937843114137,plural,plural,son,s,[MASK] phoias [MASK],"[CLS] , [MASK] , p , ##ho , ##ias , [MASK] , [SEP]",nonmorphemic,4.8673425083938495,-1.819141368129972,1.8191413681300221
4127,4127,phoia,phoia##s,plur,4,artificial,0.0011463270056992,plural,plural,son,s,[MASK] phoia##s [MASK],"[CLS] , [MASK] , p , ##ho , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,6.771192356105486,0.6832657544803764,-0.6832657544804006
4129,4129,meo,meo,sing,2,default,0.0001929411519085,plural,plural,son,s,[MASK] meo [MASK],"[CLS] , [MASK] , me , ##o , [MASK] , [SEP]",nonmorphemic,8.553125327945303,2.2839361311827133,-2.2839361311831814
4131,4131,meo,meos,plur,2,default,0.0074217189103364,plural,plural,son,s,[MASK] meos [MASK],"[CLS] , [MASK] , me , ##os , [MASK] , [SEP]",nonmorphemic,4.903344589556669,-0.8325758842417867,0.8325758842417984
4133,4133,meo,meo##s,plur,3,artificial,0.0015808572061359,plural,plural,son,s,[MASK] meo##s [MASK],"[CLS] , [MASK] , me , ##o , ##s , [MASK] , [SEP]",nonmorphemic,6.449788043533347,1.3728023351455914,-1.3728023351456398
4135,4135,kleo,kleo,sing,2,default,0.0002478017413523,plural,plural,son,s,[MASK] kleo [MASK],"[CLS] , [MASK] , k , ##leo , [MASK] , [SEP]",nonmorphemic,8.302881561544913,2.7377685804606644,-2.737768580460663
4137,4137,kleo,kleos,plur,2,default,0.0025332104414701,plural,plural,son,s,[MASK] kleos [MASK],"[CLS] , [MASK] , k , ##leos , [MASK] , [SEP]",nonmorphemic,5.9782678314806015,0.10544587003157702,-0.1054458700315811
4139,4139,kleo,kleo##s,plur,3,artificial,0.0016979734646156,plural,plural,son,s,[MASK] kleo##s [MASK],"[CLS] , [MASK] , k , ##leo , ##s , [MASK] , [SEP]",nonmorphemic,6.37831981864993,0.13908145430589158,-0.1390814543058934
4141,4141,mcnuo,mcnuo,sing,4,default,0.000898641126696,plural,plural,son,s,[MASK] mcnuo [MASK],"[CLS] , [MASK] , m , ##c , ##nu , ##o , [MASK] , [SEP]",nonmorphemic,7.01462679485268,2.651283752305587,-2.6512837523056025
4143,4143,mcnuo,mcnuos,plur,4,default,0.0119345197454094,plural,plural,son,s,[MASK] mcnuos [MASK],"[CLS] , [MASK] , m , ##c , ##nu , ##os , [MASK] , [SEP]",nonmorphemic,4.428320259179052,-0.6943044219480514,0.6943044219480539
4145,4145,mcnuo,mcnuo##s,plur,5,artificial,0.0030310570728033,plural,plural,son,s,[MASK] mcnuo##s [MASK],"[CLS] , [MASK] , m , ##c , ##nu , ##o , ##s , [MASK] , [SEP]",nonmorphemic,5.798843851389463,0.6815543052473769,-0.6815543052474012
4147,4147,schaa,schaa,sing,3,default,0.0002888141898438,plural,plural,son,s,[MASK] schaa [MASK],"[CLS] , [MASK] , s , ##cha , ##a , [MASK] , [SEP]",nonmorphemic,8.149727018344342,3.007846857457274,-3.0078468574573827
4149,4149,schaa,schaas,plur,3,default,0.0059543172828853,plural,plural,son,s,[MASK] schaas [MASK],"[CLS] , [MASK] , s , ##cha , ##as , [MASK] , [SEP]",nonmorphemic,5.123638728778246,0.03505897181083739,-0.03505897181082953
4151,4151,schaa,schaa##s,plur,4,artificial,0.0015512368408963,plural,plural,son,s,[MASK] schaa##s [MASK],"[CLS] , [MASK] , s , ##cha , ##a , ##s , [MASK] , [SEP]",nonmorphemic,6.468702704384703,1.8516296703300146,-1.8516296703300168
4153,4153,froia,froia,sing,2,default,0.0003947627265006,plural,plural,son,s,[MASK] froia [MASK],"[CLS] , [MASK] , fro , ##ia , [MASK] , [SEP]",nonmorphemic,7.837225665954583,2.7334242212449897,-2.7334242212450657
4155,4155,froia,froias,plur,2,default,0.007943695411086,plural,plural,son,s,[MASK] froias [MASK],"[CLS] , [MASK] , fro , ##ias , [MASK] , [SEP]",nonmorphemic,4.835376694982637,-0.6860208474553486,0.6860208474553388
4157,4157,froia,froia##s,plur,3,artificial,0.0043405308388173,plural,plural,son,s,[MASK] froia##s [MASK],"[CLS] , [MASK] , fro , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,5.439758625257903,0.1572003005684044,-0.15720030056841802
4159,4159,coia,coia,sing,2,default,0.0004807210934814,plural,plural,son,s,[MASK] coia [MASK],"[CLS] , [MASK] , co , ##ia , [MASK] , [SEP]",nonmorphemic,7.640223303266937,2.784310794032696,-2.7843107940326983
4161,4161,coia,coias,plur,2,default,0.0126135665923357,plural,plural,son,s,[MASK] coias [MASK],"[CLS] , [MASK] , co , ##ias , [MASK] , [SEP]",nonmorphemic,4.372982330587693,-1.0863347090561604,1.086334709056179
4163,4163,coia,coia##s,plur,3,artificial,0.0098208459094166,plural,plural,son,s,[MASK] coia##s [MASK],"[CLS] , [MASK] , co , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,4.623248018837268,-0.330922571599074,0.33092257159907296
4165,4165,wraa,wraa,sing,3,default,0.0001945010153576,plural,plural,son,s,[MASK] wraa [MASK],"[CLS] , [MASK] , w , ##ra , ##a , [MASK] , [SEP]",nonmorphemic,8.545073174571465,2.3339289924379765,-2.3339289924383277
4167,4167,wraa,wraas,plur,3,default,0.000155586443725,plural,plural,son,s,[MASK] wraas [MASK],"[CLS] , [MASK] , w , ##ra , ##as , [MASK] , [SEP]",nonmorphemic,8.76830907260508,1.3563574871920974,-1.3563574871922703
4169,4169,wraa,wraa##s,plur,4,artificial,0.0010467892279848,plural,plural,son,s,[MASK] wraa##s [MASK],"[CLS] , [MASK] , w , ##ra , ##a , ##s , [MASK] , [SEP]",nonmorphemic,6.862027677784572,1.0587983040305238,-1.0587983040305518
4171,4171,sloa,sloa,sing,3,default,0.0002980790159199,plural,plural,son,s,[MASK] sloa [MASK],"[CLS] , [MASK] , s , ##lo , ##a , [MASK] , [SEP]",nonmorphemic,8.11815195251225,3.0000581660017698,-3.000058166001898
4173,4173,sloa,sloas,plur,3,default,0.0033853480126708,plural,plural,son,s,[MASK] sloas [MASK],"[CLS] , [MASK] , s , ##lo , ##as , [MASK] , [SEP]",nonmorphemic,5.688298567660006,-0.3391889849376897,0.33918898493766886
4175,4175,sloa,sloa##s,plur,4,artificial,0.0024987030774354,plural,plural,son,s,[MASK] sloa##s [MASK],"[CLS] , [MASK] , s , ##lo , ##a , ##s , [MASK] , [SEP]",nonmorphemic,5.991983450740992,0.67668579408633,-0.6766857940863534
4177,4177,schnaio,schnaio,sing,4,default,0.0002775760076474,plural,plural,son,s,[MASK] schnaio [MASK],"[CLS] , [MASK] , s , ##ch , ##na , ##io , [MASK] , [SEP]",nonmorphemic,8.189415760849718,2.679173073354269,-2.6791730733544012
4179,4179,schnaio,schnaios,plur,4,default,0.002779972506687,plural,plural,son,s,[MASK] schnaios [MASK],"[CLS] , [MASK] , s , ##ch , ##na , ##ios , [MASK] , [SEP]",nonmorphemic,5.8853142410094135,0.008798695563298153,-0.00879869556329421
4181,4181,schnaio,schnaio##s,plur,5,artificial,0.0026488823350518,plural,plural,son,s,[MASK] schnaio##s [MASK],"[CLS] , [MASK] , s , ##ch , ##na , ##io , ##s , [MASK] , [SEP]",nonmorphemic,5.933617488307697,0.447306115619706,-0.4473061156197273
4183,4183,sliao,sliao,sing,3,default,0.0007988496799953,plural,plural,son,s,[MASK] sliao [MASK],"[CLS] , [MASK] , s , ##lia , ##o , [MASK] , [SEP]",nonmorphemic,7.1323377650724495,2.347740678275347,-2.347740678275381
4185,4185,sliao,sliaos,plur,3,default,0.004158045630902,plural,plural,son,s,[MASK] sliaos [MASK],"[CLS] , [MASK] , s , ##lia , ##os , [MASK] , [SEP]",nonmorphemic,5.482710115363615,-0.21779389500503044,0.21779389500503465
4187,4187,sliao,sliao##s,plur,4,artificial,0.0030564640183001,plural,plural,son,s,[MASK] sliao##s [MASK],"[CLS] , [MASK] , s , ##lia , ##o , ##s , [MASK] , [SEP]",nonmorphemic,5.790496580755144,0.4174590674612473,-0.4174590674612571
4189,4189,schia,schia,sing,3,default,0.0005532673676498,plural,plural,son,s,[MASK] schia [MASK],"[CLS] , [MASK] , s , ##chi , ##a , [MASK] , [SEP]",nonmorphemic,7.499669187479159,1.8721237595099245,-1.872123759509941
4191,4191,schia,schias,plur,3,default,0.0070386189036071,plural,plural,son,s,[MASK] schias [MASK],"[CLS] , [MASK] , s , ##chi , ##as , [MASK] , [SEP]",nonmorphemic,4.956343306522594,-0.4923358008836498,0.4923358008836506
4193,4193,schia,schia##s,plur,4,artificial,0.0012527535436674,plural,plural,son,s,[MASK] schia##s [MASK],"[CLS] , [MASK] , s , ##chi , ##a , ##s , [MASK] , [SEP]",nonmorphemic,6.682411315417609,0.9304284033190662,-0.9304284033191318
4195,4195,mcclaa,mcclaa,sing,4,default,8.839727524900809e-05,plural,plural,son,s,[MASK] mcclaa [MASK],"[CLS] , [MASK] , m , ##c , ##cla , ##a , [MASK] , [SEP]",nonmorphemic,9.333669411770735,3.743199808206346,-3.743199808206333
4197,4197,mcclaa,mcclaas,plur,4,default,0.0012364700669422,plural,plural,son,s,[MASK] mcclaas [MASK],"[CLS] , [MASK] , m , ##c , ##cla , ##as , [MASK] , [SEP]",nonmorphemic,6.6954946791872265,-0.47649012593544526,0.4764901259354567
4199,4199,mcclaa,mcclaa##s,plur,5,artificial,0.001551852794364,plural,plural,son,s,[MASK] mcclaa##s [MASK],"[CLS] , [MASK] , m , ##c , ##cla , ##a , ##s , [MASK] , [SEP]",nonmorphemic,6.468305710711767,0.3277993371784751,-0.3277993371785013
4201,4201,dyna,dyna,sing,3,default,0.0002401283272774,plural,plural,son,s,[MASK] dyna [MASK],"[CLS] , [MASK] , d , ##yn , ##a , [MASK] , [SEP]",nonmorphemic,8.334337080532244,2.879566244011417,-2.879566244011777
4203,4203,dyna,dynas,plur,3,default,0.0014869166770949,plural,plural,son,s,[MASK] dynas [MASK],"[CLS] , [MASK] , d , ##yn , ##as , [MASK] , [SEP]",nonmorphemic,6.511050647307454,0.5796055623177043,-0.5796055623177394
4205,4205,dyna,dyna##s,plur,4,artificial,0.0013034554431214,plural,plural,son,s,[MASK] dyna##s [MASK],"[CLS] , [MASK] , d , ##yn , ##a , ##s , [MASK] , [SEP]",nonmorphemic,6.642736507667094,1.099236479961796,-1.0992364799618535
4207,4207,stao,stao,sing,2,default,0.0004504145763348,plural,plural,son,s,[MASK] stao [MASK],"[CLS] , [MASK] , sta , ##o , [MASK] , [SEP]",nonmorphemic,7.70534211857437,2.670442595790634,-2.6704425957907945
4209,4209,stao,staos,plur,2,default,0.0050883633084595,plural,plural,son,s,[MASK] staos [MASK],"[CLS] , [MASK] , sta , ##os , [MASK] , [SEP]",nonmorphemic,5.280799050529001,0.15748161716909248,-0.15748161716908676
4211,4211,stao,stao##s,plur,3,artificial,0.004416259471327,plural,plural,son,s,[MASK] stao##s [MASK],"[CLS] , [MASK] , sta , ##o , ##s , [MASK] , [SEP]",nonmorphemic,5.422462214639482,-0.18036220554009752,0.18036220554010626
4213,4213,hua,hua,sing,2,default,0.0004659733385778,plural,plural,son,s,[MASK] hua [MASK],"[CLS] , [MASK] , hu , ##a , [MASK] , [SEP]",nonmorphemic,7.671382138827528,2.2085518662732113,-2.208551866273406
4215,4215,hua,huas,plur,2,default,0.006864134222269,plural,plural,son,s,[MASK] huas [MASK],"[CLS] , [MASK] , hu , ##as , [MASK] , [SEP]",nonmorphemic,4.981445362461285,-0.7385697634590684,0.7385697634590803
4217,4217,hua,hua##s,plur,3,artificial,0.0027513364329934,plural,plural,son,s,[MASK] hua##s [MASK],"[CLS] , [MASK] , hu , ##a , ##s , [MASK] , [SEP]",nonmorphemic,5.895668509717604,1.0956778336569464,-1.0956778336569444
4219,4219,daa,daa,sing,2,default,0.0004319073341321,plural,plural,son,s,[MASK] daa [MASK],"[CLS] , [MASK] , da , ##a , [MASK] , [SEP]",nonmorphemic,7.747299497053303,2.7638316867905397,-2.7638316867905766
4221,4221,daa,daas,plur,2,default,0.0052636018954217,plural,plural,son,s,[MASK] daas [MASK],"[CLS] , [MASK] , da , ##as , [MASK] , [SEP]",nonmorphemic,5.246939715588471,0.35117193651393386,-0.35117193651393286
4223,4223,daa,daa##s,plur,3,artificial,0.0019670412875711,plural,plural,son,s,[MASK] daa##s [MASK],"[CLS] , [MASK] , da , ##a , ##s , [MASK] , [SEP]",nonmorphemic,6.231224749672886,1.312969145906374,-1.3129691459064123
4225,4225,mcca,mcca,sing,3,default,0.0002294076402904,plural,plural,son,s,[MASK] mcca [MASK],"[CLS] , [MASK] , m , ##c , ##ca , [MASK] , [SEP]",nonmorphemic,8.380010048285493,3.3140563966220036,-3.314056396622203
4227,4227,mcca,mccas,plur,3,default,0.0014284948119893,plural,plural,son,s,[MASK] mccas [MASK],"[CLS] , [MASK] , m , ##c , ##cas , [MASK] , [SEP]",nonmorphemic,6.551133968089074,0.2981472213304528,-0.2981472213304626
4229,4229,mcca,mcca##s,plur,4,artificial,0.0013495363527908,plural,plural,son,s,[MASK] mcca##s [MASK],"[CLS] , [MASK] , m , ##c , ##ca , ##s , [MASK] , [SEP]",nonmorphemic,6.607994187898756,0.9318189122971896,-0.9318189122972373
4231,4231,duo,duo,sing,2,default,0.000956569740083,plural,plural,son,s,[MASK] duo [MASK],"[CLS] , [MASK] , du , ##o , [MASK] , [SEP]",nonmorphemic,6.952156859997969,2.6597484466392656,-2.659748446639334
4233,4233,duo,duos,plur,2,default,0.0132771171629428,plural,plural,son,s,[MASK] duos [MASK],"[CLS] , [MASK] , du , ##os , [MASK] , [SEP]",nonmorphemic,4.321713239603061,-1.1996831387561606,1.1996831387561726
4235,4235,duo,duo##s,plur,3,artificial,0.0065881260670721,plural,plural,son,s,[MASK] duo##s [MASK],"[CLS] , [MASK] , du , ##o , ##s , [MASK] , [SEP]",nonmorphemic,5.022486330985813,0.4481701124852444,-0.44817011248525235
4237,4237,tso,tso,sing,2,default,0.0013142484240233,plural,plural,son,s,[MASK] tso [MASK],"[CLS] , [MASK] , ts , ##o , [MASK] , [SEP]",nonmorphemic,6.634490317410659,1.1626344358310083,-1.1626344358310758
4239,4239,tso,tsos,plur,2,default,0.0054987389594316,plural,plural,son,s,[MASK] tsos [MASK],"[CLS] , [MASK] , ts , ##os , [MASK] , [SEP]",nonmorphemic,5.2032364931357495,-0.5509510248708276,0.5509510248708487
4241,4241,tso,tso##s,plur,3,artificial,0.010021842084825,plural,plural,son,s,[MASK] tso##s [MASK],"[CLS] , [MASK] , ts , ##o , ##s , [MASK] , [SEP]",nonmorphemic,4.602988359421166,-0.9368090056949088,0.9368090056949143
4243,4243,bruo,bruo,sing,2,default,0.0009597315220162,plural,plural,son,s,[MASK] bruo [MASK],"[CLS] , [MASK] , bru , ##o , [MASK] , [SEP]",nonmorphemic,6.94885697718225,2.6620082942130185,-2.6620082942130443
4245,4245,bruo,bruos,plur,2,default,0.0082864137366414,plural,plural,son,s,[MASK] bruos [MASK],"[CLS] , [MASK] , bru , ##os , [MASK] , [SEP]",nonmorphemic,4.793138004562699,-0.9081120595805174,0.908112059580528
4247,4247,bruo,bruo##s,plur,3,artificial,0.0056465840898454,plural,plural,son,s,[MASK] bruo##s [MASK],"[CLS] , [MASK] , bru , ##o , ##s , [MASK] , [SEP]",nonmorphemic,5.176704502527588,-0.21419662342640144,0.214196623426404
4249,4249,troia,troia,sing,2,default,0.0002901762491092,plural,plural,son,s,[MASK] troia [MASK],"[CLS] , [MASK] , tro , ##ia , [MASK] , [SEP]",nonmorphemic,8.145022064043369,3.4157862141203363,-3.415786214120358
4251,4251,troia,troias,plur,2,default,0.0112766418606042,plural,plural,son,s,[MASK] troias [MASK],"[CLS] , [MASK] , tro , ##ias , [MASK] , [SEP]",nonmorphemic,4.4850217846291045,-1.889417733262614,1.8894177332626423
4253,4253,troia,troia##s,plur,3,artificial,0.0062693390063941,plural,plural,son,s,[MASK] troia##s [MASK],"[CLS] , [MASK] , tro , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,5.072084351522285,-0.6386528737160768,0.6386528737160956
4255,4255,mcoia,mcoia,sing,3,default,0.0003705566050484,plural,plural,son,s,[MASK] mcoia [MASK],"[CLS] , [MASK] , m , ##co , ##ia , [MASK] , [SEP]",nonmorphemic,7.900504344739998,2.797781059236798,-2.7977810592370034
4257,4257,mcoia,mcoias,plur,3,default,0.009025752544403,plural,plural,son,s,[MASK] mcoias [MASK],"[CLS] , [MASK] , m , ##co , ##ias , [MASK] , [SEP]",nonmorphemic,4.707673393818086,-0.8592061281523735,0.8592061281523742
4259,4259,mcoia,mcoia##s,plur,4,artificial,0.0043877358548343,plural,plural,son,s,[MASK] mcoia##s [MASK],"[CLS] , [MASK] , m , ##co , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,5.428941935547366,-0.04607687815033579,0.046076878150334274
4261,4261,gheia,gheia,sing,3,default,0.0003364866715855,plural,plural,son,s,[MASK] gheia [MASK],"[CLS] , [MASK] , g , ##he , ##ia , [MASK] , [SEP]",nonmorphemic,7.996952018622076,2.6847209941693198,-2.684720994169578
4263,4263,gheia,gheias,plur,3,default,0.0148002421483397,plural,plural,son,s,[MASK] gheias [MASK],"[CLS] , [MASK] , g , ##he , ##ias , [MASK] , [SEP]",nonmorphemic,4.213111736971606,-2.21094467968296,2.2109446796829957
4265,4265,gheia,gheia##s,plur,4,artificial,0.0046441028825938,plural,plural,son,s,[MASK] gheia##s [MASK],"[CLS] , [MASK] , g , ##he , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,5.372157061517236,-0.6088581846195442,0.6088581846195424
4267,4267,waio,waio,sing,3,default,0.0009707125136628,plural,plural,son,s,[MASK] waio [MASK],"[CLS] , [MASK] , w , ##ai , ##o , [MASK] , [SEP]",nonmorphemic,6.9374802059488685,1.6806091764466808,-1.6806091764467566
4269,4269,waio,waios,plur,3,default,0.0140337869524955,plural,plural,son,s,[MASK] waios [MASK],"[CLS] , [MASK] , w , ##ai , ##os , [MASK] , [SEP]",nonmorphemic,4.266287503078473,-1.2170739366676981,1.217073936667704
4271,4271,waio,waio##s,plur,4,artificial,0.0108500132337212,plural,plural,son,s,[MASK] waio##s [MASK],"[CLS] , [MASK] , w , ##ai , ##o , ##s , [MASK] , [SEP]",nonmorphemic,4.523588979298601,-1.044045531345417,1.0440455313454287
4273,4273,suo,suo,sing,2,default,0.003061075694859,plural,plural,son,s,[MASK] suo [MASK],"[CLS] , [MASK] , su , ##o , [MASK] , [SEP]",nonmorphemic,5.7889888905238855,1.9294338425999036,-1.929433842599911
4275,4275,suo,suos,plur,2,default,0.0157430656254291,plural,plural,son,s,[MASK] suos [MASK],"[CLS] , [MASK] , su , ##os , [MASK] , [SEP]",nonmorphemic,4.151355288411732,-0.6806797806406051,0.6806797806406094
4277,4277,suo,suo##s,plur,3,artificial,0.0097889006137847,plural,plural,son,s,[MASK] suo##s [MASK],"[CLS] , [MASK] , su , ##o , ##s , [MASK] , [SEP]",nonmorphemic,4.626506125600968,-0.17867424371655805,0.17867424371655619
4279,4279,typuo,typuo,sing,4,default,0.0009990436956286,plural,plural,son,s,[MASK] typuo [MASK],"[CLS] , [MASK] , t , ##y , ##pu , ##o , [MASK] , [SEP]",nonmorphemic,6.908712040904248,2.2327594076627886,-2.2327594076628228
4281,4281,typuo,typuos,plur,4,default,0.0108212502673268,plural,plural,son,s,[MASK] typuos [MASK],"[CLS] , [MASK] , t , ##y , ##pu , ##os , [MASK] , [SEP]",nonmorphemic,4.526243460730414,-0.2685737333836604,0.2685737333836632
4283,4283,typuo,typuo##s,plur,5,artificial,0.008289816789329,plural,plural,son,s,[MASK] typuo##s [MASK],"[CLS] , [MASK] , t , ##y , ##pu , ##o , ##s , [MASK] , [SEP]",nonmorphemic,4.792727410280708,-0.21628141741911566,0.21628141741911414
4285,4285,hreo,hreo,sing,2,default,0.0005341289215721,plural,plural,son,s,[MASK] hreo [MASK],"[CLS] , [MASK] , h , ##reo , [MASK] , [SEP]",nonmorphemic,7.53487332197767,1.7911886674988589,-1.791188667498883
4287,4287,hreo,hreos,plur,2,default,0.0108084501698613,plural,plural,son,s,[MASK] hreos [MASK],"[CLS] , [MASK] , h , ##reos , [MASK] , [SEP]",nonmorphemic,4.527427027650068,-2.0325894694104054,2.0325894694104627
4289,4289,hreo,hreo##s,plur,3,artificial,0.0060373460873961,plural,plural,son,s,[MASK] hreo##s [MASK],"[CLS] , [MASK] , h , ##reo , ##s , [MASK] , [SEP]",nonmorphemic,5.109790753099217,0.3924145902688094,-0.39241459026881625
4291,4291,plo,plo,sing,2,default,8.698424062458798e-05,plural,plural,son,s,[MASK] plo [MASK],"[CLS] , [MASK] , pl , ##o , [MASK] , [SEP]",nonmorphemic,9.349783597964043,1.5097083169258987,-1.509708316925666
4293,4293,plo,plos,plur,2,default,0.0040141423232853,plural,plural,son,s,[MASK] plos [MASK],"[CLS] , [MASK] , pl , ##os , [MASK] , [SEP]",nonmorphemic,5.51793157251376,-0.9377689953691499,0.9377689953692021
4295,4295,plo,plo##s,plur,3,artificial,0.0014535351656377,plural,plural,son,s,[MASK] plo##s [MASK],"[CLS] , [MASK] , pl , ##o , ##s , [MASK] , [SEP]",nonmorphemic,6.533756644492799,-0.40156611242437634,0.40156611242441215
4297,4297,dwa,dwa,sing,3,default,0.0002272491401527,plural,plural,son,s,[MASK] dwa [MASK],"[CLS] , [MASK] , d , ##w , ##a , [MASK] , [SEP]",nonmorphemic,8.3894636086203,3.052212223412461,-3.0522122234124884
4299,4299,dwa,dwas,plur,3,default,0.0012124405475333,plural,plural,son,s,[MASK] dwas [MASK],"[CLS] , [MASK] , d , ##w , ##as , [MASK] , [SEP]",nonmorphemic,6.71511996931699,1.1704673847855256,-1.1704673847855522
4301,4301,dwa,dwa##s,plur,4,artificial,0.0011166242184117,plural,plural,son,s,[MASK] dwa##s [MASK],"[CLS] , [MASK] , d , ##w , ##a , ##s , [MASK] , [SEP]",nonmorphemic,6.797445235898415,1.6901649997425645,-1.6901649997426034
4303,4303,broo,broo,sing,2,default,0.0007406320655718,plural,plural,son,s,[MASK] broo [MASK],"[CLS] , [MASK] , bro , ##o , [MASK] , [SEP]",nonmorphemic,7.208006593673667,2.454049666179526,-2.454049666179575
4305,4305,broo,broos,plur,2,default,0.0102236000820994,plural,plural,son,s,[MASK] broos [MASK],"[CLS] , [MASK] , bro , ##os , [MASK] , [SEP]",nonmorphemic,4.583056497712596,-1.0788765463610543,1.0788765463610523
4307,4307,broo,broo##s,plur,3,artificial,0.0081557752564549,plural,plural,son,s,[MASK] broo##s [MASK],"[CLS] , [MASK] , bro , ##o , ##s , [MASK] , [SEP]",nonmorphemic,4.8090289822583525,-0.6004638173331829,0.6004638173331894
4309,4309,schleo,schleo,sing,3,default,0.0006765655125491,plural,plural,son,s,[MASK] schleo [MASK],"[CLS] , [MASK] , s , ##ch , ##leo , [MASK] , [SEP]",nonmorphemic,7.298481274614769,2.5523519467439666,-2.552351946744013
4311,4311,schleo,schleos,plur,3,default,0.0076492438092827,plural,plural,son,s,[MASK] schleos [MASK],"[CLS] , [MASK] , s , ##ch , ##leos , [MASK] , [SEP]",nonmorphemic,4.873148484489291,-0.5666970430499481,0.5666970430499464
4313,4313,schleo,schleo##s,plur,4,artificial,0.0072910129092633,plural,plural,son,s,[MASK] schleo##s [MASK],"[CLS] , [MASK] , s , ##ch , ##leo , ##s , [MASK] , [SEP]",nonmorphemic,4.921112797584268,-0.3538098076454963,0.3538098076454897
4315,4315,claia,claia,sing,2,default,0.0007458599866367,plural,plural,son,s,[MASK] claia [MASK],"[CLS] , [MASK] , cla , ##ia , [MASK] , [SEP]",nonmorphemic,7.200972660849111,2.243810246947544,-2.24381024694766
4317,4317,claia,claias,plur,2,default,0.0142263388261199,plural,plural,son,s,[MASK] claias [MASK],"[CLS] , [MASK] , cla , ##ias , [MASK] , [SEP]",nonmorphemic,4.252660185569381,-1.749707273342584,1.7497072733426222
4319,4319,claia,claia##s,plur,3,artificial,0.0052828206680715,plural,plural,son,s,[MASK] claia##s [MASK],"[CLS] , [MASK] , cla , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,5.2432951064695175,-0.8698153693655195,0.8698153693655617
4321,4321,swaio,swaio,sing,4,default,0.001410175813362,plural,plural,son,s,[MASK] swaio [MASK],"[CLS] , [MASK] , s , ##w , ##ai , ##o , [MASK] , [SEP]",nonmorphemic,6.564040892037592,2.3818531235118012,-2.3818531235117972
4323,4323,swaio,swaios,plur,4,default,0.0084441313520073,plural,plural,son,s,[MASK] swaios [MASK],"[CLS] , [MASK] , s , ##w , ##ai , ##os , [MASK] , [SEP]",nonmorphemic,4.774283593455352,0.2931504402192626,-0.2931504402192681
4325,4325,swaio,swaio##s,plur,5,artificial,0.0075409249402582,plural,plural,son,s,[MASK] swaio##s [MASK],"[CLS] , [MASK] , s , ##w , ##ai , ##o , ##s , [MASK] , [SEP]",nonmorphemic,4.887410433363973,0.39296287337487357,-0.39296287337487407
4327,4327,chroa,chroa,sing,3,default,0.0002564588794484,plural,plural,son,s,[MASK] chroa [MASK],"[CLS] , [MASK] , ch , ##ro , ##a , [MASK] , [SEP]",nonmorphemic,8.26854222024616,2.852338425180889,-2.8523384251811597
4329,4329,chroa,chroas,plur,3,default,0.0042394818738102,plural,plural,son,s,[MASK] chroas [MASK],"[CLS] , [MASK] , ch , ##ro , ##as , [MASK] , [SEP]",nonmorphemic,5.463314216778291,-1.3486966471293833,1.3486966471293733
4331,4331,chroa,chroa##s,plur,4,artificial,0.0032413024455308,plural,plural,son,s,[MASK] chroa##s [MASK],"[CLS] , [MASK] , ch , ##ro , ##a , ##s , [MASK] , [SEP]",nonmorphemic,5.731780040592589,0.09083745190241643,-0.09083745190244324
4333,4333,splio,splio,sing,2,default,0.0004417207092046,plural,plural,son,s,[MASK] splio [MASK],"[CLS] , [MASK] , sp , ##lio , [MASK] , [SEP]",nonmorphemic,7.72483275523408,1.8575234531678486,-1.8575234531680094
4335,4335,splio,splios,plur,2,default,0.0082262968644499,plural,plural,son,s,[MASK] splios [MASK],"[CLS] , [MASK] , sp , ##lios , [MASK] , [SEP]",nonmorphemic,4.800419321270501,-1.1567258559107954,1.156725855910822
4337,4337,splio,splio##s,plur,3,artificial,0.0012749583693221,plural,plural,son,s,[MASK] splio##s [MASK],"[CLS] , [MASK] , sp , ##lio , ##s , [MASK] , [SEP]",nonmorphemic,6.664841752416882,0.19605018870296753,-0.1960501887029419
4339,4339,teo,teo,sing,2,default,0.0005512852803803,plural,plural,son,s,[MASK] teo [MASK],"[CLS] , [MASK] , te , ##o , [MASK] , [SEP]",nonmorphemic,7.50325813256111,2.3742994936161734,-2.3742994936163506
4341,4341,teo,teos,plur,2,default,0.0101011199876666,plural,plural,son,s,[MASK] teos [MASK],"[CLS] , [MASK] , te , ##os , [MASK] , [SEP]",nonmorphemic,4.59510897141477,-0.4939560637147249,0.49395606371472583
4343,4343,teo,teo##s,plur,3,artificial,0.0039644967764616,plural,plural,son,s,[MASK] teo##s [MASK],"[CLS] , [MASK] , te , ##o , ##s , [MASK] , [SEP]",nonmorphemic,5.530376348353021,0.5507702612275036,-0.5507702612274998
4345,4345,symboo,symboo,sing,4,default,0.0005605202168226,plural,plural,son,s,[MASK] symboo [MASK],"[CLS] , [MASK] , s , ##y , ##mbo , ##o , [MASK] , [SEP]",nonmorphemic,7.486645246838268,2.26755905444527,-2.267559054445311
