,Unnamed: 0,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,article_number,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal,surprisal_shift,log_odds
4047,4047,jio,jios,plur,2,default,7.899121555965394e-05,plural,plural,grandes,s,[MASK] jios [MASK],"[CLS] , [MASK] , j , ##ios , [MASK] , [SEP]",nonmorphemic,9.446173907127344,-2.907049999411388,2.9070499994113885
4049,4049,jio,jio##s,plur,3,artificial,6.204489181982353e-05,plural,plural,grandes,s,[MASK] jio##s [MASK],"[CLS] , [MASK] , j , ##io , ##s , [MASK] , [SEP]",nonmorphemic,9.687652373315268,-3.097797453876856,3.0977974538768547
4051,4051,strio,strio,sing,2,default,1.6426134834546249e-06,plural,plural,grandes,s,[MASK] strio [MASK],"[CLS] , [MASK] , stri , ##o , [MASK] , [SEP]",nonmorphemic,13.319221997068976,3.236296542872914,-3.2362965428729167
4053,4053,strio,strios,plur,2,default,1.750003320921678e-05,plural,plural,grandes,s,[MASK] strios [MASK],"[CLS] , [MASK] , stri , ##os , [MASK] , [SEP]",nonmorphemic,10.953307779367076,-0.7015848336130315,0.7015848336130315
4055,4055,strio,strio##s,plur,3,artificial,7.0942701313470025e-06,plural,plural,grandes,s,[MASK] strio##s [MASK],"[CLS] , [MASK] , stri , ##o , ##s , [MASK] , [SEP]",nonmorphemic,11.856223123489926,0.7747611654292932,-0.7747611654292921
4057,4057,glia,glia,sing,2,default,1.6952653822954744e-06,plural,plural,grandes,s,[MASK] glia [MASK],"[CLS] , [MASK] , gl , ##ia , [MASK] , [SEP]",nonmorphemic,13.287671261661364,3.1782531169134316,-3.178253116913432
4059,4059,glia,glias,plur,2,default,5.603587851510383e-05,plural,plural,grandes,s,[MASK] glias [MASK],"[CLS] , [MASK] , gl , ##ias , [MASK] , [SEP]",nonmorphemic,9.7895183846122,-2.7803659362063193,2.780365936206317
4061,4061,glia,glia##s,plur,3,artificial,2.6773785066325217e-05,plural,plural,grandes,s,[MASK] glia##s [MASK],"[CLS] , [MASK] , gl , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,10.528087318334096,-1.4495878339873745,1.4495878339873733
4063,4063,sploo,sploo,sing,3,default,2.9811737931595417e-06,plural,plural,grandes,s,[MASK] sploo [MASK],"[CLS] , [MASK] , sp , ##lo , ##o , [MASK] , [SEP]",nonmorphemic,12.723193444679396,3.4761838717658,-3.4761838717658
4065,4065,sploo,sploos,plur,3,default,3.952597035095096e-05,plural,plural,grandes,s,[MASK] sploos [MASK],"[CLS] , [MASK] , sp , ##lo , ##os , [MASK] , [SEP]",nonmorphemic,10.138552624861402,-2.6130619084441413,2.6130619084441418
4067,4067,sploo,sploo##s,plur,4,artificial,7.216263838927261e-06,plural,plural,grandes,s,[MASK] sploo##s [MASK],"[CLS] , [MASK] , sp , ##lo , ##o , ##s , [MASK] , [SEP]",nonmorphemic,11.83917321282812,-0.28731059318381647,0.2873105931838141
4069,4069,zoa,zoa,sing,2,default,4.356121735327179e-06,plural,plural,grandes,s,[MASK] zoa [MASK],"[CLS] , [MASK] , zo , ##a , [MASK] , [SEP]",nonmorphemic,12.343928406698389,2.707415605293212,-2.7074156052932112
4071,4071,zoa,zoas,plur,2,default,8.928303577704355e-05,plural,plural,grandes,s,[MASK] zoas [MASK],"[CLS] , [MASK] , zo , ##as , [MASK] , [SEP]",nonmorphemic,9.323699057030286,-3.2168007794809323,3.216800779480932
4073,4073,zoa,zoa##s,plur,3,artificial,4.380251994007267e-05,plural,plural,grandes,s,[MASK] zoa##s [MASK],"[CLS] , [MASK] , zo , ##a , ##s , [MASK] , [SEP]",nonmorphemic,10.035819209358454,-2.038240417279644,2.038240417279644
4075,4075,graa,graa,sing,2,default,2.2484118744614534e-07,plural,plural,grandes,s,[MASK] graa [MASK],"[CLS] , [MASK] , gra , ##a , [MASK] , [SEP]",nonmorphemic,15.307871517532472,3.5393648005630247,-3.539364800563025
4077,4077,graa,graas,plur,2,default,2.0016104826936495e-05,plural,plural,grandes,s,[MASK] graas [MASK],"[CLS] , [MASK] , gra , ##as , [MASK] , [SEP]",nonmorphemic,10.818973367096334,-3.281848864722905,3.281848864722905
4079,4079,graa,graa##s,plur,3,artificial,1.3075645256321876e-05,plural,plural,grandes,s,[MASK] graa##s [MASK],"[CLS] , [MASK] , gra , ##a , ##s , [MASK] , [SEP]",nonmorphemic,11.244759198843072,-3.2010488645714688,3.2010488645714696
4081,4081,raio,raio,sing,2,default,1.0161745649384102e-06,plural,plural,grandes,s,[MASK] raio [MASK],"[CLS] , [MASK] , ra , ##io , [MASK] , [SEP]",nonmorphemic,13.79946540768238,4.0823135293201815,-4.0823135293201815
4083,4083,raio,raios,plur,2,default,3.219966311007738e-05,plural,plural,grandes,s,[MASK] raios [MASK],"[CLS] , [MASK] , ra , ##ios , [MASK] , [SEP]",nonmorphemic,10.3435545678886,-2.426789272517885,2.4267892725178846
4085,4085,raio,raio##s,plur,3,artificial,3.638142879935913e-05,plural,plural,grandes,s,[MASK] raio##s [MASK],"[CLS] , [MASK] , ra , ##io , ##s , [MASK] , [SEP]",nonmorphemic,10.221452111336577,-1.398871458594023,1.3988714585940247
4087,4087,mcfeia,mcfeia,sing,4,default,3.974508331339166e-07,plural,plural,grandes,s,[MASK] mcfeia [MASK],"[CLS] , [MASK] , m , ##c , ##fe , ##ia , [MASK] , [SEP]",nonmorphemic,14.738194600731433,4.004738708310951,-4.00473870831095
4089,4089,mcfeia,mcfeias,plur,4,default,1.7860353182186373e-05,plural,plural,grandes,s,[MASK] mcfeias [MASK],"[CLS] , [MASK] , m , ##c , ##fe , ##ias , [MASK] , [SEP]",nonmorphemic,10.932927207673014,-2.4936838500517737,2.493683850051774
4091,4091,mcfeia,mcfeia##s,plur,5,artificial,1.69977229234064e-05,plural,plural,grandes,s,[MASK] mcfeia##s [MASK],"[CLS] , [MASK] , m , ##c , ##fe , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,10.982431168561558,-2.4790449313122096,2.479044931312209
4093,4093,mcmaa,mcmaa,sing,4,default,5.002087277716782e-07,plural,plural,grandes,s,[MASK] mcmaa [MASK],"[CLS] , [MASK] , m , ##c , ##ma , ##a , [MASK] , [SEP]",nonmorphemic,14.508240370091189,3.560098552762911,-3.5600985527629083
4095,4095,mcmaa,mcmaas,plur,4,default,1.7828599084168673e-05,plural,plural,grandes,s,[MASK] mcmaas [MASK],"[CLS] , [MASK] , m , ##c , ##ma , ##as , [MASK] , [SEP]",nonmorphemic,10.934706699890103,-2.4726333716729254,2.472633371672924
4097,4097,mcmaa,mcmaa##s,plur,5,artificial,1.6873405911610462e-05,plural,plural,grandes,s,[MASK] mcmaa##s [MASK],"[CLS] , [MASK] , m , ##c , ##ma , ##a , ##s , [MASK] , [SEP]",nonmorphemic,10.98977179016489,-1.3119582748401193,1.311958274840117
4099,4099,gla,gla,sing,2,default,2.170866764572565e-06,plural,plural,grandes,s,[MASK] gla [MASK],"[CLS] , [MASK] , gl , ##a , [MASK] , [SEP]",nonmorphemic,13.040384039484502,2.9007692588961707,-2.9007692588961693
4101,4101,gla,glas,plur,2,default,3.328869570395909e-05,plural,plural,grandes,s,[MASK] glas [MASK],"[CLS] , [MASK] , gl , ##as , [MASK] , [SEP]",nonmorphemic,10.310292686959876,-2.4962377431603073,2.49623774316031
4103,4103,gla,gla##s,plur,3,artificial,2.2633210392086767e-05,plural,plural,grandes,s,[MASK] gla##s [MASK],"[CLS] , [MASK] , gl , ##a , ##s , [MASK] , [SEP]",nonmorphemic,10.69609224394905,-0.9505376657583202,0.9505376657583191
4105,4105,hyoa,hyoa,sing,3,default,1.627283154448378e-06,plural,plural,grandes,s,[MASK] hyoa [MASK],"[CLS] , [MASK] , h , ##yo , ##a , [MASK] , [SEP]",nonmorphemic,13.328598710174893,3.4644212658515894,-3.4644212658515867
4107,4107,hyoa,hyoas,plur,3,default,2.654792115208693e-05,plural,plural,grandes,s,[MASK] hyoas [MASK],"[CLS] , [MASK] , h , ##yo , ##as , [MASK] , [SEP]",nonmorphemic,10.536559112698306,-2.409786253946274,2.409786253946276
4109,4109,hyoa,hyoa##s,plur,4,artificial,1.5899629943305627e-05,plural,plural,grandes,s,[MASK] hyoa##s [MASK],"[CLS] , [MASK] , h , ##yo , ##a , ##s , [MASK] , [SEP]",nonmorphemic,11.049214723014869,-0.16405965058655703,0.1640596505865572
4111,4111,schmua,schmua,sing,4,default,9.733453225635458e-07,plural,plural,grandes,s,[MASK] schmua [MASK],"[CLS] , [MASK] , s , ##ch , ##mu , ##a , [MASK] , [SEP]",nonmorphemic,13.842526912725782,3.494170288263982,-3.4941702882639816
4113,4113,schmua,schmuas,plur,4,default,2.305507405253593e-05,plural,plural,grandes,s,[MASK] schmuas [MASK],"[CLS] , [MASK] , s , ##ch , ##mu , ##as , [MASK] , [SEP]",nonmorphemic,10.677624680316145,-1.0842580227236347,1.0842580227236367
4115,4115,schmua,schmua##s,plur,5,artificial,8.513252396369353e-06,plural,plural,grandes,s,[MASK] schmua##s [MASK],"[CLS] , [MASK] , s , ##ch , ##mu , ##a , ##s , [MASK] , [SEP]",nonmorphemic,11.673886503155874,0.3294189662264504,-0.32941896622645134
4117,4117,psychoo,psychoo,sing,4,default,5.506128104570962e-07,plural,plural,grandes,s,[MASK] psychoo [MASK],"[CLS] , [MASK] , ps , ##y , ##cho , ##o , [MASK] , [SEP]",nonmorphemic,14.41223397814987,2.6726903444240246,-2.672690344424026
4119,4119,psychoo,psychoos,plur,4,default,1.6671639968990348e-05,plural,plural,grandes,s,[MASK] psychoos [MASK],"[CLS] , [MASK] , ps , ##y , ##cho , ##os , [MASK] , [SEP]",nonmorphemic,11.001801487576689,-3.7271146057801072,3.7271146057801094
4121,4121,psychoo,psychoo##s,plur,5,artificial,1.1844294931506738e-05,plural,plural,grandes,s,[MASK] psychoo##s [MASK],"[CLS] , [MASK] , ps , ##y , ##cho , ##o , ##s , [MASK] , [SEP]",nonmorphemic,11.343664246691942,-3.7214841304355932,3.7214841304355946
4123,4123,phoia,phoia,sing,3,default,1.3722777794100691e-06,plural,plural,grandes,s,[MASK] phoia [MASK],"[CLS] , [MASK] , p , ##ho , ##ia , [MASK] , [SEP]",nonmorphemic,13.4990385860266,3.4254427118570163,-3.4254427118570163
4125,4125,phoia,phoias,plur,3,default,5.638708535116166e-05,plural,plural,grandes,s,[MASK] phoias [MASK],"[CLS] , [MASK] , p , ##ho , ##ias , [MASK] , [SEP]",nonmorphemic,9.783270408816334,-2.9063567946888416,2.9063567946888407
4127,4127,phoia,phoia##s,plur,4,artificial,7.705299140070565e-06,plural,plural,grandes,s,[MASK] phoia##s [MASK],"[CLS] , [MASK] , p , ##ho , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,11.773602265796503,0.20539768657577184,-0.20539768657577295
4129,4129,meo,meo,sing,2,default,1.4426801726585836e-06,plural,plural,grandes,s,[MASK] meo [MASK],"[CLS] , [MASK] , me , ##o , [MASK] , [SEP]",nonmorphemic,13.449007943307684,2.655355478528625,-2.655355478528623
4131,4131,meo,meos,plur,2,default,7.792096585035324e-05,plural,plural,grandes,s,[MASK] meos [MASK],"[CLS] , [MASK] , me , ##os , [MASK] , [SEP]",nonmorphemic,9.45981550329674,-2.541101400416304,2.5411014004163053
4133,4133,meo,meo##s,plur,3,artificial,2.33185801334912e-05,plural,plural,grandes,s,[MASK] meo##s [MASK],"[CLS] , [MASK] , me , ##o , ##s , [MASK] , [SEP]",nonmorphemic,10.66626008454955,-0.13945680991875875,0.13945680991875903
4135,4135,kleo,kleo,sing,2,default,5.437185336631956e-06,plural,plural,grandes,s,[MASK] kleo [MASK],"[CLS] , [MASK] , k , ##leo , [MASK] , [SEP]",nonmorphemic,12.122249032349112,1.3437329466957504,-1.3437329466957504
4137,4137,kleo,kleos,plur,2,default,6.723676051478833e-05,plural,plural,grandes,s,[MASK] kleos [MASK],"[CLS] , [MASK] , k , ##leos , [MASK] , [SEP]",nonmorphemic,9.607290428532275,-4.137780187779521,4.137780187779517
4139,4139,kleo,kleo##s,plur,3,artificial,0.0001220716367242,plural,plural,grandes,s,[MASK] kleo##s [MASK],"[CLS] , [MASK] , k , ##leo , ##s , [MASK] , [SEP]",nonmorphemic,9.01090249929278,-3.4540309765357335,3.4540309765350297
4141,4141,mcnuo,mcnuo,sing,4,default,1.8302353055332787e-06,plural,plural,grandes,s,[MASK] mcnuo [MASK],"[CLS] , [MASK] , m , ##c , ##nu , ##o , [MASK] , [SEP]",nonmorphemic,13.211066017118313,3.5351914891543483,-3.5351914891543497
4143,4143,mcnuo,mcnuos,plur,4,default,3.854422539006919e-05,plural,plural,grandes,s,[MASK] mcnuos [MASK],"[CLS] , [MASK] , m , ##c , ##nu , ##os , [MASK] , [SEP]",nonmorphemic,10.163704264504322,-2.512217433382034,2.512217433382035
4145,4145,mcnuo,mcnuo##s,plur,5,artificial,2.043508357019164e-05,plural,plural,grandes,s,[MASK] mcnuo##s [MASK],"[CLS] , [MASK] , m , ##c , ##nu , ##o , ##s , [MASK] , [SEP]",nonmorphemic,10.79825735139478,-0.9597176631061117,0.9597176631061151
4147,4147,schaa,schaa,sing,3,default,9.751267953106435e-07,plural,plural,grandes,s,[MASK] schaa [MASK],"[CLS] , [MASK] , s , ##cha , ##a , [MASK] , [SEP]",nonmorphemic,13.84069832793142,3.631391511905857,-3.631391511905855
4149,4149,schaa,schaas,plur,3,default,3.2242387533187866e-05,plural,plural,grandes,s,[MASK] schaas [MASK],"[CLS] , [MASK] , s , ##cha , ##as , [MASK] , [SEP]",nonmorphemic,10.34222858806816,-1.7647170686432805,1.7647170686432787
4151,4151,schaa,schaa##s,plur,4,artificial,5.328423867467791e-06,plural,plural,grandes,s,[MASK] schaa##s [MASK],"[CLS] , [MASK] , s , ##cha , ##a , ##s , [MASK] , [SEP]",nonmorphemic,12.142455073185578,0.8456077984167241,-0.8456077984167234
4153,4153,froia,froia,sing,2,default,1.475888780078094e-06,plural,plural,grandes,s,[MASK] froia [MASK],"[CLS] , [MASK] , fro , ##ia , [MASK] , [SEP]",nonmorphemic,13.42625018687573,3.4219713284955304,-3.421971328495531
4155,4155,froia,froias,plur,2,default,5.616039925371297e-05,plural,plural,grandes,s,[MASK] froias [MASK],"[CLS] , [MASK] , fro , ##ias , [MASK] , [SEP]",nonmorphemic,9.787298689053452,-2.262206008487242,2.262206008487242
4157,4157,froia,froia##s,plur,3,artificial,3.659606591099873e-05,plural,plural,grandes,s,[MASK] froia##s [MASK],"[CLS] , [MASK] , fro , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,10.215569812104812,-1.6058855112703743,1.6058855112703754
4159,4159,coia,coia,sing,2,default,2.5324395664938493e-06,plural,plural,grandes,s,[MASK] coia [MASK],"[CLS] , [MASK] , co , ##ia , [MASK] , [SEP]",nonmorphemic,12.886327464289408,3.3224410299686724,-3.322441029968673
4161,4161,coia,coias,plur,2,default,4.139036900596693e-05,plural,plural,grandes,s,[MASK] coias [MASK],"[CLS] , [MASK] , co , ##ias , [MASK] , [SEP]",nonmorphemic,10.092462336902305,-2.0193796122060395,2.0193796122060403
4163,4163,coia,coia##s,plur,3,artificial,3.223978274036199e-05,plural,plural,grandes,s,[MASK] coia##s [MASK],"[CLS] , [MASK] , co , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,10.342309379171072,-1.9416332290450917,1.9416332290450913
4165,4165,wraa,wraa,sing,3,default,2.0537090676953085e-06,plural,plural,grandes,s,[MASK] wraa [MASK],"[CLS] , [MASK] , w , ##ra , ##a , [MASK] , [SEP]",nonmorphemic,13.09586309831318,3.2409363097959307,-3.240936309795932
4167,4167,wraa,wraas,plur,3,default,2.923785359598696e-06,plural,plural,grandes,s,[MASK] wraas [MASK],"[CLS] , [MASK] , w , ##ra , ##as , [MASK] , [SEP]",nonmorphemic,12.74263142520112,2.0715532559596657,-2.0715532559596666
4169,4169,wraa,wraa##s,plur,4,artificial,2.063430474663619e-05,plural,plural,grandes,s,[MASK] wraa##s [MASK],"[CLS] , [MASK] , w , ##ra , ##a , ##s , [MASK] , [SEP]",nonmorphemic,10.78855558824539,0.15253251991996208,-0.15253251991996317
4171,4171,sloa,sloa,sing,3,default,1.7783128214432509e-06,plural,plural,grandes,s,[MASK] sloa [MASK],"[CLS] , [MASK] , s , ##lo , ##a , [MASK] , [SEP]",nonmorphemic,13.23984549627888,3.748805991038685,-3.7488059910386826
4173,4173,sloa,sloas,plur,3,default,6.339575338643044e-05,plural,plural,grandes,s,[MASK] sloas [MASK],"[CLS] , [MASK] , s , ##lo , ##as , [MASK] , [SEP]",nonmorphemic,9.666113680051026,-2.299696952533857,2.299696952533856
4175,4175,sloa,sloa##s,plur,4,artificial,2.891493568313308e-05,plural,plural,grandes,s,[MASK] sloa##s [MASK],"[CLS] , [MASK] , s , ##lo , ##a , ##s , [MASK] , [SEP]",nonmorphemic,10.451152290699188,-1.1178931994376704,1.1178931994376704
4177,4177,schnaio,schnaio,sing,4,default,5.343755447029253e-07,plural,plural,grandes,s,[MASK] schnaio [MASK],"[CLS] , [MASK] , s , ##ch , ##na , ##io , [MASK] , [SEP]",nonmorphemic,14.442166977928794,3.75887197817954,-3.7588719781795406
4179,4179,schnaio,schnaios,plur,4,default,1.828233689593617e-05,plural,plural,grandes,s,[MASK] schnaios [MASK],"[CLS] , [MASK] , s , ##ch , ##na , ##ios , [MASK] , [SEP]",nonmorphemic,10.909575161162792,-1.8956623112535382,1.8956623112535385
4181,4181,schnaio,schnaio##s,plur,5,artificial,1.0658413884812036e-05,plural,plural,grandes,s,[MASK] schnaio##s [MASK],"[CLS] , [MASK] , s , ##ch , ##na , ##io , ##s , [MASK] , [SEP]",nonmorphemic,11.449160941590527,-0.6077203279568142,0.6077203279568132
4183,4183,sliao,sliao,sing,3,default,2.021516593231354e-06,plural,plural,grandes,s,[MASK] sliao [MASK],"[CLS] , [MASK] , s , ##lia , ##o , [MASK] , [SEP]",nonmorphemic,13.111662539523635,3.889387098124967,-3.8893870981249683
4185,4185,sliao,sliaos,plur,3,default,4.103397441213019e-05,plural,plural,grandes,s,[MASK] sliaos [MASK],"[CLS] , [MASK] , s , ##lia , ##os , [MASK] , [SEP]",nonmorphemic,10.101110190197728,-2.0691585214438994,2.0691585214439008
4187,4187,sliao,sliao##s,plur,4,artificial,2.801309710775968e-05,plural,plural,grandes,s,[MASK] sliao##s [MASK],"[CLS] , [MASK] , s , ##lia , ##o , ##s , [MASK] , [SEP]",nonmorphemic,10.48283840330324,-0.4457425519117617,0.4457425519117624
4189,4189,schia,schia,sing,3,default,3.1139043130679056e-06,plural,plural,grandes,s,[MASK] schia [MASK],"[CLS] , [MASK] , s , ##chi , ##a , [MASK] , [SEP]",nonmorphemic,12.679633213005344,3.734916680117049,-3.734916680116525
4191,4191,schia,schias,plur,3,default,5.773097655037418e-05,plural,plural,grandes,s,[MASK] schias [MASK],"[CLS] , [MASK] , s , ##chi , ##as , [MASK] , [SEP]",nonmorphemic,9.75971667321302,-1.8338049992639576,1.8338049992639576
4193,4193,schia,schia##s,plur,4,artificial,1.8693546735448763e-05,plural,plural,grandes,s,[MASK] schia##s [MASK],"[CLS] , [MASK] , s , ##chi , ##a , ##s , [MASK] , [SEP]",nonmorphemic,10.887332188023525,0.6458607136790029,-0.6458607136790013
4195,4195,mcclaa,mcclaa,sing,4,default,4.076608490777289e-07,plural,plural,grandes,s,[MASK] mcclaa [MASK],"[CLS] , [MASK] , m , ##c , ##cla , ##a , [MASK] , [SEP]",nonmorphemic,14.712830260484456,3.8456125332012068,-3.845612533201208
4197,4197,mcclaa,mcclaas,plur,4,default,3.349281178088859e-05,plural,plural,grandes,s,[MASK] mcclaas [MASK],"[CLS] , [MASK] , m , ##c , ##cla , ##as , [MASK] , [SEP]",nonmorphemic,10.304179715862302,-2.671627102298709,2.6716271022987077
4199,4199,mcclaa,mcclaa##s,plur,5,artificial,2.3332588170887902e-05,plural,plural,grandes,s,[MASK] mcclaa##s [MASK],"[CLS] , [MASK] , m , ##c , ##cla , ##a , ##s , [MASK] , [SEP]",nonmorphemic,10.66565954062635,-2.217549370212975,2.2175493702129745
4201,4201,dyna,dyna,sing,3,default,1.7438729855712154e-06,plural,plural,grandes,s,[MASK] dyna [MASK],"[CLS] , [MASK] , d , ##yn , ##a , [MASK] , [SEP]",nonmorphemic,13.259402064503975,3.4102372873691476,-3.41023728736915
4203,4203,dyna,dynas,plur,3,default,3.5849661799147725e-05,plural,plural,grandes,s,[MASK] dynas [MASK],"[CLS] , [MASK] , d , ##yn , ##as , [MASK] , [SEP]",nonmorphemic,10.23617642473866,-1.447612780063297,1.447612780063298
4205,4205,dyna,dyna##s,plur,4,artificial,1.951050762727391e-05,plural,plural,grandes,s,[MASK] dyna##s [MASK],"[CLS] , [MASK] , d , ##yn , ##a , ##s , [MASK] , [SEP]",nonmorphemic,10.844557384842831,-0.7850999086099559,0.7850999086099548
4207,4207,stao,stao,sing,2,default,7.004666144894145e-07,plural,plural,grandes,s,[MASK] stao [MASK],"[CLS] , [MASK] , sta , ##o , [MASK] , [SEP]",nonmorphemic,14.17151913184912,3.125608438233815,-3.1256084382338183
4209,4209,stao,staos,plur,2,default,5.2764520660275593e-05,plural,plural,grandes,s,[MASK] staos [MASK],"[CLS] , [MASK] , sta , ##os , [MASK] , [SEP]",nonmorphemic,9.849671550308228,-2.6193971376021157,2.6193971376021157
4211,4211,stao,stao##s,plur,3,artificial,2.2383053874364123e-05,plural,plural,grandes,s,[MASK] stao##s [MASK],"[CLS] , [MASK] , sta , ##o , ##s , [MASK] , [SEP]",nonmorphemic,10.707206408877452,-1.7661676899303522,1.7661676899303516
4213,4213,hua,hua,sing,2,default,2.3331583633989794e-06,plural,plural,grandes,s,[MASK] hua [MASK],"[CLS] , [MASK] , hu , ##a , [MASK] , [SEP]",nonmorphemic,12.968287687503468,3.4276476439659174,-3.427647643965917
4215,4215,hua,huas,plur,2,default,6.11459618085064e-05,plural,plural,grandes,s,[MASK] huas [MASK],"[CLS] , [MASK] , hu , ##as , [MASK] , [SEP]",nonmorphemic,9.702246735484984,-1.9865340914631364,1.9865340914631369
4217,4217,hua,hua##s,plur,3,artificial,1.838858588598669e-05,plural,plural,grandes,s,[MASK] hua##s [MASK],"[CLS] , [MASK] , hu , ##a , ##s , [MASK] , [SEP]",nonmorphemic,10.903780418118345,-0.27787777961787086,0.2778777796178723
4219,4219,daa,daa,sing,2,default,7.029038442851743e-06,plural,plural,grandes,s,[MASK] daa [MASK],"[CLS] , [MASK] , da , ##a , [MASK] , [SEP]",nonmorphemic,11.86546064060752,2.65836521585447,-2.658365215853767
4221,4221,daa,daas,plur,2,default,8.609958604210988e-05,plural,plural,grandes,s,[MASK] daas [MASK],"[CLS] , [MASK] , da , ##as , [MASK] , [SEP]",nonmorphemic,9.360005954415437,-1.9414749149653119,1.9414749149653114
4223,4223,daa,daa##s,plur,3,artificial,8.076051017269492e-05,plural,plural,grandes,s,[MASK] daa##s [MASK],"[CLS] , [MASK] , da , ##a , ##s , [MASK] , [SEP]",nonmorphemic,9.424022447393789,-1.5672493482846797,1.5672493482846794
4225,4225,mcca,mcca,sing,3,default,5.659898079102277e-07,plural,plural,grandes,s,[MASK] mcca [MASK],"[CLS] , [MASK] , m , ##c , ##ca , [MASK] , [SEP]",nonmorphemic,14.384689766131109,3.8154393375138707,-3.815439337513868
4227,4227,mcca,mccas,plur,3,default,1.675620296737179e-05,plural,plural,grandes,s,[MASK] mccas [MASK],"[CLS] , [MASK] , m , ##c , ##cas , [MASK] , [SEP]",nonmorphemic,10.996742041836844,-2.605030053812671,2.6050300538126723
4229,4229,mcca,mcca##s,plur,4,artificial,1.984308437386062e-05,plural,plural,grandes,s,[MASK] mcca##s [MASK],"[CLS] , [MASK] , m , ##c , ##ca , ##s , [MASK] , [SEP]",nonmorphemic,10.827655005798404,-1.7969531302210324,1.7969531302210322
4231,4231,duo,duo,sing,2,default,1.7163798702313215e-06,plural,plural,grandes,s,[MASK] duo [MASK],"[CLS] , [MASK] , du , ##o , [MASK] , [SEP]",nonmorphemic,13.275293211798466,3.7871189197801307,-3.7871189197801294
4233,4233,duo,duos,plur,2,default,5.004594277124852e-05,plural,plural,grandes,s,[MASK] duos [MASK],"[CLS] , [MASK] , du , ##os , [MASK] , [SEP]",nonmorphemic,9.902569119000386,-3.1759634459559862,3.175963445955985
4235,4235,duo,duo##s,plur,3,artificial,3.115693834843114e-05,plural,plural,grandes,s,[MASK] duo##s [MASK],"[CLS] , [MASK] , du , ##o , ##s , [MASK] , [SEP]",nonmorphemic,10.376473597616132,-2.2140512383150703,2.2140512383150694
4237,4237,tso,tso,sing,2,default,2.9163143153709825e-06,plural,plural,grandes,s,[MASK] tso [MASK],"[CLS] , [MASK] , ts , ##o , [MASK] , [SEP]",nonmorphemic,12.745189959719031,2.63312340080566,-2.6331234008056597
4239,4239,tso,tsos,plur,2,default,5.233477349975146e-05,plural,plural,grandes,s,[MASK] tsos [MASK],"[CLS] , [MASK] , ts , ##os , [MASK] , [SEP]",nonmorphemic,9.857849522559189,-2.2614050423899066,2.2614050423899092
4241,4241,tso,tso##s,plur,3,artificial,6.744483835063875e-05,plural,plural,grandes,s,[MASK] tso##s [MASK],"[CLS] , [MASK] , ts , ##o , ##s , [MASK] , [SEP]",nonmorphemic,9.604200503803767,-2.477691637894882,2.47769163789488
4243,4243,bruo,bruo,sing,2,default,7.255914056258916e-07,plural,plural,grandes,s,[MASK] bruo [MASK],"[CLS] , [MASK] , bru , ##o , [MASK] , [SEP]",nonmorphemic,14.136278782722396,4.117691966956313,-4.117691966956312
4245,4245,bruo,bruos,plur,2,default,3.382200884516351e-05,plural,plural,grandes,s,[MASK] bruos [MASK],"[CLS] , [MASK] , bru , ##os , [MASK] , [SEP]",nonmorphemic,10.294398818115807,-3.1370935329632292,3.137093532963226
4247,4247,bruo,bruo##s,plur,3,artificial,4.040266139782034e-05,plural,plural,grandes,s,[MASK] bruo##s [MASK],"[CLS] , [MASK] , bru , ##o , ##s , [MASK] , [SEP]",nonmorphemic,10.116614898983238,-2.6886614860522435,2.688661486052244
4249,4249,troia,troia,sing,2,default,1.949690840774565e-06,plural,plural,grandes,s,[MASK] troia [MASK],"[CLS] , [MASK] , tro , ##ia , [MASK] , [SEP]",nonmorphemic,13.14783974115045,4.470652607182098,-4.470652607181584
4251,4251,troia,troias,plur,2,default,0.0001193491916637,plural,plural,grandes,s,[MASK] troias [MASK],"[CLS] , [MASK] , tro , ##ias , [MASK] , [SEP]",nonmorphemic,9.033456978023596,-3.1819096739151824,3.181909673914455
4253,4253,troia,troia##s,plur,3,artificial,8.170717774191871e-05,plural,plural,grandes,s,[MASK] troia##s [MASK],"[CLS] , [MASK] , tro , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,9.412368705099082,-2.5851231203508895,2.585123120350888
4255,4255,mcoia,mcoia,sing,3,default,1.3099607940603164e-06,plural,plural,grandes,s,[MASK] mcoia [MASK],"[CLS] , [MASK] , m , ##co , ##ia , [MASK] , [SEP]",nonmorphemic,13.545513349397304,3.246645017870234,-3.246645017870233
4257,4257,mcoia,mcoias,plur,3,default,5.131812940817326e-05,plural,plural,grandes,s,[MASK] mcoias [MASK],"[CLS] , [MASK] , m , ##co , ##ias , [MASK] , [SEP]",nonmorphemic,9.87746646844908,-2.655748347097564,2.655748347097564
4259,4259,mcoia,mcoia##s,plur,4,artificial,4.628888564184308e-05,plural,plural,grandes,s,[MASK] mcoia##s [MASK],"[CLS] , [MASK] , m , ##co , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,9.980608676621037,-2.0762310713306036,2.0762310713306027
