,Unnamed: 0,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,article_number,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal,surprisal_shift,log_odds
447,447,splea,spleas,plur,3,default,4.056996476720087e-05,plural,plural,grandes,s,[MASK] spleas [MASK],"[CLS] , [MASK] , sp , ##lea , ##s , [MASK] , [SEP]",morphemic,10.112482549190938,-2.081852040799477,2.0818520407994794
449,449,splea,splea##s,plur,3,artificial,4.056996476720087e-05,plural,plural,grandes,s,[MASK] splea##s [MASK],"[CLS] , [MASK] , sp , ##lea , ##s , [MASK] , [SEP]",morphemic,10.112482549190938,-2.081852040799477,2.0818520407994794
451,451,xua,xua,sing,2,default,6.65220625251095e-07,plural,plural,grandes,s,[MASK] xua [MASK],"[CLS] , [MASK] , x , ##ua , [MASK] , [SEP]",morphemic,14.223147084018278,3.506262711231871,-3.5062627112318703
453,453,xua,xuas,plur,3,default,3.927507350454107e-05,plural,plural,grandes,s,[MASK] xuas [MASK],"[CLS] , [MASK] , x , ##ua , ##s , [MASK] , [SEP]",morphemic,10.14492050228924,-2.6447972788309,2.644797278830901
455,455,xua,xua##s,plur,3,artificial,3.927507350454107e-05,plural,plural,grandes,s,[MASK] xua##s [MASK],"[CLS] , [MASK] , x , ##ua , ##s , [MASK] , [SEP]",morphemic,10.14492050228924,-2.6447972788309,2.644797278830901
457,457,clua,clua,sing,2,default,7.362304472735559e-07,plural,plural,grandes,s,[MASK] clua [MASK],"[CLS] , [MASK] , cl , ##ua , [MASK] , [SEP]",morphemic,14.121722659516887,3.820465101656376,-3.8204651016563753
459,459,clua,cluas,plur,3,default,3.8398222386604175e-05,plural,plural,grandes,s,[MASK] cluas [MASK],"[CLS] , [MASK] , cl , ##ua , ##s , [MASK] , [SEP]",morphemic,10.167499391457618,-3.187945365875393,3.187945365875393
461,461,clua,clua##s,plur,3,artificial,3.8398222386604175e-05,plural,plural,grandes,s,[MASK] clua##s [MASK],"[CLS] , [MASK] , cl , ##ua , ##s , [MASK] , [SEP]",morphemic,10.167499391457618,-3.187945365875393,3.187945365875393
463,463,mckaa,mckaa,sing,4,default,6.834953865109128e-07,plural,plural,grandes,s,[MASK] mckaa [MASK],"[CLS] , [MASK] , m , ##c , ##k , ##aa , [MASK] , [SEP]",morphemic,14.196045930606338,4.188156146952542,-4.188156146952543
465,465,mckaa,mckaas,plur,5,default,1.5078440810611936e-05,plural,plural,grandes,s,[MASK] mckaas [MASK],"[CLS] , [MASK] , m , ##c , ##k , ##aa , ##s , [MASK] , [SEP]",morphemic,11.1022445952518,-0.2976436899897692,0.2976436899897688
467,467,mckaa,mckaa##s,plur,5,artificial,1.5078440810611936e-05,plural,plural,grandes,s,[MASK] mckaa##s [MASK],"[CLS] , [MASK] , m , ##c , ##k , ##aa , ##s , [MASK] , [SEP]",morphemic,11.1022445952518,-0.2976436899897692,0.2976436899897688
469,469,sqoa,sqoa,sing,3,default,9.68556832958711e-07,plural,plural,grandes,s,[MASK] sqoa [MASK],"[CLS] , [MASK] , s , ##q , ##oa , [MASK] , [SEP]",morphemic,13.847458674397494,3.3995466304494144,-3.399546630449414
471,471,sqoa,sqoas,plur,4,default,3.904638651874848e-05,plural,plural,grandes,s,[MASK] sqoas [MASK],"[CLS] , [MASK] , s , ##q , ##oa , ##s , [MASK] , [SEP]",morphemic,10.150760220691334,-1.9392785879981567,1.9392785879981562
473,473,sqoa,sqoa##s,plur,4,artificial,3.904638651874848e-05,plural,plural,grandes,s,[MASK] sqoa##s [MASK],"[CLS] , [MASK] , s , ##q , ##oa , ##s , [MASK] , [SEP]",morphemic,10.150760220691334,-1.9392785879981567,1.9392785879981562
475,475,squa,squa,sing,2,default,2.768954573184601e-06,plural,plural,grandes,s,[MASK] squa [MASK],"[CLS] , [MASK] , s , ##qua , [MASK] , [SEP]",morphemic,12.797040719404928,3.9645508866456804,-3.96455088664515
477,477,squa,squas,plur,3,default,3.063755502807908e-05,plural,plural,grandes,s,[MASK] squas [MASK],"[CLS] , [MASK] , s , ##qua , ##s , [MASK] , [SEP]",morphemic,10.393284013009524,-1.9649068042738467,1.9649068042738458
479,479,squa,squa##s,plur,3,artificial,3.063755502807908e-05,plural,plural,grandes,s,[MASK] squa##s [MASK],"[CLS] , [MASK] , s , ##qua , ##s , [MASK] , [SEP]",morphemic,10.393284013009524,-1.9649068042738467,1.9649068042738458
481,481,skuo,skuo,sing,3,default,5.960158659945591e-07,plural,plural,grandes,s,[MASK] skuo [MASK],"[CLS] , [MASK] , s , ##k , ##uo , [MASK] , [SEP]",morphemic,14.332998549439148,3.1776388746521036,-3.177638874652105
483,483,skuo,skuos,plur,4,default,3.1270727049559355e-05,plural,plural,grandes,s,[MASK] skuos [MASK],"[CLS] , [MASK] , s , ##k , ##uo , ##s , [MASK] , [SEP]",morphemic,10.37282813605937,-3.051936179594694,3.0519361795946933
485,485,skuo,skuo##s,plur,4,artificial,3.1270727049559355e-05,plural,plural,grandes,s,[MASK] skuo##s [MASK],"[CLS] , [MASK] , s , ##k , ##uo , ##s , [MASK] , [SEP]",morphemic,10.37282813605937,-3.051936179594694,3.0519361795946933
487,487,za,za,sing,1,default,1.6270112155325478e-06,plural,plural,grandes,s,[MASK] za [MASK],"[CLS] , [MASK] , za , [MASK] , [SEP]",morphemic,13.328765836369111,3.6185454879922396,-3.6185454879922396
489,489,za,zas,plur,2,default,2.3681648599449545e-05,plural,plural,grandes,s,[MASK] zas [MASK],"[CLS] , [MASK] , za , ##s , [MASK] , [SEP]",morphemic,10.650810130462636,-1.910635961156899,1.9106359611568986
491,491,za,za##s,plur,2,artificial,2.3681648599449545e-05,plural,plural,grandes,s,[MASK] za##s [MASK],"[CLS] , [MASK] , za , ##s , [MASK] , [SEP]",morphemic,10.650810130462636,-1.910635961156899,1.9106359611568986
493,493,thoo,thoo,sing,2,default,2.568530362623278e-06,plural,plural,grandes,s,[MASK] thoo [MASK],"[CLS] , [MASK] , th , ##oo , [MASK] , [SEP]",morphemic,12.87217666595915,2.744626069847074,-2.744626069847074
495,495,thoo,thoos,plur,3,default,4.398708915687166e-05,plural,plural,grandes,s,[MASK] thoos [MASK],"[CLS] , [MASK] , th , ##oo , ##s , [MASK] , [SEP]",morphemic,10.031614395357424,-2.509859073913871,2.5098590739138746
497,497,thoo,thoo##s,plur,3,artificial,4.398708915687166e-05,plural,plural,grandes,s,[MASK] thoo##s [MASK],"[CLS] , [MASK] , th , ##oo , ##s , [MASK] , [SEP]",morphemic,10.031614395357424,-2.509859073913871,2.5098590739138746
499,499,mclo,mclo,sing,2,default,1.7056453316399711e-06,plural,plural,grandes,s,[MASK] mclo [MASK],"[CLS] , [MASK] , m , ##clo , [MASK] , [SEP]",morphemic,13.281567025208956,2.6196422304549554,-2.619642230454957
501,501,mclo,mclos,plur,3,default,4.173630077275448e-05,plural,plural,grandes,s,[MASK] mclos [MASK],"[CLS] , [MASK] , m , ##clo , ##s , [MASK] , [SEP]",morphemic,10.084139285715748,-2.649972852659543,2.6499728526595434
503,503,mclo,mclo##s,plur,3,artificial,4.173630077275448e-05,plural,plural,grandes,s,[MASK] mclo##s [MASK],"[CLS] , [MASK] , m , ##clo , ##s , [MASK] , [SEP]",morphemic,10.084139285715748,-2.649972852659543,2.6499728526595434
505,505,sruo,sruo,sing,2,default,8.910461133382341e-07,plural,plural,grandes,s,[MASK] sruo [MASK],"[CLS] , [MASK] , sr , ##uo , [MASK] , [SEP]",morphemic,13.930869656226458,3.8587074633081624,-3.8587074633081624
507,507,sruo,sruos,plur,3,default,2.451680302328896e-05,plural,plural,grandes,s,[MASK] sruos [MASK],"[CLS] , [MASK] , sr , ##uo , ##s , [MASK] , [SEP]",morphemic,10.616151837807516,-2.582698887382012,2.5826988873820116
509,509,sruo,sruo##s,plur,3,artificial,2.451680302328896e-05,plural,plural,grandes,s,[MASK] sruo##s [MASK],"[CLS] , [MASK] , sr , ##uo , ##s , [MASK] , [SEP]",morphemic,10.616151837807516,-2.582698887382012,2.5826988873820116
511,511,tsuo,tsuo,sing,2,default,2.1663761344825616e-06,plural,plural,grandes,s,[MASK] tsuo [MASK],"[CLS] , [MASK] , ts , ##uo , [MASK] , [SEP]",morphemic,13.042454770499178,3.046260777734906,-3.0462607777349047
513,513,tsuo,tsuos,plur,3,default,5.1658360462170094e-05,plural,plural,grandes,s,[MASK] tsuos [MASK],"[CLS] , [MASK] , ts , ##uo , ##s , [MASK] , [SEP]",morphemic,9.870858507885576,-2.257598860074035,2.2575988600740353
515,515,tsuo,tsuo##s,plur,3,artificial,5.1658360462170094e-05,plural,plural,grandes,s,[MASK] tsuo##s [MASK],"[CLS] , [MASK] , ts , ##uo , ##s , [MASK] , [SEP]",morphemic,9.870858507885576,-2.257598860074035,2.2575988600740353
517,517,koo,koo,sing,2,default,2.3007221443549497e-06,plural,plural,grandes,s,[MASK] koo [MASK],"[CLS] , [MASK] , k , ##oo , [MASK] , [SEP]",morphemic,12.98228750850276,2.391048423979596,-2.3910484239795933
519,519,koo,koos,plur,3,default,0.0001191720366477,plural,plural,grandes,s,[MASK] koos [MASK],"[CLS] , [MASK] , k , ##oo , ##s , [MASK] , [SEP]",morphemic,9.034942422734906,-3.5073003507033746,3.5073003507025646
521,521,koo,koo##s,plur,3,artificial,0.0001191720366477,plural,plural,grandes,s,[MASK] koo##s [MASK],"[CLS] , [MASK] , k , ##oo , ##s , [MASK] , [SEP]",morphemic,9.034942422734906,-3.5073003507033746,3.5073003507025646
523,523,woa,woa,sing,2,default,4.014832029497484e-06,plural,plural,grandes,s,[MASK] woa [MASK],"[CLS] , [MASK] , w , ##oa , [MASK] , [SEP]",morphemic,12.425515047182284,3.1081265888061953,-3.1081265888062
525,525,woa,woas,plur,3,default,7.923356315586716e-05,plural,plural,grandes,s,[MASK] woas [MASK],"[CLS] , [MASK] , w , ##oa , ##s , [MASK] , [SEP]",morphemic,9.443110571691555,-1.756794026723588,1.7567940267235898
527,527,woa,woa##s,plur,3,artificial,7.923356315586716e-05,plural,plural,grandes,s,[MASK] woa##s [MASK],"[CLS] , [MASK] , w , ##oa , ##s , [MASK] , [SEP]",morphemic,9.443110571691555,-1.756794026723588,1.7567940267235898
529,529,shua,shua,sing,2,default,1.0232434988211023e-06,plural,plural,grandes,s,[MASK] shua [MASK],"[CLS] , [MASK] , sh , ##ua , [MASK] , [SEP]",morphemic,13.792533075055012,4.1087265299024995,-4.108726529902501
531,531,shua,shuas,plur,3,default,6.427482730941847e-05,plural,plural,grandes,s,[MASK] shuas [MASK],"[CLS] , [MASK] , sh , ##ua , ##s , [MASK] , [SEP]",morphemic,9.652342491561656,-2.6439629109985834,2.6439629109985834
533,533,shua,shua##s,plur,3,artificial,6.427482730941847e-05,plural,plural,grandes,s,[MASK] shua##s [MASK],"[CLS] , [MASK] , sh , ##ua , ##s , [MASK] , [SEP]",morphemic,9.652342491561656,-2.6439629109985834,2.6439629109985834
535,535,synua,synua,sing,3,default,5.606642048405774e-07,plural,plural,grandes,s,[MASK] synua [MASK],"[CLS] , [MASK] , s , ##yn , ##ua , [MASK] , [SEP]",morphemic,14.394143675982033,3.8319569287182613,-3.83195692871826
537,537,synua,synuas,plur,4,default,2.1874100639251992e-05,plural,plural,grandes,s,[MASK] synuas [MASK],"[CLS] , [MASK] , s , ##yn , ##ua , ##s , [MASK] , [SEP]",morphemic,10.73020724019998,-2.0146055126762636,2.0146055126762628
539,539,synua,synua##s,plur,4,artificial,2.1874100639251992e-05,plural,plural,grandes,s,[MASK] synua##s [MASK],"[CLS] , [MASK] , s , ##yn , ##ua , ##s , [MASK] , [SEP]",morphemic,10.73020724019998,-2.0146055126762636,2.0146055126762628
541,541,ghua,ghua,sing,2,default,5.976665420348581e-07,plural,plural,grandes,s,[MASK] ghua [MASK],"[CLS] , [MASK] , g , ##hua , [MASK] , [SEP]",morphemic,14.330232860540043,3.8205575881194616,-3.820557588119461
543,543,ghua,ghuas,plur,3,default,5.54190410184674e-05,plural,plural,grandes,s,[MASK] ghuas [MASK],"[CLS] , [MASK] , g , ##hua , ##s , [MASK] , [SEP]",morphemic,9.800587322568232,-2.6523084504216765,2.6523084504216743
545,545,ghua,ghua##s,plur,3,artificial,5.54190410184674e-05,plural,plural,grandes,s,[MASK] ghua##s [MASK],"[CLS] , [MASK] , g , ##hua , ##s , [MASK] , [SEP]",morphemic,9.800587322568232,-2.6523084504216765,2.6523084504216743
547,547,wiao,wiao,sing,2,default,1.210270170304284e-06,plural,plural,grandes,s,[MASK] wiao [MASK],"[CLS] , [MASK] , w , ##iao , [MASK] , [SEP]",morphemic,13.624666942035962,4.106089504562632,-4.106089504562632
549,549,wiao,wiaos,plur,3,default,4.562147660180926e-05,plural,plural,grandes,s,[MASK] wiaos [MASK],"[CLS] , [MASK] , w , ##iao , ##s , [MASK] , [SEP]",morphemic,9.99513197420946,-1.3387164733888532,1.3387164733888548
551,551,wiao,wiao##s,plur,3,artificial,4.562147660180926e-05,plural,plural,grandes,s,[MASK] wiao##s [MASK],"[CLS] , [MASK] , w , ##iao , ##s , [MASK] , [SEP]",morphemic,9.99513197420946,-1.3387164733888532,1.3387164733888548
553,553,mccro,mccro,sing,3,default,6.082894401515659e-07,plural,plural,grandes,s,[MASK] mccro [MASK],"[CLS] , [MASK] , m , ##c , ##cro , [MASK] , [SEP]",morphemic,14.312615015376602,3.1170645430778787,-3.117064543077877
555,555,mccro,mccros,plur,4,default,1.650893500482198e-05,plural,plural,grandes,s,[MASK] mccros [MASK],"[CLS] , [MASK] , m , ##c , ##cro , ##s , [MASK] , [SEP]",morphemic,11.01160880818056,-1.823131589776608,1.823131589776607
557,557,mccro,mccro##s,plur,4,artificial,1.650893500482198e-05,plural,plural,grandes,s,[MASK] mccro##s [MASK],"[CLS] , [MASK] , m , ##c , ##cro , ##s , [MASK] , [SEP]",morphemic,11.01160880818056,-1.823131589776608,1.823131589776607
559,559,ploa,ploa,sing,2,default,3.0924234124540817e-06,plural,plural,grandes,s,[MASK] ploa [MASK],"[CLS] , [MASK] , pl , ##oa , [MASK] , [SEP]",morphemic,12.686555498563132,3.5485009646078076,-3.5485009646076837
561,561,ploa,ploas,plur,3,default,9.71969639067538e-05,plural,plural,grandes,s,[MASK] ploas [MASK],"[CLS] , [MASK] , pl , ##oa , ##s , [MASK] , [SEP]",morphemic,9.238771082512944,-2.965821390254968,2.9658213902549675
563,563,ploa,ploa##s,plur,3,artificial,9.71969639067538e-05,plural,plural,grandes,s,[MASK] ploa##s [MASK],"[CLS] , [MASK] , pl , ##oa , ##s , [MASK] , [SEP]",morphemic,9.238771082512944,-2.965821390254968,2.9658213902549675
565,565,thiao,thiao,sing,2,default,2.258462700410746e-06,plural,plural,grandes,s,[MASK] thiao [MASK],"[CLS] , [MASK] , th , ##iao , [MASK] , [SEP]",morphemic,13.000826197192582,3.97827137986898,-3.978271379868685
567,567,thiao,thiaos,plur,3,default,6.279927038121969e-05,plural,plural,grandes,s,[MASK] thiaos [MASK],"[CLS] , [MASK] , th , ##iao , ##s , [MASK] , [SEP]",morphemic,9.675567102691057,-1.4914835980695003,1.491483598069498
569,569,thiao,thiao##s,plur,3,artificial,6.279927038121969e-05,plural,plural,grandes,s,[MASK] thiao##s [MASK],"[CLS] , [MASK] , th , ##iao , ##s , [MASK] , [SEP]",morphemic,9.675567102691057,-1.4914835980695003,1.491483598069498
571,571,scoa,scoa,sing,2,default,2.6284413934263284e-07,plural,plural,grandes,s,[MASK] scoa [MASK],"[CLS] , [MASK] , s , ##coa , [MASK] , [SEP]",morphemic,15.151704606514526,4.043485660685111,-4.043485660685111
573,573,scoa,scoas,plur,3,default,8.416181117354427e-06,plural,plural,grandes,s,[MASK] scoas [MASK],"[CLS] , [MASK] , s , ##coa , ##s , [MASK] , [SEP]",morphemic,11.685354381602288,-1.5408983773484994,1.5408983773485
575,575,scoa,scoa##s,plur,3,artificial,8.416181117354427e-06,plural,plural,grandes,s,[MASK] scoa##s [MASK],"[CLS] , [MASK] , s , ##coa , ##s , [MASK] , [SEP]",morphemic,11.685354381602288,-1.5408983773484994,1.5408983773485
577,577,synaa,synaa,sing,3,default,1.835194467503243e-07,plural,plural,grandes,s,[MASK] synaa [MASK],"[CLS] , [MASK] , s , ##yn , ##aa , [MASK] , [SEP]",morphemic,15.510945198225931,4.128047964579174,-4.128047964579175
579,579,synaa,synaas,plur,4,default,7.939546776469797e-06,plural,plural,grandes,s,[MASK] synaas [MASK],"[CLS] , [MASK] , s , ##yn , ##aa , ##s , [MASK] , [SEP]",morphemic,11.74365436538356,-0.807520011300408,0.8075200113004106
581,581,synaa,synaa##s,plur,4,artificial,7.939546776469797e-06,plural,plural,grandes,s,[MASK] synaa##s [MASK],"[CLS] , [MASK] , s , ##yn , ##aa , ##s , [MASK] , [SEP]",morphemic,11.74365436538356,-0.807520011300408,0.8075200113004106
583,583,tsiao,tsiao,sing,2,default,1.3286083913044422e-06,plural,plural,grandes,s,[MASK] tsiao [MASK],"[CLS] , [MASK] , ts , ##iao , [MASK] , [SEP]",morphemic,13.53137848583544,4.080036255377992,-4.0800362553779905
585,585,tsiao,tsiaos,plur,3,default,7.748057396383956e-05,plural,plural,grandes,s,[MASK] tsiaos [MASK],"[CLS] , [MASK] , ts , ##iao , ##s , [MASK] , [SEP]",morphemic,9.465483311556175,-2.3621710737068238,2.362171073706825
587,587,tsiao,tsiao##s,plur,3,artificial,7.748057396383956e-05,plural,plural,grandes,s,[MASK] tsiao##s [MASK],"[CLS] , [MASK] , ts , ##iao , ##s , [MASK] , [SEP]",morphemic,9.465483311556175,-2.3621710737068238,2.362171073706825
589,589,dwua,dwua,sing,3,default,5.744112172578753e-07,plural,plural,grandes,s,[MASK] dwua [MASK],"[CLS] , [MASK] , d , ##w , ##ua , [MASK] , [SEP]",morphemic,14.36992029075079,2.774105115119898,-2.7741051151198954
591,591,dwua,dwuas,plur,4,default,5.74262194277253e-05,plural,plural,grandes,s,[MASK] dwuas [MASK],"[CLS] , [MASK] , d , ##w , ##ua , ##s , [MASK] , [SEP]",morphemic,9.765009574477869,-2.935008915566243,2.9350089155662435
593,593,dwua,dwua##s,plur,4,artificial,5.74262194277253e-05,plural,plural,grandes,s,[MASK] dwua##s [MASK],"[CLS] , [MASK] , d , ##w , ##ua , ##s , [MASK] , [SEP]",morphemic,9.765009574477869,-2.935008915566243,2.9350089155662435
595,595,symbo,symbo,sing,3,default,1.2580857173816185e-06,plural,plural,grandes,s,[MASK] symbo [MASK],"[CLS] , [MASK] , s , ##y , ##mbo , [MASK] , [SEP]",morphemic,13.585919264184076,3.8744802432279997,-3.874480243227999
597,597,symbo,symbos,plur,4,default,3.5179968108423054e-05,plural,plural,grandes,s,[MASK] symbos [MASK],"[CLS] , [MASK] , s , ##y , ##mbo , ##s , [MASK] , [SEP]",morphemic,10.255033725181052,-2.4450674138672817,2.445067413867281
599,599,symbo,symbo##s,plur,4,artificial,3.5179968108423054e-05,plural,plural,grandes,s,[MASK] symbo##s [MASK],"[CLS] , [MASK] , s , ##y , ##mbo , ##s , [MASK] , [SEP]",morphemic,10.255033725181052,-2.4450674138672817,2.445067413867281
601,601,mcgeo,mcgeo,sing,3,default,8.967284657046548e-07,plural,plural,grandes,s,[MASK] mcgeo [MASK],"[CLS] , [MASK] , m , ##c , ##geo , [MASK] , [SEP]",morphemic,13.92451273453336,4.510716442968336,-4.510716442968334
603,603,mcgeo,mcgeos,plur,4,default,4.62372372567188e-05,plural,plural,grandes,s,[MASK] mcgeos [MASK],"[CLS] , [MASK] , m , ##c , ##geo , ##s , [MASK] , [SEP]",morphemic,9.98172508329346,-3.8379210766037204,3.83792107660372
605,605,mcgeo,mcgeo##s,plur,4,artificial,4.62372372567188e-05,plural,plural,grandes,s,[MASK] mcgeo##s [MASK],"[CLS] , [MASK] , m , ##c , ##geo , ##s , [MASK] , [SEP]",morphemic,9.98172508329346,-3.8379210766037204,3.83792107660372
607,607,dynoo,dynoo,sing,3,default,2.583363766461844e-06,plural,plural,grandes,s,[MASK] dynoo [MASK],"[CLS] , [MASK] , d , ##yn , ##oo , [MASK] , [SEP]",morphemic,12.866418222770644,2.8596991914015195,-2.8596991914015195
609,609,dynoo,dynoos,plur,4,default,5.6819713790901005e-05,plural,plural,grandes,s,[MASK] dynoos [MASK],"[CLS] , [MASK] , d , ##yn , ##oo , ##s , [MASK] , [SEP]",morphemic,9.775627218669872,-3.357489543592685,3.3574895435926835
611,611,dynoo,dynoo##s,plur,4,artificial,5.6819713790901005e-05,plural,plural,grandes,s,[MASK] dynoo##s [MASK],"[CLS] , [MASK] , d , ##yn , ##oo , ##s , [MASK] , [SEP]",morphemic,9.775627218669872,-3.357489543592685,3.3574895435926835
613,613,cho,cho,sing,1,default,1.462340719626809e-06,plural,plural,grandes,s,[MASK] cho [MASK],"[CLS] , [MASK] , cho , [MASK] , [SEP]",morphemic,13.43547217342837,4.300282524840446,-4.3002825248403935
615,615,cho,chos,plur,2,default,4.378648372949101e-05,plural,plural,grandes,s,[MASK] chos [MASK],"[CLS] , [MASK] , cho , ##s , [MASK] , [SEP]",morphemic,10.036185378856656,-2.2038917911683296,2.2038917911683282
617,617,cho,cho##s,plur,2,artificial,4.378648372949101e-05,plural,plural,grandes,s,[MASK] cho##s [MASK],"[CLS] , [MASK] , cho , ##s , [MASK] , [SEP]",morphemic,10.036185378856656,-2.2038917911683296,2.2038917911683282
619,619,feo,feo,sing,1,default,3.313469505883404e-06,plural,plural,grandes,s,[MASK] feo [MASK],"[CLS] , [MASK] , feo , [MASK] , [SEP]",morphemic,12.617514728453264,4.327753979075878,-4.3277539790757755
621,621,feo,feos,plur,2,default,0.0002483704301994,plural,plural,grandes,s,[MASK] feos [MASK],"[CLS] , [MASK] , feo , ##s , [MASK] , [SEP]",morphemic,8.300589256056,-3.2498498648143315,3.2498498648142147
623,623,feo,feo##s,plur,2,artificial,0.0002483704301994,plural,plural,grandes,s,[MASK] feo##s [MASK],"[CLS] , [MASK] , feo , ##s , [MASK] , [SEP]",morphemic,8.300589256056,-3.2498498648143315,3.2498498648142147
625,625,dwiao,dwiao,sing,3,default,3.079820316997939e-06,plural,plural,grandes,s,[MASK] dwiao [MASK],"[CLS] , [MASK] , d , ##w , ##iao , [MASK] , [SEP]",morphemic,12.690639301317589,2.673477146303716,-2.6734771463037177
627,627,dwiao,dwiaos,plur,4,default,2.8380116418702528e-05,plural,plural,grandes,s,[MASK] dwiaos [MASK],"[CLS] , [MASK] , d , ##w , ##iao , ##s , [MASK] , [SEP]",morphemic,10.469821784101873,-1.3008308930180466,1.3008308930180477
629,629,dwiao,dwiao##s,plur,4,artificial,2.8380116418702528e-05,plural,plural,grandes,s,[MASK] dwiao##s [MASK],"[CLS] , [MASK] , d , ##w , ##iao , ##s , [MASK] , [SEP]",morphemic,10.469821784101873,-1.3008308930180466,1.3008308930180477
631,631,geo,geo,sing,1,default,4.891803200735012e-06,plural,plural,grandes,s,[MASK] geo [MASK],"[CLS] , [MASK] , geo , [MASK] , [SEP]",morphemic,12.227949569743515,1.4652279215385011,-1.4652279215385031
633,633,geo,geos,plur,2,default,3.548555469023995e-05,plural,plural,grandes,s,[MASK] geos [MASK],"[CLS] , [MASK] , geo , ##s , [MASK] , [SEP]",morphemic,10.246384854427385,-2.7795629183307504,2.7795629183307526
635,635,geo,geo##s,plur,2,artificial,3.548555469023995e-05,plural,plural,grandes,s,[MASK] geo##s [MASK],"[CLS] , [MASK] , geo , ##s , [MASK] , [SEP]",morphemic,10.246384854427385,-2.7795629183307504,2.7795629183307526
637,637,xaa,xaa,sing,2,default,4.14771363921318e-07,plural,plural,grandes,s,[MASK] xaa [MASK],"[CLS] , [MASK] , x , ##aa , [MASK] , [SEP]",morphemic,14.695538398843656,3.3499002234866335,-3.3499002234866335
639,639,xaa,xaas,plur,3,default,4.2139013203268405e-06,plural,plural,grandes,s,[MASK] xaas [MASK],"[CLS] , [MASK] , x , ##aa , ##s , [MASK] , [SEP]",morphemic,12.377121659959728,-0.24266143693787612,0.24266143693787592
641,641,xaa,xaa##s,plur,3,artificial,4.2139013203268405e-06,plural,plural,grandes,s,[MASK] xaa##s [MASK],"[CLS] , [MASK] , x , ##aa , ##s , [MASK] , [SEP]",morphemic,12.377121659959728,-0.24266143693787612,0.24266143693787592
643,643,schnea,schnea,sing,3,default,4.232850585594861e-07,plural,plural,grandes,s,[MASK] schnea [MASK],"[CLS] , [MASK] , s , ##ch , ##nea , [MASK] , [SEP]",morphemic,14.675219987563208,3.2537527013012006,-3.253752701301202
645,645,schnea,schneas,plur,4,default,9.946727914211806e-06,plural,plural,grandes,s,[MASK] schneas [MASK],"[CLS] , [MASK] , s , ##ch , ##nea , ##s , [MASK] , [SEP]",morphemic,11.51826691372076,-1.1795835313604872,1.1795835313604874
647,647,schnea,schnea##s,plur,4,artificial,9.946727914211806e-06,plural,plural,grandes,s,[MASK] schnea##s [MASK],"[CLS] , [MASK] , s , ##ch , ##nea , ##s , [MASK] , [SEP]",morphemic,11.51826691372076,-1.1795835313604872,1.1795835313604874
649,649,klia,klia,sing,2,default,7.2911834649858065e-06,plural,plural,grandes,s,[MASK] klia [MASK],"[CLS] , [MASK] , k , ##lia , [MASK] , [SEP]",morphemic,11.828844684243592,1.3415059507939535,-1.3415059507939557
651,651,klia,klias,plur,3,default,0.0003425253089517,plural,plural,grandes,s,[MASK] klias [MASK],"[CLS] , [MASK] , k , ##lia , ##s , [MASK] , [SEP]",morphemic,7.979165008242484,-4.092330000396691,4.092330000396588
653,653,klia,klia##s,plur,3,artificial,0.0003425253089517,plural,plural,grandes,s,[MASK] klia##s [MASK],"[CLS] , [MASK] , k , ##lia , ##s , [MASK] , [SEP]",morphemic,7.979165008242484,-4.092330000396691,4.092330000396588
655,655,spiao,spiao,sing,2,default,2.108204171236139e-06,plural,plural,grandes,s,[MASK] spiao [MASK],"[CLS] , [MASK] , sp , ##iao , [MASK] , [SEP]",morphemic,13.069674076550228,3.912768354733924,-3.912768354733502
657,657,spiao,spiaos,plur,3,default,6.43404564470984e-05,plural,plural,grandes,s,[MASK] spiaos [MASK],"[CLS] , [MASK] , sp , ##iao , ##s , [MASK] , [SEP]",morphemic,9.6513219418811,-1.995562598871265,1.9955625988712649
659,659,spiao,spiao##s,plur,3,artificial,6.43404564470984e-05,plural,plural,grandes,s,[MASK] spiao##s [MASK],"[CLS] , [MASK] , sp , ##iao , ##s , [MASK] , [SEP]",morphemic,9.6513219418811,-1.995562598871265,1.9955625988712649
661,661,tsua,tsua,sing,2,default,2.021743966906797e-06,plural,plural,grandes,s,[MASK] tsua [MASK],"[CLS] , [MASK] , ts , ##ua , [MASK] , [SEP]",morphemic,13.111550069069503,4.13267902300702,-4.132679023006848
663,663,tsua,tsuas,plur,3,default,9.165719529846684e-05,plural,plural,grandes,s,[MASK] tsuas [MASK],"[CLS] , [MASK] , ts , ##ua , ##s , [MASK] , [SEP]",morphemic,9.297455078320832,-2.44950385229345,2.4495038522934496
665,665,tsua,tsua##s,plur,3,artificial,9.165719529846684e-05,plural,plural,grandes,s,[MASK] tsua##s [MASK],"[CLS] , [MASK] , ts , ##ua , ##s , [MASK] , [SEP]",morphemic,9.297455078320832,-2.44950385229345,2.4495038522934496
667,667,swoa,swoa,sing,3,default,1.8074784975397047e-06,plural,plural,grandes,s,[MASK] swoa [MASK],"[CLS] , [MASK] , s , ##w , ##oa , [MASK] , [SEP]",morphemic,13.223577779227844,2.2102803273374274,-2.2102803273374287
669,669,swoa,swoas,plur,4,default,4.197364251012914e-05,plural,plural,grandes,s,[MASK] swoas [MASK],"[CLS] , [MASK] , s , ##w , ##oa , ##s , [MASK] , [SEP]",morphemic,10.078468695961297,-2.7141598597418106,2.7141598597418124
