,Unnamed: 0,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,article_number,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal,surprisal_shift,log_odds
477,477,squa,squas,plur,3,default,6.999385277595138e-06,plural,plural,grandes,s,Las squas [MASK],"[CLS] , Las , s , ##qua , ##s , [MASK] , [SEP]",morphemic,11.869688230251551,-4.5444698468655105,4.54446984686551
479,479,squa,squa##s,plur,3,artificial,6.999385277595138e-06,plural,plural,grandes,s,Las squa##s [MASK],"[CLS] , Las , s , ##qua , ##s , [MASK] , [SEP]",morphemic,11.869688230251551,-4.5444698468655105,4.54446984686551
481,481,skuo,skuo,sing,3,default,5.107015681460325e-07,plural,plural,grandes,s,El skuo [MASK],"[CLS] , El , s , ##k , ##uo , [MASK] , [SEP]",morphemic,14.487480432715907,4.884055070752941,-4.884055070752942
483,483,skuo,skuos,plur,4,default,5.955173401162028e-05,plural,plural,grandes,s,Los skuos [MASK],"[CLS] , Los , s , ##k , ##uo , ##s , [MASK] , [SEP]",morphemic,9.72866514400386,-3.887595099119933,3.887595099119935
485,485,skuo,skuo##s,plur,4,artificial,5.955173401162028e-05,plural,plural,grandes,s,Los skuo##s [MASK],"[CLS] , Los , s , ##k , ##uo , ##s , [MASK] , [SEP]",morphemic,9.72866514400386,-3.887595099119933,3.887595099119935
487,487,za,za,sing,1,default,5.647768261951569e-07,plural,plural,grandes,s,La za [MASK],"[CLS] , La , za , [MASK] , [SEP]",morphemic,14.386835181716862,5.704606091473233,-5.704606091473196
489,489,za,zas,plur,2,default,7.345717676798813e-06,plural,plural,grandes,s,Las zas [MASK],"[CLS] , Las , za , ##s , [MASK] , [SEP]",morphemic,11.821393043540729,-3.9448462060610368,3.9448462060610385
491,491,za,za##s,plur,2,artificial,7.345717676798813e-06,plural,plural,grandes,s,Las za##s [MASK],"[CLS] , Las , za , ##s , [MASK] , [SEP]",morphemic,11.821393043540729,-3.9448462060610368,3.9448462060610385
493,493,thoo,thoo,sing,2,default,3.302556592643669e-07,plural,plural,grandes,s,El thoo [MASK],"[CLS] , El , th , ##oo , [MASK] , [SEP]",morphemic,14.92339875738689,4.6292009533225755,-4.6292009533225755
495,495,thoo,thoos,plur,3,default,3.964981442550197e-05,plural,plural,grandes,s,Los thoos [MASK],"[CLS] , Los , th , ##oo , ##s , [MASK] , [SEP]",morphemic,10.13542429020958,-4.501029143623709,4.50102914362371
497,497,thoo,thoo##s,plur,3,artificial,3.964981442550197e-05,plural,plural,grandes,s,Los thoo##s [MASK],"[CLS] , Los , th , ##oo , ##s , [MASK] , [SEP]",morphemic,10.13542429020958,-4.501029143623709,4.50102914362371
499,499,mclo,mclo,sing,2,default,2.415242761344416e-07,plural,plural,grandes,s,El mclo [MASK],"[CLS] , El , m , ##clo , [MASK] , [SEP]",morphemic,15.236295846609988,3.6706351727033404,-3.6706351727033377
501,501,mclo,mclos,plur,3,default,3.374102743691765e-05,plural,plural,grandes,s,Los mclos [MASK],"[CLS] , Los , m , ##clo , ##s , [MASK] , [SEP]",morphemic,10.29679602971206,-4.892549449621329,4.89254944962133
503,503,mclo,mclo##s,plur,3,artificial,3.374102743691765e-05,plural,plural,grandes,s,Los mclo##s [MASK],"[CLS] , Los , m , ##clo , ##s , [MASK] , [SEP]",morphemic,10.29679602971206,-4.892549449621329,4.89254944962133
505,505,sruo,sruo,sing,2,default,8.903577963792486e-07,plural,plural,grandes,s,El sruo [MASK],"[CLS] , El , sr , ##uo , [MASK] , [SEP]",morphemic,13.931642436604324,4.866216598401959,-4.8662165984014
507,507,sruo,sruos,plur,3,default,1.710484502837062e-05,plural,plural,grandes,s,Los sruos [MASK],"[CLS] , Los , sr , ##uo , ##s , [MASK] , [SEP]",morphemic,10.976148799595006,-4.14658068361007,4.146580683610073
509,509,sruo,sruo##s,plur,3,artificial,1.710484502837062e-05,plural,plural,grandes,s,Los sruo##s [MASK],"[CLS] , Los , sr , ##uo , ##s , [MASK] , [SEP]",morphemic,10.976148799595006,-4.14658068361007,4.146580683610073
511,511,tsuo,tsuo,sing,2,default,3.7139983533052156e-07,plural,plural,grandes,s,El tsuo [MASK],"[CLS] , El , ts , ##uo , [MASK] , [SEP]",morphemic,14.805986631402911,4.760706969599083,-4.760706969599087
513,513,tsuo,tsuos,plur,3,default,1.4387160263140686e-05,plural,plural,grandes,s,Los tsuos [MASK],"[CLS] , Los , ts , ##uo , ##s , [MASK] , [SEP]",morphemic,11.149174397530212,-3.4659243033930505,3.46592430339305
515,515,tsuo,tsuo##s,plur,3,artificial,1.4387160263140686e-05,plural,plural,grandes,s,Los tsuo##s [MASK],"[CLS] , Los , ts , ##uo , ##s , [MASK] , [SEP]",morphemic,11.149174397530212,-3.4659243033930505,3.46592430339305
517,517,koo,koo,sing,2,default,6.43170494640799e-07,plural,plural,grandes,s,El koo [MASK],"[CLS] , El , k , ##oo , [MASK] , [SEP]",morphemic,14.256855992893794,3.5025043804754876,-3.502504380475487
519,519,koo,koos,plur,3,default,6.17240002611652e-05,plural,plural,grandes,s,Los koos [MASK],"[CLS] , Los , k , ##oo , ##s , [MASK] , [SEP]",morphemic,9.69283771952414,-4.13660813171834,4.136608131718341
521,521,koo,koo##s,plur,3,artificial,6.17240002611652e-05,plural,plural,grandes,s,Los koo##s [MASK],"[CLS] , Los , k , ##oo , ##s , [MASK] , [SEP]",morphemic,9.69283771952414,-4.13660813171834,4.136608131718341
523,523,woa,woa,sing,2,default,4.419183881054778e-07,plural,plural,grandes,s,La woa [MASK],"[CLS] , La , w , ##oa , [MASK] , [SEP]",morphemic,14.6321406142125,5.053896941674774,-5.053896941674774
525,525,woa,woas,plur,3,default,6.090384431445273e-06,plural,plural,grandes,s,Las woas [MASK],"[CLS] , Las , w , ##oa , ##s , [MASK] , [SEP]",morphemic,12.008799353202704,-4.253016406369412,4.253016406369411
527,527,woa,woa##s,plur,3,artificial,6.090384431445273e-06,plural,plural,grandes,s,Las woa##s [MASK],"[CLS] , Las , w , ##oa , ##s , [MASK] , [SEP]",morphemic,12.008799353202704,-4.253016406369412,4.253016406369411
529,529,shua,shua,sing,2,default,1.90068973893176e-07,plural,plural,grandes,s,La shua [MASK],"[CLS] , La , sh , ##ua , [MASK] , [SEP]",morphemic,15.47587881017152,5.274695468990732,-5.274695468990734
531,531,shua,shuas,plur,3,default,6.134057457529707e-06,plural,plural,grandes,s,Las shuas [MASK],"[CLS] , Las , sh , ##ua , ##s , [MASK] , [SEP]",morphemic,12.001654125258748,-3.6090383279735327,3.609038327973533
533,533,shua,shua##s,plur,3,artificial,6.134057457529707e-06,plural,plural,grandes,s,Las shua##s [MASK],"[CLS] , Las , sh , ##ua , ##s , [MASK] , [SEP]",morphemic,12.001654125258748,-3.6090383279735327,3.609038327973533
535,535,synua,synua,sing,3,default,1.0556697560559769e-07,plural,plural,grandes,s,La synua [MASK],"[CLS] , La , s , ##yn , ##ua , [MASK] , [SEP]",morphemic,16.063920245592385,5.103015871933136,-5.10301587193314
537,537,synua,synuas,plur,4,default,3.554791419446701e-06,plural,plural,grandes,s,Las synuas [MASK],"[CLS] , Las , s , ##yn , ##ua , ##s , [MASK] , [SEP]",morphemic,12.54721416887855,-4.196020199733564,4.196020199733563
539,539,synua,synua##s,plur,4,artificial,3.554791419446701e-06,plural,plural,grandes,s,Las synua##s [MASK],"[CLS] , Las , s , ##yn , ##ua , ##s , [MASK] , [SEP]",morphemic,12.54721416887855,-4.196020199733564,4.196020199733563
541,541,ghua,ghua,sing,2,default,1.3354215866456798e-07,plural,plural,grandes,s,La ghua [MASK],"[CLS] , La , g , ##hua , [MASK] , [SEP]",morphemic,15.82884861371872,5.179357440711904,-5.179357440711904
543,543,ghua,ghuas,plur,3,default,1.3977930393593851e-05,plural,plural,grandes,s,Las ghuas [MASK],"[CLS] , Las , g , ##hua , ##s , [MASK] , [SEP]",morphemic,11.17803087263315,-4.299810397728299,4.299810397728299
545,545,ghua,ghua##s,plur,3,artificial,1.3977930393593851e-05,plural,plural,grandes,s,Las ghua##s [MASK],"[CLS] , Las , g , ##hua , ##s , [MASK] , [SEP]",morphemic,11.17803087263315,-4.299810397728299,4.299810397728299
547,547,wiao,wiao,sing,2,default,1.8429004455811082e-07,plural,plural,grandes,s,El wiao [MASK],"[CLS] , El , w , ##iao , [MASK] , [SEP]",morphemic,15.50675499131992,5.368721982528507,-5.368721982528506
549,549,wiao,wiaos,plur,3,default,1.989022348425351e-05,plural,plural,grandes,s,Los wiaos [MASK],"[CLS] , Los , w , ##iao , ##s , [MASK] , [SEP]",morphemic,10.825282229150782,-3.7197675400877976,3.719767540087798
551,551,wiao,wiao##s,plur,3,artificial,1.989022348425351e-05,plural,plural,grandes,s,Los wiao##s [MASK],"[CLS] , Los , w , ##iao , ##s , [MASK] , [SEP]",morphemic,10.825282229150782,-3.7197675400877976,3.719767540087798
553,553,mccro,mccro,sing,3,default,2.585571223789884e-07,plural,plural,grandes,s,El mccro [MASK],"[CLS] , El , m , ##c , ##cro , [MASK] , [SEP]",morphemic,15.16814919108856,3.444937677187326,-3.444937677187326
555,555,mccro,mccros,plur,4,default,4.804426134796813e-05,plural,plural,grandes,s,Los mccros [MASK],"[CLS] , Los , m , ##c , ##cro , ##s , [MASK] , [SEP]",morphemic,9.94338786052394,-5.707992541961321,5.70799254196132
557,557,mccro,mccro##s,plur,4,artificial,4.804426134796813e-05,plural,plural,grandes,s,Los mccro##s [MASK],"[CLS] , Los , m , ##c , ##cro , ##s , [MASK] , [SEP]",morphemic,9.94338786052394,-5.707992541961321,5.70799254196132
559,559,ploa,ploa,sing,2,default,1.5211969639494782e-07,plural,plural,grandes,s,La ploa [MASK],"[CLS] , La , pl , ##oa , [MASK] , [SEP]",morphemic,15.698598149714352,5.151463523538272,-5.151463523538269
561,561,ploa,ploas,plur,3,default,4.148405423620716e-06,plural,plural,grandes,s,Las ploas [MASK],"[CLS] , Las , pl , ##oa , ##s , [MASK] , [SEP]",morphemic,12.392786532831073,-4.6500854424957705,4.6500854424957705
563,563,ploa,ploa##s,plur,3,artificial,4.148405423620716e-06,plural,plural,grandes,s,Las ploa##s [MASK],"[CLS] , Las , pl , ##oa , ##s , [MASK] , [SEP]",morphemic,12.392786532831073,-4.6500854424957705,4.6500854424957705
565,565,thiao,thiao,sing,2,default,2.415580127035355e-07,plural,plural,grandes,s,El thiao [MASK],"[CLS] , El , th , ##iao , [MASK] , [SEP]",morphemic,15.236156174467462,4.964190487399435,-4.964190487399435
567,567,thiao,thiaos,plur,3,default,2.4334674890269525e-05,plural,plural,grandes,s,Los thiaos [MASK],"[CLS] , Los , th , ##iao , ##s , [MASK] , [SEP]",morphemic,10.623608274526902,-3.9758901209709148,3.975890120970913
569,569,thiao,thiao##s,plur,3,artificial,2.4334674890269525e-05,plural,plural,grandes,s,Los thiao##s [MASK],"[CLS] , Los , th , ##iao , ##s , [MASK] , [SEP]",morphemic,10.623608274526902,-3.9758901209709148,3.975890120970913
571,571,scoa,scoa,sing,2,default,3.47001076761444e-08,plural,plural,grandes,s,La scoa [MASK],"[CLS] , La , s , ##coa , [MASK] , [SEP]",morphemic,17.176523046939497,5.698072438023257,-5.6980724380232575
573,573,scoa,scoas,plur,3,default,2.8867495984741254e-06,plural,plural,grandes,s,Las scoas [MASK],"[CLS] , Las , s , ##coa , ##s , [MASK] , [SEP]",morphemic,12.755379395207164,-3.917498603174103,3.9174986031741046
575,575,scoa,scoa##s,plur,3,artificial,2.8867495984741254e-06,plural,plural,grandes,s,Las scoa##s [MASK],"[CLS] , Las , s , ##coa , ##s , [MASK] , [SEP]",morphemic,12.755379395207164,-3.917498603174103,3.9174986031741046
577,577,synaa,synaa,sing,3,default,2.141484998219312e-07,plural,plural,grandes,s,La synaa [MASK],"[CLS] , La , s , ##yn , ##aa , [MASK] , [SEP]",morphemic,15.356596138177226,5.179314645180666,-5.179314645180665
579,579,synaa,synaas,plur,4,default,1.2492676432884764e-05,plural,plural,grandes,s,Las synaas [MASK],"[CLS] , Las , s , ##yn , ##aa , ##s , [MASK] , [SEP]",morphemic,11.290367970723135,-3.178955127588244,3.1789551275882415
581,581,synaa,synaa##s,plur,4,artificial,1.2492676432884764e-05,plural,plural,grandes,s,Las synaa##s [MASK],"[CLS] , Las , s , ##yn , ##aa , ##s , [MASK] , [SEP]",morphemic,11.290367970723135,-3.178955127588244,3.1789551275882415
583,583,tsiao,tsiao,sing,2,default,2.423811906737683e-07,plural,plural,grandes,s,El tsiao [MASK],"[CLS] , El , ts , ##iao , [MASK] , [SEP]",morphemic,15.232754181992323,5.432125108380047,-5.432125108380047
585,585,tsiao,tsiaos,plur,3,default,3.352659769007005e-05,plural,plural,grandes,s,Los tsiaos [MASK],"[CLS] , Los , ts , ##iao , ##s , [MASK] , [SEP]",morphemic,10.303171473255862,-3.648290501612527,3.648290501612524
587,587,tsiao,tsiao##s,plur,3,artificial,3.352659769007005e-05,plural,plural,grandes,s,Los tsiao##s [MASK],"[CLS] , Los , ts , ##iao , ##s , [MASK] , [SEP]",morphemic,10.303171473255862,-3.648290501612527,3.648290501612524
589,589,dwua,dwua,sing,3,default,1.4603310205529854e-07,plural,plural,grandes,s,La dwua [MASK],"[CLS] , La , d , ##w , ##ua , [MASK] , [SEP]",morphemic,15.739432514530469,5.689893681608087,-5.689893681608086
591,591,dwua,dwuas,plur,4,default,7.797007856424898e-05,plural,plural,grandes,s,Las dwuas [MASK],"[CLS] , Las , d , ##w , ##ua , ##s , [MASK] , [SEP]",morphemic,9.459185413021766,-4.451340700078671,4.451340700078669
593,593,dwua,dwua##s,plur,4,artificial,7.797007856424898e-05,plural,plural,grandes,s,Las dwua##s [MASK],"[CLS] , Las , d , ##w , ##ua , ##s , [MASK] , [SEP]",morphemic,9.459185413021766,-4.451340700078671,4.451340700078669
595,595,symbo,symbo,sing,3,default,2.470640083629405e-07,plural,plural,grandes,s,El symbo [MASK],"[CLS] , El , s , ##y , ##mbo , [MASK] , [SEP]",morphemic,15.213618390720423,4.9513864737375375,-4.951386473737539
597,597,symbo,symbos,plur,4,default,3.951485268771648e-05,plural,plural,grandes,s,Los symbos [MASK],"[CLS] , Los , s , ##y , ##mbo , ##s , [MASK] , [SEP]",morphemic,10.138833939323485,-4.906350131165972,4.906350131165973
599,599,symbo,symbo##s,plur,4,artificial,3.951485268771648e-05,plural,plural,grandes,s,Los symbo##s [MASK],"[CLS] , Los , s , ##y , ##mbo , ##s , [MASK] , [SEP]",morphemic,10.138833939323485,-4.906350131165972,4.906350131165973
601,601,mcgeo,mcgeo,sing,3,default,9.851930826698665e-07,plural,plural,grandes,s,El mcgeo [MASK],"[CLS] , El , m , ##c , ##geo , [MASK] , [SEP]",morphemic,13.830428191969231,3.9482144772624146,-3.9482144772624133
603,603,mcgeo,mcgeos,plur,4,default,4.934088792651892e-05,plural,plural,grandes,s,Los mcgeos [MASK],"[CLS] , Los , m , ##c , ##geo , ##s , [MASK] , [SEP]",morphemic,9.916757450946374,-5.423308276744994,5.423308276744994
605,605,mcgeo,mcgeo##s,plur,4,artificial,4.934088792651892e-05,plural,plural,grandes,s,Los mcgeo##s [MASK],"[CLS] , Los , m , ##c , ##geo , ##s , [MASK] , [SEP]",morphemic,9.916757450946374,-5.423308276744994,5.423308276744994
607,607,dynoo,dynoo,sing,3,default,1.4307119045042782e-07,plural,plural,grandes,s,El dynoo [MASK],"[CLS] , El , d , ##yn , ##oo , [MASK] , [SEP]",morphemic,15.759923495247715,4.315426782195303,-4.315426782195303
609,609,dynoo,dynoos,plur,4,default,3.027547791134566e-05,plural,plural,grandes,s,Los dynoos [MASK],"[CLS] , Los , d , ##yn , ##oo , ##s , [MASK] , [SEP]",morphemic,10.405172482973551,-4.9405164670597195,4.940516467059718
611,611,dynoo,dynoo##s,plur,4,artificial,3.027547791134566e-05,plural,plural,grandes,s,Los dynoo##s [MASK],"[CLS] , Los , d , ##yn , ##oo , ##s , [MASK] , [SEP]",morphemic,10.405172482973551,-4.9405164670597195,4.940516467059718
613,613,cho,cho,sing,1,default,1.1033005193894496e-06,plural,plural,grandes,s,El cho [MASK],"[CLS] , El , cho , [MASK] , [SEP]",morphemic,13.717204398420314,5.936599740134719,-5.936599740134685
615,615,cho,chos,plur,2,default,8.682005864102393e-05,plural,plural,grandes,s,Los chos [MASK],"[CLS] , Los , cho , ##s , [MASK] , [SEP]",morphemic,9.351672872660853,-3.549777909342211,3.5497779093422124
617,617,cho,cho##s,plur,2,artificial,8.682005864102393e-05,plural,plural,grandes,s,Los cho##s [MASK],"[CLS] , Los , cho , ##s , [MASK] , [SEP]",morphemic,9.351672872660853,-3.549777909342211,3.5497779093422124
619,619,feo,feo,sing,1,default,6.921582667018811e-07,plural,plural,grandes,s,El feo [MASK],"[CLS] , El , feo , [MASK] , [SEP]",morphemic,14.183451198371918,4.720135722955018,-4.720135722955018
621,621,feo,feos,plur,2,default,0.000144895791891,plural,plural,grandes,s,Los feos [MASK],"[CLS] , Los , feo , ##s , [MASK] , [SEP]",morphemic,8.839495750529114,-4.488826759600588,4.488826759600373
623,623,feo,feo##s,plur,2,artificial,0.000144895791891,plural,plural,grandes,s,Los feo##s [MASK],"[CLS] , Los , feo , ##s , [MASK] , [SEP]",morphemic,8.839495750529114,-4.488826759600588,4.488826759600373
625,625,dwiao,dwiao,sing,3,default,5.970759957563132e-07,plural,plural,grandes,s,El dwiao [MASK],"[CLS] , El , d , ##w , ##iao , [MASK] , [SEP]",morphemic,14.33122143558104,3.645750062196356,-3.6457500621963557
627,627,dwiao,dwiaos,plur,4,default,7.345260382862762e-05,plural,plural,grandes,s,Los dwiaos [MASK],"[CLS] , Los , d , ##w , ##iao , ##s , [MASK] , [SEP]",morphemic,9.518870205617016,-3.064270926475796,3.064270926475795
629,629,dwiao,dwiao##s,plur,4,artificial,7.345260382862762e-05,plural,plural,grandes,s,Los dwiao##s [MASK],"[CLS] , Los , d , ##w , ##iao , ##s , [MASK] , [SEP]",morphemic,9.518870205617016,-3.064270926475796,3.064270926475795
631,631,geo,geo,sing,1,default,4.021617030502967e-07,plural,plural,grandes,s,El geo [MASK],"[CLS] , El , geo , [MASK] , [SEP]",morphemic,14.726411582813007,4.0630159847270715,-4.063015984727073
633,633,geo,geos,plur,2,default,6.0653750551864505e-05,plural,plural,grandes,s,Los geos [MASK],"[CLS] , Los , geo , ##s , [MASK] , [SEP]",morphemic,9.710329085213893,-4.814820250467838,4.814820250467839
635,635,geo,geo##s,plur,2,artificial,6.0653750551864505e-05,plural,plural,grandes,s,Los geo##s [MASK],"[CLS] , Los , geo , ##s , [MASK] , [SEP]",morphemic,9.710329085213893,-4.814820250467838,4.814820250467839
637,637,xaa,xaa,sing,2,default,1.62318642082937e-07,plural,plural,grandes,s,La xaa [MASK],"[CLS] , La , x , ##aa , [MASK] , [SEP]",morphemic,15.633704507143138,5.03411958429229,-5.0341195842922914
639,639,xaa,xaas,plur,3,default,2.0930101527483203e-06,plural,plural,grandes,s,Las xaas [MASK],"[CLS] , Las , x , ##aa , ##s , [MASK] , [SEP]",morphemic,13.076907263700749,-3.1578284283982594,3.157828428398261
641,641,xaa,xaa##s,plur,3,artificial,2.0930101527483203e-06,plural,plural,grandes,s,Las xaa##s [MASK],"[CLS] , Las , x , ##aa , ##s , [MASK] , [SEP]",morphemic,13.076907263700749,-3.1578284283982594,3.157828428398261
643,643,schnea,schnea,sing,3,default,1.7263373308651353e-07,plural,plural,grandes,s,La schnea [MASK],"[CLS] , La , s , ##ch , ##nea , [MASK] , [SEP]",morphemic,15.572093636567468,5.568923918947004,-5.568923918947004
645,645,schnea,schneas,plur,4,default,2.1626938178087585e-05,plural,plural,grandes,s,Las schneas [MASK],"[CLS] , Las , s , ##ch , ##nea , ##s , [MASK] , [SEP]",morphemic,10.741570882430192,-3.865751166616599,3.8657511666165982
647,647,schnea,schnea##s,plur,4,artificial,2.1626938178087585e-05,plural,plural,grandes,s,Las schnea##s [MASK],"[CLS] , Las , s , ##ch , ##nea , ##s , [MASK] , [SEP]",morphemic,10.741570882430192,-3.865751166616599,3.8657511666165982
649,649,klia,klia,sing,2,default,5.062661330157425e-07,plural,plural,grandes,s,La klia [MASK],"[CLS] , La , k , ##lia , [MASK] , [SEP]",morphemic,14.496203351348008,4.682018275665728,-4.68201827566573
651,651,klia,klias,plur,3,default,4.003343201475218e-05,plural,plural,grandes,s,Las klias [MASK],"[CLS] , Las , k , ##lia , ##s , [MASK] , [SEP]",morphemic,10.125795652568163,-3.823444313897621,3.8234443138976206
653,653,klia,klia##s,plur,3,artificial,4.003343201475218e-05,plural,plural,grandes,s,Las klia##s [MASK],"[CLS] , Las , k , ##lia , ##s , [MASK] , [SEP]",morphemic,10.125795652568163,-3.823444313897621,3.8234443138976206
655,655,spiao,spiao,sing,2,default,5.648682304126851e-07,plural,plural,grandes,s,El spiao [MASK],"[CLS] , El , sp , ##iao , [MASK] , [SEP]",morphemic,14.386673353508623,4.9944743197146,-4.994474319714601
657,657,spiao,spiaos,plur,3,default,4.51551350124646e-05,plural,plural,grandes,s,Los spiaos [MASK],"[CLS] , Los , sp , ##iao , ##s , [MASK] , [SEP]",morphemic,10.005406552287806,-4.1575154405305845,4.157515440530585
659,659,spiao,spiao##s,plur,3,artificial,4.51551350124646e-05,plural,plural,grandes,s,Los spiao##s [MASK],"[CLS] , Los , sp , ##iao , ##s , [MASK] , [SEP]",morphemic,10.005406552287806,-4.1575154405305845,4.157515440530585
661,661,tsua,tsua,sing,2,default,2.891898702728213e-07,plural,plural,grandes,s,La tsua [MASK],"[CLS] , La , ts , ##ua , [MASK] , [SEP]",morphemic,15.056182373994403,5.411330212870084,-5.411330212870082
663,663,tsua,tsuas,plur,3,default,9.623868209018838e-06,plural,plural,grandes,s,Las tsuas [MASK],"[CLS] , Las , ts , ##ua , ##s , [MASK] , [SEP]",morphemic,11.551264273377884,-3.1404418838824437,3.1404418838824433
665,665,tsua,tsua##s,plur,3,artificial,9.623868209018838e-06,plural,plural,grandes,s,Las tsua##s [MASK],"[CLS] , Las , ts , ##ua , ##s , [MASK] , [SEP]",morphemic,11.551264273377884,-3.1404418838824437,3.1404418838824433
667,667,swoa,swoa,sing,3,default,9.128733609031768e-07,plural,plural,grandes,s,La swoa [MASK],"[CLS] , La , s , ##w , ##oa , [MASK] , [SEP]",morphemic,13.90666867254035,3.7480898278649146,-3.7480898278649133
669,669,swoa,swoas,plur,4,default,0.0001036161338561,plural,plural,grandes,s,Las swoas [MASK],"[CLS] , Las , s , ##w , ##oa , ##s , [MASK] , [SEP]",morphemic,9.174817508061947,-3.785931041935225,3.785931041935018
671,671,swoa,swoa##s,plur,4,artificial,0.0001036161338561,plural,plural,grandes,s,Las swoa##s [MASK],"[CLS] , Las , s , ##w , ##oa , ##s , [MASK] , [SEP]",morphemic,9.174817508061947,-3.785931041935225,3.785931041935018
673,673,schlea,schlea,sing,3,default,3.628910292263754e-07,plural,plural,grandes,s,La schlea [MASK],"[CLS] , La , s , ##ch , ##lea , [MASK] , [SEP]",morphemic,14.829163242717753,5.616272866295809,-5.616272866295808
675,675,schlea,schleas,plur,4,default,2.5237291993107647e-05,plural,plural,grandes,s,Las schleas [MASK],"[CLS] , Las , s , ##ch , ##lea , ##s , [MASK] , [SEP]",morphemic,10.587187816336195,-3.588260637103632,3.5882606371036307
677,677,schlea,schlea##s,plur,4,artificial,2.5237291993107647e-05,plural,plural,grandes,s,Las schlea##s [MASK],"[CLS] , Las , s , ##ch , ##lea , ##s , [MASK] , [SEP]",morphemic,10.587187816336195,-3.588260637103632,3.5882606371036307
679,679,stua,stua,sing,2,default,1.5868765501636517e-07,plural,plural,grandes,s,La stua [MASK],"[CLS] , La , st , ##ua , [MASK] , [SEP]",morphemic,15.65632800061636,6.037278127102024,-6.037278127102021
681,681,stua,stuas,plur,3,default,6.99867314324365e-06,plural,plural,grandes,s,Las stuas [MASK],"[CLS] , Las , st , ##ua , ##s , [MASK] , [SEP]",morphemic,11.869789977841208,-3.6019173316684316,3.6019173316684334
683,683,stua,stua##s,plur,3,artificial,6.99867314324365e-06,plural,plural,grandes,s,Las stua##s [MASK],"[CLS] , Las , st , ##ua , ##s , [MASK] , [SEP]",morphemic,11.869789977841208,-3.6019173316684316,3.6019173316684334
685,685,schnio,schnio,sing,3,default,9.261240307978369e-08,plural,plural,grandes,s,El schnio [MASK],"[CLS] , El , s , ##ch , ##nio , [MASK] , [SEP]",morphemic,16.19484276171752,5.620172468779325,-5.620172468779321
687,687,schnio,schnios,plur,4,default,3.136208397336304e-05,plural,plural,grandes,s,Los schnios [MASK],"[CLS] , Los , s , ##ch , ##nio , ##s , [MASK] , [SEP]",morphemic,10.369910911457746,-4.528618759317503,4.528618759317501
689,689,schnio,schnio##s,plur,4,artificial,3.136208397336304e-05,plural,plural,grandes,s,Los schnio##s [MASK],"[CLS] , Los , s , ##ch , ##nio , ##s , [MASK] , [SEP]",morphemic,10.369910911457746,-4.528618759317503,4.528618759317501
691,691,kwoo,kwoo,sing,3,default,1.0779209560496383e-06,plural,plural,grandes,s,El kwoo [MASK],"[CLS] , El , k , ##w , ##oo , [MASK] , [SEP]",morphemic,13.740476412795129,2.8860730407540363,-2.8860730407540363
693,693,kwoo,kwoos,plur,4,default,8.056464866967872e-05,plural,plural,grandes,s,Los kwoos [MASK],"[CLS] , Los , k , ##w , ##oo , ##s , [MASK] , [SEP]",morphemic,9.4264506067789,-4.368142129994872,4.368142129994872
695,695,kwoo,kwoo##s,plur,4,artificial,8.056464866967872e-05,plural,plural,grandes,s,Los kwoo##s [MASK],"[CLS] , Los , k , ##w , ##oo , ##s , [MASK] , [SEP]",morphemic,9.4264506067789,-4.368142129994872,4.368142129994872
697,697,khua,khua,sing,2,default,1.48605920458067e-07,plural,plural,grandes,s,La khua [MASK],"[CLS] , La , k , ##hua , [MASK] , [SEP]",morphemic,15.72196786388126,4.584461257108979,-4.5844612571089804
699,699,khua,khuas,plur,3,default,7.761037522868719e-06,plural,plural,grandes,s,Las khuas [MASK],"[CLS] , Las , k , ##hua , ##s , [MASK] , [SEP]",morphemic,11.766394531305776,-2.7760800761509365,2.7760800761509374
701,701,khua,khua##s,plur,3,artificial,7.761037522868719e-06,plural,plural,grandes,s,Las khua##s [MASK],"[CLS] , Las , k , ##hua , ##s , [MASK] , [SEP]",morphemic,11.766394531305776,-2.7760800761509365,2.7760800761509374
703,703,schwiao,schwiao,sing,4,default,3.279233453667985e-07,plural,plural,grandes,s,El schwiao [MASK],"[CLS] , El , s , ##ch , ##w , ##iao , [MASK] , [SEP]",morphemic,14.930485959025107,4.574341762609352,-4.574341762609353
705,705,schwiao,schwiaos,plur,5,default,2.194255830545444e-05,plural,plural,grandes,s,Los schwiaos [MASK],"[CLS] , Los , s , ##ch , ##w , ##iao , ##s , [MASK] , [SEP]",morphemic,10.727082505290804,-2.397321701776052,2.3973217017760513
707,707,schwiao,schwiao##s,plur,5,artificial,2.194255830545444e-05,plural,plural,grandes,s,Los schwiao##s [MASK],"[CLS] , Los , s , ##ch , ##w , ##iao , ##s , [MASK] , [SEP]",morphemic,10.727082505290804,-2.397321701776052,2.3973217017760513
709,709,stuo,stuo,sing,2,default,3.3408468880224973e-07,plural,plural,grandes,s,El stuo [MASK],"[CLS] , El , st , ##uo , [MASK] , [SEP]",morphemic,14.91187131682226,5.276873610034558,-5.276873610034559
711,711,stuo,stuos,plur,3,default,3.441211811150424e-05,plural,plural,grandes,s,Los stuos [MASK],"[CLS] , Los , st , ##uo , ##s , [MASK] , [SEP]",morphemic,10.277101784934407,-4.165750579795208,4.16575057979521
