,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal
3863,banda,banda##s,plur,2,artificial,0.0007224760483950377,plural,grandes,s,La banda##s [MASK],"[CLS] , La , banda , ##s , [MASK] , [SEP]",single-token,7.232826289537522
3864,potenciale,potenciale,sing,2,default,2.111280628014356e-05,singular,grande,s,El potenciale [MASK],"[CLS] , El , potencial , ##e , [MASK] , [SEP]",single-token,10.765630768883193
3865,potenciale,potenciale,sing,2,default,2.1683820250473218e-07,plural,grandes,s,El potenciale [MASK],"[CLS] , El , potencial , ##e , [MASK] , [SEP]",single-token,15.344114372089036
3866,potenciale,potenqiales,plur,3,default,6.478298359979817e-07,singular,grande,s,Los potenqiales [MASK],"[CLS] , Los , poten , ##q , ##iales , [MASK] , [SEP]",single-token,14.249637773847777
3867,potenciale,potenqiales,plur,3,default,5.837715798406862e-05,plural,grandes,s,Los potenqiales [MASK],"[CLS] , Los , poten , ##q , ##iales , [MASK] , [SEP]",single-token,9.748585875051326
3868,potenciale,potenciale##s,plur,3,artificial,9.980129107134417e-06,singular,grande,s,El potenciale##s [MASK],"[CLS] , El , potencial , ##e , ##s , [MASK] , [SEP]",single-token,11.514914531137963
3869,potenciale,potenciale##s,plur,3,artificial,3.7905160752416123e-06,plural,grandes,s,El potenciale##s [MASK],"[CLS] , El , potencial , ##e , ##s , [MASK] , [SEP]",single-token,12.483008380529983
3870,fragmento,fragmento,sing,1,default,0.00024304883845616132,singular,grande,s,El fragmento [MASK],"[CLS] , El , fragmento , [MASK] , [SEP]",single-token,8.322248153516686
3871,fragmento,fragmento,sing,1,default,3.1216416118695633e-07,plural,grandes,s,El fragmento [MASK],"[CLS] , El , fragmento , [MASK] , [SEP]",single-token,14.979736629858829
3872,fragmento,fragmentas,plur,3,default,3.400163564037939e-07,singular,grande,s,Los fragmentas [MASK],"[CLS] , Los , frag , ##menta , ##s , [MASK] , [SEP]",single-token,14.89427211342333
3873,fragmento,fragmentas,plur,3,default,2.505051452317275e-05,plural,grandes,s,Los fragmentas [MASK],"[CLS] , Los , frag , ##menta , ##s , [MASK] , [SEP]",single-token,10.594616190797124
3874,fragmento,fragmento##s,plur,2,artificial,1.4400538930203766e-05,singular,grande,s,El fragmento##s [MASK],"[CLS] , El , fragmento , ##s , [MASK] , [SEP]",single-token,11.14824492637405
3875,fragmento,fragmento##s,plur,2,artificial,0.00023379088088404387,plural,grandes,s,El fragmento##s [MASK],"[CLS] , El , fragmento , ##s , [MASK] , [SEP]",single-token,8.361083513604669
3876,argumento,argumento,sing,1,default,5.0826485676225275e-05,singular,grande,s,El argumento [MASK],"[CLS] , El , argumento , [MASK] , [SEP]",single-token,9.88709296766754
3877,argumento,argumento,sing,1,default,2.4418184807473153e-07,plural,grandes,s,El argumento [MASK],"[CLS] , El , argumento , [MASK] , [SEP]",single-token,15.22535261024089
3878,argumento,arguhentos,plur,3,default,1.8700116299896763e-07,singular,grande,s,Los arguhentos [MASK],"[CLS] , Los , argu , ##hen , ##tos , [MASK] , [SEP]",single-token,15.492151000865348
3879,argumento,arguhentos,plur,3,default,1.4369046766660176e-05,plural,grandes,s,Los arguhentos [MASK],"[CLS] , Los , argu , ##hen , ##tos , [MASK] , [SEP]",single-token,11.150434195031139
3880,argumento,argumento##s,plur,2,artificial,9.901101293507963e-06,singular,grande,s,El argumento##s [MASK],"[CLS] , El , argumento , ##s , [MASK] , [SEP]",single-token,11.522864565242156
3881,argumento,argumento##s,plur,2,artificial,8.877308573573828e-05,plural,grandes,s,El argumento##s [MASK],"[CLS] , El , argumento , ##s , [MASK] , [SEP]",single-token,9.329427042468277
3882,defecto,defecto,sing,1,default,6.266696436796337e-05,singular,grande,s,El defecto [MASK],"[CLS] , El , defecto , [MASK] , [SEP]",single-token,9.67767613326111
3883,defecto,defecto,sing,1,default,8.703918297214841e-08,plural,grandes,s,El defecto [MASK],"[CLS] , El , defecto , [MASK] , [SEP]",single-token,16.25690744069179
3884,defecto,defedtos,plur,3,default,1.0512455617117666e-07,singular,grande,s,Los defedtos [MASK],"[CLS] , Los , def , ##ed , ##tos , [MASK] , [SEP]",single-token,16.068119940577297
3885,defecto,defedtos,plur,3,default,2.1098436263855547e-05,plural,grandes,s,Los defedtos [MASK],"[CLS] , Los , def , ##ed , ##tos , [MASK] , [SEP]",single-token,10.766311630946335
3886,defecto,defecto##s,plur,2,artificial,1.4665325807072804e-06,singular,grande,s,El defecto##s [MASK],"[CLS] , El , defecto , ##s , [MASK] , [SEP]",single-token,13.432609732132473
3887,defecto,defecto##s,plur,2,artificial,2.163158387702424e-05,plural,grandes,s,El defecto##s [MASK],"[CLS] , El , defecto , ##s , [MASK] , [SEP]",single-token,10.741356094742875
3888,batería,batería,sing,1,default,1.7022624888340943e-05,singular,grande,s,La batería [MASK],"[CLS] , La , batería , [MASK] , [SEP]",single-token,10.980967222953495
3889,batería,batería,sing,1,default,1.3255697695058188e-06,plural,grandes,s,La batería [MASK],"[CLS] , La , batería , [MASK] , [SEP]",single-token,13.53366817623455
3890,batería,baterívs,plur,3,default,3.811242379470059e-07,singular,grande,s,Las baterívs [MASK],"[CLS] , Las , bate , ##rí , ##vs , [MASK] , [SEP]",single-token,14.780140431123085
3891,batería,baterívs,plur,3,default,3.207781264791265e-05,plural,grandes,s,Las baterívs [MASK],"[CLS] , Las , bate , ##rí , ##vs , [MASK] , [SEP]",single-token,10.347345961582615
3892,batería,batería##s,plur,2,artificial,1.453090476388752e-06,singular,grande,s,La batería##s [MASK],"[CLS] , La , batería , ##s , [MASK] , [SEP]",single-token,13.441817906637004
3893,batería,batería##s,plur,2,artificial,0.0001273589878110215,plural,grandes,s,La batería##s [MASK],"[CLS] , La , batería , ##s , [MASK] , [SEP]",single-token,8.968500783363496
3894,sensore,sensore,sing,2,default,2.029148890869692e-05,singular,grande,s,El sensore [MASK],"[CLS] , El , sensor , ##e , [MASK] , [SEP]",single-token,10.805309025414353
3895,sensore,sensore,sing,2,default,1.8385372868578997e-07,plural,grandes,s,El sensore [MASK],"[CLS] , El , sensor , ##e , [MASK] , [SEP]",single-token,15.509125348274575
3896,sensore,sensoces,plur,3,default,3.482895039041978e-08,singular,grande,s,Los sensoces [MASK],"[CLS] , Los , sens , ##oc , ##es , [MASK] , [SEP]",single-token,17.172816888238774
3897,sensore,sensoces,plur,3,default,8.617463208793197e-06,plural,grandes,s,Los sensoces [MASK],"[CLS] , Los , sens , ##oc , ##es , [MASK] , [SEP]",single-token,11.661719807924158
3898,sensore,sensore##s,plur,3,artificial,1.8955419363919646e-05,singular,grande,s,El sensore##s [MASK],"[CLS] , El , sensor , ##e , ##s , [MASK] , [SEP]",single-token,10.873420685056082
3899,sensore,sensore##s,plur,3,artificial,4.26431279265671e-06,plural,grandes,s,El sensore##s [MASK],"[CLS] , El , sensor , ##e , ##s , [MASK] , [SEP]",single-token,12.365229517164389
3900,temperatura,temperatura,sing,1,default,6.4163100432779174e-06,singular,grande,s,La temperatura [MASK],"[CLS] , La , temperatura , [MASK] , [SEP]",single-token,11.956667365114061
3901,temperatura,temperatura,sing,1,default,2.648919483760892e-08,plural,grandes,s,La temperatura [MASK],"[CLS] , La , temperatura , [MASK] , [SEP]",single-token,17.44652892908062
3902,temperatura,temperatfras,plur,4,default,9.790122490471731e-09,singular,grande,s,Las temperatfras [MASK],"[CLS] , Las , tempera , ##t , ##fra , ##s , [MASK] , [SEP]",single-token,18.4418918686874
3903,temperatura,temperatfras,plur,4,default,1.3306455457495758e-06,plural,grandes,s,Las temperatfras [MASK],"[CLS] , Las , tempera , ##t , ##fra , ##s , [MASK] , [SEP]",single-token,13.529846360741818
3904,temperatura,temperatura##s,plur,2,artificial,4.079744485352421e-06,singular,grande,s,La temperatura##s [MASK],"[CLS] , La , temperatura , ##s , [MASK] , [SEP]",single-token,12.409476197648415
3905,temperatura,temperatura##s,plur,2,artificial,5.786032852483913e-05,plural,grandes,s,La temperatura##s [MASK],"[CLS] , La , temperatura , ##s , [MASK] , [SEP]",single-token,9.7574785805057
3906,requerimiento,requerimiento,sing,1,default,1.9928700112359365e-06,singular,grande,s,El requerimiento [MASK],"[CLS] , El , requerimiento , [MASK] , [SEP]",single-token,13.125934741522054
3907,requerimiento,requerimiento,sing,1,default,5.914690071051609e-09,plural,grandes,s,El requerimiento [MASK],"[CLS] , El , requerimiento , [MASK] , [SEP]",single-token,18.945826738006065
3908,requerimiento,requerikientos,plur,4,default,1.7061344692592684e-07,singular,grande,s,Los requerikientos [MASK],"[CLS] , Los , requer , ##i , ##k , ##ientos , [MASK] , [SEP]",single-token,15.583865383623873
3909,requerimiento,requerikientos,plur,4,default,1.1070595974160824e-05,plural,grandes,s,Los requerikientos [MASK],"[CLS] , Los , requer , ##i , ##k , ##ientos , [MASK] , [SEP]",single-token,11.411217975821984
3910,requerimiento,requerimiento##s,plur,2,artificial,2.0754914942244795e-07,singular,grande,s,El requerimiento##s [MASK],"[CLS] , El , requerimiento , ##s , [MASK] , [SEP]",single-token,15.387897660637172
3911,requerimiento,requerimiento##s,plur,2,artificial,9.208190022036433e-06,plural,grandes,s,El requerimiento##s [MASK],"[CLS] , El , requerimiento , ##s , [MASK] , [SEP]",single-token,11.595417250133337
3912,aumento,aumento,sing,1,default,1.9668459572130814e-05,singular,grande,s,El aumento [MASK],"[CLS] , El , aumento , [MASK] , [SEP]",single-token,10.836494242197293
3913,aumento,aumento,sing,1,default,1.3460082470828638e-07,plural,grandes,s,El aumento [MASK],"[CLS] , El , aumento , [MASK] , [SEP]",single-token,15.8209522926499
3914,aumento,aumengos,plur,3,default,8.27104358336328e-08,singular,grande,s,Los aumengos [MASK],"[CLS] , Los , au , ##men , ##gos , [MASK] , [SEP]",single-token,16.307920053837634
3915,aumento,aumengos,plur,3,default,1.865145236479293e-06,plural,grandes,s,Los aumengos [MASK],"[CLS] , Los , au , ##men , ##gos , [MASK] , [SEP]",single-token,13.192171633112755
3916,aumento,aumento##s,plur,2,artificial,2.0812124148505973e-06,singular,grande,s,El aumento##s [MASK],"[CLS] , El , aumento , ##s , [MASK] , [SEP]",single-token,13.082559942311365
3917,aumento,aumento##s,plur,2,artificial,5.496575977304019e-05,plural,grandes,s,El aumento##s [MASK],"[CLS] , El , aumento , ##s , [MASK] , [SEP]",single-token,9.808800116177345
3918,entorno,entorno,sing,1,default,1.9820708985207602e-07,singular,grande,s,El entorno [MASK],"[CLS] , El , entorno , [MASK] , [SEP]",single-token,15.433953444489108
3919,entorno,entorno,sing,1,default,4.799315389547587e-10,plural,grandes,s,El entorno [MASK],"[CLS] , El , entorno , [MASK] , [SEP]",single-token,21.457377649376422
3920,entorno,entofnos,plur,4,default,5.074038256225322e-08,singular,grande,s,Los entofnos [MASK],"[CLS] , Los , en , ##to , ##f , ##nos , [MASK] , [SEP]",single-token,16.796543743145573
3921,entorno,entofnos,plur,4,default,7.560035101050744e-06,plural,grandes,s,Los entofnos [MASK],"[CLS] , Los , en , ##to , ##f , ##nos , [MASK] , [SEP]",single-token,11.792634724787481
3922,entorno,entorno##s,plur,2,artificial,1.2429956619541827e-08,singular,grande,s,El entorno##s [MASK],"[CLS] , El , entorno , ##s , [MASK] , [SEP]",single-token,18.203156421410426
3923,entorno,entorno##s,plur,2,artificial,1.8444103488945984e-06,plural,grandes,s,El entorno##s [MASK],"[CLS] , El , entorno , ##s , [MASK] , [SEP]",single-token,13.203350925647928
3924,texto,texto,sing,1,default,9.165090091300954e-07,singular,grande,s,El texto [MASK],"[CLS] , El , texto , [MASK] , [SEP]",single-token,13.902693939785783
3925,texto,texto,sing,1,default,2.740890181485156e-09,plural,grandes,s,El texto [MASK],"[CLS] , El , texto , [MASK] , [SEP]",single-token,19.714983085556025
3926,texto,textov,plur,2,default,2.3087826095391506e-10,singular,grande,s,Los textov [MASK],"[CLS] , Los , texto , ##v , [MASK] , [SEP]",single-token,22.189130553182242
3927,texto,textov,plur,2,default,8.83460771206046e-08,plural,grandes,s,Los textov [MASK],"[CLS] , Los , texto , ##v , [MASK] , [SEP]",single-token,16.24200404074425
3928,texto,texto##s,plur,2,artificial,1.5630770349162049e-06,singular,grande,s,El texto##s [MASK],"[CLS] , El , texto , ##s , [MASK] , [SEP]",single-token,13.36885422116481
3929,texto,texto##s,plur,2,artificial,2.9169515983085148e-05,plural,grandes,s,El texto##s [MASK],"[CLS] , El , texto , ##s , [MASK] , [SEP]",single-token,10.442386367191622
3930,episodio,episodio,sing,1,default,4.823773906537099e-06,singular,grande,s,El episodio [MASK],"[CLS] , El , episodio , [MASK] , [SEP]",single-token,12.241953968100209
3931,episodio,episodio,sing,1,default,2.430398993169547e-08,plural,grandes,s,El episodio [MASK],"[CLS] , El , episodio , [MASK] , [SEP]",single-token,17.53262530535841
3932,episodio,epioodios,plur,3,default,5.319241580536982e-08,singular,grande,s,Los epioodios [MASK],"[CLS] , Los , epi , ##ood , ##ios , [MASK] , [SEP]",single-token,16.7493500108109
3933,episodio,epioodios,plur,3,default,6.151820343802683e-06,plural,grandes,s,Los epioodios [MASK],"[CLS] , Los , epi , ##ood , ##ios , [MASK] , [SEP]",single-token,11.998762529080276
3934,episodio,episodio##s,plur,2,artificial,2.945163032563869e-06,singular,grande,s,El episodio##s [MASK],"[CLS] , El , episodio , ##s , [MASK] , [SEP]",single-token,12.735346383288103
3935,episodio,episodio##s,plur,2,artificial,1.146951581176836e-05,plural,grandes,s,El episodio##s [MASK],"[CLS] , El , episodio , ##s , [MASK] , [SEP]",single-token,11.375817841160533
3936,gigante,gigante,sing,1,default,0.0007250408525578678,singular,grande,s,El gigante [MASK],"[CLS] , El , gigante , [MASK] , [SEP]",single-token,7.2292825563414285
3937,gigante,gigante,sing,1,default,3.397429964024923e-06,plural,grandes,s,El gigante [MASK],"[CLS] , El , gigante , [MASK] , [SEP]",single-token,12.592491305107115
3938,gigante,gigintes,plur,3,default,4.6852085233695107e-07,singular,grande,s,Los gigintes [MASK],"[CLS] , Los , gi , ##gin , ##tes , [MASK] , [SEP]",single-token,14.573685227534936
3939,gigante,gigintes,plur,3,default,2.6689736841944978e-05,plural,grandes,s,Los gigintes [MASK],"[CLS] , Los , gi , ##gin , ##tes , [MASK] , [SEP]",single-token,10.531231454396188
3940,gigante,gigante##s,plur,2,artificial,6.685606058454141e-05,singular,grande,s,El gigante##s [MASK],"[CLS] , El , gigante , ##s , [MASK] , [SEP]",single-token,9.61296859907102
3941,gigante,gigante##s,plur,2,artificial,0.00021876170649193227,plural,grandes,s,El gigante##s [MASK],"[CLS] , El , gigante , ##s , [MASK] , [SEP]",single-token,8.427527518766757
3942,oveja,oveja,sing,1,default,0.00010389740782557055,singular,grande,s,La oveja [MASK],"[CLS] , La , oveja , [MASK] , [SEP]",single-token,9.172106608913623
3943,oveja,oveja,sing,1,default,5.962396016911953e-07,plural,grandes,s,La oveja [MASK],"[CLS] , La , oveja , [MASK] , [SEP]",single-token,14.332623234407553
3944,oveja,ovejah,plur,2,default,2.0883446723019006e-06,singular,grande,s,Las ovejah [MASK],"[CLS] , Las , oveja , ##h , [MASK] , [SEP]",single-token,13.079138828625398
3945,oveja,ovejah,plur,2,default,3.7315981899155304e-05,plural,grandes,s,Las ovejah [MASK],"[CLS] , Las , oveja , ##h , [MASK] , [SEP]",single-token,10.196088853934942
3946,oveja,oveja##s,plur,2,artificial,1.1263694432273041e-05,singular,grande,s,La oveja##s [MASK],"[CLS] , La , oveja , ##s , [MASK] , [SEP]",single-token,11.393925886733223
3947,oveja,oveja##s,plur,2,artificial,4.668938345275819e-05,plural,grandes,s,La oveja##s [MASK],"[CLS] , La , oveja , ##s , [MASK] , [SEP]",single-token,9.971993754192665
3948,caballero,caballero,sing,1,default,0.00045572235831059515,singular,grande,s,El caballero [MASK],"[CLS] , El , caballero , [MASK] , [SEP]",single-token,7.69362679723641
3949,caballero,caballero,sing,1,default,7.10995720965002e-07,plural,grandes,s,El caballero [MASK],"[CLS] , El , caballero , [MASK] , [SEP]",single-token,14.156599425494612
3950,caballero,cabagleros,plur,3,default,1.8009110647199122e-07,singular,grande,s,Los cabagleros [MASK],"[CLS] , Los , caba , ##gle , ##ros , [MASK] , [SEP]",single-token,15.529802967038803
3951,caballero,cabagleros,plur,3,default,7.831987204554025e-06,plural,grandes,s,Los cabagleros [MASK],"[CLS] , Los , caba , ##gle , ##ros , [MASK] , [SEP]",single-token,11.757294286476672
3952,caballero,caballero##s,plur,2,artificial,2.6049827283713967e-05,singular,grande,s,El caballero##s [MASK],"[CLS] , El , caballero , ##s , [MASK] , [SEP]",single-token,10.555499419970603
3953,caballero,caballero##s,plur,2,artificial,0.00012481377052608877,plural,grandes,s,El caballero##s [MASK],"[CLS] , El , caballero , ##s , [MASK] , [SEP]",single-token,8.988687767362123
3954,mercancía,mercancía,sing,1,default,7.717202606727369e-06,singular,grande,s,La mercancía [MASK],"[CLS] , La , mercancía , [MASK] , [SEP]",single-token,11.772058616236153
3955,mercancía,mercancía,sing,1,default,6.51936176154777e-08,plural,grandes,s,La mercancía [MASK],"[CLS] , La , mercancía , [MASK] , [SEP]",single-token,16.545904262138443
3956,mercancía,merhancías,plur,3,default,5.947679824203078e-07,singular,grande,s,Las merhancías [MASK],"[CLS] , Las , mer , ##han , ##cías , [MASK] , [SEP]",single-token,14.33509445296139
3957,mercancía,merhancías,plur,3,default,9.795383084565401e-05,plural,grandes,s,Las merhancías [MASK],"[CLS] , Las , mer , ##han , ##cías , [MASK] , [SEP]",single-token,9.231014304122542
3958,mercancía,mercancía##s,plur,2,artificial,1.9302904092910467e-06,singular,grande,s,La mercancía##s [MASK],"[CLS] , La , mercancía , ##s , [MASK] , [SEP]",single-token,13.157840095231869
3959,mercancía,mercancía##s,plur,2,artificial,5.076085653854534e-05,plural,grandes,s,La mercancía##s [MASK],"[CLS] , La , mercancía , ##s , [MASK] , [SEP]",single-token,9.888385040978633
3960,etiqueta,etiqueta,sing,1,default,4.851174890063703e-05,singular,grande,s,La etiqueta [MASK],"[CLS] , La , etiqueta , [MASK] , [SEP]",single-token,9.93370454398355
3961,etiqueta,etiqueta,sing,1,default,8.924874350668688e-08,plural,grandes,s,La etiqueta [MASK],"[CLS] , La , etiqueta , [MASK] , [SEP]",single-token,16.231838494742213
3962,etiqueta,etituetas,plur,4,default,1.993291931512431e-08,singular,grande,s,Las etituetas [MASK],"[CLS] , Las , et , ##it , ##ue , ##tas , [MASK] , [SEP]",single-token,17.730893235017902
3963,etiqueta,etituetas,plur,4,default,1.1223169167351443e-06,plural,grandes,s,Las etituetas [MASK],"[CLS] , Las , et , ##it , ##ue , ##tas , [MASK] , [SEP]",single-token,13.700115333764039
3964,etiqueta,etiqueta##s,plur,2,artificial,9.752068308443995e-07,singular,grande,s,La etiqueta##s [MASK],"[CLS] , La , etiqueta , ##s , [MASK] , [SEP]",single-token,13.840616254246457
3965,etiqueta,etiqueta##s,plur,2,artificial,2.503442192391958e-05,plural,grandes,s,La etiqueta##s [MASK],"[CLS] , La , etiqueta , ##s , [MASK] , [SEP]",single-token,10.595258803165175
3966,sufrimiento,sufrimiento,sing,1,default,3.5509405279299244e-05,singular,grande,s,El sufrimiento [MASK],"[CLS] , El , sufrimiento , [MASK] , [SEP]",single-token,10.245712959127582
3967,sufrimiento,sufrimiento,sing,1,default,1.8225689757400687e-07,plural,grandes,s,El sufrimiento [MASK],"[CLS] , El , sufrimiento , [MASK] , [SEP]",single-token,15.517848620002859
3968,sufrimiento,sufrieientos,plur,3,default,1.3681375321539235e-07,singular,grande,s,Los sufrieientos [MASK],"[CLS] , Los , sufri , ##ei , ##entos , [MASK] , [SEP]",single-token,15.80464530161105
3969,sufrimiento,sufrieientos,plur,3,default,3.509768066578545e-05,plural,grandes,s,Los sufrieientos [MASK],"[CLS] , Los , sufri , ##ei , ##entos , [MASK] , [SEP]",single-token,10.257375507573546
3970,sufrimiento,sufrimiento##s,plur,2,artificial,7.902513061708305e-06,singular,grande,s,El sufrimiento##s [MASK],"[CLS] , El , sufrimiento , ##s , [MASK] , [SEP]",single-token,11.748329740000262
3971,sufrimiento,sufrimiento##s,plur,2,artificial,0.00015039982099551708,plural,grandes,s,El sufrimiento##s [MASK],"[CLS] , El , sufrimiento , ##s , [MASK] , [SEP]",single-token,8.802213336638625
3972,arquitecto,arquitecto,sing,1,default,6.605938779102871e-06,singular,grande,s,El arquitecto [MASK],"[CLS] , El , arquitecto , [MASK] , [SEP]",single-token,11.927541498507152
3973,arquitecto,arquitecto,sing,1,default,1.0580721010455818e-07,plural,grandes,s,El arquitecto [MASK],"[CLS] , El , arquitecto , [MASK] , [SEP]",single-token,16.061647171407934
3974,arquitecto,adquitectos,plur,3,default,9.510914367183432e-08,singular,grande,s,Los adquitectos [MASK],"[CLS] , Los , adqui , ##tecto , ##s , [MASK] , [SEP]",single-token,16.16824072404817
3975,arquitecto,adquitectos,plur,3,default,1.0992546776833478e-05,plural,grandes,s,Los adquitectos [MASK],"[CLS] , Los , adqui , ##tecto , ##s , [MASK] , [SEP]",single-token,11.418293080559724
3976,arquitecto,arquitecto##s,plur,2,artificial,1.0805148349390947e-06,singular,grande,s,El arquitecto##s [MASK],"[CLS] , El , arquitecto , ##s , [MASK] , [SEP]",single-token,13.738072931395346
3977,arquitecto,arquitecto##s,plur,2,artificial,5.7720473705558106e-05,plural,grandes,s,El arquitecto##s [MASK],"[CLS] , El , arquitecto , ##s , [MASK] , [SEP]",single-token,9.75989861713528
3978,pintore,pintore,sing,2,default,1.44053783515119e-05,singular,grande,s,El pintore [MASK],"[CLS] , El , pintor , ##e , [MASK] , [SEP]",single-token,11.147908924482053
3979,pintore,pintore,sing,2,default,3.574840548026259e-07,plural,grandes,s,El pintore [MASK],"[CLS] , El , pintor , ##e , [MASK] , [SEP]",single-token,14.844175077757741
3980,pintore,pvntores,plur,4,default,5.042932116339216e-07,singular,grande,s,Los pvntores [MASK],"[CLS] , Los , p , ##v , ##nto , ##res , [MASK] , [SEP]",single-token,14.500107968922165
3981,pintore,pvntores,plur,4,default,6.03130210947711e-05,plural,grandes,s,Los pvntores [MASK],"[CLS] , Los , p , ##v , ##nto , ##res , [MASK] , [SEP]",single-token,9.71596253898909
3982,pintore,pintore##s,plur,3,artificial,2.2251662812777795e-05,singular,grande,s,El pintore##s [MASK],"[CLS] , El , pintor , ##e , ##s , [MASK] , [SEP]",single-token,10.713093818985856
3983,pintore,pintore##s,plur,3,artificial,3.55632473656442e-05,plural,grandes,s,El pintore##s [MASK],"[CLS] , El , pintor , ##e , ##s , [MASK] , [SEP]",single-token,10.244197830744405
3984,concepto,concepto,sing,1,default,2.0128993128309958e-05,singular,grande,s,El concepto [MASK],"[CLS] , El , concepto , [MASK] , [SEP]",single-token,10.813349338028022
3985,concepto,concepto,sing,1,default,6.273158703606896e-08,plural,grandes,s,El concepto [MASK],"[CLS] , El , concepto , [MASK] , [SEP]",single-token,16.58440073568275
3986,concepto,conceptts,plur,2,default,3.633194296526199e-07,singular,grande,s,Los conceptts [MASK],"[CLS] , Los , concep , ##tts , [MASK] , [SEP]",single-token,14.82798341813467
3987,concepto,conceptts,plur,2,default,2.0472809410421178e-05,plural,grandes,s,Los conceptts [MASK],"[CLS] , Los , concep , ##tts , [MASK] , [SEP]",single-token,10.796412922450838
3988,concepto,concepto##s,plur,2,artificial,3.771099272853462e-06,singular,grande,s,El concepto##s [MASK],"[CLS] , El , concepto , ##s , [MASK] , [SEP]",single-token,12.488144014695536
3989,concepto,concepto##s,plur,2,artificial,3.254667899454944e-05,plural,grandes,s,El concepto##s [MASK],"[CLS] , El , concepto , ##s , [MASK] , [SEP]",single-token,10.33283522233211
3990,cultura,cultura,sing,1,default,1.4664665286545642e-05,singular,grande,s,La cultura [MASK],"[CLS] , La , cultura , [MASK] , [SEP]",single-token,11.130069679760851
3991,cultura,cultura,sing,1,default,1.4108101709098264e-07,plural,grandes,s,La cultura [MASK],"[CLS] , La , cultura , [MASK] , [SEP]",single-token,15.773931522283718
3992,cultura,yulturas,plur,3,default,3.3507782859487634e-07,singular,grande,s,Las yulturas [MASK],"[CLS] , Las , yu , ##l , ##turas , [MASK] , [SEP]",single-token,14.908903007940614
3993,cultura,yulturas,plur,3,default,2.5182382159982808e-05,plural,grandes,s,Las yulturas [MASK],"[CLS] , Las , yu , ##l , ##turas , [MASK] , [SEP]",single-token,10.589365928581294
3994,cultura,cultura##s,plur,2,artificial,5.987647000438301e-07,singular,grande,s,La cultura##s [MASK],"[CLS] , La , cultura , ##s , [MASK] , [SEP]",single-token,14.328397137301234
3995,cultura,cultura##s,plur,2,artificial,0.00017787114484235644,plural,grandes,s,La cultura##s [MASK],"[CLS] , La , cultura , ##s , [MASK] , [SEP]",single-token,8.63445117519823
3996,conocimiento,conocimiento,sing,1,default,4.530188562057447e-06,singular,grande,s,El conocimiento [MASK],"[CLS] , El , conocimiento , [MASK] , [SEP]",single-token,12.30474699415739
3997,conocimiento,conocimiento,sing,1,default,4.2447943826573464e-08,plural,grandes,s,El conocimiento [MASK],"[CLS] , El , conocimiento , [MASK] , [SEP]",single-token,16.97498736289874
3998,conocimiento,conocimibntos,plur,5,default,3.673491733025003e-07,singular,grande,s,Los conocimibntos [MASK],"[CLS] , Los , conoci , ##mi , ##b , ##nto , ##s , [MASK] , [SEP]",single-token,14.816953015318209
3999,conocimiento,conocimibntos,plur,5,default,0.00012285866250749677,plural,grandes,s,Los conocimibntos [MASK],"[CLS] , Los , conoci , ##mi , ##b , ##nto , ##s , [MASK] , [SEP]",single-token,9.004475948601465
4000,conocimiento,conocimiento##s,plur,2,artificial,6.2890007939131465e-06,singular,grande,s,El conocimiento##s [MASK],"[CLS] , El , conocimiento , ##s , [MASK] , [SEP]",single-token,11.97670835616454
4001,conocimiento,conocimiento##s,plur,2,artificial,2.4183085770346224e-05,plural,grandes,s,El conocimiento##s [MASK],"[CLS] , El , conocimiento , ##s , [MASK] , [SEP]",single-token,10.62985710428031
4002,creencia,creencia,sing,1,default,8.284448995254934e-06,singular,grande,s,La creencia [MASK],"[CLS] , La , creencia , [MASK] , [SEP]",single-token,11.701130415603373
4003,creencia,creencia,sing,1,default,3.902280454326501e-08,plural,grandes,s,La creencia [MASK],"[CLS] , La , creencia , [MASK] , [SEP]",single-token,17.059119629827247
4004,creencia,creencims,plur,3,default,1.0968883401574203e-07,singular,grande,s,Las creencims [MASK],"[CLS] , Las , creen , ##ci , ##ms , [MASK] , [SEP]",single-token,16.025618261393305
4005,creencia,creencims,plur,3,default,1.0517332157178316e-05,plural,grandes,s,Las creencims [MASK],"[CLS] , Las , creen , ##ci , ##ms , [MASK] , [SEP]",single-token,11.46248598004232
4006,creencia,creencia##s,plur,2,artificial,2.5961330720747355e-06,singular,grande,s,La creencia##s [MASK],"[CLS] , La , creencia , ##s , [MASK] , [SEP]",single-token,12.861487500006797
4007,creencia,creencia##s,plur,2,artificial,0.00010935784666799009,plural,grandes,s,La creencia##s [MASK],"[CLS] , La , creencia , ##s , [MASK] , [SEP]",single-token,9.120885056049769
4008,leyenda,leyenda,sing,1,default,0.00010629483585944399,singular,grande,s,La leyenda [MASK],"[CLS] , La , leyenda , [MASK] , [SEP]",single-token,9.14929385461072
4009,leyenda,leyenda,sing,1,default,2.1003475580982922e-07,plural,grandes,s,La leyenda [MASK],"[CLS] , La , leyenda , [MASK] , [SEP]",single-token,15.375992816066866
4010,leyenda,leyenpas,plur,3,default,1.3260709010864957e-06,singular,grande,s,Las leyenpas [MASK],"[CLS] , Las , ley , ##en , ##pas , [MASK] , [SEP]",single-token,13.53329019773075
