,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal
1442,granjero,granjeqos,plur,4,default,5.197427412895195e-07,singular,grande,s,Los granjeqos [MASK],"[CLS] , Los , gran , ##je , ##q , ##os , [MASK] , [SEP]",morphemic,14.469931876078741
1443,granjero,granjeqos,plur,4,default,1.5491612430196255e-05,plural,grandes,s,Los granjeqos [MASK],"[CLS] , Los , gran , ##je , ##q , ##os , [MASK] , [SEP]",morphemic,11.075211814040392
1444,granjero,granjero##s,plur,2,artificial,6.58040153211914e-06,singular,grande,s,El granjero##s [MASK],"[CLS] , El , granjero , ##s , [MASK] , [SEP]",morphemic,11.931414791370473
1445,granjero,granjero##s,plur,2,artificial,8.846824493957683e-05,plural,grandes,s,El granjero##s [MASK],"[CLS] , El , granjero , ##s , [MASK] , [SEP]",morphemic,9.332866884581692
1446,manta,manta,sing,1,default,0.00010130014561582357,singular,grande,s,La manta [MASK],"[CLS] , La , manta , [MASK] , [SEP]",morphemic,9.197422709239559
1447,manta,manta,sing,1,default,3.656615206182323e-07,plural,grandes,s,La manta [MASK],"[CLS] , La , manta , [MASK] , [SEP]",morphemic,14.821557738496935
1448,manta,mantms,plur,3,default,2.3498937196109182e-07,singular,grande,s,Las mantms [MASK],"[CLS] , Las , man , ##t , ##ms , [MASK] , [SEP]",morphemic,15.263725549522446
1449,manta,mantms,plur,3,default,1.7534170183353126e-05,plural,grandes,s,Las mantms [MASK],"[CLS] , Las , man , ##t , ##ms , [MASK] , [SEP]",morphemic,10.951358998939135
1450,manta,manta##s,plur,2,artificial,3.0379328563867602e-06,singular,grande,s,La manta##s [MASK],"[CLS] , La , manta , ##s , [MASK] , [SEP]",morphemic,12.704333255290111
1451,manta,manta##s,plur,2,artificial,3.219938662368804e-05,plural,grandes,s,La manta##s [MASK],"[CLS] , La , manta , ##s , [MASK] , [SEP]",morphemic,10.343563154549132
1452,aerolínea,aerolínea,sing,1,default,8.86355155671481e-06,singular,grande,s,La aerolínea [MASK],"[CLS] , La , aerolínea , [MASK] , [SEP]",morphemic,11.633563020764997
1453,aerolínea,aerolínea,sing,1,default,3.4134660609197454e-07,plural,grandes,s,La aerolínea [MASK],"[CLS] , La , aerolínea , [MASK] , [SEP]",morphemic,14.890367435735989
1454,aerolínea,cerolíneas,plur,3,default,1.1211555239754034e-08,singular,grande,s,Las cerolíneas [MASK],"[CLS] , Las , cero , ##lín , ##eas , [MASK] , [SEP]",morphemic,18.306320872665243
1455,aerolínea,cerolíneas,plur,3,default,1.0059677606477635e-06,plural,grandes,s,Las cerolíneas [MASK],"[CLS] , Las , cero , ##lín , ##eas , [MASK] , [SEP]",morphemic,13.809560533870062
1456,aerolínea,aerolínea##s,plur,2,artificial,3.622500628353009e-07,singular,grande,s,La aerolínea##s [MASK],"[CLS] , La , aerolínea , ##s , [MASK] , [SEP]",morphemic,14.830931082287247
1457,aerolínea,aerolínea##s,plur,2,artificial,0.00011125287710456178,plural,grandes,s,La aerolínea##s [MASK],"[CLS] , La , aerolínea , ##s , [MASK] , [SEP]",morphemic,9.103704775638292
1458,infraestructura,infraestructura,sing,1,default,3.74313253814762e-06,singular,grande,s,La infraestructura [MASK],"[CLS] , La , infraestructura , [MASK] , [SEP]",morphemic,12.495587720064927
1459,infraestructura,infraestructura,sing,1,default,4.628874350487422e-08,plural,grandes,s,La infraestructura [MASK],"[CLS] , La , infraestructura , [MASK] , [SEP]",morphemic,16.888367026257935
1460,infraestructura,infraestructuraw,plur,2,default,5.547676664718892e-07,singular,grande,s,Las infraestructuraw [MASK],"[CLS] , Las , infraestructura , ##w , [MASK] , [SEP]",morphemic,14.404716429814927
1461,infraestructura,infraestructuraw,plur,2,default,3.3793703551054932e-06,plural,grandes,s,Las infraestructuraw [MASK],"[CLS] , Las , infraestructura , ##w , [MASK] , [SEP]",morphemic,12.597821151294388
1462,infraestructura,infraestructura##s,plur,2,artificial,2.5594642849569027e-08,singular,grande,s,La infraestructura##s [MASK],"[CLS] , La , infraestructura , ##s , [MASK] , [SEP]",morphemic,17.480882771048304
1463,infraestructura,infraestructura##s,plur,2,artificial,5.8992472986574285e-06,plural,grandes,s,La infraestructura##s [MASK],"[CLS] , La , infraestructura , ##s , [MASK] , [SEP]",morphemic,12.040685791689915
1464,inglesa,inglesa,sing,1,default,5.2047812459932175e-06,singular,grande,s,La inglesa [MASK],"[CLS] , La , inglesa , [MASK] , [SEP]",morphemic,12.165932884447539
1465,inglesa,inglesa,sing,1,default,1.317912108333985e-07,plural,grandes,s,La inglesa [MASK],"[CLS] , La , inglesa , [MASK] , [SEP]",morphemic,15.842046902735897
1466,inglesa,ingledas,plur,3,default,1.4823083915871393e-07,singular,grande,s,Las ingledas [MASK],"[CLS] , Las , ing , ##le , ##das , [MASK] , [SEP]",morphemic,15.724495054243159
1467,inglesa,ingledas,plur,3,default,8.900193279259838e-06,plural,grandes,s,Las ingledas [MASK],"[CLS] , Las , ing , ##le , ##das , [MASK] , [SEP]",morphemic,11.629437564691218
1468,inglesa,inglesa##s,plur,2,artificial,7.650324391761387e-07,singular,grande,s,La inglesa##s [MASK],"[CLS] , La , inglesa , ##s , [MASK] , [SEP]",morphemic,14.083347599867091
1469,inglesa,inglesa##s,plur,2,artificial,3.379200279596262e-05,plural,grandes,s,La inglesa##s [MASK],"[CLS] , La , inglesa , ##s , [MASK] , [SEP]",morphemic,10.295286387140111
1470,saque,saque,sing,1,default,0.0002684307110030204,singular,grande,s,El saque [MASK],"[CLS] , El , saque , [MASK] , [SEP]",morphemic,8.222917736897525
1471,saque,saque,sing,1,default,1.8698993926591356e-06,plural,grandes,s,El saque [MASK],"[CLS] , El , saque , [MASK] , [SEP]",morphemic,13.18962592926213
1472,saque,saqups,plur,3,default,5.722085916204378e-07,singular,grande,s,Los saqups [MASK],"[CLS] , Los , sa , ##qu , ##ps , [MASK] , [SEP]",morphemic,14.373762241377698
1473,saque,saqups,plur,3,default,3.4927910746773705e-05,plural,grandes,s,Los saqups [MASK],"[CLS] , Los , sa , ##qu , ##ps , [MASK] , [SEP]",morphemic,10.262224313508849
1474,saque,saque##s,plur,2,artificial,2.638110709085595e-05,singular,grande,s,El saque##s [MASK],"[CLS] , El , saque , ##s , [MASK] , [SEP]",morphemic,10.54286244450278
1475,saque,saque##s,plur,2,artificial,0.00018458926933817565,plural,grandes,s,El saque##s [MASK],"[CLS] , El , saque , ##s , [MASK] , [SEP]",morphemic,8.597377366847414
1476,desacuerdo,desacuerdo,sing,1,default,5.2395502279978245e-05,singular,grande,s,El desacuerdo [MASK],"[CLS] , El , desacuerdo , [MASK] , [SEP]",morphemic,9.856689804672817
1477,desacuerdo,desacuerdo,sing,1,default,4.95775452691305e-07,plural,grandes,s,El desacuerdo [MASK],"[CLS] , El , desacuerdo , [MASK] , [SEP]",morphemic,14.517142729076644
1478,desacuerdo,dfsacuerdos,plur,4,default,1.0138238337731309e-07,singular,grande,s,Los dfsacuerdos [MASK],"[CLS] , Los , d , ##f , ##sa , ##cuerdos , [MASK] , [SEP]",morphemic,16.104366494834366
1479,desacuerdo,dfsacuerdos,plur,4,default,1.215724569192389e-05,plural,grandes,s,Los dfsacuerdos [MASK],"[CLS] , Los , d , ##f , ##sa , ##cuerdos , [MASK] , [SEP]",morphemic,11.317585212680886
1480,desacuerdo,desacuerdo##s,plur,2,artificial,3.213982836314244e-06,singular,grande,s,El desacuerdo##s [MASK],"[CLS] , El , desacuerdo , ##s , [MASK] , [SEP]",morphemic,12.64799963095125
1481,desacuerdo,desacuerdo##s,plur,2,artificial,0.00014940310211386532,plural,grandes,s,El desacuerdo##s [MASK],"[CLS] , El , desacuerdo , ##s , [MASK] , [SEP]",morphemic,8.808862521666763
1482,casino,casino,sing,1,default,0.00011260776227572933,singular,grande,s,El casino [MASK],"[CLS] , El , casino , [MASK] , [SEP]",morphemic,9.091599907905321
1483,casino,casino,sing,1,default,4.250941003647313e-07,plural,grandes,s,El casino [MASK],"[CLS] , El , casino , [MASK] , [SEP]",morphemic,14.670955279907254
1484,casino,casinxs,plur,4,default,1.825777502517667e-07,singular,grande,s,Los casinxs [MASK],"[CLS] , Los , casi , ##n , ##x , ##s , [MASK] , [SEP]",morphemic,15.516089725871554
1485,casino,casinxs,plur,4,default,5.6801876780809835e-05,plural,grandes,s,Los casinxs [MASK],"[CLS] , Los , casi , ##n , ##x , ##s , [MASK] , [SEP]",morphemic,9.775941190867375
1486,casino,casino##s,plur,2,artificial,8.453819759779435e-07,singular,grande,s,El casino##s [MASK],"[CLS] , El , casino , ##s , [MASK] , [SEP]",morphemic,13.983477269152255
1487,casino,casino##s,plur,2,artificial,3.9537779230158776e-05,plural,grandes,s,El casino##s [MASK],"[CLS] , El , casino , ##s , [MASK] , [SEP]",morphemic,10.138253906944325
1488,borradore,borradore,sing,2,default,2.8760072382283397e-05,singular,grande,s,El borradore [MASK],"[CLS] , El , borrador , ##e , [MASK] , [SEP]",morphemic,10.456522508345353
1489,borradore,borradore,sing,2,default,2.1995117549522547e-07,plural,grandes,s,El borradore [MASK],"[CLS] , El , borrador , ##e , [MASK] , [SEP]",morphemic,15.329860244791217
1490,borradore,borradorys,plur,2,default,8.526490660187847e-07,singular,grande,s,Los borradorys [MASK],"[CLS] , Los , borrador , ##ys , [MASK] , [SEP]",morphemic,13.974917785574489
1491,borradore,borradorys,plur,2,default,5.936355591984466e-05,plural,grandes,s,Los borradorys [MASK],"[CLS] , Los , borrador , ##ys , [MASK] , [SEP]",morphemic,9.731830056589288
1492,borradore,borradore##s,plur,3,artificial,2.775040229607839e-06,singular,grande,s,El borradore##s [MASK],"[CLS] , El , borrador , ##e , ##s , [MASK] , [SEP]",morphemic,12.794845313714982
1493,borradore,borradore##s,plur,3,artificial,8.988846093416214e-05,plural,grandes,s,El borradore##s [MASK],"[CLS] , El , borrador , ##e , ##s , [MASK] , [SEP]",morphemic,9.316940979183546
1494,diseñadore,diseñadore,sing,2,default,3.418713959035813e-06,singular,grande,s,El diseñadore [MASK],"[CLS] , El , diseñador , ##e , [MASK] , [SEP]",morphemic,12.586246112978435
1495,diseñadore,diseñadore,sing,2,default,8.531161199698545e-08,plural,grandes,s,El diseñadore [MASK],"[CLS] , El , diseñador , ##e , [MASK] , [SEP]",morphemic,16.27695526044785
1496,diseñadore,diseoadores,plur,3,default,1.1270822142250836e-07,singular,grande,s,Los diseoadores [MASK],"[CLS] , Los , dise , ##oa , ##dores , [MASK] , [SEP]",morphemic,15.998463468938407
1497,diseñadore,diseoadores,plur,3,default,7.777309292578138e-06,plural,grandes,s,Los diseoadores [MASK],"[CLS] , Los , dise , ##oa , ##dores , [MASK] , [SEP]",morphemic,11.764300128876645
1498,diseñadore,diseñadore##s,plur,3,artificial,1.4787492546020076e-06,singular,grande,s,El diseñadore##s [MASK],"[CLS] , El , diseñador , ##e , ##s , [MASK] , [SEP]",morphemic,13.42431392572697
1499,diseñadore,diseñadore##s,plur,3,artificial,2.2907150196260773e-05,plural,grandes,s,El diseñadore##s [MASK],"[CLS] , El , diseñador , ##e , ##s , [MASK] , [SEP]",morphemic,10.68406146049491
1500,acompañante,acompañante,sing,1,default,2.3122120182961226e-06,singular,grande,s,La acompañante [MASK],"[CLS] , La , acompañante , [MASK] , [SEP]",morphemic,12.977305907943366
1501,acompañante,acompañante,sing,1,default,2.6637440697641068e-08,plural,grandes,s,La acompañante [MASK],"[CLS] , La , acompañante , [MASK] , [SEP]",morphemic,17.4409480657976
1502,acompañante,acompañactes,plur,3,default,3.897162059729453e-08,singular,grande,s,Las acompañactes [MASK],"[CLS] , Las , acompaña , ##ct , ##es , [MASK] , [SEP]",morphemic,17.060432132694626
1503,acompañante,acompañactes,plur,3,default,6.215395387698663e-06,plural,grandes,s,Las acompañactes [MASK],"[CLS] , Las , acompaña , ##ct , ##es , [MASK] , [SEP]",morphemic,11.988481216730923
1504,acompañante,acompañante##s,plur,2,artificial,1.5761492022647872e-07,singular,grande,s,La acompañante##s [MASK],"[CLS] , La , acompañante , ##s , [MASK] , [SEP]",morphemic,15.663110992515886
1505,acompañante,acompañante##s,plur,2,artificial,1.4079637367103714e-06,plural,grandes,s,La acompañante##s [MASK],"[CLS] , La , acompañante , ##s , [MASK] , [SEP]",morphemic,13.473366055737387
1506,escolta,escolta,sing,1,default,1.3705602214031387e-05,singular,grande,s,La escolta [MASK],"[CLS] , La , escolta , [MASK] , [SEP]",morphemic,11.197705887983274
1507,escolta,escolta,sing,1,default,7.698497483943356e-08,plural,grandes,s,La escolta [MASK],"[CLS] , La , escolta , [MASK] , [SEP]",morphemic,16.379655566088854
1508,escolta,ehcoltas,plur,3,default,3.101144585571092e-08,singular,grande,s,Las ehcoltas [MASK],"[CLS] , Las , eh , ##col , ##tas , [MASK] , [SEP]",morphemic,17.288909479454656
1509,escolta,ehcoltas,plur,3,default,7.474435506082955e-07,plural,grandes,s,Las ehcoltas [MASK],"[CLS] , Las , eh , ##col , ##tas , [MASK] , [SEP]",morphemic,14.106607052114041
1510,escolta,escolta##s,plur,2,artificial,7.314234835575917e-07,singular,grande,s,La escolta##s [MASK],"[CLS] , La , escolta , ##s , [MASK] , [SEP]",morphemic,14.12827322406597
1511,escolta,escolta##s,plur,2,artificial,1.6348429198842496e-05,plural,grandes,s,La escolta##s [MASK],"[CLS] , La , escolta , ##s , [MASK] , [SEP]",morphemic,11.021378738701653
1512,ruego,ruego,sing,1,default,0.00015933779650367796,singular,grande,s,El ruego [MASK],"[CLS] , El , ruego , [MASK] , [SEP]",morphemic,8.744484103003884
1513,ruego,ruego,sing,1,default,2.4527062691959145e-07,plural,grandes,s,El ruego [MASK],"[CLS] , El , ruego , [MASK] , [SEP]",morphemic,15.220903636351217
1514,ruego,rueuos,plur,3,default,5.6803255432669175e-08,singular,grande,s,Los rueuos [MASK],"[CLS] , Los , rue , ##uo , ##s , [MASK] , [SEP]",morphemic,16.683672198906244
1515,ruego,rueuos,plur,3,default,2.1933906282356475e-06,plural,grandes,s,Los rueuos [MASK],"[CLS] , Los , rue , ##uo , ##s , [MASK] , [SEP]",morphemic,13.03006197934045
1516,ruego,ruego##s,plur,2,artificial,8.523292308382224e-06,singular,grande,s,El ruego##s [MASK],"[CLS] , El , ruego , ##s , [MASK] , [SEP]",morphemic,11.67270787059286
1517,ruego,ruego##s,plur,2,artificial,4.174984496785328e-05,plural,grandes,s,El ruego##s [MASK],"[CLS] , El , ruego , ##s , [MASK] , [SEP]",morphemic,10.083814820019136
1518,turismo,turismo,sing,1,default,9.272724128095433e-06,singular,grande,s,El turismo [MASK],"[CLS] , El , turismo , [MASK] , [SEP]",morphemic,11.588433356605394
1519,turismo,turismo,sing,1,default,3.8574842875505055e-08,plural,grandes,s,El turismo [MASK],"[CLS] , El , turismo , [MASK] , [SEP]",morphemic,17.07066551192635
1520,turismo,tvrismos,plur,4,default,3.876314735862252e-08,singular,grande,s,Los tvrismos [MASK],"[CLS] , Los , t , ##v , ##rismo , ##s , [MASK] , [SEP]",morphemic,17.065795852017633
1521,turismo,tvrismos,plur,4,default,1.5007475667516701e-05,plural,grandes,s,Los tvrismos [MASK],"[CLS] , Los , t , ##v , ##rismo , ##s , [MASK] , [SEP]",morphemic,11.106962103176603
1522,turismo,turismo##s,plur,2,artificial,1.4440167433349416e-05,singular,grande,s,El turismo##s [MASK],"[CLS] , El , turismo , ##s , [MASK] , [SEP]",morphemic,11.145496829459516
1523,turismo,turismo##s,plur,2,artificial,2.2840897145215422e-05,plural,grandes,s,El turismo##s [MASK],"[CLS] , El , turismo , ##s , [MASK] , [SEP]",morphemic,10.68695789438504
1524,polígono,polígono,sing,1,default,0.00018110692326445132,singular,grande,s,El polígono [MASK],"[CLS] , El , polígono , [MASK] , [SEP]",morphemic,8.616422964846745
1525,polígono,polígono,sing,1,default,4.913060251965362e-07,plural,grandes,s,El polígono [MASK],"[CLS] , El , polígono , [MASK] , [SEP]",morphemic,14.526198634064114
1526,polígono,polígonoz,plur,2,default,8.15985185909085e-06,singular,grande,s,Los polígonoz [MASK],"[CLS] , Los , polígono , ##z , [MASK] , [SEP]",morphemic,11.716284543676235
1527,polígono,polígonoz,plur,2,default,0.00016632363258395344,plural,grandes,s,Los polígonoz [MASK],"[CLS] , Los , polígono , ##z , [MASK] , [SEP]",morphemic,8.701575073720166
1528,polígono,polígono##s,plur,2,artificial,6.775576366635505e-06,singular,grande,s,El polígono##s [MASK],"[CLS] , El , polígono , ##s , [MASK] , [SEP]",morphemic,11.902186122250848
1529,polígono,polígono##s,plur,2,artificial,0.0004088302666787058,plural,grandes,s,El polígono##s [MASK],"[CLS] , El , polígono , ##s , [MASK] , [SEP]",morphemic,7.802210483951685
1530,viale,viale,sing,2,default,9.632940782466903e-05,singular,grande,s,El viale [MASK],"[CLS] , El , vial , ##e , [MASK] , [SEP]",morphemic,9.247736908575114
1531,viale,viale,sing,2,default,3.561938513030327e-07,plural,grandes,s,El viale [MASK],"[CLS] , El , vial , ##e , [MASK] , [SEP]",morphemic,14.847790728162824
1532,viale,vialks,plur,3,default,2.0296862146551575e-07,singular,grande,s,Los vialks [MASK],"[CLS] , Los , vial , ##k , ##s , [MASK] , [SEP]",morphemic,15.410214443913924
1533,viale,vialks,plur,3,default,7.536270913988119e-06,plural,grandes,s,Los vialks [MASK],"[CLS] , Los , vial , ##k , ##s , [MASK] , [SEP]",morphemic,11.795783072027971
1534,viale,viale##s,plur,3,artificial,3.3809028536779806e-06,singular,grande,s,El viale##s [MASK],"[CLS] , El , vial , ##e , ##s , [MASK] , [SEP]",morphemic,12.597367767665824
1535,viale,viale##s,plur,3,artificial,9.850024071056396e-06,plural,grandes,s,El viale##s [MASK],"[CLS] , El , vial , ##e , ##s , [MASK] , [SEP]",morphemic,11.528036659021192
1536,embajadore,embajadore,sing,2,default,3.3066028208850184e-06,singular,grande,s,El embajadore [MASK],"[CLS] , El , embajador , ##e , [MASK] , [SEP]",morphemic,12.619589233722103
1537,embajadore,embajadore,sing,2,default,1.0047949672298273e-07,plural,grandes,s,El embajadore [MASK],"[CLS] , El , embajador , ##e , [MASK] , [SEP]",morphemic,16.11331214296734
1538,embajadore,embajadorbs,plur,2,default,1.8781634025799576e-07,singular,grande,s,Los embajadorbs [MASK],"[CLS] , Los , embajador , ##bs , [MASK] , [SEP]",morphemic,15.487801265128779
1539,embajadore,embajadorbs,plur,2,default,2.2098161934991367e-05,plural,grandes,s,Los embajadorbs [MASK],"[CLS] , Los , embajador , ##bs , [MASK] , [SEP]",morphemic,10.720016123261795
1540,embajadore,embajadore##s,plur,3,artificial,9.932600733009167e-07,singular,grande,s,El embajadore##s [MASK],"[CLS] , El , embajador , ##e , ##s , [MASK] , [SEP]",morphemic,13.822273300545348
1541,embajadore,embajadore##s,plur,3,artificial,2.525265335862059e-05,plural,grandes,s,El embajadore##s [MASK],"[CLS] , El , embajador , ##e , ##s , [MASK] , [SEP]",morphemic,10.586579324254064
1542,supermercado,supermercado,sing,1,default,0.0005319870542734861,singular,grande,s,El supermercado [MASK],"[CLS] , El , supermercado , [MASK] , [SEP]",morphemic,7.538891402991102
1543,supermercado,supermercado,sing,1,default,1.2651107681449503e-05,plural,grandes,s,El supermercado [MASK],"[CLS] , El , supermercado , [MASK] , [SEP]",morphemic,11.277765782873278
1544,supermercado,superrercados,plur,3,default,1.779445000238411e-07,singular,grande,s,Los superrercados [MASK],"[CLS] , Los , super , ##rer , ##cados , [MASK] , [SEP]",morphemic,15.54179413289218
1545,supermercado,superrercados,plur,3,default,1.6173025869647972e-05,plural,grandes,s,Los superrercados [MASK],"[CLS] , Los , super , ##rer , ##cados , [MASK] , [SEP]",morphemic,11.032165773270131
1546,supermercado,supermercado##s,plur,2,artificial,2.3493426851928234e-05,singular,grande,s,El supermercado##s [MASK],"[CLS] , El , supermercado , ##s , [MASK] , [SEP]",morphemic,10.658789884368446
1547,supermercado,supermercado##s,plur,2,artificial,0.0001687086623860523,plural,grandes,s,El supermercado##s [MASK],"[CLS] , El , supermercado , ##s , [MASK] , [SEP]",morphemic,8.687337221858336
1548,chip,chip,sing,1,default,0.00010403842316009104,singular,grande,s,El chip [MASK],"[CLS] , El , chip , [MASK] , [SEP]",morphemic,9.170750273591613
1549,chip,chip,sing,1,default,8.564245490561007e-07,plural,grandes,s,El chip [MASK],"[CLS] , El , chip , [MASK] , [SEP]",morphemic,13.970499615232923
1550,chip,phips,plur,3,default,1.573448429326163e-07,singular,grande,s,Los phips [MASK],"[CLS] , Los , p , ##hip , ##s , [MASK] , [SEP]",morphemic,15.664825988471875
1551,chip,phips,plur,3,default,1.9474258806440048e-05,plural,grandes,s,Los phips [MASK],"[CLS] , Los , p , ##hip , ##s , [MASK] , [SEP]",morphemic,10.846417025651094
1552,chip,chip##s,plur,2,artificial,1.8306875062990002e-05,singular,grande,s,El chip##s [MASK],"[CLS] , El , chip , ##s , [MASK] , [SEP]",morphemic,10.908233882167217
1553,chip,chip##s,plur,2,artificial,6.457462586695328e-05,plural,grandes,s,El chip##s [MASK],"[CLS] , El , chip , ##s , [MASK] , [SEP]",morphemic,9.647689012774558
1554,democracia,democracia,sing,1,default,2.3697562028246466e-06,singular,grande,s,La democracia [MASK],"[CLS] , La , democracia , [MASK] , [SEP]",morphemic,12.952723476114988
1555,democracia,democracia,sing,1,default,2.861321668490291e-08,plural,grandes,s,La democracia [MASK],"[CLS] , La , democracia , [MASK] , [SEP]",morphemic,17.36939710401627
1556,democracia,democraqias,plur,3,default,8.997795930554275e-08,singular,grande,s,Las democraqias [MASK],"[CLS] , Las , democra , ##q , ##ias , [MASK] , [SEP]",morphemic,16.223701093213297
1557,democracia,democraqias,plur,3,default,1.0844815733435098e-05,plural,grandes,s,Las democraqias [MASK],"[CLS] , Las , democra , ##q , ##ias , [MASK] , [SEP]",morphemic,11.431823404753242
1558,democracia,democracia##s,plur,2,artificial,3.0919972004994634e-07,singular,grande,s,La democracia##s [MASK],"[CLS] , La , democracia , ##s , [MASK] , [SEP]",morphemic,14.989278425634762
1559,democracia,democracia##s,plur,2,artificial,0.00028868764638900757,plural,grandes,s,La democracia##s [MASK],"[CLS] , La , democracia , ##s , [MASK] , [SEP]",morphemic,8.150165262688901
1560,supervisore,supervisore,sing,2,default,1.0405565262772143e-06,singular,grande,s,El supervisore [MASK],"[CLS] , El , supervisor , ##e , [MASK] , [SEP]",morphemic,13.775754866517005
1561,supervisore,supervisore,sing,2,default,4.899356920162745e-09,plural,grandes,s,El supervisore [MASK],"[CLS] , El , supervisor , ##e , [MASK] , [SEP]",morphemic,19.13416188122577
1562,supervisore,supervirores,plur,2,default,3.122783809317298e-08,singular,grande,s,Los supervirores [MASK],"[CLS] , Los , supervi , ##rores , [MASK] , [SEP]",morphemic,17.281955893370277
1563,supervisore,supervirores,plur,2,default,6.919971838215133e-06,plural,grandes,s,Los supervirores [MASK],"[CLS] , Los , supervi , ##rores , [MASK] , [SEP]",morphemic,11.881098857965068
1564,supervisore,supervisore##s,plur,3,artificial,4.359798992936703e-07,singular,grande,s,El supervisore##s [MASK],"[CLS] , El , supervisor , ##e , ##s , [MASK] , [SEP]",morphemic,14.645669697197585
1565,supervisore,supervisore##s,plur,3,artificial,2.292157432748354e-06,plural,grandes,s,El supervisore##s [MASK],"[CLS] , El , supervisor , ##e , ##s , [MASK] , [SEP]",morphemic,12.986017073535107
1566,recuento,recuento,sing,1,default,1.830298060667701e-05,singular,grande,s,El recuento [MASK],"[CLS] , El , recuento , [MASK] , [SEP]",morphemic,10.908446636697736
1567,recuento,recuento,sing,1,default,2.025194021371135e-07,plural,grandes,s,El recuento [MASK],"[CLS] , El , recuento , [MASK] , [SEP]",morphemic,15.412430141966809
1568,recuento,recueñtos,plur,4,default,1.331259227299597e-07,singular,grande,s,Los recueñtos [MASK],"[CLS] , Los , recu , ##e , ##ñ , ##tos , [MASK] , [SEP]",morphemic,15.831970369201882
1569,recuento,recueñtos,plur,4,default,1.1870619346154854e-05,plural,grandes,s,Los recueñtos [MASK],"[CLS] , Los , recu , ##e , ##ñ , ##tos , [MASK] , [SEP]",morphemic,11.341444173268775
1570,recuento,recuento##s,plur,2,artificial,9.851206641542376e-07,singular,grande,s,El recuento##s [MASK],"[CLS] , El , recuento , ##s , [MASK] , [SEP]",morphemic,13.830501701597612
1571,recuento,recuento##s,plur,2,artificial,9.341116674477234e-05,plural,grandes,s,El recuento##s [MASK],"[CLS] , El , recuento , ##s , [MASK] , [SEP]",morphemic,9.278499661580794
1572,telenovela,telenovela,sing,1,default,5.486092049977742e-05,singular,grande,s,La telenovela [MASK],"[CLS] , La , telenovela , [MASK] , [SEP]",morphemic,9.810709293525635
1573,telenovela,telenovela,sing,1,default,2.807381633829209e-07,plural,grandes,s,La telenovela [MASK],"[CLS] , La , telenovela , [MASK] , [SEP]",morphemic,15.08584340491862
1574,telenovela,telenzvelas,plur,4,default,5.347780884790154e-08,singular,grande,s,Las telenzvelas [MASK],"[CLS] , Las , tele , ##n , ##z , ##velas , [MASK] , [SEP]",morphemic,16.74399905698243
1575,telenovela,telenzvelas,plur,4,default,8.685366083227564e-06,plural,grandes,s,Las telenzvelas [MASK],"[CLS] , Las , tele , ##n , ##z , ##velas , [MASK] , [SEP]",morphemic,11.653871007953144
1576,telenovela,telenovela##s,plur,2,artificial,3.4445429264451377e-06,singular,grande,s,La telenovela##s [MASK],"[CLS] , La , telenovela , ##s , [MASK] , [SEP]",morphemic,12.578719339675489
1577,telenovela,telenovela##s,plur,2,artificial,8.655035344418138e-05,plural,grandes,s,La telenovela##s [MASK],"[CLS] , La , telenovela , ##s , [MASK] , [SEP]",morphemic,9.354784192651014
1578,polémica,polémica,sing,1,default,6.391891656676307e-05,singular,grande,s,La polémica [MASK],"[CLS] , La , polémica , [MASK] , [SEP]",morphemic,9.657895206481522
1579,polémica,polémica,sing,1,default,2.280707889212863e-07,plural,grandes,s,La polémica [MASK],"[CLS] , La , polémica , [MASK] , [SEP]",morphemic,15.293609778455265
1580,polémica,poléjicas,plur,3,default,1.9827455233212277e-08,singular,grande,s,Las poléjicas [MASK],"[CLS] , Las , pol , ##éj , ##icas , [MASK] , [SEP]",morphemic,17.736198231786645
1581,polémica,poléjicas,plur,3,default,2.780367140076123e-06,plural,grandes,s,Las poléjicas [MASK],"[CLS] , Las , pol , ##éj , ##icas , [MASK] , [SEP]",morphemic,12.79292757420593
1582,polémica,polémica##s,plur,2,artificial,5.1355891628190875e-06,singular,grande,s,La polémica##s [MASK],"[CLS] , La , polémica , ##s , [MASK] , [SEP]",morphemic,12.179315986439068
1583,polémica,polémica##s,plur,2,artificial,9.969723032554612e-05,plural,grandes,s,La polémica##s [MASK],"[CLS] , La , polémica , ##s , [MASK] , [SEP]",morphemic,9.21337266146715
1584,cómplice,cómplice,sing,1,default,2.581081162134069e-06,singular,grande,s,El cómplice [MASK],"[CLS] , El , cómplice , [MASK] , [SEP]",morphemic,12.867302191719086
1585,cómplice,cómplice,sing,1,default,5.927299095986882e-09,plural,grandes,s,El cómplice [MASK],"[CLS] , El , cómplice , [MASK] , [SEP]",morphemic,18.943697192112626
1586,cómplice,cóbplices,plur,4,default,1.0764512836658469e-07,singular,grande,s,Los cóbplices [MASK],"[CLS] , Los , có , ##b , ##plic , ##es , [MASK] , [SEP]",morphemic,16.044425868534553
1587,cómplice,cóbplices,plur,4,default,1.2849925042246468e-05,plural,grandes,s,Los cóbplices [MASK],"[CLS] , Los , có , ##b , ##plic , ##es , [MASK] , [SEP]",morphemic,11.262172579928272
1588,cómplice,cómplice##s,plur,2,artificial,6.415265261239256e-07,singular,grande,s,El cómplice##s [MASK],"[CLS] , El , cómplice , ##s , [MASK] , [SEP]",morphemic,14.259415303591405
