,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal
1776,peleadore,peleadore,sing,2,default,2.894029785238672e-05,singular,grande,s,El peleadore [MASK],"[CLS] , El , pelea , ##dore , [MASK] , [SEP]",nonmorphemic,10.450275544748013
1777,peleadore,peleadore,sing,2,default,2.685424647097534e-07,plural,grandes,s,El peleadore [MASK],"[CLS] , El , pelea , ##dore , [MASK] , [SEP]",nonmorphemic,15.130256780159142
1778,peleadore,pelgadores,plur,2,default,1.3698995360300614e-07,singular,grande,s,Los pelgadores [MASK],"[CLS] , Los , pel , ##gadores , [MASK] , [SEP]",nonmorphemic,15.803358245172081
1779,peleadore,pelgadores,plur,2,default,4.320796051615616e-06,plural,grandes,s,Los pelgadores [MASK],"[CLS] , Los , pel , ##gadores , [MASK] , [SEP]",nonmorphemic,12.35207090147679
1780,peleadore,peleadore##s,plur,3,artificial,1.7650305380811915e-05,singular,grande,s,El peleadore##s [MASK],"[CLS] , El , pelea , ##dore , ##s , [MASK] , [SEP]",nonmorphemic,10.944757472705643
1781,peleadore,peleadore##s,plur,3,artificial,2.1729956642957404e-06,plural,grandes,s,El peleadore##s [MASK],"[CLS] , El , pelea , ##dore , ##s , [MASK] , [SEP]",nonmorphemic,13.039403851953942
1782,insurgente,insurgente,sing,2,default,2.1507119527086616e-05,singular,grande,s,El insurgente [MASK],"[CLS] , El , insur , ##gente , [MASK] , [SEP]",nonmorphemic,10.747126536850944
1783,insurgente,insurgente,sing,2,default,7.858911743596764e-08,plural,grandes,s,El insurgente [MASK],"[CLS] , El , insur , ##gente , [MASK] , [SEP]",nonmorphemic,16.359032602110165
1784,insurgente,insurgentel,plur,3,default,7.3862734097929206e-06,singular,grande,s,Los insurgentel [MASK],"[CLS] , Los , insur , ##gente , ##l , [MASK] , [SEP]",nonmorphemic,11.81588722491698
1785,insurgente,insurgentel,plur,3,default,9.217428669217043e-06,plural,grandes,s,Los insurgentel [MASK],"[CLS] , Los , insur , ##gente , ##l , [MASK] , [SEP]",nonmorphemic,11.594414445493817
1786,insurgente,insurgente##s,plur,3,artificial,3.962440587201854e-06,singular,grande,s,El insurgente##s [MASK],"[CLS] , El , insur , ##gente , ##s , [MASK] , [SEP]",nonmorphemic,12.438650412639376
1787,insurgente,insurgente##s,plur,3,artificial,6.845122697995976e-05,plural,grandes,s,El insurgente##s [MASK],"[CLS] , El , insur , ##gente , ##s , [MASK] , [SEP]",nonmorphemic,9.589389081190182
1788,paramilitare,paramilitare,sing,3,default,2.7373858756618574e-05,singular,grande,s,El paramilitare [MASK],"[CLS] , El , paramili , ##tar , ##e , [MASK] , [SEP]",nonmorphemic,10.505922059952573
1789,paramilitare,paramilitare,sing,3,default,2.0061061150045134e-06,plural,grandes,s,El paramilitare [MASK],"[CLS] , El , paramili , ##tar , ##e , [MASK] , [SEP]",nonmorphemic,13.119314971017783
1790,paramilitare,caramilitares,plur,4,default,5.1670614453769304e-08,singular,grande,s,Los caramilitares [MASK],"[CLS] , Los , cara , ##mil , ##itar , ##es , [MASK] , [SEP]",nonmorphemic,16.778376602831646
1791,paramilitare,caramilitares,plur,4,default,7.553294835815905e-06,plural,grandes,s,Los caramilitares [MASK],"[CLS] , Los , cara , ##mil , ##itar , ##es , [MASK] , [SEP]",nonmorphemic,11.793526687804219
1792,paramilitare,paramilitare##s,plur,4,artificial,1.1962790267716628e-05,singular,grande,s,El paramilitare##s [MASK],"[CLS] , El , paramili , ##tar , ##e , ##s , [MASK] , [SEP]",nonmorphemic,11.33370953667569
1793,paramilitare,paramilitare##s,plur,4,artificial,2.647038854775019e-05,plural,grandes,s,El paramilitare##s [MASK],"[CLS] , El , paramili , ##tar , ##e , ##s , [MASK] , [SEP]",nonmorphemic,10.539483863036239
1794,eliminatoria,eliminatoria,sing,2,default,3.975939762312919e-06,singular,grande,s,La eliminatoria [MASK],"[CLS] , La , elimina , ##toria , [MASK] , [SEP]",nonmorphemic,12.435249419608427
1795,eliminatoria,eliminatoria,sing,2,default,5.730553453986431e-08,plural,grandes,s,La eliminatoria [MASK],"[CLS] , La , elimina , ##toria , [MASK] , [SEP]",nonmorphemic,16.67486862906177
1796,eliminatoria,elxminatorias,plur,4,default,1.5835560418508976e-08,singular,grande,s,Las elxminatorias [MASK],"[CLS] , Las , el , ##x , ##mina , ##torias , [MASK] , [SEP]",nonmorphemic,17.96100776645424
1797,eliminatoria,elxminatorias,plur,4,default,1.9286262613604777e-06,plural,grandes,s,Las elxminatorias [MASK],"[CLS] , Las , el , ##x , ##mina , ##torias , [MASK] , [SEP]",nonmorphemic,13.158702590162836
1798,eliminatoria,eliminatoria##s,plur,3,artificial,5.144954116076406e-07,singular,grande,s,La eliminatoria##s [MASK],"[CLS] , La , elimina , ##toria , ##s , [MASK] , [SEP]",nonmorphemic,14.480079199870207
1799,eliminatoria,eliminatoria##s,plur,3,artificial,1.8172027921536937e-05,plural,grandes,s,La eliminatoria##s [MASK],"[CLS] , La , elimina , ##toria , ##s , [MASK] , [SEP]",nonmorphemic,10.915627073554049
1800,salvadoreño,salvadoreño,sing,2,default,5.26374560649856e-06,singular,grande,s,El salvadoreño [MASK],"[CLS] , El , salvador , ##eño , [MASK] , [SEP]",nonmorphemic,12.154667692141995
1801,salvadoreño,salvadoreño,sing,2,default,1.1255913534569117e-07,plural,grandes,s,El salvadoreño [MASK],"[CLS] , El , salvador , ##eño , [MASK] , [SEP]",nonmorphemic,15.999787105888943
1802,salvadoreño,salvsdoreños,plur,4,default,4.106425421923632e-07,singular,grande,s,Los salvsdoreños [MASK],"[CLS] , Los , salv , ##s , ##dore , ##ños , [MASK] , [SEP]",nonmorphemic,14.705542727908044
1803,salvadoreño,salvsdoreños,plur,4,default,1.5557363440166228e-05,plural,grandes,s,Los salvsdoreños [MASK],"[CLS] , Los , salv , ##s , ##dore , ##ños , [MASK] , [SEP]",nonmorphemic,11.0709764982908
1804,salvadoreño,salvadoreño##s,plur,3,artificial,9.764304422787973e-07,singular,grande,s,El salvadoreño##s [MASK],"[CLS] , El , salvador , ##eño , ##s , [MASK] , [SEP]",nonmorphemic,13.83936232083211
1805,salvadoreño,salvadoreño##s,plur,3,artificial,4.124200131627731e-05,plural,grandes,s,El salvadoreño##s [MASK],"[CLS] , El , salvador , ##eño , ##s , [MASK] , [SEP]",nonmorphemic,10.096053371470257
1806,derbi,derbi,sing,2,default,3.321616895846091e-05,singular,grande,s,El derbi [MASK],"[CLS] , El , der , ##bi , [MASK] , [SEP]",nonmorphemic,10.312473783774921
1807,derbi,derbi,sing,2,default,5.115552426104841e-08,plural,grandes,s,El derbi [MASK],"[CLS] , El , der , ##bi , [MASK] , [SEP]",nonmorphemic,16.788395349186967
1808,derbi,delbis,plur,2,default,4.3371548485993117e-07,singular,grande,s,Los delbis [MASK],"[CLS] , Los , del , ##bis , [MASK] , [SEP]",nonmorphemic,14.650877082661463
1809,derbi,delbis,plur,2,default,6.428868800867349e-06,plural,grandes,s,Los delbis [MASK],"[CLS] , Los , del , ##bis , [MASK] , [SEP]",nonmorphemic,11.954711960406433
1810,derbi,derbi##s,plur,3,artificial,7.928423656267114e-06,singular,grande,s,El derbi##s [MASK],"[CLS] , El , der , ##bi , ##s , [MASK] , [SEP]",nonmorphemic,11.745056324389179
1811,derbi,derbi##s,plur,3,artificial,3.1008116820885334e-06,plural,grandes,s,El derbi##s [MASK],"[CLS] , El , der , ##bi , ##s , [MASK] , [SEP]",nonmorphemic,12.683846647813649
1812,aliciente,aliciente,sing,2,default,5.710742698283866e-05,singular,grande,s,El aliciente [MASK],"[CLS] , El , ali , ##ciente , [MASK] , [SEP]",nonmorphemic,9.770576380008656
1813,aliciente,aliciente,sing,2,default,1.695256770517517e-07,plural,grandes,s,El aliciente [MASK],"[CLS] , El , ali , ##ciente , [MASK] , [SEP]",nonmorphemic,15.590261434567925
1814,aliciente,alqcientes,plur,3,default,4.455138196135522e-07,singular,grande,s,Los alqcientes [MASK],"[CLS] , Los , al , ##q , ##cientes , [MASK] , [SEP]",nonmorphemic,14.624037570059764
1815,aliciente,alqcientes,plur,3,default,1.9341987353982404e-05,plural,grandes,s,Los alqcientes [MASK],"[CLS] , Los , al , ##q , ##cientes , [MASK] , [SEP]",nonmorphemic,10.853232314480987
1816,aliciente,aliciente##s,plur,3,artificial,4.913148131890921e-06,singular,grande,s,El aliciente##s [MASK],"[CLS] , El , ali , ##ciente , ##s , [MASK] , [SEP]",nonmorphemic,12.223595654226612
1817,aliciente,aliciente##s,plur,3,artificial,6.56589400023222e-05,plural,grandes,s,El aliciente##s [MASK],"[CLS] , El , ali , ##ciente , ##s , [MASK] , [SEP]",nonmorphemic,9.631036789756713
1818,sobresalto,sobresalto,sing,2,default,0.00013973428576719016,singular,grande,s,El sobresalto [MASK],"[CLS] , El , sobresal , ##to , [MASK] , [SEP]",nonmorphemic,8.87576789756679
1819,sobresalto,sobresalto,sing,2,default,3.446532446105266e-07,plural,grandes,s,El sobresalto [MASK],"[CLS] , El , sobresal , ##to , [MASK] , [SEP]",nonmorphemic,14.880727013440215
1820,sobresalto,sobresalths,plur,3,default,4.1935393824132916e-07,singular,grande,s,Los sobresalths [MASK],"[CLS] , Los , sobresal , ##th , ##s , [MASK] , [SEP]",nonmorphemic,14.684550552260866
1821,sobresalto,sobresalths,plur,3,default,3.7228568544378504e-05,plural,grandes,s,Los sobresalths [MASK],"[CLS] , Los , sobresal , ##th , ##s , [MASK] , [SEP]",nonmorphemic,10.19843411980141
1822,sobresalto,sobresalto##s,plur,3,artificial,0.000515561958309263,singular,grande,s,El sobresalto##s [MASK],"[CLS] , El , sobresal , ##to , ##s , [MASK] , [SEP]",nonmorphemic,7.570253071022963
1823,sobresalto,sobresalto##s,plur,3,artificial,4.284644819563255e-05,plural,grandes,s,El sobresalto##s [MASK],"[CLS] , El , sobresal , ##to , ##s , [MASK] , [SEP]",nonmorphemic,10.057887805606105
1824,diana,diana,sing,2,default,2.2905012883711606e-05,singular,grande,s,La diana [MASK],"[CLS] , La , dia , ##na , [MASK] , [SEP]",nonmorphemic,10.684154768141047
1825,diana,diana,sing,2,default,1.0081940615691565e-07,plural,grandes,s,La diana [MASK],"[CLS] , La , dia , ##na , [MASK] , [SEP]",nonmorphemic,16.109934978441036
1826,diana,dianss,plur,3,default,2.3898790502130396e-08,singular,grande,s,Las dianss [MASK],"[CLS] , Las , dia , ##ns , ##s , [MASK] , [SEP]",nonmorphemic,17.549437985894926
1827,diana,dianss,plur,3,default,1.3854320286554866e-06,plural,grandes,s,Las dianss [MASK],"[CLS] , Las , dia , ##ns , ##s , [MASK] , [SEP]",nonmorphemic,13.489498532918999
1828,diana,diana##s,plur,3,artificial,1.9625383629318094e-06,singular,grande,s,La diana##s [MASK],"[CLS] , La , dia , ##na , ##s , [MASK] , [SEP]",nonmorphemic,13.141271839490177
1829,diana,diana##s,plur,3,artificial,8.941156011132989e-06,plural,grandes,s,La diana##s [MASK],"[CLS] , La , dia , ##na , ##s , [MASK] , [SEP]",nonmorphemic,11.62484566940538
1830,goleadore,goleadore,sing,3,default,8.366176302843087e-07,singular,grande,s,El goleadore [MASK],"[CLS] , El , gole , ##ador , ##e , [MASK] , [SEP]",nonmorphemic,13.99389870442822
1831,goleadore,goleadore,sing,3,default,2.587654179819765e-08,plural,grandes,s,El goleadore [MASK],"[CLS] , El , gole , ##ador , ##e , [MASK] , [SEP]",nonmorphemic,17.469929000732304
1832,goleadore,gdleadores,plur,3,default,1.2970973273240816e-07,singular,grande,s,Los gdleadores [MASK],"[CLS] , Los , g , ##dle , ##adores , [MASK] , [SEP]",nonmorphemic,15.857966708097008
1833,goleadore,gdleadores,plur,3,default,1.4183362509356812e-05,plural,grandes,s,Los gdleadores [MASK],"[CLS] , Los , g , ##dle , ##adores , [MASK] , [SEP]",nonmorphemic,11.163440934551181
1834,goleadore,goleadore##s,plur,4,artificial,8.806678124528844e-07,singular,grande,s,El goleadore##s [MASK],"[CLS] , El , gole , ##ador , ##e , ##s , [MASK] , [SEP]",nonmorphemic,13.942585339488943
1835,goleadore,goleadore##s,plur,4,artificial,3.552192993083736e-06,plural,grandes,s,El goleadore##s [MASK],"[CLS] , El , gole , ##ador , ##e , ##s , [MASK] , [SEP]",nonmorphemic,12.54794540067193
1836,ecuatoriano,ecuatoriano,sing,2,default,8.743820217205212e-06,singular,grande,s,El ecuatoriano [MASK],"[CLS] , El , ecuatori , ##ano , [MASK] , [SEP]",nonmorphemic,11.647163368005298
1837,ecuatoriano,ecuatoriano,sing,2,default,1.552550088490534e-07,plural,grandes,s,El ecuatoriano [MASK],"[CLS] , El , ecuatori , ##ano , [MASK] , [SEP]",nonmorphemic,15.67819685353537
1838,ecuatoriano,ecuatoriayos,plur,3,default,1.5948080545058474e-07,singular,grande,s,Los ecuatoriayos [MASK],"[CLS] , Los , ecuatori , ##ayo , ##s , [MASK] , [SEP]",nonmorphemic,15.651342263965795
1839,ecuatoriano,ecuatoriayos,plur,3,default,7.158086191338953e-06,plural,grandes,s,Los ecuatoriayos [MASK],"[CLS] , Los , ecuatori , ##ayo , ##s , [MASK] , [SEP]",nonmorphemic,11.847267904432954
1840,ecuatoriano,ecuatoriano##s,plur,3,artificial,2.0179049897706136e-05,singular,grande,s,El ecuatoriano##s [MASK],"[CLS] , El , ecuatori , ##ano , ##s , [MASK] , [SEP]",nonmorphemic,10.810865625529427
1841,ecuatoriano,ecuatoriano##s,plur,3,artificial,1.2129890819778666e-05,plural,grandes,s,El ecuatoriano##s [MASK],"[CLS] , El , ecuatori , ##ano , ##s , [MASK] , [SEP]",nonmorphemic,11.319837835891473
1842,hinchada,hinchada,sing,2,default,0.00034524945658631623,singular,grande,s,La hinchada [MASK],"[CLS] , La , hincha , ##da , [MASK] , [SEP]",nonmorphemic,7.971243339647679
1843,hinchada,hinchada,sing,2,default,4.843737315241015e-06,plural,grandes,s,La hinchada [MASK],"[CLS] , La , hincha , ##da , [MASK] , [SEP]",nonmorphemic,12.237823962637135
1844,hinchada,qinchadas,plur,4,default,1.097175470476941e-07,singular,grande,s,Las qinchadas [MASK],"[CLS] , Las , q , ##inc , ##ha , ##das , [MASK] , [SEP]",nonmorphemic,16.025356527600724
1845,hinchada,qinchadas,plur,4,default,3.626723810157273e-06,plural,grandes,s,Las qinchadas [MASK],"[CLS] , Las , q , ##inc , ##ha , ##das , [MASK] , [SEP]",nonmorphemic,12.52718084885153
1846,hinchada,hinchada##s,plur,3,artificial,2.3654978576814756e-05,singular,grande,s,La hinchada##s [MASK],"[CLS] , La , hincha , ##da , ##s , [MASK] , [SEP]",nonmorphemic,10.651936954533031
1847,hinchada,hinchada##s,plur,3,artificial,0.0006325579015538096,plural,grandes,s,La hinchada##s [MASK],"[CLS] , La , hincha , ##da , ##s , [MASK] , [SEP]",nonmorphemic,7.365738797593899
1848,ansia,ansia,sing,2,default,0.00036346507840789855,singular,grande,s,La ansia [MASK],"[CLS] , La , ansi , ##a , [MASK] , [SEP]",nonmorphemic,7.919827336010438
1849,ansia,ansia,sing,2,default,5.152924700269068e-07,plural,grandes,s,La ansia [MASK],"[CLS] , La , ansi , ##a , [MASK] , [SEP]",nonmorphemic,14.47853119451367
1850,ansia,awsias,plur,3,default,4.243479452270549e-06,singular,grande,s,Las awsias [MASK],"[CLS] , Las , a , ##w , ##sias , [MASK] , [SEP]",nonmorphemic,12.37012699971394
1851,ansia,awsias,plur,3,default,3.773877688217908e-05,plural,grandes,s,Las awsias [MASK],"[CLS] , Las , a , ##w , ##sias , [MASK] , [SEP]",nonmorphemic,10.184822427606314
1852,ansia,ansia##s,plur,3,artificial,8.233990956796333e-05,singular,grande,s,La ansia##s [MASK],"[CLS] , La , ansi , ##a , ##s , [MASK] , [SEP]",nonmorphemic,9.404654639899007
1853,ansia,ansia##s,plur,3,artificial,0.00045093835797160864,plural,grandes,s,La ansia##s [MASK],"[CLS] , La , ansi , ##a , ##s , [MASK] , [SEP]",nonmorphemic,7.704179906358152
1854,paño,paño,sing,2,default,0.0001774414995452389,singular,grande,s,El paño [MASK],"[CLS] , El , pañ , ##o , [MASK] , [SEP]",nonmorphemic,8.63686958339906
1855,paño,paño,sing,2,default,3.2145294426300097e-07,plural,grandes,s,El paño [MASK],"[CLS] , El , pañ , ##o , [MASK] , [SEP]",nonmorphemic,14.950414667081947
1856,paño,pkños,plur,3,default,1.4592941397495451e-06,singular,grande,s,Los pkños [MASK],"[CLS] , Los , p , ##k , ##ños , [MASK] , [SEP]",nonmorphemic,13.43755770507633
1857,paño,pkños,plur,3,default,7.245217420859262e-05,plural,grandes,s,Los pkños [MASK],"[CLS] , Los , p , ##k , ##ños , [MASK] , [SEP]",nonmorphemic,9.532583879867431
1858,paño,paño##s,plur,3,artificial,2.919150392699521e-05,singular,grande,s,El paño##s [MASK],"[CLS] , El , pañ , ##o , ##s , [MASK] , [SEP]",nonmorphemic,10.441632852431793
1859,paño,paño##s,plur,3,artificial,8.104784501483664e-05,plural,grandes,s,El paño##s [MASK],"[CLS] , El , pañ , ##o , ##s , [MASK] , [SEP]",nonmorphemic,9.42047089847861
1860,rotativo,rotativo,sing,2,default,6.264550847845385e-06,singular,grande,s,El rotativo [MASK],"[CLS] , El , rota , ##tivo , [MASK] , [SEP]",nonmorphemic,11.980603664469516
1861,rotativo,rotativo,sing,2,default,8.475660706608323e-08,plural,grandes,s,El rotativo [MASK],"[CLS] , El , rota , ##tivo , [MASK] , [SEP]",nonmorphemic,16.283482134242725
1862,rotativo,royativos,plur,3,default,4.994653934886628e-08,singular,grande,s,Los royativos [MASK],"[CLS] , Los , ro , ##ya , ##tivos , [MASK] , [SEP]",nonmorphemic,16.81231261655696
1863,rotativo,royativos,plur,3,default,3.2303591979143675e-06,plural,grandes,s,Los royativos [MASK],"[CLS] , Los , ro , ##ya , ##tivos , [MASK] , [SEP]",nonmorphemic,12.64291722012809
1864,rotativo,rotativo##s,plur,3,artificial,7.775782250973862e-06,singular,grande,s,El rotativo##s [MASK],"[CLS] , El , rota , ##tivo , ##s , [MASK] , [SEP]",nonmorphemic,11.764496493902199
1865,rotativo,rotativo##s,plur,3,artificial,4.506425466388464e-05,plural,grandes,s,El rotativo##s [MASK],"[CLS] , El , rota , ##tivo , ##s , [MASK] , [SEP]",nonmorphemic,10.007421205227597
1866,constitucionalista,constitucionalista,sing,2,default,5.4102579269965645e-06,singular,grande,s,El constitucionalista [MASK],"[CLS] , El , constitucional , ##ista , [MASK] , [SEP]",nonmorphemic,12.127213790272556
1867,constitucionalista,constitucionalista,sing,2,default,1.2980112096272478e-08,plural,grandes,s,El constitucionalista [MASK],"[CLS] , El , constitucional , ##ista , [MASK] , [SEP]",nonmorphemic,18.159847489631296
1868,constitucionalista,constitucionalistbs,plur,3,default,4.072790105169588e-08,singular,grande,s,Los constitucionalistbs [MASK],"[CLS] , Los , constitucional , ##ist , ##bs , [MASK] , [SEP]",nonmorphemic,17.0163524498402
1869,constitucionalista,constitucionalistbs,plur,3,default,5.561447778745787e-06,plural,grandes,s,Los constitucionalistbs [MASK],"[CLS] , Los , constitucional , ##ist , ##bs , [MASK] , [SEP]",nonmorphemic,12.099652091737106
1870,constitucionalista,constitucionalista##s,plur,3,artificial,2.502358711353736e-06,singular,grande,s,El constitucionalista##s [MASK],"[CLS] , El , constitucional , ##ista , ##s , [MASK] , [SEP]",nonmorphemic,12.898276786350412
1871,constitucionalista,constitucionalista##s,plur,3,artificial,2.4244454834843054e-05,plural,grandes,s,El constitucionalista##s [MASK],"[CLS] , El , constitucional , ##ista , ##s , [MASK] , [SEP]",nonmorphemic,10.627322633333387
1872,vasco,vasco,sing,2,default,7.421750069624977e-06,singular,grande,s,El vasco [MASK],"[CLS] , El , vas , ##co , [MASK] , [SEP]",nonmorphemic,11.81109567015519
1873,vasco,vasco,sing,2,default,1.0986694576331502e-07,plural,grandes,s,El vasco [MASK],"[CLS] , El , vas , ##co , [MASK] , [SEP]",nonmorphemic,16.023995787260997
1874,vasco,vascod,plur,3,default,1.1889210327353794e-06,singular,grande,s,Los vascod [MASK],"[CLS] , Los , vas , ##co , ##d , [MASK] , [SEP]",nonmorphemic,13.642464357317897
1875,vasco,vascod,plur,3,default,2.199880691478029e-05,plural,grandes,s,Los vascod [MASK],"[CLS] , Los , vas , ##co , ##d , [MASK] , [SEP]",nonmorphemic,10.72452233722287
1876,vasco,vasco##s,plur,3,artificial,4.874020305578597e-06,singular,grande,s,El vasco##s [MASK],"[CLS] , El , vas , ##co , ##s , [MASK] , [SEP]",nonmorphemic,12.231591436668461
1877,vasco,vasco##s,plur,3,artificial,6.1554951571451966e-06,plural,grandes,s,El vasco##s [MASK],"[CLS] , El , vas , ##co , ##s , [MASK] , [SEP]",nonmorphemic,11.998165353611517
1878,individualidade,individualidade,sing,3,default,7.318461939576082e-06,singular,grande,s,La individualidade [MASK],"[CLS] , La , individual , ##idad , ##e , [MASK] , [SEP]",nonmorphemic,11.825110369613089
1879,individualidade,individualidade,sing,3,default,5.28185012171889e-07,plural,grandes,s,La individualidade [MASK],"[CLS] , La , individual , ##idad , ##e , [MASK] , [SEP]",nonmorphemic,14.453819212775839
1880,individualidade,indiviqualidades,plur,4,default,2.11008255313061e-09,singular,grande,s,Las indiviqualidades [MASK],"[CLS] , Las , indi , ##vi , ##qua , ##lidades , [MASK] , [SEP]",nonmorphemic,19.976538765517336
1881,individualidade,indiviqualidades,plur,4,default,8.460263956067138e-08,plural,grandes,s,Las indiviqualidades [MASK],"[CLS] , Las , indi , ##vi , ##qua , ##lidades , [MASK] , [SEP]",nonmorphemic,16.28530037034021
1882,individualidade,individualidade##s,plur,4,artificial,4.045670721097849e-06,singular,grande,s,La individualidade##s [MASK],"[CLS] , La , individual , ##idad , ##e , ##s , [MASK] , [SEP]",nonmorphemic,12.417863206342265
1883,individualidade,individualidade##s,plur,4,artificial,4.905419359602092e-07,plural,grandes,s,La individualidade##s [MASK],"[CLS] , La , individual , ##idad , ##e , ##s , [MASK] , [SEP]",nonmorphemic,14.52775506524451
1884,súbdito,súbdito,sing,2,default,0.0001667782780714333,singular,grande,s,El súbdito [MASK],"[CLS] , El , súb , ##dito , [MASK] , [SEP]",nonmorphemic,8.698845303909438
1885,súbdito,súbdito,sing,2,default,1.3990711522637866e-07,plural,grandes,s,El súbdito [MASK],"[CLS] , El , súb , ##dito , [MASK] , [SEP]",nonmorphemic,15.782287097194583
1886,súbdito,súbditol,plur,3,default,1.2002278708678205e-05,singular,grande,s,Los súbditol [MASK],"[CLS] , Los , súb , ##dito , ##l , [MASK] , [SEP]",nonmorphemic,11.330414033813701
1887,súbdito,súbditol,plur,3,default,1.0632132216414902e-05,plural,grandes,s,Los súbditol [MASK],"[CLS] , Los , súb , ##dito , ##l , [MASK] , [SEP]",nonmorphemic,11.451629800925714
1888,súbdito,súbdito##s,plur,3,artificial,1.2126736692152917e-05,singular,grande,s,El súbdito##s [MASK],"[CLS] , El , súb , ##dito , ##s , [MASK] , [SEP]",nonmorphemic,11.320097899054991
1889,súbdito,súbdito##s,plur,3,artificial,9.545242210151628e-05,plural,grandes,s,El súbdito##s [MASK],"[CLS] , El , súb , ##dito , ##s , [MASK] , [SEP]",nonmorphemic,9.256882632509273
1890,llanta,llanta,sing,2,default,0.0002772001607809216,singular,grande,s,La llanta [MASK],"[CLS] , La , llan , ##ta , [MASK] , [SEP]",nonmorphemic,8.19077071063094
1891,llanta,llanta,sing,2,default,7.863664563956263e-07,plural,grandes,s,La llanta [MASK],"[CLS] , La , llan , ##ta , [MASK] , [SEP]",nonmorphemic,14.055842923657439
1892,llanta,llantss,plur,3,default,2.5261920200136956e-07,singular,grande,s,Las llantss [MASK],"[CLS] , Las , llan , ##ts , ##s , [MASK] , [SEP]",nonmorphemic,15.191382612494932
1893,llanta,llantss,plur,3,default,7.2000862019194756e-06,plural,grandes,s,Las llantss [MASK],"[CLS] , Las , llan , ##ts , ##s , [MASK] , [SEP]",nonmorphemic,11.841417559525118
1894,llanta,llanta##s,plur,3,artificial,4.8597948989481665e-06,singular,grande,s,La llanta##s [MASK],"[CLS] , La , llan , ##ta , ##s , [MASK] , [SEP]",nonmorphemic,12.234514322804912
1895,llanta,llanta##s,plur,3,artificial,0.00010164141713175923,plural,grandes,s,La llanta##s [MASK],"[CLS] , La , llan , ##ta , ##s , [MASK] , [SEP]",nonmorphemic,9.194059456951507
1896,parrilla,parrilla,sing,2,default,1.3261991625768133e-05,singular,grande,s,La parrilla [MASK],"[CLS] , La , par , ##rilla , [MASK] , [SEP]",nonmorphemic,11.230608386463421
1897,parrilla,parrilla,sing,2,default,7.439323468361181e-08,plural,grandes,s,La parrilla [MASK],"[CLS] , La , par , ##rilla , [MASK] , [SEP]",nonmorphemic,16.413900830913786
1898,parrilla,pañrillas,plur,2,default,3.912627022373272e-08,singular,grande,s,Las pañrillas [MASK],"[CLS] , Las , pañ , ##rillas , [MASK] , [SEP]",nonmorphemic,17.05647172283079
1899,parrilla,pañrillas,plur,2,default,3.2256816666631494e-06,plural,grandes,s,Las pañrillas [MASK],"[CLS] , Las , pañ , ##rillas , [MASK] , [SEP]",nonmorphemic,12.644366260543972
1900,parrilla,parrilla##s,plur,3,artificial,2.026296215262846e-07,singular,grande,s,La parrilla##s [MASK],"[CLS] , La , par , ##rilla , ##s , [MASK] , [SEP]",nonmorphemic,15.411886048877834
1901,parrilla,parrilla##s,plur,3,artificial,3.0315138701553224e-06,plural,grandes,s,La parrilla##s [MASK],"[CLS] , La , par , ##rilla , ##s , [MASK] , [SEP]",nonmorphemic,12.706448436101097
1902,apuro,apuro,sing,2,default,0.00010744118480943143,singular,grande,s,El apuro [MASK],"[CLS] , El , apur , ##o , [MASK] , [SEP]",nonmorphemic,9.138566978172053
1903,apuro,apuro,sing,2,default,1.9947252383190062e-07,plural,grandes,s,El apuro [MASK],"[CLS] , El , apur , ##o , [MASK] , [SEP]",nonmorphemic,15.427589335254853
1904,apuro,apurod,plur,2,default,9.527218480798183e-07,singular,grande,s,Los apurod [MASK],"[CLS] , Los , apur , ##od , [MASK] , [SEP]",nonmorphemic,13.863942845695309
1905,apuro,apurod,plur,2,default,2.9260232622618787e-05,plural,grandes,s,Los apurod [MASK],"[CLS] , Los , apur , ##od , [MASK] , [SEP]",nonmorphemic,10.439281212211869
1906,apuro,apuro##s,plur,3,artificial,0.00014188395289238542,singular,grande,s,El apuro##s [MASK],"[CLS] , El , apur , ##o , ##s , [MASK] , [SEP]",nonmorphemic,8.860501067632288
1907,apuro,apuro##s,plur,3,artificial,5.02462025906425e-05,plural,grandes,s,El apuro##s [MASK],"[CLS] , El , apur , ##o , ##s , [MASK] , [SEP]",nonmorphemic,9.898575584216143
1908,helada,helada,sing,2,default,2.2970927602727897e-05,singular,grande,s,La helada [MASK],"[CLS] , La , hel , ##ada , [MASK] , [SEP]",nonmorphemic,10.681281158851487
1909,helada,helada,sing,2,default,7.423359704716859e-08,plural,grandes,s,La helada [MASK],"[CLS] , La , hel , ##ada , [MASK] , [SEP]",nonmorphemic,16.416048998858606
1910,helada,hmladas,plur,3,default,1.4423221728065982e-07,singular,grande,s,Las hmladas [MASK],"[CLS] , Las , h , ##m , ##ladas , [MASK] , [SEP]",nonmorphemic,15.75184121624126
1911,helada,hmladas,plur,3,default,8.273599632957485e-06,plural,grandes,s,Las hmladas [MASK],"[CLS] , Las , h , ##m , ##ladas , [MASK] , [SEP]",nonmorphemic,11.702440879667552
1912,helada,helada##s,plur,3,artificial,3.2093082609208068e-06,singular,grande,s,La helada##s [MASK],"[CLS] , La , hel , ##ada , ##s , [MASK] , [SEP]",nonmorphemic,12.649455139084989
