reservas, ([CLS],reserva,##s,[SEP])
planos, ([CLS],plano,##s,[SEP])
anexos, ([CLS],anexo,##s,[SEP])
sellos, ([CLS],sello,##s,[SEP])
usos, ([CLS],uso,##s,[SEP])
oídos, ([CLS],oído,##s,[SEP])
entes, ([CLS],ente,##s,[SEP])
reactores, ([CLS],reactor,##es,[SEP])
libras, ([CLS],libra,##s,[SEP])
prisioneros, ([CLS],prisionero,##s,[SEP])
sábados, ([CLS],sábado,##s,[SEP])
altas, ([CLS],alta,##s,[SEP])
porcentajes, ([CLS],porcentaje,##s,[SEP])
cruces, ([CLS],cruce,##s,[SEP])
milicias, ([CLS],milicia,##s,[SEP])
helicópteros, ([CLS],helicóptero,##s,[SEP])
residuos, ([CLS],residu,##o,##s,[SEP])
hábitos, ([CLS],hábito,##s,[SEP])
ceremonias, ([CLS],ceremonia,##s,[SEP])
épocas, ([CLS],época,##s,[SEP])
continentes, ([CLS],continente,##s,[SEP])
barreras, ([CLS],barrera,##s,[SEP])
identidades, ([CLS],identidad,##es,[SEP])
académicos, ([CLS],académico,##s,[SEP])
emisoras, ([CLS],emisora,##s,[SEP])
pastillas, ([CLS],pas,##tilla,##s,[SEP])
existencias, ([CLS],existencia,##s,[SEP])
trastornos, ([CLS],trastorno,##s,[SEP])
procedimientos, ([CLS],procedimiento,##s,[SEP])
expedientes, ([CLS],expediente,##s,[SEP])
distritos, ([CLS],distrito,##s,[SEP])
fachadas, ([CLS],fachada,##s,[SEP])
cristianos, ([CLS],cristiano,##s,[SEP])
vistas, ([CLS],vista,##s,[SEP])
documentales, ([CLS],documental,##es,[SEP])
festivales, ([CLS],festival,##es,[SEP])
sentidos, ([CLS],sentido,##s,[SEP])
rastros, ([CLS],rastro,##s,[SEP])
paisajes, ([CLS],paisaje,##s,[SEP])
residencias, ([CLS],residencia,##s,[SEP])
variables, ([CLS],variable,##s,[SEP])
vocales, ([CLS],vocal,##es,[SEP])
pescadores, ([CLS],pescado,##re,##s,[SEP])
filiales, ([CLS],filial,##es,[SEP])
recogidas, ([CLS],recogida,##s,[SEP])
perlas, ([CLS],per,##la,##s,[SEP])
castigos, ([CLS],castigo,##s,[SEP])
tomas, ([CLS],toma,##s,[SEP])
cercanías, ([CLS],cercanía,##s,[SEP])
periodos, ([CLS],periodo,##s,[SEP])
hamburguesas, ([CLS],hamburguesa,##s,[SEP])
fotografías, ([CLS],fotografía,##s,[SEP])
retratos, ([CLS],retrato,##s,[SEP])
cuadros, ([CLS],cuadro,##s,[SEP])
guías, ([CLS],guía,##s,[SEP])
envases, ([CLS],envase,##s,[SEP])
carros, ([CLS],carro,##s,[SEP])
vacas, ([CLS],vaca,##s,[SEP])
géneros, ([CLS],género,##s,[SEP])
túneles, ([CLS],túnel,##es,[SEP])
transferencias, ([CLS],transferencia,##s,[SEP])
coordenadas, ([CLS],coord,##ena,##da,##s,[SEP])
arreglos, ([CLS],arreglo,##s,[SEP])
autopistas, ([CLS],autopista,##s,[SEP])
plátanos, ([CLS],plá,##tanos,[SEP])
espías, ([CLS],espía,##s,[SEP])
sacerdotes, ([CLS],sacerdote,##s,[SEP])
galletas, ([CLS],galleta,##s,[SEP])
extras, ([CLS],extra,##s,[SEP])
ruidos, ([CLS],ruido,##s,[SEP])
turcos, ([CLS],turco,##s,[SEP])
nombramientos, ([CLS],nombramiento,##s,[SEP])
madres, ([CLS],madre,##s,[SEP])
sábanas, ([CLS],sá,##banas,[SEP])
disparos, ([CLS],disparo,##s,[SEP])
pingüinos, ([CLS],[UNK],[SEP])
estereotipos, ([CLS],estereo,##tipo,##s,[SEP])
curvas, ([CLS],curva,##s,[SEP])
montes, ([CLS],monte,##s,[SEP])
hermanas, ([CLS],hermana,##s,[SEP])
intercambios, ([CLS],intercambio,##s,[SEP])
lecturas, ([CLS],lectura,##s,[SEP])
sonidos, ([CLS],sonido,##s,[SEP])
inquietudes, ([CLS],inquietud,##es,[SEP])
playas, ([CLS],playa,##s,[SEP])
espejos, ([CLS],espejo,##s,[SEP])
salas, ([CLS],sala,##s,[SEP])
satélites, ([CLS],satélite,##s,[SEP])
ficheros, ([CLS],fichero,##s,[SEP])
gustos, ([CLS],gusto,##s,[SEP])
tortugas, ([CLS],tortuga,##s,[SEP])
verduras, ([CLS],ver,##dura,##s,[SEP])
puentes, ([CLS],puente,##s,[SEP])
nacimientos, ([CLS],nacimiento,##s,[SEP])
urgencias, ([CLS],urgencia,##s,[SEP])
emergencias, ([CLS],emergencia,##s,[SEP])
esperas, ([CLS],espera,##s,[SEP])
cárceles, ([CLS],cárcel,##es,[SEP])
marineros, ([CLS],marinero,##s,[SEP])
botes, ([CLS],bote,##s,[SEP])
barras, ([CLS],barra,##s,[SEP])
suelos, ([CLS],suelo,##s,[SEP])
fantasmas, ([CLS],fantasma,##s,[SEP])
válvulas, ([CLS],válvula,##s,[SEP])
santos, ([CLS],santo,##s,[SEP])
peregrinos, ([CLS],peregr,##ino,##s,[SEP])
discapacidades, ([CLS],discapacidad,##es,[SEP])
manchas, ([CLS],mancha,##s,[SEP])
estancias, ([CLS],estancia,##s,[SEP])
sucesos, ([CLS],suceso,##s,[SEP])
copas, ([CLS],copa,##s,[SEP])
conferencias, ([CLS],conferencia,##s,[SEP])
viajeros, ([CLS],viajero,##s,[SEP])
retrasos, ([CLS],retraso,##s,[SEP])
granjas, ([CLS],granja,##s,[SEP])
parcelas, ([CLS],parcela,##s,[SEP])
textiles, ([CLS],textil,##es,[SEP])
brujas, ([CLS],bruja,##s,[SEP])
ramas, ([CLS],rama,##s,[SEP])
camaradas, ([CLS],camarada,##s,[SEP])
damas, ([CLS],dama,##s,[SEP])
mínimos, ([CLS],mínimo,##s,[SEP])
bordes, ([CLS],borde,##s,[SEP])
ballenas, ([CLS],ballena,##s,[SEP])
rosas, ([CLS],rosa,##s,[SEP])
escaleras, ([CLS],escalera,##s,[SEP])
apartados, ([CLS],apartado,##s,[SEP])
módulos, ([CLS],módulo,##s,[SEP])
índices, ([CLS],índice,##s,[SEP])
parques, ([CLS],parque,##s,[SEP])
historiadores, ([CLS],historiador,##es,[SEP])
pecados, ([CLS],pecado,##s,[SEP])
cables, ([CLS],cable,##s,[SEP])
cónyuges, ([CLS],cónyuge,##s,[SEP])
empleadas, ([CLS],empleada,##s,[SEP])
homicidios, ([CLS],homicidio,##s,[SEP])
fibras, ([CLS],fibra,##s,[SEP])
culpables, ([CLS],culpable,##s,[SEP])
alas, ([CLS],ala,##s,[SEP])
envíos, ([CLS],envío,##s,[SEP])
fieles, ([CLS],fiel,##es,[SEP])
chistes, ([CLS],chiste,##s,[SEP])
fans, ([CLS],fan,##s,[SEP])
servidores, ([CLS],servidor,##es,[SEP])
cuentos, ([CLS],cuento,##s,[SEP])
rectores, ([CLS],rector,##es,[SEP])
pecadores, ([CLS],pecado,##re,##s,[SEP])
cláusulas, ([CLS],cláusula,##s,[SEP])
colonias, ([CLS],colonia,##s,[SEP])
terminales, ([CLS],terminal,##es,[SEP])
desagües, ([CLS],[UNK],[SEP])
giras, ([CLS],gira,##s,[SEP])
sales, ([CLS],sale,##s,[SEP])
compradores, ([CLS],comprador,##es,[SEP])
refuerzos, ([CLS],refuerzo,##s,[SEP])
patentes, ([CLS],patente,##s,[SEP])
judíos, ([CLS],judío,##s,[SEP])
piensos, ([CLS],pienso,##s,[SEP])
bolsillos, ([CLS],bolsillo,##s,[SEP])
torres, ([CLS],torre,##s,[SEP])
dolores, ([CLS],dolor,##es,[SEP])
sumas, ([CLS],suma,##s,[SEP])
tendencias, ([CLS],tendencia,##s,[SEP])
alianzas, ([CLS],alianza,##s,[SEP])
pantallas, ([CLS],pantalla,##s,[SEP])
novios, ([CLS],novio,##s,[SEP])
antepasados, ([CLS],antepas,##ado,##s,[SEP])
pautas, ([CLS],pa,##uta,##s,[SEP])
lámparas, ([CLS],lámpara,##s,[SEP])
líos, ([CLS],lío,##s,[SEP])
muros, ([CLS],muro,##s,[SEP])
soportes, ([CLS],soporte,##s,[SEP])
hormigas, ([CLS],hormi,##ga,##s,[SEP])
superficies, ([CLS],superficie,##s,[SEP])
relatos, ([CLS],relato,##s,[SEP])
crónicas, ([CLS],crónica,##s,[SEP])
judías, ([CLS],judía,##s,[SEP])
dos, ([CLS],do,##s,[SEP])
poemas, ([CLS],poema,##s,[SEP])
