,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal
1792,estacionamiento,estacionamiento##s,plur,2,artificial,6.9922184593451675e-06,singular,grande,s,[MASK] estacionamiento##s [MASK],"[CLS] , El , estacionamiento , ##s , [MASK] , [SEP]",morphemic,11.870712675913607
1793,estacionamiento,estacionamiento##s,plur,2,artificial,0.00016983201203402132,plural,grandes,s,[MASK] estacionamiento##s [MASK],"[CLS] , El , estacionamiento , ##s , [MASK] , [SEP]",morphemic,8.68070077397619
1794,confianza,confianza,sing,1,default,2.1917969206697308e-05,singular,grande,s,[MASK] confianza [MASK],"[CLS] , [MASK] , confianza , [MASK] , [SEP]",morphemic,10.728203745856202
1795,confianza,confianza,sing,1,default,3.7117245028639445e-06,plural,grandes,s,[MASK] confianza [MASK],"[CLS] , [MASK] , confianza , [MASK] , [SEP]",morphemic,12.504013963773074
1796,confianza,confianzax,plur,2,default,2.5868645025184378e-05,singular,grande,s,[MASK] confianzax [MASK],"[CLS] , [MASK] , confianza , ##x , [MASK] , [SEP]",morphemic,10.562478939435495
1797,confianza,confianzax,plur,2,default,8.501879165123682e-06,plural,grandes,s,[MASK] confianzax [MASK],"[CLS] , [MASK] , confianza , ##x , [MASK] , [SEP]",morphemic,11.675223340652353
1798,confianza,confianza##s,plur,2,artificial,1.5016318002381013e-06,singular,grande,s,[MASK] confianza##s [MASK],"[CLS] , La , confianza , ##s , [MASK] , [SEP]",morphemic,13.408958174329026
1799,confianza,confianza##s,plur,2,artificial,2.42002588493051e-05,plural,grandes,s,[MASK] confianza##s [MASK],"[CLS] , La , confianza , ##s , [MASK] , [SEP]",morphemic,10.629147228606561
1800,abandono,abandono,sing,1,default,5.214126576902345e-05,singular,grande,s,[MASK] abandono [MASK],"[CLS] , [MASK] , abandono , [MASK] , [SEP]",morphemic,9.861553873401006
1801,abandono,abandono,sing,1,default,1.2046180927427486e-05,plural,grandes,s,[MASK] abandono [MASK],"[CLS] , [MASK] , abandono , [MASK] , [SEP]",morphemic,11.32676288374547
1802,abandono,abandbnos,plur,3,default,8.701365004526451e-06,singular,grande,s,[MASK] abandbnos [MASK],"[CLS] , [MASK] , aband , ##b , ##nos , [MASK] , [SEP]",morphemic,11.652030647538789
1803,abandono,abandbnos,plur,3,default,0.0005534212104976177,plural,grandes,s,[MASK] abandbnos [MASK],"[CLS] , [MASK] , aband , ##b , ##nos , [MASK] , [SEP]",morphemic,7.499391163739106
1804,abandono,abandono##s,plur,2,artificial,5.749421688960865e-06,singular,grande,s,[MASK] abandono##s [MASK],"[CLS] , El , abandono , ##s , [MASK] , [SEP]",morphemic,12.066411284045996
1805,abandono,abandono##s,plur,2,artificial,0.0002038783422904089,plural,grandes,s,[MASK] abandono##s [MASK],"[CLS] , El , abandono , ##s , [MASK] , [SEP]",morphemic,8.497987103335726
1806,establecimiento,establecimiento,sing,1,default,4.702230216935277e-05,singular,grande,s,[MASK] establecimiento [MASK],"[CLS] , [MASK] , establecimiento , [MASK] , [SEP]",morphemic,9.964888554558948
1807,establecimiento,establecimiento,sing,1,default,1.7468670421294519e-06,plural,grandes,s,[MASK] establecimiento [MASK],"[CLS] , [MASK] , establecimiento , [MASK] , [SEP]",morphemic,13.257686636102726
1808,establecimiento,establecymientos,plur,3,default,3.5742682484851684e-06,singular,grande,s,[MASK] establecymientos [MASK],"[CLS] , [MASK] , estable , ##cy , ##mientos , [MASK] , [SEP]",morphemic,12.541750088507703
1809,establecimiento,establecymientos,plur,3,default,0.000967988686170429,plural,grandes,s,[MASK] establecymientos [MASK],"[CLS] , [MASK] , estable , ##cy , ##mientos , [MASK] , [SEP]",morphemic,6.940290158596467
1810,establecimiento,establecimiento##s,plur,2,artificial,4.5988311825340134e-08,singular,grande,s,[MASK] establecimiento##s [MASK],"[CLS] , El , establecimiento , ##s , [MASK] , [SEP]",morphemic,16.894878563497315
1811,establecimiento,establecimiento##s,plur,2,artificial,1.0575774467724841e-05,plural,grandes,s,[MASK] establecimiento##s [MASK],"[CLS] , El , establecimiento , ##s , [MASK] , [SEP]",morphemic,11.456944599994875
1812,escritura,escritura,sing,1,default,2.4579787805123487e-06,singular,grande,s,[MASK] escritura [MASK],"[CLS] , [MASK] , escritura , [MASK] , [SEP]",morphemic,12.916171179684241
1813,escritura,escritura,sing,1,default,4.3918930714426097e-07,plural,grandes,s,[MASK] escritura [MASK],"[CLS] , [MASK] , escritura , [MASK] , [SEP]",morphemic,14.638335293258162
1814,escritura,ebcrituras,plur,4,default,8.95276571100112e-07,singular,grande,s,[MASK] ebcrituras [MASK],"[CLS] , [MASK] , e , ##b , ##cri , ##turas , [MASK] , [SEP]",morphemic,13.92613314841883
1815,escritura,ebcrituras,plur,4,default,0.00015738405636511743,plural,grandes,s,[MASK] ebcrituras [MASK],"[CLS] , [MASK] , e , ##b , ##cri , ##turas , [MASK] , [SEP]",morphemic,8.75682152085284
1816,escritura,escritura##s,plur,2,artificial,2.417053224235133e-07,singular,grande,s,[MASK] escritura##s [MASK],"[CLS] , La , escritura , ##s , [MASK] , [SEP]",morphemic,15.235546528695343
1817,escritura,escritura##s,plur,2,artificial,9.885866893455386e-05,plural,grandes,s,[MASK] escritura##s [MASK],"[CLS] , La , escritura , ##s , [MASK] , [SEP]",morphemic,9.221819314321825
1818,fianza,fianza,sing,1,default,4.393191557028331e-05,singular,grande,s,[MASK] fianza [MASK],"[CLS] , [MASK] , fianza , [MASK] , [SEP]",morphemic,10.032869495867315
1819,fianza,fianza,sing,1,default,1.329895167145878e-05,plural,grandes,s,[MASK] fianza [MASK],"[CLS] , [MASK] , fianza , [MASK] , [SEP]",morphemic,11.227825347537987
1820,fianza,foanzas,plur,2,default,3.5740544262807816e-05,singular,grande,s,[MASK] foanzas [MASK],"[CLS] , [MASK] , fo , ##anzas , [MASK] , [SEP]",morphemic,10.239224819954767
1821,fianza,foanzas,plur,2,default,0.0009371103369630873,plural,grandes,s,[MASK] foanzas [MASK],"[CLS] , [MASK] , fo , ##anzas , [MASK] , [SEP]",morphemic,6.9727095270949
1822,fianza,fianza##s,plur,2,artificial,1.2569304708165419e-08,singular,grande,s,[MASK] fianza##s [MASK],"[CLS] , La , fianza , ##s , [MASK] , [SEP]",morphemic,18.192008129464767
1823,fianza,fianza##s,plur,2,artificial,5.956841278020875e-07,plural,grandes,s,[MASK] fianza##s [MASK],"[CLS] , La , fianza , ##s , [MASK] , [SEP]",morphemic,14.333555297283015
1824,diligencia,diligencia,sing,1,default,0.00023577013052999973,singular,grande,s,[MASK] diligencia [MASK],"[CLS] , [MASK] , diligencia , [MASK] , [SEP]",morphemic,8.352653250785458
1825,diligencia,diligencia,sing,1,default,1.2901505215268116e-05,plural,grandes,s,[MASK] diligencia [MASK],"[CLS] , [MASK] , diligencia , [MASK] , [SEP]",morphemic,11.258166570049504
1826,diligencia,diligepcias,plur,4,default,8.573839295422658e-06,singular,grande,s,[MASK] diligepcias [MASK],"[CLS] , [MASK] , dili , ##ge , ##p , ##cias , [MASK] , [SEP]",morphemic,11.666794933208529
1827,diligencia,diligepcias,plur,4,default,0.00029057584470137954,plural,grandes,s,[MASK] diligepcias [MASK],"[CLS] , [MASK] , dili , ##ge , ##p , ##cias , [MASK] , [SEP]",morphemic,8.14364593243923
1828,diligencia,diligencia##s,plur,2,artificial,7.594854167791709e-08,singular,grande,s,[MASK] diligencia##s [MASK],"[CLS] , La , diligencia , ##s , [MASK] , [SEP]",morphemic,16.393209809169722
1829,diligencia,diligencia##s,plur,2,artificial,4.685608928411966e-06,plural,grandes,s,[MASK] diligencia##s [MASK],"[CLS] , La , diligencia , ##s , [MASK] , [SEP]",morphemic,12.271014676672404
1830,giro,giro,sing,1,default,0.00011971370258834213,singular,grande,s,[MASK] giro [MASK],"[CLS] , [MASK] , giro , [MASK] , [SEP]",morphemic,9.030407477529803
1831,giro,giro,sing,1,default,1.1468881893961225e-05,plural,grandes,s,[MASK] giro [MASK],"[CLS] , [MASK] , giro , [MASK] , [SEP]",morphemic,11.375873112484662
1832,giro,gioos,plur,3,default,2.3424803657690063e-05,singular,grande,s,[MASK] gioos [MASK],"[CLS] , [MASK] , gi , ##oo , ##s , [MASK] , [SEP]",morphemic,10.661715111617069
1833,giro,gioos,plur,3,default,0.0004643801075872034,plural,grandes,s,[MASK] gioos [MASK],"[CLS] , [MASK] , gi , ##oo , ##s , [MASK] , [SEP]",morphemic,7.674807143710845
1834,giro,giro##s,plur,2,artificial,2.32395304919919e-05,singular,grande,s,[MASK] giro##s [MASK],"[CLS] , El , giro , ##s , [MASK] , [SEP]",morphemic,10.669655828766743
1835,giro,giro##s,plur,2,artificial,0.00031973939621821046,plural,grandes,s,[MASK] giro##s [MASK],"[CLS] , El , giro , ##s , [MASK] , [SEP]",morphemic,8.04800428078169
1836,déficit,déficit,sing,1,default,6.799440598115325e-05,singular,grande,s,[MASK] déficit [MASK],"[CLS] , [MASK] , déficit , [MASK] , [SEP]",morphemic,9.596085121155157
1837,déficit,déficit,sing,1,default,6.195189780555665e-05,plural,grandes,s,[MASK] déficit [MASK],"[CLS] , [MASK] , déficit , [MASK] , [SEP]",morphemic,9.689152315886085
1838,déficit,défncits,plur,5,default,3.1000088256405434e-06,singular,grande,s,[MASK] défncits [MASK],"[CLS] , [MASK] , dé , ##f , ##n , ##ci , ##ts , [MASK] , [SEP]",morphemic,12.684105599496405
1839,déficit,défncits,plur,5,default,0.0003122095949947834,plural,grandes,s,[MASK] défncits [MASK],"[CLS] , [MASK] , dé , ##f , ##n , ##ci , ##ts , [MASK] , [SEP]",morphemic,8.071835816867752
1840,déficit,déficit##s,plur,2,artificial,2.2452931602856552e-07,singular,grande,s,[MASK] déficit##s [MASK],"[CLS] , El , déficit , ##s , [MASK] , [SEP]",morphemic,15.309259554643234
1841,déficit,déficit##s,plur,2,artificial,2.465259785822127e-05,plural,grandes,s,[MASK] déficit##s [MASK],"[CLS] , El , déficit , ##s , [MASK] , [SEP]",morphemic,10.610628273242835
1842,prisa,prisa,sing,1,default,5.453794074128382e-05,singular,grande,s,[MASK] prisa [MASK],"[CLS] , [MASK] , prisa , [MASK] , [SEP]",morphemic,9.816613938111788
1843,prisa,prisa,sing,1,default,5.334383786248509e-06,plural,grandes,s,[MASK] prisa [MASK],"[CLS] , [MASK] , prisa , [MASK] , [SEP]",morphemic,12.141337183865065
1844,prisa,prisaw,plur,2,default,6.391936040017754e-06,singular,grande,s,[MASK] prisaw [MASK],"[CLS] , [MASK] , prisa , ##w , [MASK] , [SEP]",morphemic,11.960473355805409
1845,prisa,prisaw,plur,2,default,1.2818078403142863e-06,plural,grandes,s,[MASK] prisaw [MASK],"[CLS] , [MASK] , prisa , ##w , [MASK] , [SEP]",morphemic,13.567239101250985
1846,prisa,prisa##s,plur,2,artificial,6.9935040301061235e-06,singular,grande,s,[MASK] prisa##s [MASK],"[CLS] , La , prisa , ##s , [MASK] , [SEP]",morphemic,11.87052883546267
1847,prisa,prisa##s,plur,2,artificial,7.521221414208412e-05,plural,grandes,s,[MASK] prisa##s [MASK],"[CLS] , La , prisa , ##s , [MASK] , [SEP]",morphemic,9.495196918095338
1848,locura,locura,sing,1,default,0.0005075790686532855,singular,grande,s,[MASK] locura [MASK],"[CLS] , [MASK] , locura , [MASK] , [SEP]",morphemic,7.585858058881898
1849,locura,locura,sing,1,default,5.302313638821943e-06,plural,grandes,s,[MASK] locura [MASK],"[CLS] , [MASK] , locura , [MASK] , [SEP]",morphemic,12.147367297033373
1850,locura,locoras,plur,2,default,6.619720807066187e-06,singular,grande,s,[MASK] locoras [MASK],"[CLS] , [MASK] , loco , ##ras , [MASK] , [SEP]",morphemic,11.925457363063899
1851,locura,locoras,plur,2,default,0.00018694820755627006,plural,grandes,s,[MASK] locoras [MASK],"[CLS] , [MASK] , loco , ##ras , [MASK] , [SEP]",morphemic,8.584678944411293
1852,locura,locura##s,plur,2,artificial,3.361060180395725e-06,singular,grande,s,[MASK] locura##s [MASK],"[CLS] , La , locura , ##s , [MASK] , [SEP]",morphemic,12.603254103878564
1853,locura,locura##s,plur,2,artificial,5.974918894935399e-05,plural,grandes,s,[MASK] locura##s [MASK],"[CLS] , La , locura , ##s , [MASK] , [SEP]",morphemic,9.725354941314173
1854,hacienda,hacienda,sing,1,default,0.0009356014197692275,singular,grande,s,[MASK] hacienda [MASK],"[CLS] , [MASK] , hacienda , [MASK] , [SEP]",morphemic,6.974321005759434
1855,hacienda,hacienda,sing,1,default,5.299623080645688e-05,plural,grandes,s,[MASK] hacienda [MASK],"[CLS] , [MASK] , hacienda , [MASK] , [SEP]",morphemic,9.84528976380038
1856,hacienda,hacifndas,plur,4,default,1.7123960788012482e-05,singular,grande,s,[MASK] hacifndas [MASK],"[CLS] , [MASK] , haci , ##f , ##n , ##das , [MASK] , [SEP]",morphemic,10.975031859569008
1857,hacienda,hacifndas,plur,4,default,0.001637228298932314,plural,grandes,s,[MASK] hacifndas [MASK],"[CLS] , [MASK] , haci , ##f , ##n , ##das , [MASK] , [SEP]",morphemic,6.414750528537973
1858,hacienda,hacienda##s,plur,2,artificial,4.3487966649990994e-06,singular,grande,s,[MASK] hacienda##s [MASK],"[CLS] , La , hacienda , ##s , [MASK] , [SEP]",morphemic,12.345611379868307
1859,hacienda,hacienda##s,plur,2,artificial,0.00034704399877227843,plural,grandes,s,[MASK] hacienda##s [MASK],"[CLS] , La , hacienda , ##s , [MASK] , [SEP]",morphemic,7.966058988440918
1860,crecimiento,crecimiento,sing,1,default,6.0459497035481036e-05,singular,grande,s,[MASK] crecimiento [MASK],"[CLS] , [MASK] , crecimiento , [MASK] , [SEP]",morphemic,9.713536887610829
1861,crecimiento,crecimiento,sing,1,default,2.3842592781875283e-05,plural,grandes,s,[MASK] crecimiento [MASK],"[CLS] , [MASK] , crecimiento , [MASK] , [SEP]",morphemic,10.64403696405181
1862,crecimiento,crecimieñtos,plur,5,default,1.4609544450649992e-05,singular,grande,s,[MASK] crecimieñtos [MASK],"[CLS] , [MASK] , cre , ##ci , ##mie , ##ñ , ##tos , [MASK] , [SEP]",morphemic,11.133835513341456
1863,crecimiento,crecimieñtos,plur,5,default,0.00165405566804111,plural,grandes,s,[MASK] crecimieñtos [MASK],"[CLS] , [MASK] , cre , ##ci , ##mie , ##ñ , ##tos , [MASK] , [SEP]",morphemic,6.404525026332069
1864,crecimiento,crecimiento##s,plur,2,artificial,4.4561659251485253e-07,singular,grande,s,[MASK] crecimiento##s [MASK],"[CLS] , El , crecimiento , ##s , [MASK] , [SEP]",morphemic,14.623806912682669
1865,crecimiento,crecimiento##s,plur,2,artificial,0.00013374041009228677,plural,grandes,s,[MASK] crecimiento##s [MASK],"[CLS] , El , crecimiento , ##s , [MASK] , [SEP]",morphemic,8.919609875003328
1866,trofeo,trofeo,sing,1,default,4.198247552267276e-05,singular,grande,s,[MASK] trofeo [MASK],"[CLS] , [MASK] , trofeo , [MASK] , [SEP]",morphemic,10.078258276213855
1867,trofeo,trofeo,sing,1,default,7.0457294896186795e-06,plural,grandes,s,[MASK] trofeo [MASK],"[CLS] , [MASK] , trofeo , [MASK] , [SEP]",morphemic,11.863088870831799
1868,trofeo,jrofeos,plur,4,default,2.257754658785416e-06,singular,grande,s,[MASK] jrofeos [MASK],"[CLS] , [MASK] , j , ##ro , ##feo , ##s , [MASK] , [SEP]",morphemic,13.001139752353822
1869,trofeo,jrofeos,plur,4,default,0.000540052424184978,plural,grandes,s,[MASK] jrofeos [MASK],"[CLS] , [MASK] , j , ##ro , ##feo , ##s , [MASK] , [SEP]",morphemic,7.523844341294056
1870,trofeo,trofeo##s,plur,2,artificial,2.5796160230129317e-07,singular,grande,s,[MASK] trofeo##s [MASK],"[CLS] , El , trofeo , ##s , [MASK] , [SEP]",morphemic,15.170455091390384
1871,trofeo,trofeo##s,plur,2,artificial,2.3295424398384057e-05,plural,grandes,s,[MASK] trofeo##s [MASK],"[CLS] , El , trofeo , ##s , [MASK] , [SEP]",morphemic,10.667253594429011
1872,set,set,sing,1,default,2.836761632352136e-05,singular,grande,s,[MASK] set [MASK],"[CLS] , [MASK] , set , [MASK] , [SEP]",morphemic,10.470262333698457
1873,set,set,sing,1,default,3.928815931431018e-05,plural,grandes,s,[MASK] set [MASK],"[CLS] , [MASK] , set , [MASK] , [SEP]",morphemic,10.144587374198132
1874,set,setm,plur,2,default,1.4342735084937885e-05,singular,grande,s,[MASK] setm [MASK],"[CLS] , [MASK] , set , ##m , [MASK] , [SEP]",morphemic,11.15226700981246
1875,set,setm,plur,2,default,4.918837930745212e-06,plural,grandes,s,[MASK] setm [MASK],"[CLS] , [MASK] , set , ##m , [MASK] , [SEP]",morphemic,12.222438248295967
1876,set,set##s,plur,2,artificial,5.559554847422987e-05,singular,grande,s,[MASK] set##s [MASK],"[CLS] , El , set , ##s , [MASK] , [SEP]",morphemic,9.797407423326115
1877,set,set##s,plur,2,artificial,4.862278728978708e-06,plural,grandes,s,[MASK] set##s [MASK],"[CLS] , El , set , ##s , [MASK] , [SEP]",morphemic,12.234003355663614
1878,despacho,despacho,sing,1,default,2.3304119167733006e-05,singular,grande,s,[MASK] despacho [MASK],"[CLS] , [MASK] , despacho , [MASK] , [SEP]",morphemic,10.66688042470311
1879,despacho,despacho,sing,1,default,7.4297995524830185e-06,plural,grandes,s,[MASK] despacho [MASK],"[CLS] , [MASK] , despacho , [MASK] , [SEP]",morphemic,11.810011677730014
1880,despacho,despaqhos,plur,3,default,1.2649884411075618e-05,singular,grande,s,[MASK] despaqhos [MASK],"[CLS] , [MASK] , despa , ##q , ##hos , [MASK] , [SEP]",morphemic,11.27786248029687
1881,despacho,despaqhos,plur,3,default,0.0005508887115865946,plural,grandes,s,[MASK] despaqhos [MASK],"[CLS] , [MASK] , despa , ##q , ##hos , [MASK] , [SEP]",morphemic,7.503977744553059
1882,despacho,despacho##s,plur,2,artificial,5.517487124961917e-07,singular,grande,s,[MASK] despacho##s [MASK],"[CLS] , El , despacho , ##s , [MASK] , [SEP]",morphemic,14.410173125303558
1883,despacho,despacho##s,plur,2,artificial,7.619388270541094e-06,plural,grandes,s,[MASK] despacho##s [MASK],"[CLS] , El , despacho , ##s , [MASK] , [SEP]",morphemic,11.784814470944836
1884,concejale,concejale,sing,2,default,1.6696954844519496e-05,singular,grande,s,[MASK] concejale [MASK],"[CLS] , [MASK] , concejal , ##e , [MASK] , [SEP]",morphemic,11.00028419980792
1885,concejale,concejale,sing,2,default,6.247356054700504e-07,plural,grandes,s,[MASK] concejale [MASK],"[CLS] , [MASK] , concejal , ##e , [MASK] , [SEP]",morphemic,14.28593730796089
1886,concejale,eoncejales,plur,4,default,1.284581139771035e-05,singular,grande,s,[MASK] eoncejales [MASK],"[CLS] , [MASK] , e , ##on , ##ce , ##jales , [MASK] , [SEP]",morphemic,11.262492761027644
1887,concejale,eoncejales,plur,4,default,0.0007534725591540337,plural,grandes,s,[MASK] eoncejales [MASK],"[CLS] , [MASK] , e , ##on , ##ce , ##jales , [MASK] , [SEP]",morphemic,7.19081795840555
1888,concejale,concejale##s,plur,3,artificial,5.195480298425537e-06,singular,grande,s,[MASK] concejale##s [MASK],"[CLS] , El , concejal , ##e , ##s , [MASK] , [SEP]",morphemic,12.167721483706798
1889,concejale,concejale##s,plur,3,artificial,2.0492865587584674e-05,plural,grandes,s,[MASK] concejale##s [MASK],"[CLS] , El , concejal , ##e , ##s , [MASK] , [SEP]",morphemic,10.795433752510787
1890,bodega,bodega,sing,1,default,0.00020610811770893633,singular,grande,s,[MASK] bodega [MASK],"[CLS] , [MASK] , bodega , [MASK] , [SEP]",morphemic,8.487109683609473
1891,bodega,bodega,sing,1,default,1.7463489712099545e-05,plural,grandes,s,[MASK] bodega [MASK],"[CLS] , [MASK] , bodega , [MASK] , [SEP]",morphemic,10.955398158560639
1892,bodega,bodeuas,plur,3,default,6.699823188682785e-06,singular,grande,s,[MASK] bodeuas [MASK],"[CLS] , [MASK] , bode , ##ua , ##s , [MASK] , [SEP]",morphemic,11.913429421664407
1893,bodega,bodeuas,plur,3,default,0.0007377404253929853,plural,grandes,s,[MASK] bodeuas [MASK],"[CLS] , [MASK] , bode , ##ua , ##s , [MASK] , [SEP]",morphemic,7.211918522344066
1894,bodega,bodega##s,plur,2,artificial,8.619428371048343e-08,singular,grande,s,[MASK] bodega##s [MASK],"[CLS] , La , bodega , ##s , [MASK] , [SEP]",morphemic,16.266661975739186
1895,bodega,bodega##s,plur,2,artificial,1.0657392977009295e-06,plural,grandes,s,[MASK] bodega##s [MASK],"[CLS] , La , bodega , ##s , [MASK] , [SEP]",morphemic,13.751841823386766
1896,ribera,ribera,sing,1,default,0.0001379742316203192,singular,grande,s,[MASK] ribera [MASK],"[CLS] , [MASK] , ribera , [MASK] , [SEP]",morphemic,8.88844361763179
1897,ribera,ribera,sing,1,default,3.821431619144278e-06,plural,grandes,s,[MASK] ribera [MASK],"[CLS] , [MASK] , ribera , [MASK] , [SEP]",morphemic,12.474885436144808
1898,ribera,riñeras,plur,3,default,7.89331261330517e-06,singular,grande,s,[MASK] riñeras [MASK],"[CLS] , [MASK] , ri , ##ñe , ##ras , [MASK] , [SEP]",morphemic,11.749494661623592
1899,ribera,riñeras,plur,3,default,0.00020818811026401818,plural,grandes,s,[MASK] riñeras [MASK],"[CLS] , [MASK] , ri , ##ñe , ##ras , [MASK] , [SEP]",morphemic,8.477068510695462
1900,ribera,ribera##s,plur,2,artificial,1.318166937380738e-06,singular,grande,s,[MASK] ribera##s [MASK],"[CLS] , La , ribera , ##s , [MASK] , [SEP]",morphemic,13.539268470283414
1901,ribera,ribera##s,plur,2,artificial,2.9614651793963276e-05,plural,grandes,s,[MASK] ribera##s [MASK],"[CLS] , La , ribera , ##s , [MASK] , [SEP]",morphemic,10.427241326063601
1902,corresponsale,corresponsale,sing,2,default,1.9251248886575922e-05,singular,grande,s,[MASK] corresponsale [MASK],"[CLS] , [MASK] , corresponsal , ##e , [MASK] , [SEP]",morphemic,10.857934622110193
1903,corresponsale,corresponsale,sing,2,default,1.2999198588659056e-06,plural,grandes,s,[MASK] corresponsale [MASK],"[CLS] , [MASK] , corresponsal , ##e , [MASK] , [SEP]",morphemic,13.553207942423265
1904,corresponsale,corresponuales,plur,2,default,4.2668148125812877e-07,singular,grande,s,[MASK] corresponuales [MASK],"[CLS] , [MASK] , correspon , ##uales , [MASK] , [SEP]",morphemic,14.667228047604903
1905,corresponsale,corresponuales,plur,2,default,3.8630689232377335e-05,plural,grandes,s,[MASK] corresponuales [MASK],"[CLS] , [MASK] , correspon , ##uales , [MASK] , [SEP]",morphemic,10.161463539550935
1906,corresponsale,corresponsale##s,plur,3,artificial,9.11050483409781e-06,singular,grande,s,[MASK] corresponsale##s [MASK],"[CLS] , El , corresponsal , ##e , ##s , [MASK] , [SEP]",morphemic,11.606082432849318
1907,corresponsale,corresponsale##s,plur,3,artificial,6.644019322266104e-06,plural,grandes,s,[MASK] corresponsale##s [MASK],"[CLS] , El , corresponsal , ##e , ##s , [MASK] , [SEP]",morphemic,11.921793457989564
1908,beneficiado,beneficiado,sing,1,default,2.175132613047026e-05,singular,grande,s,[MASK] beneficiado [MASK],"[CLS] , [MASK] , beneficiado , [MASK] , [SEP]",morphemic,10.735835830772395
1909,beneficiado,beneficiado,sing,1,default,1.3990666047902778e-07,plural,grandes,s,[MASK] beneficiado [MASK],"[CLS] , [MASK] , beneficiado , [MASK] , [SEP]",morphemic,15.782290347551717
1910,beneficiado,beneliciados,plur,3,default,1.4500142242468428e-06,singular,grande,s,[MASK] beneliciados [MASK],"[CLS] , [MASK] , bene , ##lici , ##ados , [MASK] , [SEP]",morphemic,13.443937191754499
1911,beneficiado,beneliciados,plur,3,default,0.00017550989286974072,plural,grandes,s,[MASK] beneliciados [MASK],"[CLS] , [MASK] , bene , ##lici , ##ados , [MASK] , [SEP]",morphemic,8.647815147018909
1912,beneficiado,beneficiado##s,plur,2,artificial,1.0352812296332559e-07,singular,grande,s,[MASK] beneficiado##s [MASK],"[CLS] , El , beneficiado , ##s , [MASK] , [SEP]",morphemic,16.08342254169761
1913,beneficiado,beneficiado##s,plur,2,artificial,3.686531613311672e-07,plural,grandes,s,[MASK] beneficiado##s [MASK],"[CLS] , El , beneficiado , ##s , [MASK] , [SEP]",morphemic,14.81340957712051
1914,incidencia,incidencia,sing,1,default,0.00022307838662527502,singular,grande,s,[MASK] incidencia [MASK],"[CLS] , [MASK] , incidencia , [MASK] , [SEP]",morphemic,8.407987338738776
1915,incidencia,incidencia,sing,1,default,3.364132453498314e-06,plural,grandes,s,[MASK] incidencia [MASK],"[CLS] , [MASK] , incidencia , [MASK] , [SEP]",morphemic,12.602340442818262
1916,incidencia,incijencias,plur,3,default,2.6610382519720588e-06,singular,grande,s,[MASK] incijencias [MASK],"[CLS] , [MASK] , inci , ##jen , ##cias , [MASK] , [SEP]",morphemic,12.836794191035567
1917,incidencia,incijencias,plur,3,default,0.0007414386491291225,plural,grandes,s,[MASK] incijencias [MASK],"[CLS] , [MASK] , inci , ##jen , ##cias , [MASK] , [SEP]",morphemic,7.206918138677681
1918,incidencia,incidencia##s,plur,2,artificial,3.933457293214815e-08,singular,grande,s,[MASK] incidencia##s [MASK],"[CLS] , La , incidencia , ##s , [MASK] , [SEP]",morphemic,17.051161986421345
1919,incidencia,incidencia##s,plur,2,artificial,5.864093964191852e-06,plural,grandes,s,[MASK] incidencia##s [MASK],"[CLS] , La , incidencia , ##s , [MASK] , [SEP]",morphemic,12.0466625696011
1920,chimenea,chimenea,sing,1,default,0.0006719230441376567,singular,grande,s,[MASK] chimenea [MASK],"[CLS] , [MASK] , chimenea , [MASK] , [SEP]",morphemic,7.305366741651068
1921,chimenea,chimenea,sing,1,default,9.432500519324094e-06,plural,grandes,s,[MASK] chimenea [MASK],"[CLS] , [MASK] , chimenea , [MASK] , [SEP]",morphemic,11.57134933005106
1922,chimenea,cjimeneas,plur,4,default,9.319793207396287e-06,singular,grande,s,[MASK] cjimeneas [MASK],"[CLS] , [MASK] , c , ##ji , ##men , ##eas , [MASK] , [SEP]",morphemic,11.583370117560541
1923,chimenea,cjimeneas,plur,4,default,0.001103255315683782,plural,grandes,s,[MASK] cjimeneas [MASK],"[CLS] , [MASK] , c , ##ji , ##men , ##eas , [MASK] , [SEP]",morphemic,6.809490091622027
1924,chimenea,chimenea##s,plur,2,artificial,8.585219575252268e-07,singular,grande,s,[MASK] chimenea##s [MASK],"[CLS] , La , chimenea , ##s , [MASK] , [SEP]",morphemic,13.968053580319502
1925,chimenea,chimenea##s,plur,2,artificial,8.653086297272239e-06,plural,grandes,s,[MASK] chimenea##s [MASK],"[CLS] , La , chimenea , ##s , [MASK] , [SEP]",morphemic,11.657594503285019
1926,salto,salto,sing,1,default,0.0001270943903364241,singular,grande,s,[MASK] salto [MASK],"[CLS] , [MASK] , salto , [MASK] , [SEP]",morphemic,8.970580516569598
1927,salto,salto,sing,1,default,2.4012691937969066e-05,plural,grandes,s,[MASK] salto [MASK],"[CLS] , [MASK] , salto , [MASK] , [SEP]",morphemic,10.63692803664932
1928,salto,saltor,plur,2,default,0.00034629408037289977,singular,grande,s,[MASK] saltor [MASK],"[CLS] , [MASK] , salto , ##r , [MASK] , [SEP]",morphemic,7.968222200629521
1929,salto,saltor,plur,2,default,1.4311534869193565e-05,plural,grandes,s,[MASK] saltor [MASK],"[CLS] , [MASK] , salto , ##r , [MASK] , [SEP]",morphemic,11.154444711643604
1930,salto,salto##s,plur,2,artificial,8.930287549446803e-06,singular,grande,s,[MASK] salto##s [MASK],"[CLS] , El , salto , ##s , [MASK] , [SEP]",morphemic,11.626061963208308
