,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal
1514,taxista,taqistas,plur,3,default,4.25052149921612e-07,singular,grande,s,[MASK] taqistas [MASK],"[CLS] , [MASK] , ta , ##q , ##istas , [MASK] , [SEP]",nonmorphemic,14.671053969851812
1515,taxista,taqistas,plur,3,default,4.8646892537362874e-05,plural,grandes,s,[MASK] taqistas [MASK],"[CLS] , [MASK] , ta , ##q , ##istas , [MASK] , [SEP]",nonmorphemic,9.930922625218882
1516,taxista,taxista##s,plur,3,artificial,2.930420350821805e-07,singular,grande,s,[MASK] taxista##s [MASK],"[CLS] , El , taxi , ##sta , ##s , [MASK] , [SEP]",nonmorphemic,15.042949773775081
1517,taxista,taxista##s,plur,3,artificial,4.614717909134924e-06,plural,grandes,s,[MASK] taxista##s [MASK],"[CLS] , El , taxi , ##sta , ##s , [MASK] , [SEP]",nonmorphemic,12.286259816658818
1518,búho,búho,sing,2,default,0.0005670803366228938,singular,grande,s,[MASK] búho [MASK],"[CLS] , [MASK] , bú , ##ho , [MASK] , [SEP]",nonmorphemic,7.475009577107603
1519,búho,búho,sing,2,default,1.392799549648771e-05,plural,grandes,s,[MASK] búho [MASK],"[CLS] , [MASK] , bú , ##ho , [MASK] , [SEP]",nonmorphemic,11.181609678840791
1520,búho,búlos,plur,2,default,4.336111032898771e-06,singular,grande,s,[MASK] búlos [MASK],"[CLS] , [MASK] , búl , ##os , [MASK] , [SEP]",nonmorphemic,12.348532686936437
1521,búho,búlos,plur,2,default,0.0002268306416226551,plural,grandes,s,[MASK] búlos [MASK],"[CLS] , [MASK] , búl , ##os , [MASK] , [SEP]",nonmorphemic,8.391306891080093
1522,búho,búho##s,plur,3,artificial,3.139840919175185e-05,singular,grande,s,[MASK] búho##s [MASK],"[CLS] , El , bú , ##ho , ##s , [MASK] , [SEP]",nonmorphemic,10.368753329016526
1523,búho,búho##s,plur,3,artificial,9.165644587483257e-05,plural,grandes,s,[MASK] búho##s [MASK],"[CLS] , El , bú , ##ho , ##s , [MASK] , [SEP]",nonmorphemic,9.29746325472963
1524,murciélago,murciélago,sing,2,default,0.00021007102623116225,singular,grande,s,[MASK] murciélago [MASK],"[CLS] , [MASK] , murcié , ##lago , [MASK] , [SEP]",nonmorphemic,8.468064864281954
1525,murciélago,murciélago,sing,2,default,2.2902253476786427e-05,plural,grandes,s,[MASK] murciélago [MASK],"[CLS] , [MASK] , murcié , ##lago , [MASK] , [SEP]",nonmorphemic,10.6842752471457
1526,murciélago,murciélagoz,plur,3,default,0.00032339958124794066,singular,grande,s,[MASK] murciélagoz [MASK],"[CLS] , [MASK] , murcié , ##lago , ##z , [MASK] , [SEP]",nonmorphemic,8.03662190566459
1527,murciélago,murciélagoz,plur,3,default,3.2329688110621646e-05,plural,grandes,s,[MASK] murciélagoz [MASK],"[CLS] , [MASK] , murcié , ##lago , ##z , [MASK] , [SEP]",nonmorphemic,10.339524613331255
1528,murciélago,murciélago##s,plur,3,artificial,4.459810224943794e-05,singular,grande,s,[MASK] murciélago##s [MASK],"[CLS] , El , murcié , ##lago , ##s , [MASK] , [SEP]",nonmorphemic,10.017819250304585
1529,murciélago,murciélago##s,plur,3,artificial,0.00014165289758238941,plural,grandes,s,[MASK] murciélago##s [MASK],"[CLS] , El , murcié , ##lago , ##s , [MASK] , [SEP]",nonmorphemic,8.86213087596764
1530,mosquito,mosquito,sing,2,default,0.00018871971406042576,singular,grande,s,[MASK] mosquito [MASK],"[CLS] , [MASK] , mos , ##quito , [MASK] , [SEP]",nonmorphemic,8.575247638018473
1531,mosquito,mosquito,sing,2,default,1.0041100722446572e-05,plural,grandes,s,[MASK] mosquito [MASK],"[CLS] , [MASK] , mos , ##quito , [MASK] , [SEP]",nonmorphemic,11.50882381600021
1532,mosquito,mosqiitos,plur,4,default,1.5894218449830078e-05,singular,grande,s,[MASK] mosqiitos [MASK],"[CLS] , [MASK] , mos , ##q , ##ii , ##tos , [MASK] , [SEP]",nonmorphemic,11.049555134371234
1533,mosquito,mosqiitos,plur,4,default,0.0006952357944101095,plural,grandes,s,[MASK] mosqiitos [MASK],"[CLS] , [MASK] , mos , ##q , ##ii , ##tos , [MASK] , [SEP]",nonmorphemic,7.271259497406862
1534,mosquito,mosquito##s,plur,3,artificial,1.0371753887739033e-05,singular,grande,s,[MASK] mosquito##s [MASK],"[CLS] , El , mos , ##quito , ##s , [MASK] , [SEP]",nonmorphemic,11.47642441909435
1535,mosquito,mosquito##s,plur,3,artificial,4.102421007701196e-05,plural,grandes,s,[MASK] mosquito##s [MASK],"[CLS] , El , mos , ##quito , ##s , [MASK] , [SEP]",nonmorphemic,10.10134817584718
1536,castizo,castizo,sing,2,default,6.348917668219656e-05,singular,grande,s,[MASK] castizo [MASK],"[CLS] , [MASK] , casti , ##zo , [MASK] , [SEP]",nonmorphemic,9.664641112542851
1537,castizo,castizo,sing,2,default,3.95405294284501e-07,plural,grandes,s,[MASK] castizo [MASK],"[CLS] , [MASK] , casti , ##zo , [MASK] , [SEP]",nonmorphemic,14.743354536606818
1538,castizo,castidos,plur,2,default,3.9417236621375196e-06,singular,grande,s,[MASK] castidos [MASK],"[CLS] , [MASK] , casti , ##dos , [MASK] , [SEP]",nonmorphemic,12.443892452620023
1539,castizo,castidos,plur,2,default,0.0002870193275157362,plural,grandes,s,[MASK] castidos [MASK],"[CLS] , [MASK] , casti , ##dos , [MASK] , [SEP]",nonmorphemic,8.155961001211704
1540,castizo,castizo##s,plur,3,artificial,1.2888048331660684e-05,singular,grande,s,[MASK] castizo##s [MASK],"[CLS] , El , casti , ##zo , ##s , [MASK] , [SEP]",nonmorphemic,11.259210161967777
1541,castizo,castizo##s,plur,3,artificial,9.914704605762381e-06,plural,grandes,s,[MASK] castizo##s [MASK],"[CLS] , El , casti , ##zo , ##s , [MASK] , [SEP]",nonmorphemic,11.521491589097709
1542,loro,loro,sing,2,default,0.0002720216289162636,singular,grande,s,[MASK] loro [MASK],"[CLS] , [MASK] , lo , ##ro , [MASK] , [SEP]",nonmorphemic,8.209628976755173
1543,loro,loro,sing,2,default,5.1396827984717675e-06,plural,grandes,s,[MASK] loro [MASK],"[CLS] , [MASK] , lo , ##ro , [MASK] , [SEP]",nonmorphemic,12.178519192761065
1544,loro,loror,plur,2,default,5.592727757175453e-05,singular,grande,s,[MASK] loror [MASK],"[CLS] , [MASK] , lo , ##ror , [MASK] , [SEP]",nonmorphemic,9.791458325950115
1545,loro,loror,plur,2,default,7.912271030363627e-06,plural,grandes,s,[MASK] loror [MASK],"[CLS] , [MASK] , lo , ##ror , [MASK] , [SEP]",nonmorphemic,11.74709570862344
1546,loro,loro##s,plur,3,artificial,1.93383439182071e-05,singular,grande,s,[MASK] loro##s [MASK],"[CLS] , El , lo , ##ro , ##s , [MASK] , [SEP]",nonmorphemic,10.853420701481111
1547,loro,loro##s,plur,3,artificial,2.10700945899589e-05,plural,grandes,s,[MASK] loro##s [MASK],"[CLS] , El , lo , ##ro , ##s , [MASK] , [SEP]",nonmorphemic,10.767655840838895
1548,maya,maya,sing,2,default,2.2123820599517785e-05,singular,grande,s,[MASK] maya [MASK],"[CLS] , [MASK] , may , ##a , [MASK] , [SEP]",nonmorphemic,10.718855674727592
1549,maya,maya,sing,2,default,8.509160807079752e-07,plural,grandes,s,[MASK] maya [MASK],"[CLS] , [MASK] , may , ##a , [MASK] , [SEP]",nonmorphemic,13.976952325799648
1550,maya,maeas,plur,2,default,4.1165854781866074e-05,singular,grande,s,[MASK] maeas [MASK],"[CLS] , [MASK] , ma , ##eas , [MASK] , [SEP]",nonmorphemic,10.097901412656821
1551,maya,maeas,plur,2,default,0.000708874489646405,plural,grandes,s,[MASK] maeas [MASK],"[CLS] , [MASK] , ma , ##eas , [MASK] , [SEP]",nonmorphemic,7.251832071578985
1552,maya,maya##s,plur,3,artificial,1.2172774404461961e-05,singular,grande,s,[MASK] maya##s [MASK],"[CLS] , El , may , ##a , ##s , [MASK] , [SEP]",nonmorphemic,11.31630870616053
1553,maya,maya##s,plur,3,artificial,9.041811608767603e-06,plural,grandes,s,[MASK] maya##s [MASK],"[CLS] , El , may , ##a , ##s , [MASK] , [SEP]",nonmorphemic,11.61365100443747
1554,ciervo,ciervo,sing,2,default,0.0004536511842161417,singular,grande,s,[MASK] ciervo [MASK],"[CLS] , [MASK] , cier , ##vo , [MASK] , [SEP]",nonmorphemic,7.698181971934008
1555,ciervo,ciervo,sing,2,default,1.3740929716732353e-05,plural,grandes,s,[MASK] ciervo [MASK],"[CLS] , [MASK] , cier , ##vo , [MASK] , [SEP]",nonmorphemic,11.195131608486
1556,ciervo,fiervos,plur,2,default,6.051851960364729e-05,singular,grande,s,[MASK] fiervos [MASK],"[CLS] , [MASK] , fi , ##ervos , [MASK] , [SEP]",nonmorphemic,9.71256113061813
1557,ciervo,fiervos,plur,2,default,0.0012525338679552078,plural,grandes,s,[MASK] fiervos [MASK],"[CLS] , [MASK] , fi , ##ervos , [MASK] , [SEP]",nonmorphemic,6.682586685087237
1558,ciervo,ciervo##s,plur,3,artificial,2.4643299184390344e-05,singular,grande,s,[MASK] ciervo##s [MASK],"[CLS] , El , cier , ##vo , ##s , [MASK] , [SEP]",nonmorphemic,10.611005532791767
1559,ciervo,ciervo##s,plur,3,artificial,2.4980365196825005e-05,plural,grandes,s,[MASK] ciervo##s [MASK],"[CLS] , El , cier , ##vo , ##s , [MASK] , [SEP]",nonmorphemic,10.597420433805052
1560,cabrito,cabrito,sing,2,default,0.0008986438624560833,singular,grande,s,[MASK] cabrito [MASK],"[CLS] , [MASK] , cab , ##rito , [MASK] , [SEP]",nonmorphemic,7.0146237505274005
1561,cabrito,cabrito,sing,2,default,7.658820322831161e-06,plural,grandes,s,[MASK] cabrito [MASK],"[CLS] , [MASK] , cab , ##rito , [MASK] , [SEP]",nonmorphemic,11.779652590924067
1562,cabrito,cabrmtos,plur,4,default,3.65340792995994e-06,singular,grande,s,[MASK] cabrmtos [MASK],"[CLS] , [MASK] , cab , ##r , ##m , ##tos , [MASK] , [SEP]",nonmorphemic,12.519850146536319
1563,cabrito,cabrmtos,plur,4,default,0.00018593223649077117,plural,grandes,s,[MASK] cabrmtos [MASK],"[CLS] , [MASK] , cab , ##r , ##m , ##tos , [MASK] , [SEP]",nonmorphemic,8.590128270573796
1564,cabrito,cabrito##s,plur,3,artificial,6.72125815981417e-06,singular,grande,s,[MASK] cabrito##s [MASK],"[CLS] , El , cab , ##rito , ##s , [MASK] , [SEP]",nonmorphemic,11.910235194791024
1565,cabrito,cabrito##s,plur,3,artificial,2.4563287297496572e-05,plural,grandes,s,[MASK] cabrito##s [MASK],"[CLS] , El , cab , ##rito , ##s , [MASK] , [SEP]",nonmorphemic,10.614257616024187
1566,patriota,patriota,sing,2,default,0.00033484105370007455,singular,grande,s,[MASK] patriota [MASK],"[CLS] , [MASK] , patri , ##ota , [MASK] , [SEP]",nonmorphemic,8.001854605301027
1567,patriota,patriota,sing,2,default,1.4344942655952764e-06,plural,grandes,s,[MASK] patriota [MASK],"[CLS] , [MASK] , patri , ##ota , [MASK] , [SEP]",nonmorphemic,13.454698199026689
1568,patriota,patriotñs,plur,4,default,8.943934517446905e-06,singular,grande,s,[MASK] patriotñs [MASK],"[CLS] , [MASK] , patri , ##ot , ##ñ , ##s , [MASK] , [SEP]",nonmorphemic,11.62453496297291
1569,patriota,patriotñs,plur,4,default,0.00012714507465716451,plural,grandes,s,[MASK] patriotñs [MASK],"[CLS] , [MASK] , patri , ##ot , ##ñ , ##s , [MASK] , [SEP]",nonmorphemic,8.970181803321731
1570,patriota,patriota##s,plur,3,artificial,4.006911694887094e-06,singular,grande,s,[MASK] patriota##s [MASK],"[CLS] , El , patri , ##ota , ##s , [MASK] , [SEP]",nonmorphemic,12.427489764265331
1571,patriota,patriota##s,plur,3,artificial,3.6328896385384724e-05,plural,grandes,s,[MASK] patriota##s [MASK],"[CLS] , El , patri , ##ota , ##s , [MASK] , [SEP]",nonmorphemic,10.222897089693678
1572,paloma,paloma,sing,2,default,0.000404481019359082,singular,grande,s,[MASK] paloma [MASK],"[CLS] , [MASK] , palo , ##ma , [MASK] , [SEP]",nonmorphemic,7.812905746277231
1573,paloma,paloma,sing,2,default,8.339462510775775e-06,plural,grandes,s,[MASK] paloma [MASK],"[CLS] , [MASK] , palo , ##ma , [MASK] , [SEP]",nonmorphemic,11.694511790819613
1574,paloma,pafomas,plur,3,default,7.117684162949445e-06,singular,grande,s,[MASK] pafomas [MASK],"[CLS] , [MASK] , pa , ##fo , ##mas , [MASK] , [SEP]",nonmorphemic,11.852928143460968
1575,paloma,pafomas,plur,3,default,0.0008232500404119492,plural,grandes,s,[MASK] pafomas [MASK],"[CLS] , [MASK] , pa , ##fo , ##mas , [MASK] , [SEP]",nonmorphemic,7.102250587619494
1576,paloma,paloma##s,plur,3,artificial,1.39376343213371e-05,singular,grande,s,[MASK] paloma##s [MASK],"[CLS] , La , palo , ##ma , ##s , [MASK] , [SEP]",nonmorphemic,11.180917871385024
1577,paloma,paloma##s,plur,3,artificial,0.00015817549137864262,plural,grandes,s,[MASK] paloma##s [MASK],"[CLS] , La , palo , ##ma , ##s , [MASK] , [SEP]",nonmorphemic,8.751805436385542
1578,amadore,amadore,sing,2,default,0.00022643283591605723,singular,grande,s,[MASK] amadore [MASK],"[CLS] , [MASK] , amado , ##re , [MASK] , [SEP]",nonmorphemic,8.393062187186883
1579,amadore,amadore,sing,2,default,1.8762750187306665e-05,plural,grandes,s,[MASK] amadore [MASK],"[CLS] , [MASK] , amado , ##re , [MASK] , [SEP]",nonmorphemic,10.883637026660196
1580,amadore,agadores,plur,2,default,1.8531500245444477e-05,singular,grande,s,[MASK] agadores [MASK],"[CLS] , [MASK] , aga , ##dores , [MASK] , [SEP]",nonmorphemic,10.896038557887431
1581,amadore,agadores,plur,2,default,0.0013111528242006898,plural,grandes,s,[MASK] agadores [MASK],"[CLS] , [MASK] , aga , ##dores , [MASK] , [SEP]",nonmorphemic,6.636848510284503
1582,amadore,amadore##s,plur,3,artificial,2.043417225650046e-05,singular,grande,s,[MASK] amadore##s [MASK],"[CLS] , El , amado , ##re , ##s , [MASK] , [SEP]",nonmorphemic,10.7983019479343
1583,amadore,amadore##s,plur,3,artificial,3.843271770165302e-05,plural,grandes,s,[MASK] amadore##s [MASK],"[CLS] , El , amado , ##re , ##s , [MASK] , [SEP]",nonmorphemic,10.16660143765601
1584,elogio,elogio,sing,2,default,0.0004559782100841403,singular,grande,s,[MASK] elogio [MASK],"[CLS] , [MASK] , elo , ##gio , [MASK] , [SEP]",nonmorphemic,7.693065534494824
1585,elogio,elogio,sing,2,default,1.739103754516691e-05,plural,grandes,s,[MASK] elogio [MASK],"[CLS] , [MASK] , elo , ##gio , [MASK] , [SEP]",nonmorphemic,10.959555568056022
1586,elogio,eqogios,plur,4,default,2.1689435016014613e-05,singular,grande,s,[MASK] eqogios [MASK],"[CLS] , [MASK] , e , ##q , ##o , ##gios , [MASK] , [SEP]",nonmorphemic,10.738685281596856
1587,elogio,eqogios,plur,4,default,0.0019493851577863097,plural,grandes,s,[MASK] eqogios [MASK],"[CLS] , [MASK] , e , ##q , ##o , ##gios , [MASK] , [SEP]",nonmorphemic,6.240241259824472
1588,elogio,elogio##s,plur,3,artificial,4.800503120350186e-06,singular,grande,s,[MASK] elogio##s [MASK],"[CLS] , El , elo , ##gio , ##s , [MASK] , [SEP]",nonmorphemic,12.246789828803697
1589,elogio,elogio##s,plur,3,artificial,7.591929170303047e-05,plural,grandes,s,[MASK] elogio##s [MASK],"[CLS] , El , elo , ##gio , ##s , [MASK] , [SEP]",nonmorphemic,9.485839733223635
1590,boxeadore,boxeadore,sing,3,default,2.166192098229658e-05,singular,grande,s,[MASK] boxeadore [MASK],"[CLS] , [MASK] , boxe , ##ador , ##e , [MASK] , [SEP]",nonmorphemic,10.73995463231398
1591,boxeadore,boxeadore,sing,3,default,3.573044887161814e-05,plural,grandes,s,[MASK] boxeadore [MASK],"[CLS] , [MASK] , boxe , ##ador , ##e , [MASK] , [SEP]",nonmorphemic,10.239507323130226
1592,boxeadore,boxhadores,plur,3,default,6.237037268874701e-06,singular,grande,s,[MASK] boxhadores [MASK],"[CLS] , [MASK] , box , ##ha , ##dores , [MASK] , [SEP]",nonmorphemic,11.985005284989256
1593,boxeadore,boxhadores,plur,3,default,0.0006589937256649137,plural,grandes,s,[MASK] boxhadores [MASK],"[CLS] , [MASK] , box , ##ha , ##dores , [MASK] , [SEP]",nonmorphemic,7.324796544501153
1594,boxeadore,boxeadore##s,plur,4,artificial,1.28616884467192e-05,singular,grande,s,[MASK] boxeadore##s [MASK],"[CLS] , El , boxe , ##ador , ##e , ##s , [MASK] , [SEP]",nonmorphemic,11.261257553315994
1595,boxeadore,boxeadore##s,plur,4,artificial,2.291359669470694e-05,plural,grandes,s,[MASK] boxeadore##s [MASK],"[CLS] , El , boxe , ##ador , ##e , ##s , [MASK] , [SEP]",nonmorphemic,10.683780081472257
1596,pitillo,pitillo,sing,2,default,0.0006429791101254523,singular,grande,s,[MASK] pitillo [MASK],"[CLS] , [MASK] , pit , ##illo , [MASK] , [SEP]",nonmorphemic,7.349398322395227
1597,pitillo,pitillo,sing,2,default,9.537309779261705e-06,plural,grandes,s,[MASK] pitillo [MASK],"[CLS] , [MASK] , pit , ##illo , [MASK] , [SEP]",nonmorphemic,11.560299106059885
1598,pitillo,pñtillos,plur,3,default,1.6412890545325354e-05,singular,grande,s,[MASK] pñtillos [MASK],"[CLS] , [MASK] , p , ##ñ , ##tillos , [MASK] , [SEP]",nonmorphemic,11.017443523016011
1599,pitillo,pñtillos,plur,3,default,0.0013091807486489415,plural,grandes,s,[MASK] pñtillos [MASK],"[CLS] , [MASK] , p , ##ñ , ##tillos , [MASK] , [SEP]",nonmorphemic,6.638353720113144
1600,pitillo,pitillo##s,plur,3,artificial,5.203101409279043e-06,singular,grande,s,[MASK] pitillo##s [MASK],"[CLS] , El , pit , ##illo , ##s , [MASK] , [SEP]",nonmorphemic,12.166255685306156
1601,pitillo,pitillo##s,plur,3,artificial,2.669711466296576e-05,plural,grandes,s,[MASK] pitillo##s [MASK],"[CLS] , El , pit , ##illo , ##s , [MASK] , [SEP]",nonmorphemic,10.530955063454982
1602,roncha,roncha,sing,2,default,0.0002225087082479149,singular,grande,s,[MASK] roncha [MASK],"[CLS] , [MASK] , ron , ##cha , [MASK] , [SEP]",nonmorphemic,8.410544318930983
1603,roncha,roncha,sing,2,default,6.93088668413111e-06,plural,grandes,s,[MASK] roncha [MASK],"[CLS] , [MASK] , ron , ##cha , [MASK] , [SEP]",nonmorphemic,11.879522804299125
1604,roncha,rondhas,plur,3,default,1.8779221136355773e-05,singular,grande,s,[MASK] rondhas [MASK],"[CLS] , [MASK] , ron , ##d , ##has , [MASK] , [SEP]",nonmorphemic,10.882759558081686
1605,roncha,rondhas,plur,3,default,0.0009472952224314213,plural,grandes,s,[MASK] rondhas [MASK],"[CLS] , [MASK] , ron , ##d , ##has , [MASK] , [SEP]",nonmorphemic,6.9618997684488
1606,roncha,roncha##s,plur,3,artificial,1.996071296161972e-05,singular,grande,s,[MASK] roncha##s [MASK],"[CLS] , La , ron , ##cha , ##s , [MASK] , [SEP]",nonmorphemic,10.821744568198858
1607,roncha,roncha##s,plur,3,artificial,9.042744750331622e-06,plural,grandes,s,[MASK] roncha##s [MASK],"[CLS] , La , ron , ##cha , ##s , [MASK] , [SEP]",nonmorphemic,11.613547806819977
1608,fritura,fritura,sing,2,default,0.0001475558674428612,singular,grande,s,[MASK] fritura [MASK],"[CLS] , [MASK] , fri , ##tura , [MASK] , [SEP]",nonmorphemic,8.82130369157226
1609,fritura,fritura,sing,2,default,5.021975994168315e-06,plural,grandes,s,[MASK] fritura [MASK],"[CLS] , [MASK] , fri , ##tura , [MASK] , [SEP]",nonmorphemic,12.201687077374054
1610,fritura,feituras,plur,3,default,3.3244853057112778e-06,singular,grande,s,[MASK] feituras [MASK],"[CLS] , [MASK] , fe , ##it , ##uras , [MASK] , [SEP]",nonmorphemic,12.614195691113286
1611,fritura,feituras,plur,3,default,0.0008228098740801215,plural,grandes,s,[MASK] feituras [MASK],"[CLS] , [MASK] , fe , ##it , ##uras , [MASK] , [SEP]",nonmorphemic,7.102785399673957
1612,fritura,fritura##s,plur,3,artificial,6.766447313566459e-06,singular,grande,s,[MASK] fritura##s [MASK],"[CLS] , La , fri , ##tura , ##s , [MASK] , [SEP]",nonmorphemic,11.903534377824391
1613,fritura,fritura##s,plur,3,artificial,5.004364356864244e-05,plural,grandes,s,[MASK] fritura##s [MASK],"[CLS] , La , fri , ##tura , ##s , [MASK] , [SEP]",nonmorphemic,9.90261506189396
1614,solapa,solapa,sing,2,default,0.00018114678096026182,singular,grande,s,[MASK] solapa [MASK],"[CLS] , [MASK] , sola , ##pa , [MASK] , [SEP]",nonmorphemic,8.616202910804473
1615,solapa,solapa,sing,2,default,8.88434806256555e-06,plural,grandes,s,[MASK] solapa [MASK],"[CLS] , [MASK] , sola , ##pa , [MASK] , [SEP]",nonmorphemic,11.631219474112706
1616,solapa,oolapas,plur,3,default,4.7904704842949286e-05,singular,grande,s,[MASK] oolapas [MASK],"[CLS] , [MASK] , o , ##ola , ##pas , [MASK] , [SEP]",nonmorphemic,9.94629683617988
1617,solapa,oolapas,plur,3,default,0.0009559798054397106,plural,grandes,s,[MASK] oolapas [MASK],"[CLS] , [MASK] , o , ##ola , ##pas , [MASK] , [SEP]",nonmorphemic,6.952773769153027
1618,solapa,solapa##s,plur,3,artificial,1.1048606438635034e-06,singular,grande,s,[MASK] solapa##s [MASK],"[CLS] , La , sola , ##pa , ##s , [MASK] , [SEP]",nonmorphemic,13.715791345098292
1619,solapa,solapa##s,plur,3,artificial,9.97368260868825e-06,plural,grandes,s,[MASK] solapa##s [MASK],"[CLS] , La , sola , ##pa , ##s , [MASK] , [SEP]",nonmorphemic,11.5155606732147
1620,reliquia,reliquia,sing,2,default,0.00010171069152420387,singular,grande,s,[MASK] reliquia [MASK],"[CLS] , [MASK] , reli , ##quia , [MASK] , [SEP]",nonmorphemic,9.193378132370393
1621,reliquia,reliquia,sing,2,default,1.153838411482866e-06,plural,grandes,s,[MASK] reliquia [MASK],"[CLS] , [MASK] , reli , ##quia , [MASK] , [SEP]",nonmorphemic,13.672416424394296
1622,reliquia,reliqjias,plur,4,default,1.5080890989338513e-05,singular,grande,s,[MASK] reliqjias [MASK],"[CLS] , [MASK] , reli , ##q , ##ji , ##as , [MASK] , [SEP]",nonmorphemic,11.102082112956223
1623,reliquia,reliqjias,plur,4,default,0.000783410738222301,plural,grandes,s,[MASK] reliqjias [MASK],"[CLS] , [MASK] , reli , ##q , ##ji , ##as , [MASK] , [SEP]",nonmorphemic,7.151853429624161
1624,reliquia,reliquia##s,plur,3,artificial,9.441945621802006e-06,singular,grande,s,[MASK] reliquia##s [MASK],"[CLS] , La , reli , ##quia , ##s , [MASK] , [SEP]",nonmorphemic,11.570348495038928
1625,reliquia,reliquia##s,plur,3,artificial,5.118847911944613e-05,plural,grandes,s,[MASK] reliquia##s [MASK],"[CLS] , La , reli , ##quia , ##s , [MASK] , [SEP]",nonmorphemic,9.879996068437299
1626,tripa,tripa,sing,2,default,0.00010135196498595178,singular,grande,s,[MASK] tripa [MASK],"[CLS] , [MASK] , tri , ##pa , [MASK] , [SEP]",nonmorphemic,9.196911297134314
1627,tripa,tripa,sing,2,default,4.099098077858798e-06,plural,grandes,s,[MASK] tripa [MASK],"[CLS] , [MASK] , tri , ##pa , [MASK] , [SEP]",nonmorphemic,12.404743589463433
1628,tripa,tripal,plur,2,default,4.497807822190225e-05,singular,grande,s,[MASK] tripal [MASK],"[CLS] , [MASK] , tri , ##pal , [MASK] , [SEP]",nonmorphemic,10.009335337514765
1629,tripa,tripal,plur,2,default,1.0490879276403575e-06,plural,grandes,s,[MASK] tripal [MASK],"[CLS] , [MASK] , tri , ##pal , [MASK] , [SEP]",nonmorphemic,13.767589411623996
1630,tripa,tripa##s,plur,3,artificial,6.873158781672828e-06,singular,grande,s,[MASK] tripa##s [MASK],"[CLS] , La , tri , ##pa , ##s , [MASK] , [SEP]",nonmorphemic,11.88788676385496
1631,tripa,tripa##s,plur,3,artificial,2.1740128431702033e-05,plural,grandes,s,[MASK] tripa##s [MASK],"[CLS] , La , tri , ##pa , ##s , [MASK] , [SEP]",nonmorphemic,10.736350768666671
1632,presagio,presagio,sing,2,default,0.00030783802503719926,singular,grande,s,[MASK] presagio [MASK],"[CLS] , [MASK] , presa , ##gio , [MASK] , [SEP]",nonmorphemic,8.08593680605715
1633,presagio,presagio,sing,2,default,2.0182107618893497e-05,plural,grandes,s,[MASK] presagio [MASK],"[CLS] , [MASK] , presa , ##gio , [MASK] , [SEP]",nonmorphemic,10.810714107516498
1634,presagio,prosagios,plur,3,default,7.620271389896516e-06,singular,grande,s,[MASK] prosagios [MASK],"[CLS] , [MASK] , pros , ##ag , ##ios , [MASK] , [SEP]",nonmorphemic,11.784698573427951
1635,presagio,prosagios,plur,3,default,0.0013021756894886494,plural,grandes,s,[MASK] prosagios [MASK],"[CLS] , [MASK] , pros , ##ag , ##ios , [MASK] , [SEP]",nonmorphemic,6.6437188061357695
1636,presagio,presagio##s,plur,3,artificial,1.0556584129517432e-05,singular,grande,s,[MASK] presagio##s [MASK],"[CLS] , El , presa , ##gio , ##s , [MASK] , [SEP]",nonmorphemic,11.458760804598276
1637,presagio,presagio##s,plur,3,artificial,4.835579602513462e-05,plural,grandes,s,[MASK] presagio##s [MASK],"[CLS] , El , presa , ##gio , ##s , [MASK] , [SEP]",nonmorphemic,9.936924466824868
1638,tostada,tostada,sing,2,default,4.938661368214525e-05,singular,grande,s,[MASK] tostada [MASK],"[CLS] , [MASK] , tos , ##tada , [MASK] , [SEP]",nonmorphemic,9.91583114858582
1639,tostada,tostada,sing,2,default,5.511529366231116e-07,plural,grandes,s,[MASK] tostada [MASK],"[CLS] , [MASK] , tos , ##tada , [MASK] , [SEP]",nonmorphemic,14.41125350437726
1640,tostada,tostagas,plur,3,default,4.681204700318631e-06,singular,grande,s,[MASK] tostagas [MASK],"[CLS] , [MASK] , tos , ##tag , ##as , [MASK] , [SEP]",nonmorphemic,12.271955066562175
1641,tostada,tostagas,plur,3,default,0.0006436301046051085,plural,grandes,s,[MASK] tostagas [MASK],"[CLS] , [MASK] , tos , ##tag , ##as , [MASK] , [SEP]",nonmorphemic,7.348386368605751
1642,tostada,tostada##s,plur,3,artificial,3.6686569160337967e-07,singular,grande,s,[MASK] tostada##s [MASK],"[CLS] , La , tos , ##tada , ##s , [MASK] , [SEP]",nonmorphemic,14.818270018806189
1643,tostada,tostada##s,plur,3,artificial,4.96729899168713e-06,plural,grandes,s,[MASK] tostada##s [MASK],"[CLS] , La , tos , ##tada , ##s , [MASK] , [SEP]",nonmorphemic,12.21263432802217
1644,seña,seña,sing,2,default,0.00025132851442322135,singular,grande,s,[MASK] seña [MASK],"[CLS] , [MASK] , señ , ##a , [MASK] , [SEP]",nonmorphemic,8.288749652190647
1645,seña,seña,sing,2,default,3.150466454826528e-06,plural,grandes,s,[MASK] seña [MASK],"[CLS] , [MASK] , señ , ##a , [MASK] , [SEP]",nonmorphemic,12.667960035192316
1646,seña,seaas,plur,2,default,2.107142427121289e-05,singular,grande,s,[MASK] seaas [MASK],"[CLS] , [MASK] , sea , ##as , [MASK] , [SEP]",nonmorphemic,10.767592735317766
1647,seña,seaas,plur,2,default,0.00037343744770623744,plural,grandes,s,[MASK] seaas [MASK],"[CLS] , [MASK] , sea , ##as , [MASK] , [SEP]",nonmorphemic,7.89276004343786
