,lemma,word_form,word_number,n_tokens,tokenization_type,verb_probs,verb_number,verb,affix,sentence,model_token_inputs,source,surprisal
4456,dedo,dedo##s,plur,2,artificial,0.006102401297539473,singular,es,s, [MASK] dedo##s [MASK],"[CLS] , El , dedo , ##s , [MASK] , [SEP]",single-token,5.099072929930465
4457,dedo,dedo##s,plur,2,artificial,0.011138137429952621,plural,son,s, [MASK] dedo##s [MASK],"[CLS] , El , dedo , ##s , [MASK] , [SEP]",single-token,4.497380255055029
4458,ruso,ruso,sing,1,default,0.003200625302270055,singular,es,s, [MASK] ruso [MASK],"[CLS] , [MASK] , ruso , [MASK] , [SEP]",single-token,5.744409081306517
4459,ruso,ruso,sing,1,default,4.644456930691376e-05,plural,son,s, [MASK] ruso [MASK],"[CLS] , [MASK] , ruso , [MASK] , [SEP]",single-token,9.977251014352978
4460,ruso,ruhos,plur,2,default,0.00036600203020498157,singular,es,s, [MASK] ruhos [MASK],"[CLS] , [MASK] , ru , ##hos , [MASK] , [SEP]",single-token,7.912871677570146
4461,ruso,ruhos,plur,2,default,0.0060483794659376144,plural,son,s, [MASK] ruhos [MASK],"[CLS] , [MASK] , ru , ##hos , [MASK] , [SEP]",single-token,5.107964899689262
4462,ruso,ruso##s,plur,2,artificial,0.015639886260032654,singular,es,s, [MASK] ruso##s [MASK],"[CLS] , El , ruso , ##s , [MASK] , [SEP]",single-token,4.157930816267845
4463,ruso,ruso##s,plur,2,artificial,0.01944340392947197,plural,son,s, [MASK] ruso##s [MASK],"[CLS] , El , ruso , ##s , [MASK] , [SEP]",single-token,3.9402473960252555
4464,fruta,fruta,sing,1,default,0.0018770780880004168,singular,es,s, [MASK] fruta [MASK],"[CLS] , [MASK] , fruta , [MASK] , [SEP]",single-token,6.278038919685633
4465,fruta,fruta,sing,1,default,0.00010378460865467787,plural,son,s, [MASK] fruta [MASK],"[CLS] , [MASK] , fruta , [MASK] , [SEP]",single-token,9.173192877083551
4466,fruta,frktas,plur,3,default,0.012439521960914135,singular,es,s, [MASK] frktas [MASK],"[CLS] , [MASK] , fr , ##k , ##tas , [MASK] , [SEP]",single-token,4.386876619988712
4467,fruta,frktas,plur,3,default,0.0034059674944728613,plural,son,s, [MASK] frktas [MASK],"[CLS] , [MASK] , fr , ##k , ##tas , [MASK] , [SEP]",single-token,5.682226240394679
4468,fruta,fruta##s,plur,2,artificial,0.0034820048604160547,singular,es,s, [MASK] fruta##s [MASK],"[CLS] , La , fruta , ##s , [MASK] , [SEP]",single-token,5.660147041768058
4469,fruta,fruta##s,plur,2,artificial,0.015254143625497818,plural,son,s, [MASK] fruta##s [MASK],"[CLS] , La , fruta , ##s , [MASK] , [SEP]",single-token,4.182904099688651
4470,raza,raza,sing,1,default,0.0013005825458094478,singular,es,s, [MASK] raza [MASK],"[CLS] , [MASK] , raza , [MASK] , [SEP]",single-token,6.644943002725802
4471,raza,raza,sing,1,default,0.0002798249770421535,plural,son,s, [MASK] raza [MASK],"[CLS] , [MASK] , raza , [MASK] , [SEP]",single-token,8.181346232232533
4472,raza,ravas,plur,2,default,0.0014725923538208008,singular,es,s, [MASK] ravas [MASK],"[CLS] , [MASK] , ra , ##vas , [MASK] , [SEP]",single-token,6.520730925341929
4473,raza,ravas,plur,2,default,0.002162813674658537,plural,son,s, [MASK] ravas [MASK],"[CLS] , [MASK] , ra , ##vas , [MASK] , [SEP]",single-token,6.136345277812025
4474,raza,raza##s,plur,2,artificial,0.0069609819911420345,singular,es,s, [MASK] raza##s [MASK],"[CLS] , La , raza , ##s , [MASK] , [SEP]",single-token,4.967434723906836
4475,raza,raza##s,plur,2,artificial,0.05382924899458885,plural,son,s, [MASK] raza##s [MASK],"[CLS] , La , raza , ##s , [MASK] , [SEP]",single-token,2.921938297935372
4476,cielo,cielo,sing,1,default,0.004329777788370848,singular,es,s, [MASK] cielo [MASK],"[CLS] , [MASK] , cielo , [MASK] , [SEP]",single-token,5.442239057367553
4477,cielo,cielo,sing,1,default,9.412768122274429e-05,plural,son,s, [MASK] cielo [MASK],"[CLS] , [MASK] , cielo , [MASK] , [SEP]",single-token,9.27085838648372
4478,cielo,citlos,plur,2,default,0.002095762873068452,singular,es,s, [MASK] citlos [MASK],"[CLS] , [MASK] , cit , ##los , [MASK] , [SEP]",single-token,6.167837652001399
4479,cielo,citlos,plur,2,default,0.006546198856085539,plural,son,s, [MASK] citlos [MASK],"[CLS] , [MASK] , cit , ##los , [MASK] , [SEP]",single-token,5.028870725105234
4480,cielo,cielo##s,plur,2,artificial,0.001581543474458158,singular,es,s, [MASK] cielo##s [MASK],"[CLS] , El , cielo , ##s , [MASK] , [SEP]",single-token,6.449354026214065
4481,cielo,cielo##s,plur,2,artificial,0.010278685949742794,plural,son,s, [MASK] cielo##s [MASK],"[CLS] , El , cielo , ##s , [MASK] , [SEP]",single-token,4.577682853026051
4482,gracia,gracia,sing,1,default,0.02584427408874035,singular,es,s, [MASK] gracia [MASK],"[CLS] , [MASK] , gracia , [MASK] , [SEP]",single-token,3.655666207834781
4483,gracia,gracia,sing,1,default,0.000404621270718053,plural,son,s, [MASK] gracia [MASK],"[CLS] , [MASK] , gracia , [MASK] , [SEP]",single-token,7.812559062397836
4484,gracia,gracins,plur,3,default,0.005057045724242926,singular,es,s, [MASK] gracins [MASK],"[CLS] , [MASK] , gra , ##cin , ##s , [MASK] , [SEP]",single-token,5.2869728151527875
4485,gracia,gracins,plur,3,default,0.0024121305905282497,plural,son,s, [MASK] gracins [MASK],"[CLS] , [MASK] , gra , ##cin , ##s , [MASK] , [SEP]",single-token,6.02724485957277
4486,gracia,gracia##s,plur,2,artificial,0.013339853845536709,singular,es,s, [MASK] gracia##s [MASK],"[CLS] , La , gracia , ##s , [MASK] , [SEP]",single-token,4.3169991946613715
4487,gracia,gracia##s,plur,2,artificial,0.05752834305167198,plural,son,s, [MASK] gracia##s [MASK],"[CLS] , La , gracia , ##s , [MASK] , [SEP]",single-token,2.855477529987515
4488,muchacha,muchacha,sing,1,default,0.002415912225842476,singular,es,s, [MASK] muchacha [MASK],"[CLS] , [MASK] , muchacha , [MASK] , [SEP]",single-token,6.025678329932746
4489,muchacha,muchacha,sing,1,default,3.8703004975104704e-05,plural,son,s, [MASK] muchacha [MASK],"[CLS] , [MASK] , muchacha , [MASK] , [SEP]",single-token,10.159593313007461
4490,muchacha,muchochas,plur,2,default,0.002477501053363085,singular,es,s, [MASK] muchochas [MASK],"[CLS] , [MASK] , mucho , ##chas , [MASK] , [SEP]",single-token,6.000504866588441
4491,muchacha,muchochas,plur,2,default,0.008160159923136234,plural,son,s, [MASK] muchochas [MASK],"[CLS] , [MASK] , mucho , ##chas , [MASK] , [SEP]",single-token,4.80849151177461
4492,muchacha,muchacha##s,plur,2,artificial,0.0036663231439888477,singular,es,s, [MASK] muchacha##s [MASK],"[CLS] , La , muchacha , ##s , [MASK] , [SEP]",single-token,5.608565987243913
4493,muchacha,muchacha##s,plur,2,artificial,0.03918670490384102,plural,son,s, [MASK] muchacha##s [MASK],"[CLS] , La , muchacha , ##s , [MASK] , [SEP]",single-token,3.2394177503299906
4494,viento,viento,sing,1,default,0.008610793389379978,singular,es,s, [MASK] viento [MASK],"[CLS] , [MASK] , viento , [MASK] , [SEP]",single-token,4.75473881735692
4495,viento,viento,sing,1,default,0.00022148074640426785,plural,son,s, [MASK] viento [MASK],"[CLS] , [MASK] , viento , [MASK] , [SEP]",single-token,8.415174895939929
4496,viento,vientol,plur,2,default,0.005417768377810717,singular,es,s, [MASK] vientol [MASK],"[CLS] , [MASK] , viento , ##l , [MASK] , [SEP]",single-token,5.218071286729423
4497,viento,vientol,plur,2,default,0.00028958101756870747,plural,son,s, [MASK] vientol [MASK],"[CLS] , [MASK] , viento , ##l , [MASK] , [SEP]",single-token,8.147075446670396
4498,viento,viento##s,plur,2,artificial,0.0012384714791551232,singular,es,s, [MASK] viento##s [MASK],"[CLS] , El , viento , ##s , [MASK] , [SEP]",single-token,6.693877337838476
4499,viento,viento##s,plur,2,artificial,0.020227866247296333,plural,son,s, [MASK] viento##s [MASK],"[CLS] , El , viento , ##s , [MASK] , [SEP]",single-token,3.9006941080417326
4500,cortina,cortina,sing,1,default,0.0030271890573203564,singular,es,s, [MASK] cortina [MASK],"[CLS] , [MASK] , cortina , [MASK] , [SEP]",single-token,5.8001207938990715
4501,cortina,cortina,sing,1,default,0.0001691548095550388,plural,son,s, [MASK] cortina [MASK],"[CLS] , [MASK] , cortina , [MASK] , [SEP]",single-token,8.684696229473214
4502,cortina,cortinan,plur,2,default,0.00045902415877208114,singular,es,s, [MASK] cortinan [MASK],"[CLS] , [MASK] , cortina , ##n , [MASK] , [SEP]",single-token,7.68640771579845
4503,cortina,cortinan,plur,2,default,0.0006464308244176209,plural,son,s, [MASK] cortinan [MASK],"[CLS] , [MASK] , cortina , ##n , [MASK] , [SEP]",single-token,7.344044365604707
4504,cortina,cortina##s,plur,2,artificial,0.005700317211449146,singular,es,s, [MASK] cortina##s [MASK],"[CLS] , La , cortina , ##s , [MASK] , [SEP]",single-token,5.16723345455867
4505,cortina,cortina##s,plur,2,artificial,0.016368824988603592,plural,son,s, [MASK] cortina##s [MASK],"[CLS] , La , cortina , ##s , [MASK] , [SEP]",single-token,4.112376668513487
4506,profundidade,profundidade,sing,2,default,0.008257126435637474,singular,es,s, [MASK] profundidade [MASK],"[CLS] , [MASK] , profundidad , ##e , [MASK] , [SEP]",single-token,4.796678641124724
4507,profundidade,profundidade,sing,2,default,0.0007927888073027134,plural,son,s, [MASK] profundidade [MASK],"[CLS] , [MASK] , profundidad , ##e , [MASK] , [SEP]",single-token,7.13995369298116
4508,profundidade,prffundidades,plur,4,default,0.0005239543970674276,singular,es,s, [MASK] prffundidades [MASK],"[CLS] , [MASK] , pr , ##ff , ##undi , ##dades , [MASK] , [SEP]",single-token,7.554105905927707
4509,profundidade,prffundidades,plur,4,default,0.006307010073214769,plural,son,s, [MASK] prffundidades [MASK],"[CLS] , [MASK] , pr , ##ff , ##undi , ##dades , [MASK] , [SEP]",single-token,5.066093554153529
4510,profundidade,profundidade##s,plur,3,artificial,0.0686807632446289,singular,es,s, [MASK] profundidade##s [MASK],"[CLS] , La , profundidad , ##e , ##s , [MASK] , [SEP]",single-token,2.6782861299594445
4511,profundidade,profundidade##s,plur,3,artificial,0.04927067831158638,plural,son,s, [MASK] profundidade##s [MASK],"[CLS] , La , profundidad , ##e , ##s , [MASK] , [SEP]",single-token,3.0104261352876986
4512,vela,vela,sing,1,default,0.005655309185385704,singular,es,s, [MASK] vela [MASK],"[CLS] , [MASK] , vela , [MASK] , [SEP]",single-token,5.175160496216227
4513,vela,vela,sing,1,default,0.0002752964792307466,plural,son,s, [MASK] vela [MASK],"[CLS] , [MASK] , vela , [MASK] , [SEP]",single-token,8.197661934743307
4514,vela,eelas,plur,2,default,0.0010839911410585046,singular,es,s, [MASK] eelas [MASK],"[CLS] , [MASK] , e , ##elas , [MASK] , [SEP]",single-token,6.827105548453331
4515,vela,eelas,plur,2,default,0.002455471083521843,plural,son,s, [MASK] eelas [MASK],"[CLS] , [MASK] , e , ##elas , [MASK] , [SEP]",single-token,6.009436648762076
4516,vela,vela##s,plur,2,artificial,0.004117473494261503,singular,es,s, [MASK] vela##s [MASK],"[CLS] , La , vela , ##s , [MASK] , [SEP]",single-token,5.492515533271024
4517,vela,vela##s,plur,2,artificial,0.023633332923054695,plural,son,s, [MASK] vela##s [MASK],"[CLS] , La , vela , ##s , [MASK] , [SEP]",single-token,3.7450971514723332
4518,sabio,sabio,sing,1,default,0.02014343999326229,singular,es,s, [MASK] sabio [MASK],"[CLS] , [MASK] , sabio , [MASK] , [SEP]",single-token,3.9048766022421986
4519,sabio,sabio,sing,1,default,0.00010088096314575523,plural,son,s, [MASK] sabio [MASK],"[CLS] , [MASK] , sabio , [MASK] , [SEP]",single-token,9.201569318913107
4520,sabio,sabioh,plur,2,default,0.007084724958986044,singular,es,s, [MASK] sabioh [MASK],"[CLS] , [MASK] , sabio , ##h , [MASK] , [SEP]",single-token,4.949814226778472
4521,sabio,sabioh,plur,2,default,0.00032195955282077193,plural,son,s, [MASK] sabioh [MASK],"[CLS] , [MASK] , sabio , ##h , [MASK] , [SEP]",single-token,8.04108463266761
4522,sabio,sabio##s,plur,2,artificial,0.0021715625189244747,singular,es,s, [MASK] sabio##s [MASK],"[CLS] , El , sabio , ##s , [MASK] , [SEP]",single-token,6.132308315740946
4523,sabio,sabio##s,plur,2,artificial,0.029256664216518402,plural,son,s, [MASK] sabio##s [MASK],"[CLS] , El , sabio , ##s , [MASK] , [SEP]",single-token,3.531647894792889
4524,robot,robot,sing,1,default,0.0025555258616805077,singular,es,s, [MASK] robot [MASK],"[CLS] , [MASK] , robot , [MASK] , [SEP]",single-token,5.969497259799122
4525,robot,robot,sing,1,default,0.00020683390903286636,plural,son,s, [MASK] robot [MASK],"[CLS] , [MASK] , robot , [MASK] , [SEP]",single-token,8.48359445859337
4526,robot,roboti,plur,2,default,0.004890018608421087,singular,es,s, [MASK] roboti [MASK],"[CLS] , [MASK] , robot , ##i , [MASK] , [SEP]",single-token,5.320559170099512
4527,robot,roboti,plur,2,default,0.001174014643765986,plural,son,s, [MASK] roboti [MASK],"[CLS] , [MASK] , robot , ##i , [MASK] , [SEP]",single-token,6.747326084258806
4528,robot,robot##s,plur,2,artificial,0.007771870121359825,singular,es,s, [MASK] robot##s [MASK],"[CLS] , El , robot , ##s , [MASK] , [SEP]",single-token,4.857244458702841
4529,robot,robot##s,plur,2,artificial,0.021655172109603882,plural,son,s, [MASK] robot##s [MASK],"[CLS] , El , robot , ##s , [MASK] , [SEP]",single-token,3.832510956547367
4530,misterio,misterio,sing,1,default,0.020442914217710495,singular,es,s, [MASK] misterio [MASK],"[CLS] , [MASK] , misterio , [MASK] , [SEP]",single-token,3.890118949557395
4531,misterio,misterio,sing,1,default,0.0003172463912051171,plural,son,s, [MASK] misterio [MASK],"[CLS] , [MASK] , misterio , [MASK] , [SEP]",single-token,8.055831826674453
4532,misterio,mgsterios,plur,3,default,0.0010461588390171528,singular,es,s, [MASK] mgsterios [MASK],"[CLS] , [MASK] , mg , ##ster , ##ios , [MASK] , [SEP]",single-token,6.862630071123131
4533,misterio,mgsterios,plur,3,default,0.001882834592834115,plural,son,s, [MASK] mgsterios [MASK],"[CLS] , [MASK] , mg , ##ster , ##ios , [MASK] , [SEP]",single-token,6.274976875526552
4534,misterio,misterio##s,plur,2,artificial,0.0036776461638510227,singular,es,s, [MASK] misterio##s [MASK],"[CLS] , El , misterio , ##s , [MASK] , [SEP]",single-token,5.605482360839755
4535,misterio,misterio##s,plur,2,artificial,0.006950819864869118,plural,son,s, [MASK] misterio##s [MASK],"[CLS] , El , misterio , ##s , [MASK] , [SEP]",single-token,4.968895660194679
4536,guardia,guardia,sing,1,default,0.00444226386025548,singular,es,s, [MASK] guardia [MASK],"[CLS] , [MASK] , guardia , [MASK] , [SEP]",single-token,5.416591154045926
4537,guardia,guardia,sing,1,default,0.0001403293281327933,plural,son,s, [MASK] guardia [MASK],"[CLS] , [MASK] , guardia , [MASK] , [SEP]",single-token,8.871518553978719
4538,guardia,gunrdias,plur,4,default,0.0012956425780430436,singular,es,s, [MASK] gunrdias [MASK],"[CLS] , [MASK] , gu , ##n , ##r , ##dias , [MASK] , [SEP]",single-token,6.6487485076357435
4539,guardia,gunrdias,plur,4,default,0.005328326486051083,plural,son,s, [MASK] gunrdias [MASK],"[CLS] , [MASK] , gu , ##n , ##r , ##dias , [MASK] , [SEP]",single-token,5.234718070209443
4540,guardia,guardia##s,plur,2,artificial,0.025140512734651566,singular,es,s, [MASK] guardia##s [MASK],"[CLS] , El , guardia , ##s , [MASK] , [SEP]",single-token,3.6832746808549213
4541,guardia,guardia##s,plur,2,artificial,0.015705719590187073,plural,son,s, [MASK] guardia##s [MASK],"[CLS] , El , guardia , ##s , [MASK] , [SEP]",single-token,4.1537303278634115
4542,escritore,escritore,sing,2,default,0.03275575116276741,singular,es,s, [MASK] escritore [MASK],"[CLS] , [MASK] , escritor , ##e , [MASK] , [SEP]",single-token,3.418676724294728
4543,escritore,escritore,sing,2,default,0.0016545462422072887,plural,son,s, [MASK] escritore [MASK],"[CLS] , [MASK] , escritor , ##e , [MASK] , [SEP]",single-token,6.404228481638521
4544,escritore,edcritores,plur,3,default,0.0008257324225269258,singular,es,s, [MASK] edcritores [MASK],"[CLS] , [MASK] , ed , ##crito , ##res , [MASK] , [SEP]",single-token,7.099239780596384
4545,escritore,edcritores,plur,3,default,0.0036317158956080675,plural,son,s, [MASK] edcritores [MASK],"[CLS] , [MASK] , ed , ##crito , ##res , [MASK] , [SEP]",single-token,5.618050043877506
4546,escritore,escritore##s,plur,3,artificial,0.005822659004479647,singular,es,s, [MASK] escritore##s [MASK],"[CLS] , El , escritor , ##e , ##s , [MASK] , [SEP]",single-token,5.145998247951834
4547,escritore,escritore##s,plur,3,artificial,0.001434581819921732,plural,son,s, [MASK] escritore##s [MASK],"[CLS] , El , escritor , ##e , ##s , [MASK] , [SEP]",single-token,6.546881886928753
4548,lluvia,lluvia,sing,1,default,0.01101630087941885,singular,es,s, [MASK] lluvia [MASK],"[CLS] , [MASK] , lluvia , [MASK] , [SEP]",single-token,4.508379204982257
4549,lluvia,lluvia,sing,1,default,0.00015694797912146896,plural,son,s, [MASK] lluvia [MASK],"[CLS] , [MASK] , lluvia , [MASK] , [SEP]",single-token,8.759596150697602
4550,lluvia,pluvias,plur,3,default,0.0007015286246314645,singular,es,s, [MASK] pluvias [MASK],"[CLS] , [MASK] , plu , ##via , ##s , [MASK] , [SEP]",single-token,7.262248854362645
4551,lluvia,pluvias,plur,3,default,0.0018773127812892199,plural,son,s, [MASK] pluvias [MASK],"[CLS] , [MASK] , plu , ##via , ##s , [MASK] , [SEP]",single-token,6.277913896321109
4552,lluvia,lluvia##s,plur,2,artificial,0.0015352093614637852,singular,es,s, [MASK] lluvia##s [MASK],"[CLS] , La , lluvia , ##s , [MASK] , [SEP]",single-token,6.479088515410412
4553,lluvia,lluvia##s,plur,2,artificial,0.011872458271682262,plural,son,s, [MASK] lluvia##s [MASK],"[CLS] , La , lluvia , ##s , [MASK] , [SEP]",single-token,4.433533992250711
4554,gallina,gallina,sing,1,default,0.004662807565182447,singular,es,s, [MASK] gallina [MASK],"[CLS] , [MASK] , gallina , [MASK] , [SEP]",single-token,5.368137530465069
4555,gallina,gallina,sing,1,default,0.00012241769582033157,plural,son,s, [MASK] gallina [MASK],"[CLS] , [MASK] , gallina , [MASK] , [SEP]",single-token,9.008071624640298
4556,gallina,aallinas,plur,3,default,0.00010217356611974537,singular,es,s, [MASK] aallinas [MASK],"[CLS] , [MASK] , a , ##all , ##inas , [MASK] , [SEP]",single-token,9.188837562184752
4557,gallina,aallinas,plur,3,default,0.0020228370558470488,plural,son,s, [MASK] aallinas [MASK],"[CLS] , [MASK] , a , ##all , ##inas , [MASK] , [SEP]",single-token,6.203254269840294
4558,gallina,gallina##s,plur,2,artificial,0.0038817364256829023,singular,es,s, [MASK] gallina##s [MASK],"[CLS] , La , gallina , ##s , [MASK] , [SEP]",single-token,5.551472693067208
4559,gallina,gallina##s,plur,2,artificial,0.015750212594866753,plural,son,s, [MASK] gallina##s [MASK],"[CLS] , La , gallina , ##s , [MASK] , [SEP]",single-token,4.150901415714816
4560,oradore,oradore,sing,2,default,0.00845732819288969,singular,es,s, [MASK] oradore [MASK],"[CLS] , [MASK] , orador , ##e , [MASK] , [SEP]",single-token,4.77272197168782
4561,oradore,oradore,sing,2,default,0.0003026478225365281,plural,son,s, [MASK] oradore [MASK],"[CLS] , [MASK] , orador , ##e , [MASK] , [SEP]",single-token,8.102940730311213
4562,oradore,oradorqs,plur,3,default,0.0004169255553279072,singular,es,s, [MASK] oradorqs [MASK],"[CLS] , [MASK] , orador , ##q , ##s , [MASK] , [SEP]",single-token,7.782602876496357
4563,oradore,oradorqs,plur,3,default,0.0008879440138116479,plural,son,s, [MASK] oradorqs [MASK],"[CLS] , [MASK] , orador , ##q , ##s , [MASK] , [SEP]",single-token,7.026601864469088
4564,oradore,oradore##s,plur,3,artificial,0.0009174731676466763,singular,es,s, [MASK] oradore##s [MASK],"[CLS] , El , orador , ##e , ##s , [MASK] , [SEP]",single-token,6.993887223534936
4565,oradore,oradore##s,plur,3,artificial,3.643797754193656e-05,plural,son,s, [MASK] oradore##s [MASK],"[CLS] , El , orador , ##e , ##s , [MASK] , [SEP]",single-token,10.219898988157308
4566,cigarrillo,cigarrillo,sing,1,default,0.0065620108507573605,singular,es,s, [MASK] cigarrillo [MASK],"[CLS] , [MASK] , cigarrillo , [MASK] , [SEP]",single-token,5.026458190869867
4567,cigarrillo,cigarrillo,sing,1,default,0.00022297976829577237,plural,son,s, [MASK] cigarrillo [MASK],"[CLS] , [MASK] , cigarrillo , [MASK] , [SEP]",single-token,8.408429515750994
4568,cigarrillo,cdgarrillos,plur,4,default,0.0004998258664272726,singular,es,s, [MASK] cdgarrillos [MASK],"[CLS] , [MASK] , c , ##d , ##gar , ##rillos , [MASK] , [SEP]",single-token,7.601250787346624
4569,cigarrillo,cdgarrillos,plur,4,default,0.0046416157856583595,plural,son,s, [MASK] cdgarrillos [MASK],"[CLS] , [MASK] , c , ##d , ##gar , ##rillos , [MASK] , [SEP]",single-token,5.372692743694102
4570,cigarrillo,cigarrillo##s,plur,2,artificial,0.01832115836441517,singular,es,s, [MASK] cigarrillo##s [MASK],"[CLS] , El , cigarrillo , ##s , [MASK] , [SEP]",single-token,3.9996986922364086
4571,cigarrillo,cigarrillo##s,plur,2,artificial,0.018320852890610695,plural,son,s, [MASK] cigarrillo##s [MASK],"[CLS] , El , cigarrillo , ##s , [MASK] , [SEP]",single-token,3.999715365655472
4572,muestra,muestra,sing,1,default,0.0028583575040102005,singular,es,s, [MASK] muestra [MASK],"[CLS] , [MASK] , muestra , [MASK] , [SEP]",single-token,5.857508118420515
4573,muestra,muestra,sing,1,default,0.00016475116717629135,plural,son,s, [MASK] muestra [MASK],"[CLS] , [MASK] , muestra , [MASK] , [SEP]",single-token,8.71107430007691
4574,muestra,muessras,plur,3,default,0.0006751181208528578,singular,es,s, [MASK] muessras [MASK],"[CLS] , [MASK] , mues , ##s , ##ras , [MASK] , [SEP]",single-token,7.3006228885452975
4575,muestra,muessras,plur,3,default,0.004590393975377083,plural,son,s, [MASK] muessras [MASK],"[CLS] , [MASK] , mues , ##s , ##ras , [MASK] , [SEP]",single-token,5.383789425177674
4576,muestra,muestra##s,plur,2,artificial,0.010101632215082645,singular,es,s, [MASK] muestra##s [MASK],"[CLS] , La , muestra , ##s , [MASK] , [SEP]",single-token,4.59505826273795
4577,muestra,muestra##s,plur,2,artificial,0.053590890020132065,plural,son,s, [MASK] muestra##s [MASK],"[CLS] , La , muestra , ##s , [MASK] , [SEP]",single-token,2.92637618766158
4578,media,media,sing,1,default,0.004944552667438984,singular,es,s, [MASK] media [MASK],"[CLS] , [MASK] , media , [MASK] , [SEP]",single-token,5.309468779589047
4579,media,media,sing,1,default,0.00010678923717932776,plural,son,s, [MASK] media [MASK],"[CLS] , [MASK] , media , [MASK] , [SEP]",single-token,9.144653411990829
4580,media,mcdias,plur,3,default,0.007254291325807571,singular,es,s, [MASK] mcdias [MASK],"[CLS] , [MASK] , m , ##c , ##dias , [MASK] , [SEP]",single-token,4.926162078215471
4581,media,mcdias,plur,3,default,0.005146303214132786,plural,son,s, [MASK] mcdias [MASK],"[CLS] , [MASK] , m , ##c , ##dias , [MASK] , [SEP]",single-token,5.269476644562907
4582,media,media##s,plur,2,artificial,0.008289322257041931,singular,es,s, [MASK] media##s [MASK],"[CLS] , La , media , ##s , [MASK] , [SEP]",single-token,4.792787067454206
4583,media,media##s,plur,2,artificial,0.03844889998435974,plural,son,s, [MASK] media##s [MASK],"[CLS] , La , media , ##s , [MASK] , [SEP]",single-token,3.2584251924290726
4584,plato,plato,sing,1,default,0.004088759422302246,singular,es,s, [MASK] plato [MASK],"[CLS] , [MASK] , plato , [MASK] , [SEP]",single-token,5.499513674668663
4585,plato,plato,sing,1,default,0.0002054252108791843,plural,son,s, [MASK] plato [MASK],"[CLS] , [MASK] , plato , [MASK] , [SEP]",single-token,8.490428527596817
4586,plato,platom,plur,2,default,0.0035346290096640587,singular,es,s, [MASK] platom [MASK],"[CLS] , [MASK] , plato , ##m , [MASK] , [SEP]",single-token,5.645146932902231
4587,plato,platom,plur,2,default,0.000344867876265198,plural,son,s, [MASK] platom [MASK],"[CLS] , [MASK] , plato , ##m , [MASK] , [SEP]",single-token,7.972349181630889
4588,plato,plato##s,plur,2,artificial,0.022593550384044647,singular,es,s, [MASK] plato##s [MASK],"[CLS] , El , plato , ##s , [MASK] , [SEP]",single-token,3.7900907946698337
4589,plato,plato##s,plur,2,artificial,0.007231331896036863,plural,son,s, [MASK] plato##s [MASK],"[CLS] , El , plato , ##s , [MASK] , [SEP]",single-token,4.9293320417917785
4590,traje,traje,sing,1,default,0.006093485280871391,singular,es,s, [MASK] traje [MASK],"[CLS] , [MASK] , traje , [MASK] , [SEP]",single-token,5.10053506524948
4591,traje,traje,sing,1,default,0.00027850133483298123,plural,son,s, [MASK] traje [MASK],"[CLS] , [MASK] , traje , [MASK] , [SEP]",single-token,8.186087705671326
4592,traje,trijes,plur,2,default,0.000591240415815264,singular,es,s, [MASK] trijes [MASK],"[CLS] , [MASK] , tri , ##jes , [MASK] , [SEP]",single-token,7.433287828327124
4593,traje,trijes,plur,2,default,0.0047358134761452675,plural,son,s, [MASK] trijes [MASK],"[CLS] , [MASK] , tri , ##jes , [MASK] , [SEP]",single-token,5.35260176643588
4594,traje,traje##s,plur,2,artificial,0.0014472336042672396,singular,es,s, [MASK] traje##s [MASK],"[CLS] , El , traje , ##s , [MASK] , [SEP]",single-token,6.538101403957057
4595,traje,traje##s,plur,2,artificial,0.005626752972602844,plural,son,s, [MASK] traje##s [MASK],"[CLS] , El , traje , ##s , [MASK] , [SEP]",single-token,5.1802227398673395
4596,hierba,hierba,sing,1,default,0.005403943359851837,singular,es,s, [MASK] hierba [MASK],"[CLS] , [MASK] , hierba , [MASK] , [SEP]",single-token,5.220626340091622
4597,hierba,hierba,sing,1,default,0.0001513652823632583,plural,son,s, [MASK] hierba [MASK],"[CLS] , [MASK] , hierba , [MASK] , [SEP]",single-token,8.79581455393525
4598,hierba,hxerbas,plur,4,default,0.0009198058396577835,singular,es,s, [MASK] hxerbas [MASK],"[CLS] , [MASK] , h , ##x , ##erba , ##s , [MASK] , [SEP]",single-token,6.99134795404431
4599,hierba,hxerbas,plur,4,default,0.00700719328597188,plural,son,s, [MASK] hxerbas [MASK],"[CLS] , [MASK] , h , ##x , ##erba , ##s , [MASK] , [SEP]",single-token,4.960818045277191
4600,hierba,hierba##s,plur,2,artificial,0.0036347839049994946,singular,es,s, [MASK] hierba##s [MASK],"[CLS] , La , hierba , ##s , [MASK] , [SEP]",single-token,5.617205618182077
4601,hierba,hierba##s,plur,2,artificial,0.024855874478816986,plural,son,s, [MASK] hierba##s [MASK],"[CLS] , La , hierba , ##s , [MASK] , [SEP]",single-token,3.6946611568390875
4602,zapato,zapato,sing,1,default,0.008743959479033947,singular,es,s, [MASK] zapato [MASK],"[CLS] , [MASK] , zapato , [MASK] , [SEP]",single-token,4.7393921622638855
4603,zapato,zapato,sing,1,default,0.00024857668904587626,plural,son,s, [MASK] zapato [MASK],"[CLS] , [MASK] , zapato , [MASK] , [SEP]",single-token,8.299759152206704
4604,zapato,zañatos,plur,3,default,0.00045588728971779346,singular,es,s, [MASK] zañatos [MASK],"[CLS] , [MASK] , za , ##ña , ##tos , [MASK] , [SEP]",single-token,7.6932649506733455
